,NXPH4 (11247)
ACH-000004,0.07866411009
ACH-000007,0.33532162808000004
ACH-000009,0.152650187858
ACH-000011,0.111248816192
ACH-000012,0.12683453337300002
ACH-000013,0.15660744252
ACH-000014,0.0851825641713
ACH-000015,-0.034551110676
ACH-000017,-0.009659393619
ACH-000018,-0.11413690148
ACH-000019,0.237170003369
ACH-000021,-0.02422282611
ACH-000022,-0.026366527635499997
ACH-000025,0.0007603218624760001
ACH-000028,0.0703419629318
ACH-000030,0.0894431501437
ACH-000035,0.11163415542300001
ACH-000036,-0.0243904661202
ACH-000037,0.188142400352
ACH-000039,-0.0380860650054
ACH-000040,-0.0403438714566
ACH-000041,-0.022189622946599995
ACH-000042,0.0915016957036
ACH-000045,0.250844732354
ACH-000047,0.194513953924
ACH-000052,-0.0376824943056
ACH-000053,0.0777979691536
ACH-000054,0.19496999217900002
ACH-000055,0.213618813886
ACH-000060,0.12436833782
ACH-000067,-0.17392108389000002
ACH-000070,0.102026047714
ACH-000075,0.158692496099
ACH-000078,0.23127962960499998
ACH-000082,0.0175220101999
ACH-000085,-0.044010730524
ACH-000086,-0.0349892037448
ACH-000087,-0.062385488745
ACH-000092,0.0247016278193
ACH-000095,0.215532212374
ACH-000097,0.11107391228599998
ACH-000098,0.200312201904
ACH-000099,0.062276889188
ACH-000108,0.15780669542099998
ACH-000113,-0.0914527462177
ACH-000115,0.062189694372
ACH-000116,0.0669593284224
ACH-000118,-0.00228799106558
ACH-000120,0.104485354407
ACH-000123,0.236274572461
ACH-000127,0.0740359668649
ACH-000128,0.0807243153884
ACH-000132,0.306021229032
ACH-000133,0.040683228136800004
ACH-000137,0.0901801943923
ACH-000138,0.132007054062
ACH-000142,0.19339329788100001
ACH-000143,0.269733313184
ACH-000146,-0.0475580541202
ACH-000148,0.00178660752358
ACH-000150,0.202315228267
ACH-000152,0.0499535362158
ACH-000153,0.16292378266
ACH-000159,0.265679509631
ACH-000160,-0.0157502269644
ACH-000163,0.06944452819239999
ACH-000167,-0.295778907065
ACH-000168,0.0100870203504
ACH-000169,-0.106386502631
ACH-000178,0.168873991675
ACH-000182,-0.129581626799
ACH-000183,0.16779471429
ACH-000188,0.0178415348135
ACH-000189,0.18831614709800001
ACH-000190,0.194316724342
ACH-000198,0.0850061177971
ACH-000204,-0.0579922576688
ACH-000206,0.188723618972
ACH-000207,0.23204391327100002
ACH-000211,0.10097913307
ACH-000215,0.07572973691160001
ACH-000221,0.15810830013
ACH-000222,0.0501206739309
ACH-000223,0.12362073613800001
ACH-000226,0.014228376915200002
ACH-000227,0.16588668088400002
ACH-000228,-0.043492606464300004
ACH-000231,-0.0296587586791
ACH-000232,0.06617440148380001
ACH-000233,0.0587412178229
ACH-000234,0.0236585896057
ACH-000235,-0.0061780686534200005
ACH-000237,0.144290450681
ACH-000238,0.0482871548735
ACH-000243,0.0566533000211
ACH-000244,-0.0923982094918
ACH-000246,0.03946324949069999
ACH-000248,0.0543431838473
ACH-000250,0.170267232396
ACH-000251,-0.0160238651465
ACH-000253,0.16783117534800002
ACH-000255,0.0742395994879
ACH-000256,0.179506690362
ACH-000257,0.42016060967299995
ACH-000258,0.0761091448967
ACH-000259,0.0349317584449
ACH-000260,0.09322795063339999
ACH-000261,0.1507709724
ACH-000262,0.239514439296
ACH-000263,-0.13893257070599999
ACH-000264,0.09213548443510002
ACH-000265,0.25192760140299997
ACH-000266,0.0577803818099
ACH-000272,0.255469923422
ACH-000273,0.133031329779
ACH-000274,-0.0985479351237
ACH-000277,0.315246938731
ACH-000278,-0.0220805336162
ACH-000279,-0.07062408999030001
ACH-000280,0.009065764243930002
ACH-000281,0.00796640052285
ACH-000288,0.0940010733353
ACH-000291,0.0596563452785
ACH-000293,0.182218015673
ACH-000294,0.016799778704
ACH-000295,0.27570575959000004
ACH-000296,0.334055372041
ACH-000302,0.158195567732
ACH-000304,0.123250901674
ACH-000307,0.211508161945
ACH-000308,0.0506132357407
ACH-000310,0.174637602718
ACH-000311,0.013262651409200002
ACH-000312,0.0964746408587
ACH-000315,0.307729786046
ACH-000316,0.0728816299245
ACH-000317,0.139369343093
ACH-000318,-0.0590445876198
