,EIF1 (10209)
ACH-000004,-0.616348160564
ACH-000007,-0.990585382411
ACH-000009,-0.76447417121
ACH-000011,-1.01963676456
ACH-000012,-0.9941530911249999
ACH-000013,-0.648395456919
ACH-000014,-0.9545616715620001
ACH-000015,-0.575688459809
ACH-000017,-1.22451067757
ACH-000018,-0.7500611525059999
ACH-000019,-1.28208131104
ACH-000021,-0.603656455493
ACH-000022,-0.650789776391
ACH-000025,-0.474532512189
ACH-000028,-1.02405828862
ACH-000030,-0.978517125194
ACH-000035,-0.820311358454
ACH-000036,-0.549528259675
ACH-000037,-0.77797062409
ACH-000039,-0.550650141951
ACH-000040,-0.7252927811769999
ACH-000041,-0.871205087389
ACH-000042,-0.705267462535
ACH-000045,-0.635768758564
ACH-000047,-1.18794899508
ACH-000052,-1.0135705563600002
ACH-000053,-0.977406375975
ACH-000054,-0.62867243743
ACH-000055,-0.7891083593709999
ACH-000060,-0.67054137523
ACH-000067,-0.6979542482100001
ACH-000070,-0.7389362610169999
ACH-000075,-0.393390439099
ACH-000078,-0.7501764546269999
ACH-000082,-0.7085224856479999
ACH-000085,-0.660900966464
ACH-000086,-0.595698816108
ACH-000087,-0.7375403589339999
ACH-000092,-0.985746928318
ACH-000095,-0.958196963311
ACH-000097,-1.13513033963
ACH-000098,-0.8562618998999999
ACH-000099,-0.861349826699
ACH-000108,-0.85271880478
ACH-000113,-0.827600129516
ACH-000115,-0.7199963416490001
ACH-000116,-0.61873035317
ACH-000118,-0.851995316774
ACH-000120,-1.02725754866
ACH-000123,-0.732068292898
ACH-000127,-0.833273941374
ACH-000128,-0.5132236900280001
ACH-000132,-0.8234588247939999
ACH-000133,-0.49159772118199996
ACH-000137,-0.266518626435
ACH-000138,-0.8812592743369999
ACH-000142,-0.9032602237430001
ACH-000143,-0.7983680271670001
ACH-000146,-0.720745431472
ACH-000148,-0.855209493139
ACH-000150,-0.719585259702
ACH-000152,-0.812961264806
ACH-000153,-1.157012006
ACH-000159,-1.3287161043
ACH-000160,-0.70304392169
ACH-000163,-0.45778785177000003
ACH-000167,-0.610291983637
ACH-000168,-0.671157860783
ACH-000169,-0.9280767593350001
ACH-000178,-1.05424185471
ACH-000182,-0.814461785095
ACH-000183,-0.9209047142419999
ACH-000188,-1.13468791754
ACH-000189,-0.50757217953
ACH-000190,-0.705530754638
ACH-000198,-0.692988941864
ACH-000204,-0.0795019023499
ACH-000206,-0.8500275377590001
ACH-000207,-0.0251325701342
ACH-000211,-0.419072933191
ACH-000215,-0.8588650451809999
ACH-000221,-0.6098014332399999
ACH-000222,-0.646976673627
ACH-000223,-0.591991073531
ACH-000226,-0.867591178124
ACH-000227,-1.10179878882
ACH-000228,-0.740170698291
ACH-000231,-0.718821147351
ACH-000232,-0.8236633897319999
ACH-000233,-0.6585807161339999
ACH-000234,-0.988946925877
ACH-000235,-0.948038195945
ACH-000237,-0.765752242012
ACH-000238,-0.897763369253
ACH-000243,-1.0044066365
ACH-000244,-0.784868881317
ACH-000246,-1.07756922042
ACH-000248,-0.8211650722499999
ACH-000250,-0.748523952856
ACH-000251,-0.49369088242299997
ACH-000253,-0.815101756282
ACH-000255,-0.7944836992479999
ACH-000256,-0.40060049854
ACH-000257,-0.65132739724
ACH-000258,-0.330398730074
ACH-000259,-1.0585836495899998
ACH-000260,-1.00254323684
ACH-000261,-0.464333181118
ACH-000262,-0.846016312214
ACH-000263,-0.7962548275570001
ACH-000264,-0.6430763682630001
ACH-000265,-0.51119472421
ACH-000266,-0.787582431636
ACH-000272,-1.15527296377
