,GEMIN2 (8487)
ACH-000004,-0.408075038114
ACH-000007,-1.0021565078499999
ACH-000009,-0.373755666389
ACH-000011,-0.612064118651
ACH-000012,-0.339277332901
ACH-000013,-0.6912490429350001
ACH-000014,-0.556618947445
ACH-000015,-0.286861054997
ACH-000017,-0.592377923627
ACH-000018,-0.5545460195849999
ACH-000019,-0.39963429435500003
ACH-000021,-0.316695482256
ACH-000022,-0.19147177389400002
ACH-000025,-0.268987324883
ACH-000028,-0.302276428288
ACH-000030,-0.42674139520800003
ACH-000035,-0.378622545612
ACH-000036,-0.5265114064190001
ACH-000037,-0.481831998882
ACH-000039,-0.611461085603
ACH-000040,-0.77740404919
ACH-000041,-0.553509741113
ACH-000042,-0.46806625951
ACH-000045,-0.328045510283
ACH-000047,-0.6635113133199999
ACH-000052,-0.283406078693
ACH-000053,-0.24076369581700002
ACH-000054,-0.194452255599
ACH-000055,-0.37704843578599995
ACH-000060,-0.274376891462
ACH-000067,-0.100816079756
ACH-000070,-0.5385942503310001
ACH-000075,-0.244602075858
ACH-000078,-0.297208407771
ACH-000082,-0.40309184463200004
ACH-000085,-0.39925030033
ACH-000086,-0.167760368658
ACH-000087,-0.25188959375799996
ACH-000092,-0.341461364762
ACH-000095,-0.41112797956600006
ACH-000097,-0.32837750797299997
ACH-000098,-0.371468567168
ACH-000099,-0.328452087808
ACH-000108,-0.554510826229
ACH-000113,-0.48886101182400005
ACH-000115,-0.032384843135
ACH-000116,-0.436869810211
ACH-000118,-0.32226984160100003
ACH-000120,-0.32331673400100003
ACH-000123,-0.265481085643
ACH-000127,-0.320500330911
ACH-000128,-0.287652313763
ACH-000132,-0.205236531038
ACH-000133,-0.749406633514
ACH-000137,-0.714755349402
ACH-000138,-0.548283289366
ACH-000142,-0.30255015247
ACH-000143,-0.408504582496
ACH-000146,-0.408808977304
ACH-000148,-0.48357634161799995
ACH-000150,-0.24730683296
ACH-000152,-0.724410063513
ACH-000153,-0.27174015247600003
ACH-000159,-0.524257340567
ACH-000160,-0.6890349998849999
ACH-000163,-0.5160610126699999
ACH-000167,-0.534624107476
ACH-000168,-0.65971441735
ACH-000169,-0.279461121596
ACH-000178,-0.463639291302
ACH-000182,-0.109056992634
ACH-000183,-0.389708023789
ACH-000188,-0.362079992761
ACH-000189,-0.31767572506499997
ACH-000190,-0.41480481201200003
ACH-000198,-0.350719056531
ACH-000204,-0.250569902678
ACH-000206,-0.858609796327
ACH-000207,-0.23195603960299999
ACH-000211,-0.294106802931
ACH-000215,-0.407883858198
ACH-000221,-0.557010214447
ACH-000222,-0.509758464877
ACH-000223,-0.27812070741
ACH-000226,-0.502784984711
ACH-000227,-0.42048591193999996
ACH-000228,-0.872638620078
ACH-000231,-0.440381044683
ACH-000232,-0.5036481786370001
ACH-000233,-0.225322905933
ACH-000234,-0.457629729343
ACH-000235,-0.41398240204899994
ACH-000237,-0.284807914708
ACH-000238,-0.376013230899
ACH-000243,-0.551082658754
ACH-000244,-0.19678057818
ACH-000246,-0.528822836015
ACH-000248,-0.268220015019
ACH-000250,-0.49215421821099997
ACH-000251,-0.488045771285
ACH-000253,-0.648440037256
ACH-000255,-0.335643174391
ACH-000256,-0.508811374194
ACH-000257,-0.324771766038
ACH-000258,-0.485477575881
ACH-000259,-0.45068771810900005
ACH-000260,-0.290586047078
ACH-000261,-0.45767974638400005
ACH-000262,-0.520722563722
ACH-000263,-0.113206992923
ACH-000264,-0.41986844662699996
ACH-000265,-0.412654420501
ACH-000266,-0.351142779833
ACH-000272,-0.337011953717
ACH-000273,-0.515433855741
ACH-000274,-0.471823478601
ACH-000277,-0.5682033655100001
ACH-000278,-0.8494331034649999
ACH-000279,-0.299890119616
ACH-000280,-0.19394261063
ACH-000281,-0.402978458304
ACH-000288,-0.405925135647
ACH-000291,-0.420481125819
ACH-000293,-0.308203857538
ACH-000294,-0.349783710105
ACH-000295,-0.530783056402
ACH-000296,-0.534615898917
ACH-000302,-0.0556424000471
ACH-000304,0.0373636962926
ACH-000307,-0.439837357606
ACH-000308,-0.275457873279
ACH-000310,-0.134263263328
ACH-000311,-0.278096919388
ACH-000312,-0.560575658325
ACH-000315,0.0287512177784
ACH-000316,-0.321626283114
ACH-000317,-0.47047547570799997
ACH-000318,-0.271497184231
ACH-000319,-0.176244586413
ACH-000320,-0.439999004647
ACH-000322,-0.203868843143
ACH-000323,-0.31317945478799997
ACH-000324,-0.39134458400100003
ACH-000329,-0.259249508576
ACH-000330,-0.388087174119
ACH-000331,-0.31333299880800003
ACH-000332,-0.526713216291
ACH-000334,-0.25212723020399996
ACH-000335,-0.400491876369
ACH-000336,-0.406243594032
ACH-000337,-0.532961371879
ACH-000339,-0.285053567824
ACH-000341,-0.49824991987499995
ACH-000348,-0.26287625659200003
ACH-000350,-0.296513716778
ACH-000352,-0.0466061740604
ACH-000356,-0.3406231134
ACH-000361,-0.63874564798
ACH-000362,-0.138938035298
ACH-000363,-0.117766357104
ACH-000364,-0.189761139208
ACH-000365,-0.40892599870499996
ACH-000366,-0.35008597885799997
ACH-000368,-0.583231441429
ACH-000374,-0.148139642792
ACH-000375,-0.350627557243
ACH-000376,-0.448196448591
ACH-000381,-0.374116424647
ACH-000383,-0.25885327185
ACH-000387,-0.14958722863399998
ACH-000389,-0.507256409532
ACH-000390,-0.124894201817
ACH-000393,-0.35492467873800004
ACH-000395,-0.244197690723
ACH-000397,-0.6016868349719999
ACH-000401,-0.47392939906099996
ACH-000402,-0.377448802518
ACH-000403,-0.572089621518
ACH-000404,-0.959938771549
