,FAM83F (113828)
ACH-000004,0.06079794092040001
ACH-000007,-0.00387389191788
ACH-000009,0.32827999180399997
ACH-000011,0.00987527338847
ACH-000012,0.208674815834
ACH-000013,0.099185717011
ACH-000014,-0.0135296284063
ACH-000015,0.117986741202
ACH-000017,0.0195179777221
ACH-000018,0.527005418431
ACH-000019,0.261817823504
ACH-000021,0.232319572309
ACH-000022,0.0712948644525
ACH-000025,0.384673975288
ACH-000028,0.24031097242
ACH-000030,0.0922439180681
ACH-000035,0.336242926305
ACH-000036,0.142066902838
ACH-000037,0.281977328996
ACH-000039,0.369023850543
ACH-000040,0.273908822811
ACH-000041,0.0236150361585
ACH-000042,0.162746490609
ACH-000045,0.174100326037
ACH-000047,0.289217347255
ACH-000052,0.022033111971900003
ACH-000053,0.296805776179
ACH-000054,0.28819248456700003
ACH-000055,0.141118264871
ACH-000060,0.11997790901699999
ACH-000067,0.320863752534
ACH-000070,-0.07159358666980001
ACH-000075,0.089041718022
ACH-000078,0.47936546853100004
ACH-000082,0.235210923674
ACH-000085,0.35601463392800003
ACH-000086,0.377316178888
ACH-000087,0.19544757379099997
ACH-000092,0.061902585293300005
ACH-000095,0.242604646926
ACH-000097,0.168903134802
ACH-000098,0.0293549391025
ACH-000099,0.281467545019
ACH-000108,0.18181496145
ACH-000113,0.275901460349
ACH-000115,0.232353291428
ACH-000116,0.0835148118849
ACH-000118,0.220315643167
ACH-000120,0.208193591824
ACH-000123,0.346347691531
ACH-000127,0.138554694062
ACH-000128,0.0348782788334
ACH-000132,0.18216214433400002
ACH-000133,0.048122645221100005
ACH-000137,0.324212290612
ACH-000138,0.416172638293
ACH-000142,0.23811826603300001
ACH-000143,-0.060304074019300005
ACH-000146,0.279274001132
ACH-000148,0.239906227517
ACH-000150,0.28618251942699996
ACH-000152,0.29037665536699997
ACH-000153,0.582732986738
ACH-000159,0.13916232667099998
ACH-000160,0.11790104608100001
ACH-000163,0.317615061095
ACH-000167,0.12346785729599999
ACH-000168,0.326932494134
ACH-000169,0.0515908675302
ACH-000178,0.136752453245
ACH-000182,0.280559472794
ACH-000183,0.153024526673
ACH-000188,0.279185551327
ACH-000189,0.29577253371999995
ACH-000190,0.242640048301
ACH-000198,0.13951757777100002
ACH-000204,-0.0747665771229
ACH-000206,0.174518233519
ACH-000207,0.408571192597
ACH-000211,0.197598308115
ACH-000215,0.102098927246
ACH-000221,-0.153309934196
ACH-000222,0.215433988633
ACH-000223,0.106582187871
ACH-000226,0.21454689514400002
ACH-000227,0.238286792727
ACH-000228,0.153629768846
ACH-000231,-0.0667056413987
ACH-000232,0.0989512198722
ACH-000233,0.30076982996
ACH-000234,0.0818568136212
ACH-000235,0.24596067766
ACH-000237,0.0684792045533
ACH-000238,0.11701425311899999
ACH-000243,0.18246947450800002
ACH-000244,0.257387737338
ACH-000246,0.16004671622199998
ACH-000248,0.191472136923
ACH-000250,0.22707159114199998
ACH-000251,0.368696801598
ACH-000253,0.136777515088
ACH-000255,0.047164506592800005
ACH-000256,-0.0492578891191
ACH-000257,0.321866798842
ACH-000258,-0.148276619073
ACH-000259,0.266936320043
ACH-000260,0.13064888288100002
ACH-000261,0.269231399114
ACH-000262,0.125230320378
ACH-000263,0.116107067433
ACH-000264,0.103646451949
ACH-000265,0.192187590782
ACH-000266,0.22553501654599997
ACH-000272,0.35225553703400003
ACH-000273,0.165280601152
ACH-000274,0.166244726848
ACH-000277,0.0593472237693
ACH-000278,0.279917180088
ACH-000279,0.0867019283429
ACH-000280,0.16435854983200002
ACH-000281,0.361814320326
ACH-000288,0.30805439902
ACH-000291,0.125247171175
ACH-000293,0.370811448894
ACH-000294,0.36961035619599997
ACH-000295,-0.07152519303430001
ACH-000296,0.304057513195
ACH-000302,0.23616304644699998
ACH-000304,0.403985710406
ACH-000307,0.242856608294
ACH-000308,0.11905324248
ACH-000310,0.49930734126000004
ACH-000311,0.28164375289099997
ACH-000312,0.21260521937399998
ACH-000315,0.261165660879
ACH-000316,0.362024820162
ACH-000317,0.385653593848
ACH-000318,0.180164829287
ACH-000319,-0.0046970828903
ACH-000320,0.360298831867
ACH-000322,0.423913959806
ACH-000323,-0.022461219378400003
ACH-000324,0.165133864885
ACH-000329,0.130526574835
ACH-000330,0.0028437646647
ACH-000331,0.31109297244899997
ACH-000332,0.262089025262
ACH-000334,0.206265328463
ACH-000335,0.247561404247
ACH-000336,0.145091258581
ACH-000337,0.321283209762
ACH-000339,0.23855814316799998
ACH-000341,0.17248857726199998
ACH-000348,0.16285216338
ACH-000350,0.33434233844
ACH-000352,0.33098374938499997
ACH-000356,-0.0070949721080799995
ACH-000361,0.422625823874
ACH-000362,0.203703511465
ACH-000363,-0.0366463818946
ACH-000364,0.192364513355
