,PIK3IP1 (113791)
ACH-000004,0.266215364298
ACH-000007,0.0168772987561
ACH-000009,-0.0544522916198
ACH-000011,-0.0255553730439
ACH-000012,-0.035290571931800005
ACH-000013,0.021341978743500002
ACH-000014,-0.08198901646489999
ACH-000015,-0.126422894536
ACH-000017,0.057146701803
ACH-000018,0.0804067923937
ACH-000019,0.277007410809
ACH-000021,-0.00465689263062
ACH-000022,-0.313363996028
ACH-000025,-0.244728137597
ACH-000028,-0.11183826515999999
ACH-000030,-0.09258776307219999
ACH-000035,-0.28171087011
ACH-000036,0.044691015762800004
ACH-000037,-0.273912835782
ACH-000039,-0.0688252323162
ACH-000040,-0.150695525339
ACH-000041,0.0743296502344
ACH-000042,-0.22375422838599998
ACH-000045,0.0996120584815
ACH-000047,-0.0394397322706
ACH-000052,-0.06463896436580001
ACH-000053,-0.149439655705
ACH-000054,-0.0469718302355
ACH-000055,-0.344221276834
ACH-000060,-0.009663391068530001
ACH-000067,-0.12469482179000001
ACH-000070,-0.0406542467944
ACH-000075,0.07475004167
ACH-000078,0.07036424614289999
ACH-000082,0.047956517022
ACH-000085,-0.00360721844721
ACH-000086,0.0933749957742
ACH-000087,-0.14718225904
ACH-000092,-0.0706083498485
ACH-000095,-0.112694216513
ACH-000097,-0.0598810211644
ACH-000098,-0.18936682772
ACH-000099,0.0828793147922
ACH-000108,-0.17971058695
ACH-000113,0.0269418874394
ACH-000115,0.0163370926811
ACH-000116,-0.067217505328
ACH-000118,-0.079643329608
ACH-000120,-0.052736282961400004
ACH-000123,-0.274771920143
ACH-000127,0.14164631918099999
ACH-000128,-0.0913255032109
ACH-000132,-0.0604314429445
ACH-000133,-0.14289676204399998
ACH-000137,-0.22079270898400002
ACH-000138,-0.0395860717103
ACH-000142,0.0068166596326800005
ACH-000143,-0.23548353892499999
ACH-000146,-0.0480666841208
ACH-000148,0.06956221037810001
ACH-000150,-0.0713805535982
ACH-000152,0.0652102076476
ACH-000153,0.119683445939
ACH-000159,0.08940654488420001
ACH-000160,-0.020084473976099998
ACH-000163,-0.0044152744392
ACH-000167,-0.0185920919544
ACH-000168,0.219937817311
ACH-000169,-0.159665635335
ACH-000178,0.270380225996
ACH-000182,0.134573359981
ACH-000183,-0.278671612131
ACH-000188,-0.018980871661599997
ACH-000189,-0.0636763997342
ACH-000190,0.0862516167384
ACH-000198,0.0459264997922
ACH-000204,0.040742702035500004
ACH-000206,-0.266588299166
ACH-000207,-0.13690572461699999
ACH-000211,-0.0284011899793
ACH-000215,-0.0314199322683
ACH-000221,-0.0679244134585
ACH-000222,0.016580465859100002
ACH-000223,-0.09335949634849999
ACH-000226,-0.0509546544034
ACH-000227,-0.150587674419
ACH-000228,0.0159542353427
ACH-000231,-0.0486244084137
ACH-000232,-0.15154242150900002
ACH-000233,0.137627852783
ACH-000234,0.174328463217
ACH-000235,-0.008555400640620001
ACH-000237,-0.11113982265999998
ACH-000238,0.08641219459889998
ACH-000243,0.00222324708935
ACH-000244,-0.099384575351
ACH-000246,0.106990424745
ACH-000248,0.14139521883300002
ACH-000250,0.053696172158399995
ACH-000251,-0.00137430001486
ACH-000253,0.09425245468469999
ACH-000255,-0.21038648499
ACH-000256,-0.116075689059
ACH-000257,0.125731691251
ACH-000258,0.25100171218
ACH-000259,-0.036282945664800004
ACH-000260,-0.102335741732
ACH-000261,-0.07193052506580001
ACH-000262,-0.035538140587499996
ACH-000263,0.0701944803778
ACH-000264,-0.21171994335000002
ACH-000265,-0.105873847074
ACH-000266,0.040416804148
ACH-000272,0.00250331447839
ACH-000273,0.09674696514039999
ACH-000274,-0.025566788997400003
ACH-000277,0.0907769492872
ACH-000278,-0.106162083029
ACH-000279,0.027615077242400005
ACH-000280,0.006966707733060001
ACH-000281,0.19963530644400002
ACH-000288,0.09178915369599999
ACH-000291,0.13043166973
ACH-000293,-0.0491351267803
ACH-000294,-0.0048498009623599994
ACH-000295,0.0834186291108
ACH-000296,-0.11939144708300001
ACH-000302,-0.060051152850000004
ACH-000304,0.22608315263300002
ACH-000307,-0.153744907904
ACH-000308,0.005788840313079999
ACH-000310,0.274438010015
ACH-000311,-0.07235404189889999
ACH-000312,0.0892508085588
ACH-000315,0.323330456397
ACH-000316,-0.167414511784
ACH-000317,0.195535467511
ACH-000318,0.13225423722500002
ACH-000319,-0.028239416924
ACH-000320,-0.0210178680268
ACH-000322,0.00969935619269
ACH-000323,-0.189252121098
ACH-000324,-0.10876336996
ACH-000329,-0.160768218442
ACH-000330,-0.141522330727
ACH-000331,0.1364062416
ACH-000332,0.000962255660718
ACH-000334,0.161082641951
ACH-000335,-0.315720543912
ACH-000336,0.129954896284
