,LSMEM2 (132228)
ACH-000004,-0.124663220471
ACH-000007,-0.335149985508
ACH-000009,-0.13362000118200001
ACH-000011,0.035425425680400004
ACH-000012,-0.228817169742
ACH-000013,-0.12292871691
ACH-000014,-0.136663028309
ACH-000015,-0.0908310075926
ACH-000017,-0.0804257656216
ACH-000018,-0.059651708754
ACH-000019,-0.15190044174200001
ACH-000021,-0.121613862878
ACH-000022,-0.07069141520010001
ACH-000025,-0.18274099974
ACH-000028,-0.024166294059099997
ACH-000030,-0.0786730457026
ACH-000035,0.0852710389507
ACH-000036,-0.23311872074999998
ACH-000037,-0.10653436426200001
ACH-000039,0.228142888239
ACH-000040,-0.171896787951
ACH-000041,0.252324345109
ACH-000042,-0.25704067214000004
ACH-000045,-0.0062933405300399994
ACH-000047,-0.13663502852099998
ACH-000052,-0.241621303376
ACH-000053,-0.203698992345
ACH-000054,-0.122829035322
ACH-000055,-0.0144016874275
ACH-000060,-0.151596475986
ACH-000067,-0.5259381490789999
ACH-000070,-0.206110057214
ACH-000075,-0.00802867753436
ACH-000078,0.00274387504058
ACH-000082,0.12333472014699999
ACH-000085,-0.24509951052200002
ACH-000086,-0.129472970942
ACH-000087,-0.513574543443
ACH-000092,-0.107516852134
ACH-000095,-0.11630350329099999
ACH-000097,-0.0224229889877
ACH-000098,-0.149621187654
ACH-000099,-0.07120266176689999
ACH-000108,-0.0866924635969
ACH-000113,0.145707386063
ACH-000115,0.09571026194150001
ACH-000116,-0.156321490426
ACH-000118,-0.39257824526999996
ACH-000120,-0.0887428197937
ACH-000123,-0.23296828548700002
ACH-000127,-0.277427681036
ACH-000128,-0.18803307888700002
ACH-000132,0.043028856685800004
ACH-000133,-0.204280415333
ACH-000137,-0.102992164218
ACH-000138,0.0182526363447
ACH-000142,-0.100035293681
ACH-000143,-0.142215947507
ACH-000146,-0.04014889470269999
ACH-000148,-0.0958456762806
ACH-000150,-0.348604562503
ACH-000152,-0.11646158636600001
ACH-000153,-0.360097579299
ACH-000159,-0.252965993059
ACH-000160,-0.134582935051
ACH-000163,0.0402139265096
ACH-000167,-0.0379455140181
ACH-000168,-0.137642054308
ACH-000169,-0.282411176985
ACH-000178,-0.0507764140652
ACH-000182,-0.0327600703906
ACH-000183,-0.122133605658
ACH-000188,-0.30467840691
ACH-000189,-0.33570995000799997
ACH-000190,-0.117532700002
ACH-000198,-0.152711930937
ACH-000204,-0.137501332172
ACH-000206,-0.100920757956
ACH-000207,-0.392323689046
ACH-000211,-0.174464634249
ACH-000215,-0.0907965222125
ACH-000221,-0.08472482492149999
ACH-000222,-0.0574899010379
ACH-000223,0.00620701153957
ACH-000226,-0.221395673885
ACH-000227,-0.131900090575
ACH-000228,-0.254642163818
ACH-000231,-0.148129447208
ACH-000232,-0.14016365228
ACH-000233,-0.257257007596
ACH-000234,-0.235650833414
ACH-000235,-0.105624898149
ACH-000237,-0.20278071518
ACH-000238,-0.282922960221
ACH-000243,-0.11579668845300001
ACH-000244,-0.39803137193099997
ACH-000246,-0.24827494704
ACH-000248,0.0283012084394
ACH-000250,-0.17296236091800002
ACH-000251,0.0097841946796
ACH-000253,-0.013740474515799999
ACH-000255,-0.15058046692399998
ACH-000256,-0.0979142804108
ACH-000257,-0.101067947634
ACH-000258,0.339743721997
ACH-000259,-0.0357825000924
ACH-000260,-0.181728987936
ACH-000261,-0.0478818269611
ACH-000262,-0.0869432057398
ACH-000263,-0.314598213543
ACH-000264,-0.115059941148
ACH-000265,-0.134565426079
ACH-000266,-0.038167682933099994
ACH-000272,-0.217903672377
ACH-000273,-0.033942858036899996
ACH-000274,-0.0954844925072
ACH-000277,-0.06095339792500001
ACH-000278,0.00429083327677
ACH-000279,0.0116533994441
ACH-000280,-0.0373063951164
ACH-000281,0.0039374585108200005
ACH-000288,-0.0931864880765
ACH-000291,-0.276301692682
ACH-000293,-0.317426743004
ACH-000294,-0.12991233756200002
ACH-000295,-0.208619528858
ACH-000296,-0.21336012151
ACH-000302,-0.10131434919299999
ACH-000304,-0.135344964959
ACH-000307,-0.152996770935
ACH-000308,-0.105780785186
ACH-000310,0.10458702408199999
ACH-000311,-0.121019498704
ACH-000312,-0.0322805297287
ACH-000315,-0.11211228728499999
ACH-000316,-0.0657456673023
ACH-000317,-0.348645421339
ACH-000318,-0.200580867764
ACH-000319,-0.0525890377862
ACH-000320,-0.0760671026735
ACH-000322,-0.100788843809
ACH-000323,-0.11355906114700001
ACH-000324,-0.0750635864635
ACH-000329,-0.232619212975
ACH-000330,-0.301780986913
