,RCN2 (5955)
ACH-000004,-0.0274529034706
ACH-000007,-0.0669410206905
ACH-000009,-0.0869501194107
ACH-000011,-0.11942841150999998
ACH-000012,-0.0168073834692
ACH-000013,-0.17644109879500003
ACH-000014,-0.411549486158
ACH-000015,-0.0401496538953
ACH-000017,-0.128686631138
ACH-000018,-0.267674303132
ACH-000019,-0.0975299875853
ACH-000021,0.0412002040304
ACH-000022,-0.24500281734499998
ACH-000025,-0.09045031976389999
ACH-000028,-0.0890757085351
ACH-000030,-0.0943760266155
ACH-000035,-0.107776817742
ACH-000036,-0.259388762989
ACH-000037,-0.13972503423000002
ACH-000039,-0.576423241552
ACH-000040,-0.209875574004
ACH-000041,-0.109816669559
ACH-000042,-0.0893290281539
ACH-000045,-0.0100970060994
ACH-000047,-0.09804855747630001
ACH-000052,-0.21119168585499998
ACH-000053,-0.0475752062078
ACH-000054,-0.143649097543
ACH-000055,0.0282577311822
ACH-000060,-0.0664120745629
ACH-000067,-0.110670942605
ACH-000070,-0.162635881983
ACH-000075,-0.152835790767
ACH-000078,0.0446858905079
ACH-000082,-0.060410425219
ACH-000085,-0.037642620632300006
ACH-000086,-0.163366131405
ACH-000087,-0.159447841
ACH-000092,-0.218459019707
ACH-000095,-0.245338219781
ACH-000097,-0.209718819499
ACH-000098,-0.15945132862400002
ACH-000099,-0.22663944281399998
ACH-000108,-0.0635885919841
ACH-000113,-0.152567379996
ACH-000115,-0.481335859693
ACH-000116,-0.262800746974
ACH-000118,0.0758647469678
ACH-000120,-0.00638371511647
ACH-000123,0.007585781984989999
ACH-000127,-0.159830831106
ACH-000128,-0.19702869244000001
ACH-000132,-0.179097859676
ACH-000133,-0.29612263806
ACH-000137,-0.031238722449500003
ACH-000138,0.0426396345844
ACH-000142,-0.210927693274
ACH-000143,-0.0413077149241
ACH-000146,-0.10625225527000001
ACH-000148,-0.168969116911
ACH-000150,-0.266866441814
ACH-000152,-0.024446857285099998
ACH-000153,0.248955053059
ACH-000159,-0.201788575026
ACH-000160,-0.147709370722
