,ARTN (9048)
ACH-000004,-0.176016818777
ACH-000007,-0.048575603832800004
ACH-000009,-0.111217666588
ACH-000011,-0.318472397375
ACH-000012,-0.09196405685259999
ACH-000013,-0.0768476986828
ACH-000014,-0.011697398047499998
ACH-000015,0.133730628943
ACH-000017,0.134060360101
ACH-000018,-0.0514377040655
ACH-000019,-0.07055494696539999
ACH-000021,-0.00693687135818
ACH-000022,-0.09371290531960001
ACH-000025,-0.139992571333
ACH-000028,0.193862306613
ACH-000030,-0.122379365954
ACH-000035,-0.0832467368591
ACH-000036,0.0768757873944
ACH-000037,0.0148079672794
ACH-000039,0.130346835483
ACH-000040,-0.11397000512399999
ACH-000041,-0.21957341608300002
ACH-000042,-0.0277574110469
ACH-000045,-0.121936558324
ACH-000047,-0.16227827176100001
ACH-000052,0.0646236488427
ACH-000053,0.030269212096599996
ACH-000054,-0.19871031299800002
ACH-000055,0.055466811332300005
ACH-000060,-0.277930372394
ACH-000067,-0.0909284205133
ACH-000070,0.0838438505519
ACH-000075,-0.039204007829699995
ACH-000078,0.100763760593
ACH-000082,-0.18956397196
ACH-000085,-0.32932930799800003
ACH-000086,-0.32841613241900003
ACH-000087,-0.152979692457
ACH-000092,-0.330737168845
ACH-000095,-0.048465413899400005
ACH-000097,-0.027717047217200003
ACH-000098,0.0648655677458
ACH-000099,-0.0645160647238
ACH-000108,-0.15952358931399999
ACH-000113,-0.175701910512
ACH-000115,-0.132949731533
ACH-000116,-0.0359683672194
ACH-000118,0.0193477111063
ACH-000120,-0.0693559293746
ACH-000123,-0.016921542505
ACH-000127,-0.0054229663648
ACH-000128,-0.00663187662057
ACH-000132,-0.264562210253
ACH-000133,-0.12747699874600002
ACH-000137,-0.0698138642926
ACH-000138,0.04524380648969999
ACH-000142,-0.0503680091292
ACH-000143,0.096662403316
ACH-000146,0.05190741089
ACH-000148,-0.180602780094
ACH-000150,-0.185181734038
ACH-000152,-0.0385820199736
ACH-000153,-0.308226141409
ACH-000159,0.0756744060271
ACH-000160,0.04233200144669999
ACH-000163,-0.11978390666
ACH-000167,-0.32014658098
ACH-000168,-0.011689049479100001
ACH-000169,-0.0890784790736
ACH-000178,-0.0479612804371
ACH-000182,0.103415151869
ACH-000183,-0.06769721076719999
ACH-000188,-0.16935756605399999
ACH-000189,0.189755234765
ACH-000190,-0.0813652895605
ACH-000198,-0.13549626529
ACH-000204,0.05554578403009999
ACH-000206,0.00126658117043
ACH-000207,-0.46512363059199996
ACH-000211,-0.0613645217004
ACH-000215,-0.25785392680799996
ACH-000221,0.10815194188300001
ACH-000222,0.20274319252300002
ACH-000223,-0.0307145067692
ACH-000226,-0.0344699440866
ACH-000227,-0.153114313406
ACH-000228,-0.144310157013
ACH-000231,-0.11319956385800001
ACH-000232,0.07164098325780001
ACH-000233,0.0492060452621
ACH-000234,-0.0639142234602
ACH-000235,-0.021906112014900003
ACH-000237,-0.0027457345424499995
ACH-000238,-0.39999581114699995
ACH-000243,0.0428629708284
ACH-000244,-0.138586948635
ACH-000246,-0.0914291080725
ACH-000248,-0.030260760849
ACH-000250,-0.0960681949117
ACH-000251,-0.256504721234
ACH-000253,-0.030653167383099998
ACH-000255,-0.11849420879
ACH-000256,-0.164676902308
ACH-000257,0.184677731275
ACH-000258,0.247049733045
ACH-000259,-0.10368198711000001
ACH-000260,-0.00520207203023
ACH-000261,-0.031199352114
ACH-000262,-0.013644540889099999
ACH-000263,-0.36422290714
ACH-000264,-0.135383100924
ACH-000265,0.07665462861660001
ACH-000266,-0.0118760243055
ACH-000272,-0.0143028900006
ACH-000273,-0.051766928657499996
ACH-000274,-0.298453120074
ACH-000277,0.0399720778216
ACH-000278,-0.043994888477
ACH-000279,-0.104470546632
ACH-000280,-0.07996391148839999
ACH-000281,0.14780434386
ACH-000288,-0.241853948004
ACH-000291,0.0568534864833
ACH-000293,0.0694333804127
ACH-000294,0.128892925843
ACH-000295,-0.261363475358
ACH-000296,0.09819513474199999
ACH-000302,-0.197353574172
ACH-000304,-0.0640418254968
ACH-000307,0.0246078181538
ACH-000308,-0.0399169944
ACH-000310,0.170792217601
ACH-000311,-0.0250022826846
ACH-000312,-0.08259612347260001
ACH-000315,-0.0602768759485
ACH-000316,0.161238542703
ACH-000317,-0.125836303339
ACH-000318,-0.215358440379
ACH-000319,-0.0657720386622
ACH-000320,-0.0839957431418
ACH-000322,-0.0806871208268
ACH-000323,-0.073135559278
ACH-000324,-0.006585216440020001
ACH-000329,0.186263842529
ACH-000330,-0.0848261962519
ACH-000331,-0.21368845183899998
ACH-000332,-0.0346808189393
ACH-000334,-0.055201179629300004
ACH-000335,-0.35052097261
ACH-000336,-0.09447712561300001
ACH-000337,-0.34388660357100004
ACH-000339,0.0418260985809
ACH-000341,-0.0376544832593
ACH-000348,-0.217181402032
ACH-000350,0.00977544820085
ACH-000352,4.61212310332e-05
ACH-000356,-0.38298903485
ACH-000361,-0.0484185874196
ACH-000362,-0.121429280535
ACH-000363,0.027876241636200002
ACH-000364,-0.0865074704062
ACH-000365,-0.0974605585484
ACH-000366,-0.0826755307149
ACH-000368,0.055712362368800006
ACH-000374,0.00482820850243
ACH-000375,-0.08106204104039999
ACH-000376,-0.253127746493
ACH-000381,-0.145068594671
ACH-000383,-0.20535769224
ACH-000387,-0.18522805811999998
ACH-000389,-0.21874854096500002
ACH-000390,-0.0624656389602
ACH-000393,-0.0731686289345
ACH-000395,-0.07326850347310002
ACH-000397,-0.040878882212
ACH-000401,-0.12431197000999998
ACH-000402,-0.36658890895999996
ACH-000403,-0.124141439466
ACH-000404,-0.5194899570139999
ACH-000406,-0.0783669150757
ACH-000407,-0.212496319107
ACH-000408,-0.222063345286
ACH-000410,-0.169930003884
ACH-000411,-0.313772785478
ACH-000414,-0.18409545552099998
ACH-000415,-0.254093652038
ACH-000416,-0.0948449280874
ACH-000420,-0.0151163703309
ACH-000421,-0.106543870479
ACH-000424,0.047774350837599996
ACH-000425,-0.0310426334515
ACH-000426,-0.106214648717
ACH-000427,-0.17759867755800002
ACH-000433,-0.08744675956810001
ACH-000436,-0.15100013092
ACH-000444,0.0308915111079
ACH-000445,-0.161793966489
ACH-000448,0.00429341030751
ACH-000450,-0.454260550057
ACH-000452,-0.0575234678345
ACH-000454,-0.06605039108680001
ACH-000458,-0.053235576622400006
