,SLFN12L (100506736)
ACH-000223,-0.0212718669894
ACH-000226,-0.00125251395586
ACH-000227,-0.173682439132
ACH-000228,-0.288105997145
ACH-000231,-0.0902193085258
ACH-000232,0.0371223406629
ACH-000233,0.0417907722393
ACH-000234,-0.171889153145
ACH-000235,-0.0551210366025
ACH-000237,-0.010654692315700001
ACH-000238,0.036245473109599996
ACH-000243,-0.236421235267
ACH-000244,-0.048143884792800004
ACH-000246,-0.0470033974984
ACH-000248,0.132043866504
ACH-000250,-0.0115111126417
ACH-000251,-0.35870597861000003
ACH-000253,-0.108201348825
ACH-000255,-0.116370905392
ACH-000256,-0.163999366437
ACH-000257,-0.471082730499
ACH-000258,0.00329892990506
ACH-000259,-0.161193015178
ACH-000260,-0.0940776634295
ACH-000261,-0.12137167933800001
ACH-000262,0.182543667843
ACH-000263,0.167711887714
ACH-000264,-0.0415579922632
ACH-000265,-0.044546488239199995
ACH-000266,-0.0259099280773
ACH-000272,-0.09864394965839998
ACH-000273,-0.0186253002693
ACH-000274,-0.0742619898505
ACH-000277,0.0056020656944200005
ACH-000278,-0.00193451345107
ACH-000279,-0.120271201678
ACH-000280,-0.05267975949
ACH-000281,0.0742019410221
ACH-000288,-0.0642765404989
ACH-000291,-0.0631515012553
ACH-000293,-0.18380359871399998
ACH-000294,-0.232313848022
ACH-000295,0.0627650548703
ACH-000296,0.028290272067900003
ACH-000302,-0.047058351078
ACH-000304,0.26128192274900003
ACH-000307,0.059768129651800006
ACH-000308,-0.021747759675
ACH-000310,-0.06678655767160001
ACH-000311,0.157216545043
ACH-000312,-0.128551966164
ACH-000315,-0.0144473217483
ACH-000316,-0.0623113448006
ACH-000317,-0.0974363339416
ACH-000318,-0.057503319672300005
ACH-000319,-0.20657403912500003
ACH-000320,0.306491943911
ACH-000322,-0.0931149125017
ACH-000323,-0.212264695395
ACH-000324,-0.208079324675
ACH-000329,-0.0534326625292
ACH-000330,-0.278696929382
ACH-000331,-0.12463286094699999
ACH-000332,0.00693396527441
ACH-000334,-0.170075959139
ACH-000335,0.064664857269
ACH-000336,-0.720715271317
ACH-000337,0.0528651322714
ACH-000339,-0.150534262586
ACH-000341,0.160256402719
ACH-000348,-0.137015177197
ACH-000350,-0.190751340337
ACH-000352,0.0575146406131
ACH-000356,0.136541454304
ACH-000361,-0.256770643349
ACH-000362,-0.19406529470699999
ACH-000363,-0.0861425858123
ACH-000364,-0.10229156381200001
ACH-000365,-0.0736333439084
ACH-000366,0.010700942207200002
ACH-000368,0.219720863967
ACH-000374,-0.289689502191
ACH-000375,-0.152536965873
ACH-000376,0.0614772192545
ACH-000381,0.167160432345
ACH-000383,-0.266112197595
ACH-000387,-0.0218219075905
ACH-000389,0.10480205831499999
ACH-000390,-0.0338194072742
ACH-000393,-0.205282128318
ACH-000395,-0.131347286625
ACH-000397,0.055055907066
ACH-000401,0.139278289333
ACH-000402,-0.30171193289299997
ACH-000403,-0.0822046012517
ACH-000404,0.07906869703160001
ACH-000406,-0.101926095898
ACH-000407,-0.22205858421799998
ACH-000408,0.145394773527
ACH-000410,0.10111178187999999
ACH-000411,0.09932110172019999
ACH-000414,-0.051868497308800006
ACH-000415,-0.025860986291900003
ACH-000416,-0.05684417173740001
ACH-000420,-0.267996333895
ACH-000421,0.0739071846402
ACH-000424,-0.0760987763062
ACH-000425,0.0203721347318
ACH-000426,-0.0244063808226
ACH-000427,-0.214057203686
ACH-000433,0.0794402093845
ACH-000436,-0.0329829569016
ACH-000444,-0.11477496269500001
ACH-000445,0.103285466318
ACH-000448,-0.021261910715400005
ACH-000450,-0.14510117273
ACH-000452,0.00311296740039
ACH-000454,0.229857865385
ACH-000458,-0.135093591368
ACH-000459,0.106675284564
ACH-000460,-0.038359356204
ACH-000461,0.046063838377
ACH-000463,-0.011537116848799999
ACH-000464,0.0007304064599349999
ACH-000466,0.0879258974023
ACH-000467,0.036576648419400004
ACH-000468,-0.239805430064
ACH-000469,-0.0549300266047
ACH-000470,-0.126187526175
ACH-000471,0.015539967903100001
ACH-000472,-0.11547929502599999
ACH-000473,-0.000712300224099
ACH-000475,-0.06939747307680001
ACH-000476,-0.068933487498
ACH-000477,-0.07088675903460001
ACH-000480,-0.07137316901600001
ACH-000481,-0.015007913628700001
ACH-000483,-0.0588729550384
ACH-000484,0.20214454748100003
ACH-000485,-0.187342916451
ACH-000486,-0.100371650782
ACH-000487,-0.159677524966
ACH-000488,-0.154072936005
ACH-000490,-0.0145038768643
ACH-000491,-0.0362412547086
ACH-000495,-0.0777738711855
ACH-000496,-0.28411614315
ACH-000499,0.231308648497
ACH-000500,0.20089471493299998
ACH-000502,-0.0439498514317
ACH-000503,-0.182184823079
ACH-000505,0.158926119663
ACH-000507,0.0121417445077
ACH-000510,-0.0779726323157
ACH-000511,0.0004257235972769999
ACH-000512,0.0371537957935
ACH-000516,-0.07397954665739999
ACH-000517,-0.0534542273447
ACH-000518,0.051194388290999995
ACH-000520,0.0460774063129
ACH-000521,-0.36670897949000003
ACH-000522,-0.061576333786899994
ACH-000524,-0.11700696757000001
ACH-000527,-0.0645746445646
ACH-000528,0.009357053518180001
ACH-000537,-0.080978924916
ACH-000541,0.306607040984
ACH-000542,0.131012669527
ACH-000544,-0.201640391219
ACH-000545,0.046836092350000004
ACH-000547,-0.263424465858
ACH-000548,-0.282011045092
ACH-000549,-0.13652846490700002
ACH-000550,-0.0168357170465
ACH-000552,-0.20714341324000002
ACH-000556,-0.055055942243400005
ACH-000557,-0.009180681474010001
ACH-000570,0.115758180209
ACH-000571,0.00974501268785
ACH-000573,0.000731276889142
ACH-000576,-0.0735687082482
ACH-000580,0.127868647788
ACH-000584,0.0158904056691
ACH-000585,-0.0538475623367
ACH-000588,-0.0021058822985699998
ACH-000589,-0.0775371610211
ACH-000591,0.10662304941199999
ACH-000593,-0.0616144610378
ACH-000600,-0.0763973943873
ACH-000601,-0.0762549801618
ACH-000604,-0.39365721681599997
ACH-000605,0.041250224722199996
ACH-000606,-0.0205608154866
ACH-000608,-0.0678824711662
ACH-000614,-0.0866863084429
ACH-000616,0.049922010100999996
ACH-000618,-0.150623133212
ACH-000619,-0.044625457744300004
ACH-000620,0.141857525186
ACH-000621,-0.0347401525942
ACH-000622,-0.0271653556409
ACH-000623,-0.018332416977500002
ACH-000624,-0.0550397228207
ACH-000627,-0.137776934759
ACH-000630,-0.194897760226
ACH-000632,-0.130288014079
ACH-000633,0.0141136499153
ACH-000637,0.0427836482181
ACH-000638,-0.0706691589075
ACH-000646,-0.225452389715
ACH-000647,-0.029815576122
ACH-000648,0.136009143785
ACH-000649,-0.07680383174710001
ACH-000651,-0.020687756417599998
ACH-000652,0.07071483225160001
ACH-000653,-0.021718620337400005
ACH-000657,-0.038302405924
ACH-000658,0.011542957634299997
ACH-000661,0.120100572127
ACH-000662,0.37249558016400003
ACH-000663,-0.142878886585
ACH-000665,0.039456652206000004
ACH-000671,-0.0382218473599
ACH-000673,-0.0629457967676
ACH-000676,-0.25713823391
ACH-000677,-0.0395107878289
ACH-000681,-0.217075694612
ACH-000682,-0.039127262525800004
ACH-000683,0.008438233405140001
ACH-000684,0.043114806990599996
ACH-000688,-0.31985892398800003
ACH-000693,-0.011373359436200001
ACH-000694,-0.103838600626
ACH-000695,-0.224664572092
ACH-000696,-0.0209374864126
ACH-000697,-0.0717846057963
ACH-000699,-0.113689436861
ACH-000701,-0.37144795612899995
ACH-000706,-0.020821209744
ACH-000711,-0.10959109774499999
ACH-000713,0.038703522341199996
ACH-000714,-0.0178439721915
ACH-000718,0.134665760313
ACH-000720,-0.121281598279
ACH-000721,-0.17102332246500002
ACH-000724,-0.09799293121300001
ACH-000725,-0.0816075103242
ACH-000732,-0.39869458973300004
ACH-000734,0.04896674634269999
ACH-000735,-0.0353498169715
ACH-000736,-0.28131083837299997
ACH-000738,0.131196007291
ACH-000746,0.0578960691579
ACH-000747,-0.23026785755100002
ACH-000748,0.0049164988090600005
ACH-000753,-0.100455377148
ACH-000756,0.10955148514
ACH-000757,-0.15207235130400001
ACH-000758,-0.126293313316
ACH-000760,-0.047323486278599995
ACH-000763,-0.123168025008
ACH-000764,0.202683005345
ACH-000765,0.0989491292513
ACH-000766,-0.07658329537830001
ACH-000767,0.0648852740286
ACH-000768,-0.047672195541
ACH-000769,-0.115465308861
ACH-000770,-0.10500003339099999
ACH-000771,0.08051573406689999
ACH-000773,-0.0466768060168
ACH-000776,-0.0980286843794
ACH-000777,0.012123464596599999
ACH-000778,-0.054612803898
ACH-000781,-0.013940157723600001
ACH-000782,-0.242490744122
ACH-000783,0.141080404519
ACH-000784,0.014222227155200001
ACH-000785,-0.188139561199
ACH-000787,-0.00257251714399
ACH-000788,-0.0406485957309
ACH-000791,-0.118122756899
ACH-000792,0.0018047865207400002
ACH-000794,-0.0852985286817
ACH-000796,-0.0206553045064
ACH-000799,0.026240710227099995
ACH-000800,0.19462259406399998
ACH-000802,-0.0737648246883
ACH-000804,-0.0110372089628
ACH-000805,0.265906667708
ACH-000809,-0.0828427427657
ACH-000810,-0.0397741277845
ACH-000811,-0.274434953968
ACH-000817,-0.229275894651
ACH-000819,-0.037335077898199995
ACH-000820,0.241660889084
ACH-000821,-0.028998819749
ACH-000822,-0.09127286315710001
ACH-000823,-0.15379353855
ACH-000824,-0.0075750377447800004
ACH-000827,0.07106344862889999
ACH-000829,0.144156870923
ACH-000831,-0.112417119804
ACH-000832,0.057939613444099994
ACH-000833,-0.0571120090211
ACH-000834,0.106701446296
ACH-000835,-0.08983512331589999
ACH-000836,-0.021494877438400003
ACH-000837,-0.0900917931204
ACH-000838,0.0806469913258
ACH-000839,0.191007975103
ACH-000840,0.119072206483
ACH-000841,-0.262075084283
ACH-000843,-0.055586084599
ACH-000846,-0.104014859495
ACH-000847,-0.0661251641309
ACH-000848,-0.20013951738400002
ACH-000849,-0.097206095997
ACH-000851,0.126758666041
ACH-000855,0.018568538942099998
ACH-000856,-0.061521032648999996
ACH-000858,0.0596678851832
ACH-000859,0.121699923913
ACH-000861,0.0864369828562
ACH-000862,-0.139739366567
ACH-000865,-0.073131823542
ACH-000866,-0.0281938009515
ACH-000867,-0.216561213937
ACH-000869,0.0010880425812300001
ACH-000872,-0.046393222676
ACH-000873,0.00116312677016
ACH-000876,-0.035939688496500005
ACH-000878,0.08853332520310002
ACH-000880,-0.0955784369693
ACH-000881,-0.0887996154012
ACH-000882,0.04542758210799999
ACH-000884,-0.07902373588839999
ACH-000885,0.0021153965969200003
ACH-000887,-0.07567509071100001
ACH-000888,-0.008686886405610002
ACH-000889,-0.00125727875736
ACH-000890,-0.13875941617
ACH-000896,0.0624049150266
ACH-000898,0.0225403885255
ACH-000900,0.0470030373368
ACH-000901,-0.043314671769500004
ACH-000905,-0.0578770147825
ACH-000906,-0.06905891907089999
ACH-000907,0.0715600626441
ACH-000910,-0.00229283500788
ACH-000911,-0.058622040396999996
ACH-000912,-0.026814286060200004
ACH-000913,-0.23082966880800002
ACH-000915,-0.133656513239
ACH-000916,-0.210607610108
ACH-000917,0.141764081518
ACH-000921,-0.12875279497300002
ACH-000924,-0.0981718889754
ACH-000926,0.0147316159192
ACH-000928,-0.023268010607099997
ACH-000929,0.017989070400599997
ACH-000932,-0.289549408642
ACH-000935,-0.146755503486
ACH-000936,0.0495128163194
ACH-000937,0.0726985937758
ACH-000938,0.0373295013542
ACH-000939,-0.07910989532660001
ACH-000941,-0.393900388766
ACH-000943,-0.127689138198
ACH-000946,-0.21863368812399997
ACH-000947,-0.10605881196599999
ACH-000948,-0.176504317807
ACH-000950,0.19614353372200002
ACH-000953,-0.112799452986
ACH-000957,0.18650598526099998
ACH-000958,-0.366512269707
ACH-000960,-0.0774248905749
ACH-000963,-0.27017600176
ACH-000968,0.044758203266
ACH-000969,-0.133189571186
ACH-000973,-0.137801507421
ACH-000974,-0.168631548798
ACH-000975,0.0676161892526
ACH-000976,-0.0714517146774
ACH-000978,-0.136259121008
ACH-000980,0.00937463329925
ACH-000984,-0.23419116732700002
ACH-000986,0.109394249384
ACH-000988,-0.244252238438
ACH-000993,-0.10039077159399999
ACH-000994,-0.0376246745082
ACH-000996,0.19811314572
ACH-001001,-0.01192589537
ACH-001020,0.10368624926000002
ACH-001028,-0.00761180487493
ACH-001031,0.128905661404
ACH-001038,0.014607836200500001
ACH-001048,-0.146116290983
ACH-001050,-0.09781557942739999
ACH-001053,-0.10090662364900001
ACH-001054,-0.255982885988
ACH-001061,-0.0514216088623
ACH-001067,0.25227571193500004
ACH-001075,-0.15966182796700001
ACH-001096,0.166314931515
ACH-001128,0.450851647078
ACH-001134,0.0271000609088
ACH-001151,-0.006480106291779999
ACH-001163,-0.056867362518100005
ACH-001164,-0.384537527862
ACH-001173,-0.0413244369608
ACH-001183,-0.0109447516881
ACH-001184,-0.0987159692763
ACH-001190,0.0292957579341
ACH-001192,0.14047505252999998
ACH-001193,-0.236848346354
ACH-001196,0.0734188600082
ACH-001197,-0.036100001872
ACH-001205,0.0354673773965
ACH-001211,-0.13376220914200002
ACH-001212,0.25920294243
ACH-001228,0.169056658113
ACH-001232,-0.10794312340399999
ACH-001239,-0.14279378440999999
ACH-001274,-0.067625422758
ACH-001275,0.0107753775505
ACH-001277,-0.106503369364
ACH-001278,0.028925737843
ACH-001280,-0.0216233837109
ACH-001283,0.160101055559
ACH-001289,-0.0593341921368
ACH-001295,-0.11629255242799999
ACH-001300,-0.128575654804
ACH-001301,-0.0157585249426
ACH-001302,0.010374928194
ACH-001303,-0.124164587983
ACH-001306,-0.00437507262411
ACH-001318,-0.246560753778
ACH-001322,0.10334143756200001
ACH-001328,-0.144191081862
ACH-001332,0.11026557094799999
ACH-001333,-0.0781615466732
ACH-001336,-0.03448466232
ACH-001340,0.00205949186266
ACH-001346,-0.09959300308380001
ACH-001353,-0.0353471161186
ACH-001354,-0.19603104157200002
ACH-001367,-0.231171547137
ACH-001368,-0.0547832261656
ACH-001374,-0.12448414347000002
ACH-001375,-0.0208013366807
ACH-001377,-0.0626668071633
ACH-001380,-0.140388435407
ACH-001391,0.169850902792
ACH-001407,-0.0281615573746
ACH-001408,0.101703069957
ACH-001413,0.0643496094599
ACH-001430,-0.16025205635700002
ACH-001431,-0.0677151555478
ACH-001450,0.137521567711
ACH-001496,0.0229104021741
ACH-001500,-0.268071574971
ACH-001521,-0.17861552526399999
ACH-001523,0.031872993388
ACH-001532,-0.068562907446
ACH-001536,0.20275020878199998
ACH-001550,-0.0216636664156
ACH-001552,-0.188901714725
ACH-001554,-0.08359246401039999
ACH-001645,-0.10191408969799999
ACH-001654,-0.015872070032299998
ACH-001715,0.17468029574299998
ACH-001735,-0.19146565231100002
ACH-001736,-0.0363767877071
ACH-001737,-0.36855990146300005
ACH-001740,0.07770480325839998
ACH-001745,-0.027449332404
ACH-001750,-0.14148240502
ACH-001765,-0.0653666259889
ACH-001956,-0.0958426606758
ACH-001957,-0.146213201208
