,SGIP1 (84251)
ACH-000167,0.00691285310004
ACH-000168,-0.00902731701914
ACH-000169,-0.08413868049760001
ACH-000178,-0.0100869105113
ACH-000182,0.10083403016899999
ACH-000183,-0.023283995334
ACH-000188,-0.0701490775823
ACH-000189,-0.294865691483
ACH-000190,0.08936663797450001
ACH-000198,0.052208520773400005
ACH-000204,-0.034689011789
ACH-000206,0.053224266469
ACH-000207,0.0818617280663
ACH-000211,-0.040243829258
ACH-000215,-0.11093251802300001
ACH-000221,0.146352911693
ACH-000222,0.0762760409842
ACH-000223,-0.0919637704442
ACH-000226,-0.157471380463
ACH-000227,-0.138025870408
ACH-000228,-0.21037379067499998
ACH-000231,-0.0640513864795
ACH-000232,-0.0023559109017399996
ACH-000233,0.062495773666900005
ACH-000234,0.18660097011100002
ACH-000235,0.006696015788259999
ACH-000237,-0.0858345851248
ACH-000238,-0.27827090530299997
ACH-000243,0.0573227663073
ACH-000244,-0.136128454536
ACH-000246,-0.0568726249574
ACH-000248,-0.0035262515763200006
ACH-000250,0.0192278896788
ACH-000251,-0.20692386043299998
ACH-000253,-0.059950834178400005
ACH-000255,0.00971729818143
ACH-000256,0.170185406331
ACH-000257,-0.0483261292765
ACH-000258,-0.0835676411311
ACH-000259,-0.00529496835928
ACH-000260,0.0018642533677
ACH-000261,0.024073721660299998
ACH-000262,0.08800714503939999
ACH-000263,-0.059069179489699995
ACH-000264,-0.06444871351800001
ACH-000265,-0.159133181404
ACH-000266,0.0396973012885
ACH-000272,0.0618476701286
ACH-000273,-0.0505106730167
ACH-000274,-0.08908952479
ACH-000277,0.255759471318
ACH-000278,-0.21522871621599998
ACH-000279,0.0364267234736
ACH-000280,-0.182726080493
ACH-000281,0.133471314043
ACH-000288,-0.07734058626519999
ACH-000291,-0.0160734097323
ACH-000293,-0.0008285863001010001
ACH-000294,-0.114614106134
ACH-000295,0.16898819408799998
ACH-000296,0.032593707091200005
ACH-000302,-0.0902210597287
ACH-000304,-0.197689379919
ACH-000307,0.0445367983117
ACH-000308,0.0785000191307
ACH-000310,-0.151568553646
ACH-000311,-0.00481407879601
ACH-000312,0.0439239220482
ACH-000315,0.305034996184
ACH-000316,-0.0207279025232
ACH-000317,0.0133204805445
ACH-000318,-0.031431964548400006
ACH-000319,-0.07654317120519999
ACH-000320,-0.129254512104
ACH-000322,-0.0399106627487
ACH-000323,-0.191512419037
ACH-000324,-0.0798118372817
ACH-000329,-0.08585476504049999
ACH-000330,0.22756176306499998
ACH-000331,-0.050610441994099996
ACH-000332,-0.0219282289427
ACH-000334,-0.0897805680897
ACH-000335,0.0031557543340400003
ACH-000336,0.316842277242
ACH-000337,0.0127632483118
ACH-000339,0.0150095791632
ACH-000341,-0.300292373567
ACH-000348,0.00883582487963
ACH-000350,-0.00841041245686
ACH-000352,0.0762961282079
ACH-000356,-0.120263866769
ACH-000361,0.0623553212875
ACH-000362,-0.121754624136
ACH-000363,0.0874624180421
ACH-000364,-0.20276397424400003
ACH-000365,-0.027090703906799997
ACH-000366,-0.175833767171
ACH-000368,-0.18039056825599997
ACH-000374,-0.09803660232799999
ACH-000375,0.0740405061916
ACH-000376,-0.166228992582
ACH-000381,0.00098533846124
ACH-000383,-0.121421313111
ACH-000387,-0.137984005499
ACH-000389,0.09524139798910002
ACH-000390,-0.109669625737
ACH-000393,-0.0137849836326
ACH-000395,0.0593266673599
ACH-000397,0.021283589767400003
ACH-000401,-0.0119434488155
ACH-000402,0.353414926486
ACH-000403,-0.0152276966946
ACH-000404,-0.21036941619199997
ACH-000406,-0.0609223556506
ACH-000407,0.09535348271789999
ACH-000408,-0.0540631435104
ACH-000410,-0.0930077334154
ACH-000411,0.0372997427147
ACH-000414,-0.00817663349575
ACH-000415,-0.143711036669
ACH-000416,0.022880129700700004
ACH-000420,-0.04588273406880001
ACH-000421,0.0452323197004
ACH-000424,0.0301839663547
ACH-000425,0.120775702911
ACH-000426,0.198435335033
ACH-000427,-0.00364759589403
ACH-000433,-0.129754902027
ACH-000436,-0.0617186485735
ACH-000444,-0.0296252553805
ACH-000445,-0.030033584463299998
ACH-000448,-0.04785711068390001
ACH-000450,0.160220327642
ACH-000452,0.0293196159523
ACH-000454,-0.22473902056899997
ACH-000458,-0.0297486298214
ACH-000459,-0.142152783298
ACH-000460,0.0446643368277
ACH-000461,-0.0780377111623
ACH-000463,-0.021434429793500003
ACH-000464,-0.113622944698
ACH-000466,0.10017692234400001
ACH-000467,-0.0578882262094
ACH-000468,0.0321903765487
ACH-000469,-0.00300356566775
ACH-000470,0.0907408072291
ACH-000471,0.010520812004
ACH-000472,0.0471673125816
ACH-000473,-0.00999497741159
ACH-000475,-0.0593297740334
ACH-000476,0.0318503489066
ACH-000477,0.0141466698954
ACH-000480,-0.233724509032
ACH-000481,0.011437020215
ACH-000483,0.00705602656328
ACH-000484,0.08782353719910001
ACH-000485,-0.17297871239999998
ACH-000486,-0.0257498183561
ACH-000487,-0.11808642383300001
ACH-000488,-0.06927116727030001
ACH-000490,0.0729503443125
ACH-000491,0.100650959487
ACH-000495,-0.0800003519689
ACH-000496,-0.0508310658365
ACH-000499,-0.23276823310199998
ACH-000500,-0.32193133656399997
ACH-000502,0.165846541049
ACH-000503,0.0306566742946
ACH-000505,-0.00974204327504
ACH-000507,-0.0166106866586
ACH-000510,-0.0282479017436
ACH-000511,-0.054407687982
ACH-000512,-0.201287439397
ACH-000516,-0.005594652020520001
ACH-000517,0.00225553296737
ACH-000518,0.0474336529851
ACH-000520,0.0692421488146
ACH-000521,-0.0728534935157
ACH-000522,-0.165880710365
ACH-000524,-0.0207995092533
ACH-000527,0.024074972767199998
ACH-000528,-0.04603820335
ACH-000537,0.0668016784223
ACH-000541,0.068348531277
ACH-000542,-0.0388991494255
ACH-000544,-0.270382479133
ACH-000545,-0.118655232008
ACH-000547,0.033870403155099996
ACH-000548,-0.123360143609
ACH-000549,0.165139659263
ACH-000550,-0.07949687478239999
ACH-000552,-0.10243711493799999
ACH-000556,0.00451919727357
ACH-000557,0.123942486357
ACH-000570,-0.029126596653100002
ACH-000571,-0.173127485211
ACH-000573,-0.11282580002800001
ACH-000576,-0.0348298461048
ACH-000580,0.0492800515319
ACH-000584,0.028709137319799998
ACH-000585,-0.130446349945
ACH-000588,-0.0416992960973
ACH-000589,-0.110834630575
ACH-000591,0.014161327056100001
ACH-000593,-0.122643257155
ACH-000600,-0.0540119608001
ACH-000601,-0.019904256059
ACH-000604,0.29122589994000003
ACH-000605,-0.015450496759299999
ACH-000606,-0.18598299328600001
ACH-000608,-0.007089146313380001
ACH-000614,-0.09881821217710002
ACH-000616,-0.17154406764199998
ACH-000618,-0.12827247545
ACH-000619,0.0739626793278
ACH-000620,-0.0024992411712600002
ACH-000621,-0.103267778266
ACH-000622,-0.00803192386412
ACH-000623,0.0189773236811
ACH-000624,-0.058423836064099996
ACH-000627,-0.24136197069
ACH-000630,-0.014745474546999999
ACH-000632,-0.17299656356100002
ACH-000633,-0.0156144267217
ACH-000637,-0.0850965232055
ACH-000638,-0.0103764745508
ACH-000646,0.126982818016
ACH-000647,0.0364077604559
ACH-000648,-0.143661958946
ACH-000649,-0.0341238162795
ACH-000651,0.0135923731899
ACH-000652,0.0939454643199
ACH-000653,-0.0330002532991
ACH-000657,-0.09635926977169999
ACH-000658,0.0585963452556
ACH-000661,-0.0797616510095
ACH-000662,-0.137219702705
ACH-000663,0.00302221699674
ACH-000665,-0.094088343155
ACH-000671,-0.249774700403
ACH-000673,-0.06065876426030001
ACH-000676,-0.11476424882200001
ACH-000677,-0.138387813494
ACH-000681,0.0231549028277
ACH-000682,-0.121350180091
ACH-000683,-0.121031099506
ACH-000684,0.0980299728472
ACH-000688,-0.14208733000999998
ACH-000693,-0.146078316204
ACH-000694,0.0404628032427
ACH-000695,-0.0113020739059
ACH-000696,-0.058344222498000003
ACH-000697,-0.0833740706153
ACH-000699,-0.0727715698354
ACH-000701,-0.08793979817150001
ACH-000706,-0.133879077563
ACH-000711,-0.08147388525169999
ACH-000713,-0.186423906822
ACH-000714,-0.04560037205709999
ACH-000718,0.045714121629
ACH-000720,0.0196621756329
ACH-000721,0.0348424242459
ACH-000724,0.08955414427750001
ACH-000725,0.0951083313352
ACH-000732,-0.34678801551399996
ACH-000734,-0.0765605947727
ACH-000735,-0.183095692566
ACH-000736,-0.039031194340800004
ACH-000738,-0.022158675435599996
ACH-000746,0.022737618747099998
ACH-000747,0.025467427859900003
ACH-000748,0.025611782397699998
ACH-000753,-0.0581608013687
ACH-000756,-0.244730840011
ACH-000757,-0.298132587519
ACH-000758,0.009915593959399999
ACH-000760,-0.206525240278
ACH-000763,-0.125371477709
ACH-000764,0.11097291457399999
ACH-000765,-0.0883962618596
ACH-000766,-0.110419044221
ACH-000767,0.0519872379285
ACH-000768,0.123699291734
ACH-000769,-0.129547142103
ACH-000770,0.0153580247817
ACH-000771,0.00603535943337
ACH-000773,0.014556753621600001
ACH-000776,-0.134710703658
ACH-000777,0.00817087752316
ACH-000778,0.102023929561
ACH-000781,0.0106173684063
ACH-000782,-0.11171356801400001
ACH-000783,-0.0190607498036
ACH-000784,0.00570979156428
ACH-000785,-0.204747016107
ACH-000787,-0.104753343137
ACH-000788,-0.103148575428
ACH-000791,-0.07646426635180001
ACH-000792,-0.00517931105934
ACH-000794,-0.07948538252010001
ACH-000796,-0.061289167302400006
ACH-000799,-0.171311369724
ACH-000800,-0.16056097394899999
ACH-000802,-0.00678828202158
ACH-000804,0.18278397919599998
ACH-000805,-0.10836500696799999
ACH-000809,-0.10828531394200001
ACH-000810,0.126556788561
ACH-000811,-0.09327414211589999
ACH-000817,-0.16297315720799999
ACH-000819,0.035218212424800006
ACH-000820,-0.0388969596441
ACH-000821,0.188199680706
ACH-000822,0.070129043852
ACH-000823,-0.015376787470700001
ACH-000824,0.116178218524
ACH-000827,-0.0602873738117
ACH-000829,-0.17830715903
ACH-000831,-0.267407843972
ACH-000832,0.05930977284530001
ACH-000833,-0.199895886029
ACH-000834,-0.0787226982362
ACH-000835,0.0015686283574500002
ACH-000836,-0.125234973268
ACH-000837,-0.0879538619017
ACH-000838,-0.046367573694699994
ACH-000839,0.007921309655159999
ACH-000840,0.0211258225688
ACH-000841,-0.0144616896131
ACH-000843,-0.00022329737345400005
ACH-000846,-0.0322171904031
ACH-000847,-0.142978779891
ACH-000848,0.0049215583441099995
ACH-000849,-0.188157124505
ACH-000851,-0.0928499457327
ACH-000855,-0.21125680293
ACH-000856,-0.0635114929376
ACH-000858,-0.08990498330880001
ACH-000859,-0.093060992041
ACH-000861,-0.007535830566
ACH-000862,-0.0135302832651
ACH-000865,0.0450883275122
ACH-000866,-0.0927073194448
ACH-000867,0.006761315930699999
ACH-000869,-0.192909517857
ACH-000872,-0.18431334749699999
ACH-000873,-0.0362407055331
ACH-000876,0.0537733322526
ACH-000878,0.09834804088960002
ACH-000880,-0.0586102152883
ACH-000881,0.028006291105
ACH-000882,-0.11868863680700001
ACH-000884,-0.019078729453599997
ACH-000885,-0.245239917109
ACH-000887,-0.0992355518609
ACH-000888,0.021622823154000003
ACH-000889,-0.175007954258
ACH-000890,0.0375351708295
ACH-000896,-0.10297025693
ACH-000898,0.0741941851125
ACH-000900,-0.0897005670981
ACH-000901,-0.0474909198965
ACH-000905,-0.127985087291
ACH-000906,-0.0344562145429
ACH-000907,-0.171455920113
ACH-000910,0.010833388388
ACH-000911,0.00655113636584
ACH-000912,0.0648222827393
ACH-000913,-0.0023516590324
ACH-000915,0.19210235658100003
ACH-000916,-0.032093207797
ACH-000917,0.0163948433085
ACH-000921,-0.0926562041215
ACH-000924,-0.0419000322266
ACH-000926,0.0504457146395
ACH-000928,-0.0030936878073
ACH-000929,-0.0477765215945
ACH-000932,-0.0165808310906
ACH-000935,-0.103597137135
ACH-000936,-0.039075962480000004
ACH-000937,-0.060213594180300006
ACH-000938,-0.0105867897028
ACH-000939,-0.0111802141205
ACH-000941,0.026840056106099998
ACH-000943,-0.015470774147600001
ACH-000946,-0.14804419479800002
ACH-000947,-0.11992671151699999
ACH-000948,-0.260325377343
ACH-000950,-0.0970514614328
ACH-000953,-0.11812812443600001
ACH-000957,0.108896753548
ACH-000958,-0.13172255418099998
ACH-000960,-0.00554377524745
ACH-000963,0.42481464983499995
ACH-000968,-0.00957145292151
ACH-000969,-0.101584098739
ACH-000973,-0.123173794751
ACH-000974,-0.127242928072
ACH-000975,-0.013467279071200001
ACH-000976,-0.159160758309
ACH-000978,-0.121503501187
ACH-000980,-0.016024656133299998
ACH-000984,-0.0953583876907
ACH-000986,-0.050622902533900005
ACH-000988,0.052066251210799996
ACH-000993,0.08339051720039999
ACH-000994,-0.299061239285
ACH-000996,-0.22808346491599998
ACH-001001,-0.10400015518
ACH-001020,0.0317828326997
ACH-001028,0.0179750476472
ACH-001031,0.0787124385475
ACH-001038,0.0511063644275
ACH-001048,0.00284538552218
ACH-001050,-0.122661948621
ACH-001053,-0.276440991961
ACH-001054,-0.22849962440699997
ACH-001061,-0.00886414320592
ACH-001067,0.11194804225999999
ACH-001075,0.0429645966261
ACH-001096,-0.0363492118481
ACH-001128,-0.22064104469300003
ACH-001134,-0.12455224231899999
ACH-001151,-0.009455059178750001
ACH-001163,0.0411312787815
ACH-001164,-0.320873370095
ACH-001173,-0.061754339922199995
ACH-001183,-0.0418648895597
ACH-001184,-0.00248623813907
ACH-001190,-0.147598316128
ACH-001192,0.00012799780047600002
ACH-001193,-0.060861192091899996
ACH-001196,-0.138139257964
ACH-001197,-0.00847988408232
ACH-001205,0.0750449658583
ACH-001211,-0.156494648392
ACH-001212,-0.011078865474000001
ACH-001228,-0.140944120767
ACH-001232,-0.0363781269743
ACH-001239,-0.0316681152324
ACH-001274,-0.0970481249385
ACH-001275,0.0960270192506
ACH-001277,0.23849954670600002
ACH-001278,-0.219489701058
ACH-001280,-0.214538942781
ACH-001283,-0.143687385319
ACH-001289,0.15432326317700001
ACH-001295,-0.0679611347471
ACH-001300,-0.06910362689380001
ACH-001301,-0.359402912351
ACH-001302,-0.28793656164000003
ACH-001303,0.012647033915
ACH-001306,-0.22135766573600002
ACH-001318,-0.0935864338164
ACH-001322,0.118665104114
ACH-001328,-0.034929823937
ACH-001332,-0.197804560201
ACH-001333,0.021903382934599997
ACH-001336,-0.08139113245889999
ACH-001340,-0.006451448246470001
ACH-001346,0.023917616664800002
ACH-001353,0.058019040363499995
ACH-001354,-0.14671549001700002
ACH-001367,-0.18482795711599997
ACH-001368,-0.10000296535900001
ACH-001374,-0.19346057189399998
ACH-001375,-0.0652847583529
ACH-001377,0.061453389038
ACH-001380,0.005885643812439999
ACH-001391,0.164363396375
ACH-001407,-0.0376405628873
ACH-001408,0.0231860518402
ACH-001413,-0.136078604103
ACH-001430,-0.248929893995
ACH-001431,0.0199113946264
ACH-001450,-0.28420715632
ACH-001496,0.054852556623599995
ACH-001500,-0.0705028404835
ACH-001521,0.165438587325
ACH-001523,-0.160608077583
ACH-001532,-0.11415699334400001
ACH-001536,0.08975463123439999
ACH-001550,0.0463302088301
ACH-001552,0.07949593575069999
ACH-001554,-0.104477683906
ACH-001645,0.127960290785
ACH-001654,0.012353463277
ACH-001715,-0.00397255130418
ACH-001735,0.022930698442599998
ACH-001736,-0.0720288904926
ACH-001737,-0.036920300494
ACH-001740,-0.0738828682688
ACH-001745,0.0875047290572
ACH-001750,-0.172755459006
ACH-001765,-0.0506404291151
ACH-001956,0.00596956313062
ACH-001957,0.0478479504714
