,MRI1 (84245)
ACH-000336,-0.0906908373364
ACH-000337,-0.35351924327699996
ACH-000339,-0.269917116604
ACH-000341,-0.272828447067
ACH-000348,-0.0165833061124
ACH-000350,-0.227510534545
ACH-000352,0.0590360868454
ACH-000356,-0.346167159851
ACH-000361,-0.385565647503
ACH-000362,-0.315321928562
ACH-000363,-0.323297540137
ACH-000364,-0.212372478295
ACH-000365,0.0182029958566
ACH-000366,-0.140039893286
ACH-000368,-0.202523575212
ACH-000374,-0.23812970571400002
ACH-000375,-0.221210974478
ACH-000376,0.08957304874569999
ACH-000381,-0.0228293296484
ACH-000383,-0.0916670964305
ACH-000387,-0.15880824840399999
ACH-000389,-0.140021646405
ACH-000390,-0.252826196917
ACH-000393,-0.340789708259
ACH-000395,-0.119111695918
ACH-000397,-0.0569320649242
ACH-000401,-0.0470478818447
ACH-000402,-0.37313888330399997
ACH-000403,-0.09511195088789999
ACH-000404,0.150227220675
ACH-000406,-0.07889926050160001
ACH-000407,-0.17064528652600003
ACH-000408,-0.128501076178
ACH-000410,-0.21739836360800002
ACH-000411,-0.205613965451
ACH-000414,0.0399843464121
ACH-000415,-0.224627034428
ACH-000416,-0.340158625638
ACH-000420,-0.125258829964
ACH-000421,-0.09597045118799999
ACH-000424,-0.163974203994
ACH-000425,-0.053867548175300005
ACH-000426,-0.355577304228
ACH-000427,-0.164006867218
ACH-000433,-0.22557204196999997
ACH-000436,0.0581285714843
ACH-000444,-0.117405772058
ACH-000445,-0.48789422908200003
ACH-000448,-0.10555155155899999
ACH-000450,0.161851671067
ACH-000452,-0.164955960888
ACH-000454,-0.33649204081600004
ACH-000458,-0.09250681018110002
ACH-000459,0.025328901437400003
ACH-000460,-0.244481129256
ACH-000461,-0.305207957041
ACH-000463,0.0029852906265100004
ACH-000464,-0.305499024266
ACH-000466,0.05656681346819999
ACH-000467,-0.0620757851217
ACH-000468,-0.10981621431500001
ACH-000469,-0.219090051931
ACH-000470,-0.317283395031
ACH-000471,-0.11356940956599999
ACH-000472,-0.11916475162699999
ACH-000473,-0.14649892958799998
ACH-000475,-0.17558833563200002
ACH-000476,-0.22554949776
ACH-000477,-0.661185207133
ACH-000480,-0.37415403693000004
ACH-000481,-0.21521499379
ACH-000483,-0.20993590390900002
ACH-000484,-0.350720272492
ACH-000485,-0.34491918566299995
ACH-000486,-0.008369238989529999
ACH-000487,-0.25207725583900004
ACH-000488,-0.16866108604000002
ACH-000490,-0.292487413596
ACH-000491,-0.23263853608100002
ACH-000495,-0.206622625226
ACH-000496,-0.156382672203
ACH-000499,-0.107902218213
ACH-000500,-0.00143218930983
ACH-000502,-0.05920712846080001
ACH-000503,0.131604664232
ACH-000505,-0.09214372179510001
ACH-000507,-0.267946707824
ACH-000510,-0.149320719658
ACH-000511,0.0918368240611
ACH-000512,-0.169684995028
ACH-000516,-0.140803055377
ACH-000517,-0.25396217097199997
ACH-000518,-0.00220026308938
ACH-000520,-0.37966444567
ACH-000521,-0.101801781318
ACH-000522,-0.217266429048
ACH-000524,-0.226825045586
ACH-000527,-0.08264016041069999
ACH-000528,-0.12159850136499999
ACH-000537,-0.16898371443100002
ACH-000541,0.274058446141
ACH-000542,-0.0222294796932
ACH-000544,0.007851846068919999
ACH-000545,-0.00205843516512
ACH-000547,-0.10135328857899999
ACH-000548,-0.019426474231400002
ACH-000549,-0.0656833573298
ACH-000550,-0.137667972321
ACH-000552,-0.187937342166
ACH-000556,-0.147270542289
ACH-000557,-0.284280398204
ACH-000570,-0.0272055135516
ACH-000571,-0.182739577548
ACH-000573,-0.0818715628568
ACH-000576,-0.289367241162
ACH-000580,0.013120901297799999
ACH-000584,-0.12939106399800002
ACH-000585,-0.191672182445
ACH-000588,-0.17098672806899998
ACH-000589,-0.23695514371800003
ACH-000591,-0.32503658568300003
ACH-000593,-0.0786211898306
ACH-000600,-0.253397213608
ACH-000601,-0.164537959783
ACH-000604,0.18120566978
ACH-000605,-0.251162544193
ACH-000606,-0.312447899089
ACH-000608,-0.309477950079
ACH-000614,0.136813350927
ACH-000616,-0.0315269202481
ACH-000618,-0.18322054049000003
ACH-000619,-0.13863112268
ACH-000620,-0.19973229502700002
ACH-000621,-0.0732950657913
ACH-000622,0.024789675384400002
ACH-000623,-0.255970672202
ACH-000624,-0.188684747823
ACH-000627,-0.252520051788
ACH-000630,-0.0894906390664
ACH-000632,-0.17706043713599998
ACH-000633,-0.205167289927
ACH-000637,-0.291373252469
ACH-000638,-0.266075616908
ACH-000646,-0.0492441249823
ACH-000647,-0.08103059920649999
ACH-000648,-0.000900179924346
ACH-000649,-0.23864643726999998
ACH-000651,-0.0377261874962
ACH-000652,-0.14987911594699999
ACH-000653,-0.06511322448540001
ACH-000657,-0.090361988545
ACH-000658,-0.244220710975
ACH-000661,-0.21838669133400002
ACH-000662,-0.219155403313
ACH-000663,-0.1124520534
ACH-000665,-0.319834692051
ACH-000671,-0.138410697472
ACH-000673,-0.199160411783
ACH-000676,-0.18867509330899998
ACH-000677,-0.0711376076274
ACH-000681,-0.06916201383989999
ACH-000682,-0.23405765620000002
ACH-000683,-0.228961284496
ACH-000684,-0.017442977089
ACH-000688,-0.0762499504303
ACH-000693,-0.0994716211173
ACH-000694,-0.0319518551095
ACH-000695,-0.12429976971100001
ACH-000696,-0.23224612890000002
ACH-000697,-0.135957968944
ACH-000699,-0.262087893257
ACH-000701,-0.09453316621819999
ACH-000706,-0.20125111350000002
ACH-000711,-0.127694597732
ACH-000713,-0.413321278106
ACH-000714,-0.0707082057992
ACH-000718,-0.11536677746
ACH-000720,-0.257508603471
ACH-000721,-0.255210688304
ACH-000724,-0.033028670656499996
ACH-000725,-0.11572464801400001
ACH-000732,-0.0560376698158
ACH-000734,-0.24889387070099997
ACH-000735,-0.09918919108030001
ACH-000736,-0.0645056977232
ACH-000738,-0.0196716912129
ACH-000746,-0.167166498305
ACH-000747,-0.190383664723
ACH-000748,-0.26752214831099996
ACH-000753,0.026343608034
ACH-000756,-0.111958509991
ACH-000757,0.038043255168300004
ACH-000758,-0.132249038228
ACH-000760,-0.0738975755601
ACH-000763,-0.24765075220899999
ACH-000764,-0.25767326213799996
ACH-000765,-0.212805625709
ACH-000766,-0.157474188905
ACH-000767,0.0118027944434
ACH-000768,-0.26896239404
ACH-000769,-0.158912273665
ACH-000770,-0.08359631458769999
ACH-000771,-0.18269427500399998
ACH-000773,-0.164138585927
ACH-000776,-0.34064537970799996
ACH-000777,-0.112506097482
ACH-000778,-0.431555270223
ACH-000781,-0.11705826029100001
ACH-000782,0.0018488540465099999
ACH-000783,-0.244867903002
ACH-000784,-0.11010908460300001
ACH-000785,-0.27294533505999996
ACH-000787,-0.105473963622
ACH-000788,-0.225635094459
ACH-000791,-0.0232329392033
ACH-000792,-0.185532065563
ACH-000794,-0.258557075948
ACH-000796,-0.116376541973
ACH-000799,-0.37346750170000004
ACH-000800,-0.147704003435
ACH-000802,-0.21456947629200002
ACH-000804,-0.34576993663500005
ACH-000805,-0.0769537268568
ACH-000809,-0.16645862911599998
ACH-000810,-0.14756388149
ACH-000811,-0.150338857981
ACH-000817,-0.323049954038
ACH-000819,-0.156574280305
ACH-000820,-0.435858682858
ACH-000821,-0.37566385666900004
ACH-000822,-0.08767404673599999
ACH-000823,-0.09844281274710001
ACH-000824,-0.116055903276
ACH-000827,-0.0225875777582
ACH-000829,0.0655567732601
ACH-000831,-0.0805144444349
ACH-000832,-0.231741482156
ACH-000833,-0.396630150633
ACH-000834,-0.191409726181
ACH-000835,-0.155584930235
ACH-000836,-0.291629116242
ACH-000837,-0.246209033704
ACH-000838,0.142952803531
ACH-000839,-0.0154977696835
ACH-000840,-0.0180987817299
ACH-000841,-0.146742061251
ACH-000843,-0.346965197698
ACH-000846,-0.173190080401
ACH-000847,-0.04772731389669999
ACH-000848,-0.168879492848
ACH-000849,-0.133449698403
ACH-000851,-0.256381541461
ACH-000855,-0.173820885392
ACH-000856,-0.16519291629000002
ACH-000858,-0.00985975164843
ACH-000859,-0.0968125723351
ACH-000861,-0.28832583519099997
ACH-000862,0.15471304503699998
ACH-000865,-0.22015842043
ACH-000866,0.020412620370499998
ACH-000867,-0.07281806490210001
ACH-000869,-0.149904302805
ACH-000872,-0.104651393623
ACH-000873,-0.37741637759999996
ACH-000876,-0.0105517329214
ACH-000878,-0.24461345029800002
ACH-000880,0.0138235832725
ACH-000881,-0.279302874338
ACH-000882,-0.014646796210700001
ACH-000884,-0.00356220224085
ACH-000885,-0.154466449814
ACH-000887,-0.150976549429
ACH-000888,-0.031690762976299997
ACH-000889,-0.123642903627
ACH-000890,-0.10981047388800001
ACH-000896,-0.216541756902
ACH-000898,-0.223336851933
ACH-000900,-0.171977451683
ACH-000901,-0.130263162627
ACH-000905,-0.006600664519879999
ACH-000906,-0.13035148650599998
ACH-000907,-0.0194562501307
ACH-000910,-0.138926318977
ACH-000911,-0.17086899744800002
ACH-000912,-0.268699191611
ACH-000913,-0.13258158763
ACH-000915,-0.139800987084
ACH-000916,-0.431683752958
ACH-000917,-0.305133900792
ACH-000921,-0.06150477770269999
ACH-000924,-0.109194947029
ACH-000926,-0.08070350439349999
ACH-000928,-0.19125832609299998
ACH-000929,0.0122671474031
ACH-000932,-0.117327846631
ACH-000935,-0.15773192512599998
ACH-000936,-0.140894019418
ACH-000937,-0.167508866754
ACH-000938,-0.18326937806200003
ACH-000939,-0.18294690680999998
ACH-000941,-0.24253886675
ACH-000943,-0.10817539695900001
ACH-000946,-0.0910007701582
ACH-000947,-0.00870856140759
ACH-000948,-0.17758108821600002
ACH-000950,0.06468678446750001
ACH-000953,-0.340391774163
ACH-000957,-0.0307761597745
ACH-000958,-0.14723905819900002
ACH-000960,-0.10953355602800001
ACH-000963,0.0654395450435
ACH-000968,0.08255527909530001
ACH-000969,-0.297528177996
ACH-000973,-0.19464925817099998
ACH-000974,-0.224430942963
ACH-000975,-0.222971726338
ACH-000976,-0.108161682567
ACH-000978,-0.221717009312
ACH-000980,-0.137649491293
ACH-000984,-0.0998085849866
ACH-000986,-0.146479189048
ACH-000988,-0.050617622582
ACH-000993,0.163242432411
ACH-000994,-0.225035094188
ACH-000996,-0.10880158045600001
ACH-001001,-0.130614254842
ACH-001020,0.04824025261519999
ACH-001028,-0.300474469299
ACH-001031,-0.174327207986
ACH-001038,-0.16818349460499998
ACH-001048,-0.0932301099415
ACH-001050,-0.29483033131700004
ACH-001053,-0.151645454555
ACH-001054,-0.06099775468640001
ACH-001061,0.00709338057833
ACH-001067,-0.186230542161
ACH-001075,-0.127299149413
ACH-001096,-0.0940649404696
ACH-001128,-0.568511980721
ACH-001134,-0.09025501261569999
ACH-001151,-0.129221932117
ACH-001163,-0.047303077492
ACH-001164,0.00345930682273
ACH-001173,-0.140204361669
ACH-001183,-0.058115512152599996
ACH-001184,-0.305221190101
ACH-001190,-0.080379670709
ACH-001192,-0.110548946296
ACH-001193,0.0544419416389
ACH-001196,0.0156516643605
ACH-001197,-0.131854432153
ACH-001205,-0.19632967707899998
ACH-001211,-0.11052430781
ACH-001212,-0.231031726179
ACH-001228,-0.255491828604
ACH-001232,-0.220133456276
ACH-001239,-0.0597837613201
ACH-001274,-0.09018969923489999
ACH-001275,0.00034961975277900007
ACH-001277,-0.208177182774
ACH-001278,-0.219688144762
ACH-001280,0.0803588791336
ACH-001283,-0.09600202070489999
ACH-001289,-0.369856318442
ACH-001295,-0.16822030446
ACH-001300,-0.0421170394584
ACH-001301,-0.24650119685400002
ACH-001302,-0.117200256539
ACH-001303,-0.222734347523
ACH-001306,-0.375837380392
ACH-001318,-0.172194385669
ACH-001322,-0.34671321961999996
ACH-001328,-0.08790786224160001
ACH-001332,-0.0639973598545
ACH-001333,-0.141624932892
ACH-001336,-0.00254901649953
ACH-001340,-0.172102233822
ACH-001346,-0.173112462089
ACH-001353,-0.15024822767100002
ACH-001354,-0.035328157373800004
ACH-001367,-0.257077256594
ACH-001368,-0.11923877976700001
ACH-001374,-0.026749447219199998
ACH-001375,-0.349892152156
ACH-001377,-0.22295614132
ACH-001380,-0.143970344844
ACH-001391,-0.166277705579
ACH-001407,-0.304140242973
ACH-001408,-0.006675271342590001
ACH-001413,-0.23458463016699999
ACH-001430,-0.159396890562
ACH-001431,-0.175524446029
ACH-001450,-0.256205199308
ACH-001496,-0.141333708673
ACH-001500,-0.10706681111500001
ACH-001521,-0.220350837935
ACH-001523,-0.137316426611
ACH-001532,-0.07873526669
ACH-001536,-0.148414491053
ACH-001550,0.015207203177200002
ACH-001552,-0.18108832068599998
ACH-001554,-0.206411942577
ACH-001645,0.200795066237
ACH-001654,-0.292675787538
ACH-001715,-0.165312503539
ACH-001735,-0.16894516393800002
ACH-001736,-0.123674353143
ACH-001737,-0.248007291851
ACH-001740,-0.45277909006000006
ACH-001745,-0.18581713982700002
ACH-001750,-0.2010864185
ACH-001765,-0.157836781921
ACH-001956,-0.185113460681
ACH-001957,-0.08574455819319998
