,AKNA (80709)
ACH-000004,0.0173079617514
ACH-000007,-0.0626041236716
ACH-000009,-0.146365876987
ACH-000011,0.032672426161599995
ACH-000012,-0.0264155466012
ACH-000013,-0.0502660854997
ACH-000014,0.244743440831
ACH-000015,-0.145456540019
ACH-000017,-0.0540482883935
ACH-000018,-0.103997017569
ACH-000019,0.11677906875499999
ACH-000021,-0.113928673713
ACH-000022,0.0693696679145
ACH-000025,-0.0488513704383
ACH-000028,0.0137916887668
ACH-000030,-0.0673610642583
ACH-000035,-0.139987126316
ACH-000036,0.0715655703902
ACH-000037,0.0694654971242
ACH-000039,-0.309272137572
ACH-000040,-0.274382293773
ACH-000041,-0.301094037146
ACH-000042,0.028362754375400003
ACH-000045,-0.0718302492986
ACH-000047,-0.127610456933
ACH-000052,0.00787929100031
ACH-000053,0.0446995306552
ACH-000054,-0.169258019941
ACH-000055,-0.280991750688
ACH-000060,-0.09243877237400001
ACH-000067,-0.133745035599
ACH-000070,0.289598326
ACH-000075,-0.11851425084
ACH-000078,-0.034089047319600004
ACH-000082,-0.17407985936099998
ACH-000085,-0.203059085429
ACH-000086,-0.0190789967478
ACH-000087,-0.0995221442244
ACH-000092,-0.075610063609
ACH-000095,-0.16914309259399998
ACH-000097,-0.176435602837
ACH-000098,-0.010105037132700001
ACH-000099,-0.196004775786
ACH-000108,-0.012205233107100002
ACH-000113,-0.0321028822552
ACH-000115,-0.327150260125
ACH-000116,0.00440912350037
ACH-000118,-0.0568290339131
ACH-000120,-0.118073476198
ACH-000123,0.0170318692721
ACH-000127,-0.183993946032
ACH-000128,-0.179446825286
ACH-000132,0.049061647635599996
ACH-000133,-0.069819799595
ACH-000137,0.0293106011528
ACH-000138,-0.19094806972
ACH-000142,0.177861795596
ACH-000143,0.0240435654135
ACH-000146,-0.15540830768
ACH-000148,-0.153635517483
ACH-000150,-0.10825015423699999
ACH-000152,0.0925380128903
ACH-000153,0.122012469211
ACH-000159,0.0600458138759
ACH-000160,0.008559825309069999
ACH-000163,-0.0495449680449
ACH-000167,0.0515291567399
ACH-000168,0.029856595371599997
ACH-000169,-0.115817833096
ACH-000178,-0.0799047496994
ACH-000182,-0.0315510340718
ACH-000183,0.0021090751542400003
ACH-000188,-0.18383461518599997
ACH-000189,-0.0671979291067
ACH-000190,0.18911833354600002
ACH-000198,0.062339951708500006
ACH-000204,0.139391767877
ACH-000206,0.2855818191
ACH-000207,0.21832551363699998
ACH-000211,-0.00363465902056
ACH-000215,-0.022209189687099996
ACH-000221,0.0106262755015
ACH-000222,-0.133324830959
ACH-000223,-0.0397324918499
ACH-000226,0.0101000617021
ACH-000227,-0.23989282545
ACH-000228,-0.023032436761
ACH-000231,0.00908718992174
ACH-000232,-0.09916362091360001
ACH-000233,-0.147640005377
ACH-000234,-0.0199462780412
ACH-000235,-0.0655139336955
ACH-000237,-0.17822755328899997
ACH-000238,0.176596172756
ACH-000243,0.0025750401105300003
ACH-000244,0.028357232247200003
ACH-000246,-0.189277992292
ACH-000248,-0.046877295147199995
ACH-000250,-0.0642478441178
ACH-000251,-0.024527137294799998
ACH-000253,-0.000493987081744
ACH-000255,-0.154410309127
ACH-000256,-0.149570135455
ACH-000257,0.21144932748300002
ACH-000258,-0.249875605323
ACH-000259,-0.058781092074699996
ACH-000260,-0.085210002704
ACH-000261,-0.07860463062310001
ACH-000262,0.0475928817454
ACH-000263,-0.0487334376662
ACH-000264,-0.21317951333500001
ACH-000265,-0.0125947476275
ACH-000266,-0.0423531686171
ACH-000272,-0.0668055101408
ACH-000273,-0.0607257415126
ACH-000274,-0.115713535098
ACH-000277,-0.0797454899153
ACH-000278,0.0323756251712
ACH-000279,-0.05825810542780001
ACH-000280,-0.0792650451798
ACH-000281,0.0214506848703
ACH-000288,0.0857141911125
ACH-000291,-0.281006314591
ACH-000293,-0.0308744381385
ACH-000294,-0.08568938608719999
ACH-000295,-0.43373621538
ACH-000296,0.223942825602
ACH-000302,-0.21168659472100002
ACH-000304,-0.17432550939199998
ACH-000307,0.0040773167229
ACH-000308,0.07158278942810001
ACH-000310,-0.11669207683499999
ACH-000311,-0.12026678361099999
ACH-000312,0.0258124773065
ACH-000315,0.261266579462
ACH-000316,0.10324227482100001
ACH-000317,-0.0653428876827
ACH-000318,0.0581697693145
ACH-000319,-0.149436556954
ACH-000320,0.139074813033
ACH-000322,-0.0516958957761
ACH-000323,0.136199727525
ACH-000324,-0.133286557689
ACH-000329,-0.00792218972108
ACH-000330,0.023852649234700003
ACH-000331,-0.13097759119400001
ACH-000332,-0.0903484209145
ACH-000334,0.103821342355
ACH-000335,-0.15831473897
ACH-000336,0.166591492218
ACH-000337,-0.0570786114908
ACH-000339,-0.041804241785300005
ACH-000341,0.00433573909955
ACH-000348,-0.021301016711499997
ACH-000350,-0.124668866269
ACH-000352,-0.236101214005
ACH-000356,-0.24930441551600002
ACH-000361,-0.07747732382349999
ACH-000362,-0.031303448298
ACH-000363,0.160914977992
ACH-000364,0.0237652011087
ACH-000365,0.118412016204
ACH-000366,-0.182284356677
ACH-000368,-0.025270218730900004
ACH-000374,-0.166775675218
ACH-000375,-0.15416528626700002
ACH-000376,0.0314447361724
ACH-000381,0.134887652487
ACH-000383,-0.0645705670561
ACH-000387,-0.10535442642300001
ACH-000389,-0.0778646171057
ACH-000390,-0.273335602023
ACH-000393,-0.24682274260200002
ACH-000395,-0.316500816739
ACH-000397,-0.021883013470200004
ACH-000401,-0.147775678596
ACH-000402,-0.0914097509544
ACH-000403,-0.015882014438
ACH-000404,0.103236369062
ACH-000406,-0.09122383336710001
ACH-000407,-0.09990052648919999
ACH-000408,-0.0634814127897
ACH-000410,0.00292156258439
ACH-000411,0.0649353886235
ACH-000414,-0.029113864008800002
ACH-000415,-0.04772998775909999
ACH-000416,-0.291995272344
ACH-000420,-0.0810900422735
ACH-000421,-0.0456144676383
ACH-000424,-0.167501798295
ACH-000425,0.0009385629543820001
ACH-000426,-0.0066986374649699995
ACH-000427,-0.08240210405510001
ACH-000433,0.050867144497699995
ACH-000436,-0.10836168555400001
ACH-000444,-0.170061442977
ACH-000445,-0.28138655825500003
ACH-000448,-0.12900225821900002
ACH-000450,-0.17492730948399998
ACH-000452,-0.0788659344314
ACH-000454,-0.0008814235222160001
ACH-000458,0.058700886859599996
ACH-000459,0.132258487812
ACH-000460,0.014767032779899998
ACH-000461,-0.0153262895567
ACH-000463,-0.0215613542072
ACH-000464,0.151330954282
ACH-000466,-0.0598135064365
ACH-000467,-0.09329728143060001
ACH-000468,0.0367345607515
ACH-000469,-0.11171104310999999
ACH-000470,-0.09893141023710002
ACH-000471,0.025848912977900002
ACH-000472,0.0382521672582
ACH-000473,0.06531726262630001
ACH-000475,-0.0709117728225
ACH-000476,0.036265173114900004
ACH-000477,-0.360023131672
ACH-000480,0.119073231424
ACH-000481,-0.16689207826400002
ACH-000483,-0.08552141693569999
ACH-000484,-0.028576342723099998
ACH-000485,-0.10685377794600001
ACH-000486,-0.0588502663797
ACH-000487,0.0318588194828
ACH-000488,0.0122026261831
ACH-000490,-0.13565912547700001
ACH-000491,-0.0582734372826
ACH-000495,-0.0333739391975
ACH-000496,0.0530633135224
ACH-000499,0.0605985046109
ACH-000500,-0.291947453817
ACH-000502,0.00358949767287
ACH-000503,-0.0192219492205
ACH-000505,-0.215826920777
ACH-000507,-0.139876449755
ACH-000510,-0.00769027057468
ACH-000511,-0.188026340447
ACH-000512,-0.18780035572700002
ACH-000516,-0.24539515142299997
ACH-000517,-0.11702942738199999
ACH-000518,-0.014381460068
ACH-000520,-0.013070770167200001
ACH-000521,-0.0353570850522
ACH-000522,-0.129229063567
ACH-000524,-0.11640743757300001
ACH-000527,-0.10337829976
ACH-000528,-0.050121570910900005
ACH-000537,-0.10776610080900001
ACH-000541,-0.23841064409200002
ACH-000542,0.127391830372
ACH-000544,0.08793234895199999
ACH-000545,-0.0976227848181
ACH-000547,0.15279314032
ACH-000548,0.0406829316449
ACH-000549,0.189558710572
ACH-000550,-0.101230650536
ACH-000552,-0.14481041934699998
ACH-000556,-0.23260589584000002
ACH-000557,0.0951162636986
ACH-000570,-0.278249719349
ACH-000571,-0.00427935990864
ACH-000573,0.00824922501441
ACH-000576,0.00125611313984
ACH-000580,-0.0400506830582
ACH-000584,-0.07429877785780001
ACH-000585,-0.140826721909
ACH-000588,0.0720531292342
ACH-000589,-0.12179679713300001
ACH-000591,0.18174747304000002
ACH-000593,-0.0846679720817
ACH-000600,0.08606818034600001
ACH-000601,-0.0582986508782
ACH-000604,-0.123284421621
ACH-000605,-0.105671047533
ACH-000606,-0.012967081662700001
ACH-000608,0.15710694030300001
ACH-000614,-0.0316951906997
ACH-000616,0.0521031137577
ACH-000618,0.032855243688599996
ACH-000619,-0.0238125346011
