,BRD2 (6046)
ACH-000350,-0.0505932283203
ACH-000352,-0.58601716625
ACH-000356,-0.22353868294
ACH-000361,-0.317154016787
ACH-000362,-0.27217685478
ACH-000363,-0.442921187773
ACH-000364,-0.789224950784
ACH-000365,-0.9619015214390001
ACH-000366,-0.21209732587900001
ACH-000368,-0.614174837145
ACH-000374,-0.626986549398
ACH-000375,-0.8118076400149999
ACH-000376,-0.643234517738
ACH-000381,-0.341638738186
ACH-000383,-0.43571356527599997
ACH-000387,-0.629219473664
ACH-000389,-0.826322571065
ACH-000390,-0.34922565872100003
ACH-000393,-0.725153667238
ACH-000395,-0.551495233879
ACH-000397,-0.07446064986880001
ACH-000401,-0.734975348214
ACH-000402,-1.19015772854
ACH-000403,0.141294612436
ACH-000404,-0.596935482021
ACH-000406,-0.340648546043
ACH-000407,-0.390462038054
ACH-000408,-0.294169499989
ACH-000410,-0.28651947293
ACH-000411,-0.776049188918
ACH-000414,-0.526259188374
ACH-000415,-0.15228996363
ACH-000416,-0.288897250961
ACH-000420,-0.453067484556
ACH-000421,-0.572637640325
ACH-000424,-0.798931314927
ACH-000425,-1.06414283728
ACH-000426,-1.61633574759
ACH-000427,-0.162631307573
ACH-000433,-0.684373733789
ACH-000436,-0.31097361718100003
ACH-000444,-0.8921824758329999
ACH-000445,-0.9104171197579999
ACH-000448,-0.531676747362
ACH-000450,-0.598959786093
ACH-000452,-0.733183338422
ACH-000454,-0.735968038659
ACH-000458,-0.712430058122
ACH-000459,-0.703700463707
ACH-000460,-0.5501100760509999
ACH-000461,-0.16170333477
ACH-000463,-0.7583824702959999
ACH-000464,-0.413234857218
ACH-000466,-0.940134749223
ACH-000467,-0.5952306593119999
ACH-000468,-0.43814207478399997
ACH-000469,-0.32786105706
ACH-000470,-0.07008302480289999
ACH-000471,0.232949314716
ACH-000472,-0.462092370103
ACH-000473,-0.34084100793600003
ACH-000475,-0.233169501829
ACH-000476,0.0154933636197
ACH-000477,-1.15165608918
ACH-000480,-0.0965834105167
ACH-000481,-0.36845016851499995
ACH-000483,-0.318662505287
ACH-000484,-1.15165567505
ACH-000485,-0.973250852857
ACH-000486,-1.2320380719600001
ACH-000487,-0.45813604080799997
ACH-000488,-0.47455921154299996
ACH-000490,-0.335224111093
ACH-000491,-0.6202938923219999
ACH-000495,-0.944503550507
ACH-000496,-0.214800747421
ACH-000499,-0.467021592723
ACH-000500,0.24088845839499998
ACH-000502,-0.828198455391
ACH-000503,-0.783345301995
ACH-000505,-0.705656314139
ACH-000507,-0.6296361698899999
ACH-000510,-0.413411806119
ACH-000511,-0.828875299194
ACH-000512,-0.490248718647
ACH-000516,-0.6946939993529999
ACH-000517,-0.49047441566600003
ACH-000518,-0.691301494483
ACH-000520,-0.465366966628
ACH-000521,-0.97960167316
ACH-000522,-0.202359271003
ACH-000524,-0.575167706654
ACH-000527,-0.636897159486
ACH-000528,-0.34089293878700005
ACH-000537,-0.47376697018799996
ACH-000541,-0.750132983846
ACH-000542,-0.7007047104459999
ACH-000544,-0.7636256693350001
ACH-000545,-1.0455790837
ACH-000547,-0.957539022545
ACH-000548,-0.627713106618
ACH-000549,-0.610995126294
ACH-000550,-0.530016553646
ACH-000552,0.371420799658
ACH-000556,-0.699280084636
ACH-000557,0.075948270273
ACH-000570,-0.789754953035
ACH-000571,-0.5353803765690001
ACH-000573,-0.170518832973
ACH-000576,-0.6967958128630001
ACH-000580,-0.8224948390189999
ACH-000584,-0.37392999217699996
ACH-000585,-0.148854355569
ACH-000588,-0.715064303417
ACH-000589,-0.7169271614630001
ACH-000591,-0.6719773937540001
ACH-000593,-0.20266417962699998
ACH-000600,-0.907224715747
ACH-000601,-1.15788275789
ACH-000604,0.00408400588766
ACH-000605,-0.620892772696
ACH-000606,-0.583951922127
ACH-000608,-0.510395656094
ACH-000614,-0.816162836099
ACH-000616,-0.669149006794
ACH-000618,-0.09134917667860001
ACH-000619,-0.301595014153
ACH-000620,-0.917422279966
ACH-000621,-0.801220284664
ACH-000622,-0.590133201797
ACH-000623,-0.0975024258233
ACH-000624,-0.37282561871799996
ACH-000627,-0.152544648198
ACH-000630,-0.564932701826
ACH-000632,-0.897771151382
ACH-000633,-0.232763355011
ACH-000637,0.128405907611
ACH-000638,0.00641121498327
ACH-000646,-0.209825481306
ACH-000647,-0.9460050045720001
ACH-000648,-0.8224411877240001
ACH-000649,-0.644054861233
ACH-000651,-0.37424266864600003
ACH-000652,-0.013420068632100001
ACH-000653,-0.96068189401
ACH-000657,-0.571570944496
ACH-000658,-0.48460229559900003
ACH-000661,-0.9670690461
ACH-000662,-0.455910885493
ACH-000663,-1.33088521317
ACH-000665,-0.37624319392
ACH-000671,0.219432894872
ACH-000673,-0.989850091036
ACH-000676,-0.625562905267
ACH-000677,-1.22124885557
ACH-000681,-0.06903973117489999
ACH-000682,-0.5232407802179999
ACH-000683,-0.590596275972
ACH-000684,-0.93907922015
ACH-000688,-0.675870502078
ACH-000693,-0.39373330984300003
ACH-000694,-0.305384739614
ACH-000695,-0.316397202181
ACH-000696,-0.586527330769
ACH-000697,-0.896972010679
ACH-000699,-0.19843845270399998
ACH-000701,-0.568283080468
ACH-000706,-0.100931734723
ACH-000711,-0.501281636761
ACH-000713,-0.852920575343
ACH-000714,-1.0724552125
ACH-000718,-0.8227093467219999
ACH-000720,-0.304555862171
ACH-000721,-0.36849841842299996
ACH-000724,-0.644495392062
ACH-000725,0.0199969981478
ACH-000732,-0.5614013372550001
ACH-000734,0.09459437974089999
ACH-000735,-0.754663742086
ACH-000736,-0.052242505944400004
ACH-000738,-0.653673507517
ACH-000746,0.253755534038
ACH-000747,-0.8658438525769999
ACH-000748,-0.34280491567000004
ACH-000753,-0.545756850773
ACH-000756,-0.8962749927429999
ACH-000757,-0.42040945196
ACH-000758,-0.373639540719
ACH-000760,-0.105712233915
ACH-000763,-1.0995177452200002
ACH-000764,-0.890701858787
ACH-000765,-0.22645480499
ACH-000766,-0.220099571284
ACH-000767,-0.9795696074279999
ACH-000768,-0.8067399464049999
ACH-000769,-0.8098780388689999
ACH-000770,-0.281204639483
ACH-000771,-0.842753368009
ACH-000773,-1.16836136484
ACH-000776,-0.6660492782890001
ACH-000777,-0.469654709699
ACH-000778,-0.22132040716899998
ACH-000781,-0.20680200718800001
ACH-000782,-0.78911935846
ACH-000783,-0.705982457375
ACH-000784,-0.0796432279903
ACH-000785,-0.6184985615240001
ACH-000787,-0.421695122779
ACH-000788,-0.721679518124
ACH-000791,-0.18297230329999997
ACH-000792,-0.27572674258900004
ACH-000794,-0.527454652741
ACH-000796,-0.407424469295
ACH-000799,-0.297931389906
ACH-000800,-0.30464742536999995
ACH-000802,0.209586784168
ACH-000804,-0.358454984712
ACH-000805,-0.739895007804
ACH-000809,-0.618290478087
ACH-000810,-0.51997028826
ACH-000811,-0.877475491235
ACH-000817,-0.736007672251
ACH-000819,-0.43093486835600003
ACH-000820,-0.562083890228
ACH-000821,-0.935642159281
ACH-000822,-0.914052574156
ACH-000823,0.07611642608699999
ACH-000824,-0.40354267079499995
ACH-000827,-0.884228632566
ACH-000829,-0.688993731916
ACH-000831,-0.397753618569
ACH-000832,-0.866278984294
ACH-000833,-0.180983349246
ACH-000834,-0.817172415931
ACH-000835,-0.6711081623540001
ACH-000836,-0.312287152108
ACH-000837,-0.456755872684
ACH-000838,-0.143828659674
ACH-000839,-0.746116138677
ACH-000840,-0.676955864873
ACH-000841,-0.39316968782399997
ACH-000843,-0.40805833065499997
ACH-000846,-0.261786033975
ACH-000847,-0.310218145328
ACH-000848,-0.335310409896
ACH-000849,-0.819165360337
ACH-000851,-0.883924353315
ACH-000855,0.313367086118
ACH-000856,-0.756883612933
ACH-000858,-0.229827815209
ACH-000859,-0.382297341027
ACH-000861,-0.660420057552
ACH-000862,-0.13882729025499999
ACH-000865,-0.666275509111
ACH-000866,-0.29690996288000004
ACH-000867,-0.9020655887710001
ACH-000869,-0.565886448621
ACH-000872,-0.0732037675214
ACH-000873,-0.335911493194
ACH-000876,-0.0970318680921
ACH-000878,-0.44451175995399994
ACH-000880,-0.161707545493
ACH-000881,-0.400672692083
ACH-000882,-0.856245050685
ACH-000884,-0.649325390728
ACH-000885,-0.958648965486
ACH-000887,-0.222054663605
ACH-000888,-0.178090629619
ACH-000889,-0.610302382092
ACH-000890,-0.468351201671
ACH-000896,-0.437150064509
ACH-000898,-0.925545250674
ACH-000900,-0.760450906838
ACH-000901,-0.599113054742
ACH-000905,-0.376757542923
ACH-000906,-0.35667111549
ACH-000907,-1.05593802553
ACH-000910,-0.22274584477499998
ACH-000911,-0.302245847762
ACH-000912,-0.7402473528460001
ACH-000913,-0.883751693333
ACH-000915,-0.967957690607
ACH-000916,-0.7334228765459999
ACH-000917,-0.455132985644
ACH-000921,-0.490565531801
ACH-000924,-0.09656574514539999
ACH-000926,0.230847007533
ACH-000928,-0.509594423726
ACH-000929,-0.577663717488
ACH-000932,-0.553106632967
ACH-000935,-0.498934052444
ACH-000936,-0.412053827908
ACH-000937,-0.565420760977
ACH-000938,-0.676136111403
ACH-000939,-0.667418514472
ACH-000941,-1.5063347519299999
ACH-000943,-0.307392398595
ACH-000946,-0.669647739989
ACH-000947,-0.509712880873
ACH-000948,-1.01478861419
ACH-000950,-0.800412277841
ACH-000953,-0.519682353129
ACH-000957,-0.641360998969
ACH-000958,-0.542916092011
ACH-000960,-0.528260892226
ACH-000963,-1.3739060594799999
ACH-000968,-0.336911784467
ACH-000969,-0.436744486608
ACH-000973,-0.647532555137
ACH-000974,-0.838019520419
ACH-000975,-0.261072435008
ACH-000976,-1.08376153319
ACH-000978,-0.27299788492800003
ACH-000980,-0.35965992589
ACH-000984,-0.610450482426
ACH-000986,-0.858821635997
ACH-000988,-0.765673504094
ACH-000993,-0.659509403486
ACH-000994,-1.10287299605
ACH-000996,-0.948296216168
ACH-001001,-0.539160165667
ACH-001020,-0.026430239846099997
ACH-001028,-0.0953671930954
ACH-001031,-0.235026775284
ACH-001038,-0.626694106191
ACH-001048,-0.596214073222
ACH-001050,-0.531319387286
ACH-001053,-0.30888361571
ACH-001054,0.0841104115326
ACH-001061,-0.950017551544
ACH-001067,-0.685106503133
ACH-001075,-0.761661474166
ACH-001096,-0.287629202243
ACH-001128,0.610189321801
ACH-001134,-0.785592186981
ACH-001151,-0.9802990852590001
ACH-001163,-0.7569982850660001
ACH-001164,-0.688898112131
ACH-001173,-0.340998926919
ACH-001183,-0.453419245742
ACH-001184,0.0777870425879
ACH-001190,-0.672836452255
ACH-001192,-0.56049923161
ACH-001193,-0.7369314021369999
ACH-001196,-0.111155647024
ACH-001197,-0.870854309553
ACH-001205,-0.662346030839
ACH-001211,-0.180410076413
ACH-001212,-0.467919655414
ACH-001228,-0.729886230747
ACH-001232,-0.601211904953
ACH-001239,-0.623500705311
ACH-001274,-0.471314857141
ACH-001275,-0.7684387329860001
ACH-001277,-0.672381923434
ACH-001278,-0.15844900684000002
ACH-001280,-0.09475384041410001
ACH-001283,-0.893249200299
ACH-001289,-0.46934351358599996
ACH-001295,-0.137444099772
ACH-001300,0.255988552633
ACH-001301,0.14912590749500002
ACH-001302,-0.36182133367200003
ACH-001303,0.0449649014998
ACH-001306,-0.49924674642800004
ACH-001318,-0.122707243205
ACH-001322,-0.188643405625
ACH-001328,-0.8536259935349999
ACH-001332,-0.678839704213
ACH-001333,-0.623969627394
ACH-001336,-0.29180235143100003
ACH-001340,-0.330480558261
ACH-001346,-0.533030399058
ACH-001353,-0.533337968065
ACH-001354,-0.132500760342
ACH-001367,-0.187219498065
ACH-001368,-0.413359321308
ACH-001374,-0.469036842003
ACH-001375,-0.9570099463510001
ACH-001377,-0.34967856496
ACH-001380,-0.74795802435
ACH-001391,-0.694588319567
ACH-001407,-0.389222494754
ACH-001408,-0.849939379138
ACH-001413,-0.661080044929
ACH-001430,-0.8648989162019999
ACH-001431,-0.615806989601
ACH-001450,-0.612058088208
ACH-001496,-0.35466394039099997
ACH-001500,-0.24936907289299998
ACH-001521,-0.0299116220248
ACH-001523,-0.08048796724849999
ACH-001532,-0.388812710441
ACH-001536,-0.658415528987
ACH-001550,0.0158825819601
ACH-001552,-0.24222174423099999
ACH-001554,-0.48916256236199995
ACH-001645,-0.802476500483
ACH-001654,-0.287280645693
ACH-001715,-0.816178124928
ACH-001735,-0.326681314194
ACH-001736,-0.712830118996
ACH-001737,-0.699747453303
ACH-001740,-0.373543738032
ACH-001745,-0.59526157906
ACH-001750,-0.800643073263
ACH-001765,-0.674436780696
ACH-001956,-0.497935258197
ACH-001957,0.127249698101
