,CDC27 (996)
ACH-000004,-1.7028297046899998
ACH-000007,-1.6010596719699999
ACH-000009,-2.0485752570599995
ACH-000011,-1.84151487902
ACH-000012,-1.68728873038
ACH-000013,-1.74788040237
ACH-000014,-1.5098900002899998
ACH-000015,-1.71412096718
ACH-000017,-1.9621783984599999
ACH-000018,-1.2635117705399999
ACH-000019,-1.7564938829199999
ACH-000021,-1.7752259506999999
ACH-000022,-2.05972179371
ACH-000025,-1.5917904018399998
ACH-000028,-1.65079567572
ACH-000030,-1.88472540253
ACH-000035,-1.66410561879
ACH-000036,-1.61730842853
ACH-000037,-2.12696269676
ACH-000039,-1.85107574592
ACH-000040,-1.80615274208
ACH-000041,-1.83008093027
ACH-000042,-1.56330679107
ACH-000045,-1.8958605154799997
ACH-000047,-1.7684316373400002
ACH-000052,-1.3997957965
ACH-000053,-1.68819809367
ACH-000054,-1.77675043532
ACH-000055,-1.4073648525600002
ACH-000060,-1.5612263342200001
ACH-000067,-1.51164689625
ACH-000070,-1.8782371152900001
ACH-000075,-1.47653434676
ACH-000078,-1.6733052083500002
ACH-000082,-2.22633611255
ACH-000085,-1.74683252213
ACH-000086,-1.5571943491999998
ACH-000087,-1.7586073697799998
ACH-000092,-1.7784978993400002
ACH-000095,-1.7828955122299999
ACH-000097,-1.6923706943399999
ACH-000098,-1.6896070237399998
ACH-000099,-1.6071516216
ACH-000108,-1.55366317968
ACH-000113,-1.8358508639900002
ACH-000115,-1.8983301566400002
ACH-000116,-1.76511294965
ACH-000118,-1.5076742301
ACH-000120,-1.63625825949
ACH-000123,-1.80870890133
ACH-000127,-1.5725407308000001
ACH-000128,-1.69859729537
ACH-000132,-1.78478343431
ACH-000133,-1.79444952931
ACH-000137,-1.77030495412
ACH-000138,-1.6520508446899997
ACH-000142,-1.5136972672600002
ACH-000143,-1.87376911217
ACH-000146,-2.14392842911
ACH-000148,-1.8083031491400001
ACH-000150,-1.58048900401
ACH-000152,-1.7866731953400001
ACH-000153,-1.5089457364200003
ACH-000159,-1.50596988757
ACH-000160,-1.84119439947
ACH-000163,-1.69008399911
ACH-000167,-1.8798820669799998
ACH-000168,-1.61172059668
ACH-000169,-1.59796809024
ACH-000178,-1.6732549908
ACH-000182,-1.75011312819
ACH-000183,-1.67938432134
ACH-000188,-1.62767922105
ACH-000189,-1.6927383952700001
ACH-000190,-1.9966026914300001
ACH-000198,-1.7339531367400003
ACH-000204,-1.83532508752
ACH-000206,-1.8111915492299997
ACH-000207,-2.10306142084
ACH-000211,-1.70652819489
ACH-000215,-1.52599423843
ACH-000221,-1.7127877013100001
ACH-000222,-1.6746918255
ACH-000223,-1.8174873244999998
ACH-000226,-1.61546369998
ACH-000227,-1.9930705811200002
ACH-000228,-1.89031472244
ACH-000231,-1.6411970912
ACH-000232,-1.6830112761700002
ACH-000233,-1.7855810400099998
ACH-000234,-1.9495456464900003
ACH-000235,-1.62459455695
ACH-000237,-1.6209749849000001
ACH-000238,-1.80576596812
ACH-000243,-1.7377919871400003
ACH-000244,-1.48210774669
ACH-000246,-1.54094247286
ACH-000248,-1.6022174299599998
ACH-000250,-1.7127604910299998
ACH-000251,-1.54666659551
ACH-000253,-1.5497986881499999
ACH-000255,-1.50304301132
ACH-000256,-1.4252108435600002
ACH-000257,-1.8383792341299998
ACH-000258,-1.58662694651
ACH-000259,-1.70261426434
ACH-000260,-1.59824363057
ACH-000261,-1.7572545706099998
ACH-000262,-1.59482332002
ACH-000263,-2.2351415704499997
ACH-000264,-1.8541009098599996
ACH-000265,-1.69119029919
ACH-000266,-1.6451743720899998
ACH-000272,-1.57123710188
ACH-000273,-1.6447587964800001
ACH-000274,-1.98069629305
ACH-000277,-1.92115452699
ACH-000278,-1.28635314965
ACH-000279,-1.80693810534
ACH-000280,-1.56239800637
ACH-000281,-1.43625404152
ACH-000288,-1.6873506207700002
ACH-000291,-1.68382903302
ACH-000293,-2.0048091505900003
ACH-000294,-2.13347955932
ACH-000295,-1.7503470352900001
ACH-000296,-1.56826627119
ACH-000302,-1.8654759641299998
ACH-000304,-1.7489230137
ACH-000307,-1.4508719382
ACH-000308,-1.53982209335
ACH-000310,-1.92544328819
ACH-000311,-1.8106253420900003
ACH-000312,-1.5916454868599998
ACH-000315,-1.18510866383
ACH-000316,-1.58274609054
ACH-000317,-1.49486985243
ACH-000318,-1.50440555478
ACH-000319,-1.67839842513
ACH-000320,-1.79958413496
ACH-000322,-1.3688169090600002
ACH-000323,-1.59682325213
ACH-000324,-1.73480279557
ACH-000329,-1.8075923123900002
ACH-000330,-1.8988742841400001
ACH-000331,-1.5120084090600001
ACH-000332,-1.6154131030399999
ACH-000334,-2.16250495747
ACH-000335,-1.73336422588
ACH-000336,-1.60747496262
ACH-000337,-1.4637859399000002
ACH-000339,-1.66178743785
ACH-000341,-1.57553951009
ACH-000348,-1.82848882699
ACH-000350,-1.7599498659400001
ACH-000352,-1.6024165803400001
ACH-000356,-1.7177428641699999
ACH-000361,-1.4267524657799997
ACH-000362,-1.9864341333500002
ACH-000363,-1.6574864157299998
ACH-000364,-1.60337710379
ACH-000365,-1.7821140541900002
ACH-000366,-1.5419990179499998
ACH-000368,-1.7178564194400001
ACH-000374,-1.5688495005899998
ACH-000375,-1.8157123043799999
ACH-000376,-1.47352445143
ACH-000381,-1.58683785255
ACH-000383,-1.57739919065
ACH-000387,-1.9302046049400001
ACH-000389,-1.64046538209
