,DDX55 (57696)
ACH-000004,-1.20063858217
ACH-000007,-1.61721182339
ACH-000009,-1.7600052113599998
ACH-000011,-1.44850566451
ACH-000012,-1.48168618371
ACH-000013,-1.2259403304799998
ACH-000014,-1.6001763684499999
ACH-000015,-1.62623398896
ACH-000017,-1.3805632741
ACH-000018,-1.8669812723099997
ACH-000019,-1.46350222889
ACH-000021,-1.60259547164
ACH-000022,-1.6421826660699999
ACH-000025,-1.59241723507
ACH-000028,-1.53292942787
ACH-000030,-1.4304297876299998
ACH-000035,-1.56960261319
ACH-000036,-1.3905517799899998
ACH-000037,-1.48263393576
ACH-000039,-1.30550529258
ACH-000040,-1.47121632407
ACH-000041,-1.33976819759
ACH-000042,-1.39410394658
ACH-000045,-1.45330480947
ACH-000047,-1.4181106067700002
ACH-000052,-1.4360750593
ACH-000053,-1.36647825134
ACH-000054,-1.40504359174
ACH-000055,-1.4496605774899998
ACH-000060,-1.2106734590600001
ACH-000067,-1.5471564124000001
ACH-000070,-1.5787487977099999
ACH-000075,-1.8160840194799999
ACH-000078,-1.58201793221
ACH-000082,-1.37305488028
ACH-000085,-1.44302792148
ACH-000086,-1.49542131836
ACH-000087,-1.3095953654999999
ACH-000092,-1.5441541489500001
ACH-000095,-1.7395234651900002
ACH-000097,-1.29020514141
ACH-000098,-1.6420154500600002
ACH-000099,-1.61360661439
ACH-000108,-1.3798445454
ACH-000113,-1.41690930449
ACH-000115,-1.41014949829
ACH-000116,-1.17550823627
ACH-000118,-1.2006201262
ACH-000120,-1.514536486
ACH-000123,-1.29113808148
ACH-000127,-1.5009616876700003
ACH-000128,-1.6310056042899999
ACH-000132,-1.50701182111
ACH-000133,-1.4677315501100001
ACH-000137,-1.47700961204
ACH-000138,-1.4553916212
ACH-000142,-1.5467177804499999
ACH-000143,-1.2512517045799998
ACH-000146,-1.22219949535
ACH-000148,-1.669284908
ACH-000150,-1.72058042748
ACH-000152,-1.6951653400400002
ACH-000153,-1.4503486565500001
ACH-000159,-1.55929701697
ACH-000160,-1.62679553681
ACH-000163,-1.5158242696200002
ACH-000167,-1.27015952666
ACH-000168,-1.22973247522
ACH-000169,-1.3658560150299999
ACH-000178,-1.4716042253200001
ACH-000182,-1.23353516753
ACH-000183,-1.25048059328
ACH-000188,-1.32063180389
ACH-000189,-1.3868746659399998
ACH-000190,-1.7658093119299998
ACH-000198,-1.34574548045
ACH-000204,-1.52581470928
ACH-000206,-1.22324866623
ACH-000207,-1.5649685219999998
ACH-000211,-1.48004765995
ACH-000215,-1.60797652259
ACH-000221,-1.4909703067700002
ACH-000222,-1.5743454798199998
ACH-000223,-1.5201800309600002
ACH-000226,-1.65022964619
ACH-000227,-1.3540127051
ACH-000228,-1.27699286475
ACH-000231,-1.59610772442
ACH-000232,-1.6092099575799999
ACH-000233,-1.18661968151
ACH-000234,-1.73632737965
ACH-000235,-1.46931360011
ACH-000237,-1.53409232552
ACH-000238,-1.74010156164
ACH-000243,-1.4415170483500002
ACH-000244,-1.2496939484799998
ACH-000246,-1.50866322063
ACH-000248,-1.4688969228100002
ACH-000250,-1.40111089741
ACH-000251,-1.51875974972
ACH-000253,-1.1757539511700001
ACH-000255,-1.2654192349700002
ACH-000256,-1.23351213399
ACH-000257,-1.54340317117
ACH-000258,-1.7903584096599998
ACH-000259,-1.2275231263700002
ACH-000260,-1.14184518886
ACH-000261,-1.58236221609
ACH-000262,-1.5931043875
ACH-000263,-1.35951485812
ACH-000264,-1.31640149836
ACH-000265,-1.5093471216
ACH-000266,-1.64431197303
ACH-000272,-1.70938784905
ACH-000273,-1.30062408074
ACH-000274,-1.60572653415
ACH-000277,-1.47027286561
ACH-000278,-1.5734409197299999
ACH-000279,-1.7847025744299998
ACH-000280,-1.3923114875600002
ACH-000281,-1.6576368029799997
ACH-000288,-1.6120035662799999
ACH-000291,-1.4297064748500001
ACH-000293,-1.42162070729
ACH-000294,-1.0562323575
ACH-000295,-1.5019664279700002
ACH-000296,-1.3569399852000001
ACH-000302,-1.4695895288999998
ACH-000304,-1.43928608528
ACH-000307,-1.51730368878
ACH-000308,-1.40186613993
ACH-000310,-1.32853877094
ACH-000311,-1.29667630925
ACH-000312,-1.6921229587900002
ACH-000315,-1.34785835468
ACH-000316,-1.12280482718
ACH-000317,-1.25275947812
ACH-000318,-1.3894687425499999
ACH-000319,-1.5342106182
ACH-000320,-1.7414730588599998
ACH-000322,-1.37131341785
ACH-000323,-1.5296775091400001
ACH-000324,-1.3950414045500001
ACH-000329,-1.55066692352
ACH-000330,-1.30853308675
ACH-000331,-1.35358110079
ACH-000332,-1.50435242074
ACH-000334,-1.18343897184
ACH-000335,-1.62746054705
ACH-000336,-1.82651712015
ACH-000337,-1.5822008479700003
ACH-000339,-1.51295833979
ACH-000341,-1.6622726615399999
ACH-000348,-1.3520250049
ACH-000350,-1.38345610329
ACH-000352,-1.16483258196
ACH-000356,-1.43163014998
ACH-000361,-1.4418111172299999
ACH-000362,-1.53444967743
ACH-000363,-1.48817440751
ACH-000364,-1.5562041642500002
ACH-000365,-1.4325568355899998
ACH-000366,-1.55279152319
ACH-000368,-1.72256467033
ACH-000374,-1.5737597654799997
ACH-000375,-1.4848275420800001
ACH-000376,-1.36798022685
ACH-000381,-1.3293610562
ACH-000383,-1.50790038931
ACH-000387,-1.5098741364300001
ACH-000389,-1.54935568806
ACH-000390,-1.3834395769999999
ACH-000393,-1.28827670282
ACH-000395,-1.46599420866
ACH-000397,-1.38054501807
ACH-000401,-1.42884183632
ACH-000402,-1.1597973510200001
ACH-000403,-1.51147191891
ACH-000404,-1.19528461703
ACH-000406,-1.23865645023
ACH-000407,-1.3648248412700001
ACH-000408,-1.43607855275
ACH-000410,-1.42554730527
ACH-000411,-1.5985972697600002
ACH-000414,-1.44926802801
ACH-000415,-1.2797631525
ACH-000416,-1.5023937032299999
ACH-000420,-1.28892500938
ACH-000421,-1.22455920908
ACH-000424,-1.5215986032799997
ACH-000425,-1.3967983606099998
ACH-000426,-0.81487443147
ACH-000427,-1.4081335807
ACH-000433,-1.46529833392
ACH-000436,-1.39917691312
ACH-000444,-1.06001336089
ACH-000445,-1.8270025862400001
ACH-000448,-1.3426642732299998
ACH-000450,-1.51304465363
ACH-000452,-1.7629520598299997
ACH-000454,-1.51995053138
ACH-000458,-1.3245456877600001
ACH-000459,-1.1082439691500001
ACH-000460,-1.4332256636200003
ACH-000461,-1.4758275107799999
ACH-000463,-1.44290632883
ACH-000464,-1.5103953158899999
ACH-000466,-1.3699844055300001
ACH-000467,-1.37174452174
ACH-000468,-1.71071314037
ACH-000469,-1.60406375751
ACH-000470,-1.729898011
ACH-000471,-1.45279773938
ACH-000472,-1.68955194426
ACH-000473,-1.419066379
ACH-000475,-1.4853356573899998
ACH-000476,-1.17994363364
ACH-000477,-1.5096031947400002
ACH-000480,-1.4280043911700002
ACH-000481,-1.5028078641100002
ACH-000483,-1.11750808431
ACH-000484,-1.29608072528
ACH-000485,-1.2912985550700002
ACH-000486,-1.30237667516
ACH-000487,-1.34371014521
ACH-000488,-1.29679010518
ACH-000490,-1.34594450364
ACH-000491,-1.11305873712
ACH-000495,-1.1926801862799998
ACH-000496,-1.43927898525
ACH-000499,-1.49614889581
ACH-000500,-1.57096450735
ACH-000502,-1.42481621579
ACH-000503,-1.71705290019
ACH-000505,-1.50580550907
ACH-000507,-1.4269873745100001
ACH-000510,-1.7198312227099999
ACH-000511,-1.4447026415600002
ACH-000512,-1.5572437234999998
ACH-000516,-1.41263008856
ACH-000517,-1.39259355935
ACH-000518,-1.55670340023
ACH-000520,-1.5658049356700001
ACH-000521,-1.4076364305700002
ACH-000522,-1.65534841051
ACH-000524,-1.32677596551
ACH-000527,-1.19934269449
ACH-000528,-1.38799081754
ACH-000537,-1.45109094301
ACH-000541,-1.3247073939299998
ACH-000542,-1.49545310125
ACH-000544,-1.3101836803799998
ACH-000545,-1.46519322505
ACH-000547,-1.35588471946
ACH-000548,-1.47315601961
ACH-000549,-1.56121292296
ACH-000550,-1.73746245412
ACH-000552,-1.44739016158
ACH-000556,-1.3915882378100002
ACH-000557,-1.36372264097
ACH-000570,-1.6145444706999998
ACH-000571,-1.8180710216900002
ACH-000573,-1.2190832928
ACH-000576,-1.1040201100700002
ACH-000580,-1.39739765157
ACH-000584,-1.48735021875
ACH-000585,-1.08405139907
ACH-000588,-1.1960602919
ACH-000589,-1.42946452966
ACH-000591,-1.8006555485900002
ACH-000593,-1.5378049004700003
ACH-000600,-1.49038132977
ACH-000601,-1.4899328025
ACH-000604,-1.3415657886599999
ACH-000605,-1.6726469102700001
ACH-000606,-1.2918046227700002
ACH-000608,-1.37091385942
ACH-000614,-1.64525828273
ACH-000616,-1.53252901755
ACH-000618,-1.24498820869
ACH-000619,-1.43033062075
ACH-000620,-1.49867432518
ACH-000621,-1.51730841684
ACH-000622,-1.39109725787
ACH-000623,-1.59653422724
ACH-000624,-1.41866657032
ACH-000627,-1.56804698257
ACH-000630,-1.32633595877
ACH-000632,-1.6599285554499998
ACH-000633,-1.57237850995
ACH-000637,-1.3265892582799999
ACH-000638,-1.54545547928
ACH-000646,-1.21082940115
ACH-000647,-1.39625257863
ACH-000648,-1.30436554894
ACH-000649,-1.5252090245899999
ACH-000651,-1.4907885282799997
ACH-000652,-1.19527521573
ACH-000653,-1.3959069571899998
ACH-000657,-1.4851288052200002
ACH-000658,-1.30449657874
ACH-000661,-1.20823867054
ACH-000662,-1.3709147276
ACH-000663,-1.41046382671
ACH-000665,-1.3290397725299998
ACH-000671,-1.4689143786
ACH-000673,-1.43597990252
ACH-000676,-1.5447052080399999
ACH-000677,-1.36474554449
ACH-000681,-1.4875325804600001
ACH-000682,-1.55094610935
ACH-000683,-1.50428545387
ACH-000684,-1.67408470188
ACH-000688,-1.30793449405
ACH-000693,-1.38204256903
ACH-000694,-1.4547475877399998
ACH-000695,-1.50217008716
ACH-000696,-1.4044506340399998
ACH-000697,-1.34514825896
ACH-000699,-1.2855756809999999
ACH-000701,-1.5947339448700002
ACH-000706,-1.17750431229
ACH-000711,-1.36954519315
ACH-000713,-1.50746910629
ACH-000714,-1.3319889394600002
ACH-000718,-1.4175189942299997
ACH-000720,-1.49170265863
ACH-000721,-1.6676013073299998
ACH-000724,-1.50462280675
ACH-000725,-1.17386178654
ACH-000732,-1.39908847854
ACH-000734,-1.3794130953400001
ACH-000735,-1.55027878632
ACH-000736,-1.46320718194
ACH-000738,-1.34965183324
ACH-000746,-1.22720876424
ACH-000747,-1.16898395445
ACH-000748,-1.40055109126
ACH-000753,-1.48439081442
ACH-000756,-1.50533191247
ACH-000757,-1.8620676811099997
ACH-000758,-1.23111689526
ACH-000760,-1.68800450751
ACH-000763,-1.4405890240399999
ACH-000764,-1.8335236791599998
ACH-000765,-1.6575262093599998
ACH-000766,-1.62062304148
ACH-000767,-1.5442363175799998
ACH-000768,-1.3886364310400001
ACH-000769,-1.3785148947299999
ACH-000770,-1.47598923499
ACH-000771,-1.41706054167
ACH-000773,-1.5701774484399997
ACH-000776,-1.5027230462
ACH-000777,-1.4909403390399998
ACH-000778,-1.1895546799799999
ACH-000781,-1.47334478007
ACH-000782,-1.4657784240399998
ACH-000783,-1.35011053488
ACH-000784,-1.5533382131400002
ACH-000785,-1.3275358715
ACH-000787,-1.47482860185
ACH-000788,-1.26404083767
ACH-000791,-1.34552816445
ACH-000792,-1.44800845462
ACH-000794,-1.5262150145200002
ACH-000796,-1.36429324521
ACH-000799,-1.3795408944499998
ACH-000800,-1.4877184285799998
ACH-000802,-1.50744382141
ACH-000804,-1.27032300242
ACH-000805,-1.4327509589200003
ACH-000809,-1.45469610185
ACH-000810,-1.21288774552
ACH-000811,-1.3861109784999999
ACH-000817,-1.3712078219600001
ACH-000819,-1.4019093246399998
ACH-000820,-1.64718412107
ACH-000821,-1.14640506472
ACH-000822,-1.22417988516
ACH-000823,-1.5981075039200001
ACH-000824,-1.61212627572
ACH-000827,-1.3472837860299998
ACH-000829,-1.5898592711500001
ACH-000831,-1.30272080139
ACH-000832,-1.32067184437
ACH-000833,-1.49113764981
ACH-000834,-1.2248742800399999
ACH-000835,-1.47176913627
ACH-000836,-1.7252430325499999
ACH-000837,-1.3553683960299998
ACH-000838,-1.13029569328
ACH-000839,-1.54367772163
ACH-000840,-1.7383462620099996
ACH-000841,-1.4595022625299998
ACH-000843,-1.0547417264899999
ACH-000846,-1.2664016173100001
ACH-000847,-1.6357425649500001
ACH-000848,-1.5220979077599999
ACH-000849,-1.53201848476
ACH-000851,-1.50700793549
ACH-000855,-1.49150835287
