,XPA (7507)
ACH-000319,-0.0528497952207
ACH-000320,-0.251605878687
ACH-000322,-0.208661320852
ACH-000323,-0.216481272495
ACH-000324,-0.20253216885000003
ACH-000329,-0.347594357272
ACH-000330,-0.034857878693499995
ACH-000331,-0.586939902632
ACH-000332,-0.135520813972
ACH-000334,-0.265099378651
ACH-000335,-0.446692412921
ACH-000336,-0.158755498172
ACH-000337,-0.557186102918
ACH-000339,-0.271258027757
ACH-000341,-0.153341545989
ACH-000348,-0.235074594908
ACH-000350,-0.00343285838269
ACH-000352,-0.12531342215
ACH-000356,-0.294907360985
ACH-000361,-0.297757964897
ACH-000362,-0.217708079972
ACH-000363,-0.21472137067699998
ACH-000364,-0.07129307954110001
ACH-000365,-0.11059576234200001
ACH-000366,-0.22246773276299997
ACH-000368,-0.395653124895
ACH-000374,-0.507304695541
ACH-000375,-0.383698177353
ACH-000376,-0.05355725874580001
ACH-000381,-0.144416562038
ACH-000383,-0.121279783184
ACH-000387,-0.277830250411
ACH-000389,-0.285143570624
ACH-000390,-0.411341426313
ACH-000393,-0.23835124859999998
ACH-000395,-0.275834185
ACH-000397,-0.481307527514
ACH-000401,-0.22714705773899999
ACH-000402,-0.156253910498
ACH-000403,-0.458489542667
ACH-000404,-0.260974547102
ACH-000406,-0.104547052084
ACH-000407,-0.222358248259
ACH-000408,-0.0203636692454
ACH-000410,-0.38035850322400006
ACH-000411,-0.180358924205
ACH-000414,-0.20351636405200002
ACH-000415,-0.318261041087
ACH-000416,-0.236100434114
ACH-000420,-0.08744479157099999
ACH-000421,-0.269877917104
ACH-000424,0.125903547979
ACH-000425,-0.25892105424600004
ACH-000426,-0.363232953153
ACH-000427,-0.39135468303800003
ACH-000433,-0.09835488163249999
ACH-000436,0.114245860624
ACH-000444,-0.261155178584
ACH-000445,-0.389632290268
ACH-000448,-0.232693231395
ACH-000450,-0.25429964188799997
ACH-000452,-0.346161870107
ACH-000454,-0.49292309593999994
ACH-000458,-0.36217334876100005
ACH-000459,-0.222961411113
ACH-000460,-0.24600510186000002
ACH-000461,-0.29491681497600003
ACH-000463,-0.173476287745
ACH-000464,-0.0927271655745
ACH-000466,-0.0675591947101
ACH-000467,-0.319800727935
ACH-000468,-0.15588123257099998
ACH-000469,-0.0723883602489
ACH-000470,-0.059673201321400006
ACH-000471,-0.221730921641
ACH-000472,-0.144680140243
ACH-000473,0.008680090641030001
ACH-000475,-0.164259791576
ACH-000476,-0.381305109396
ACH-000477,-0.332890235746
ACH-000480,-0.42063008401100005
ACH-000481,-0.303639499294
ACH-000483,-0.394113409114
ACH-000484,-0.564260866005
ACH-000485,-0.36756568489299996
ACH-000486,-0.13899576859
ACH-000487,-0.168606275043
ACH-000488,-0.316234515557
ACH-000490,-0.40897535204700003
ACH-000491,-0.257722624259
ACH-000495,-0.494195036928
ACH-000496,-0.257239571181
ACH-000499,-0.0028789530359600002
ACH-000500,0.105340836878
ACH-000502,-0.313247625645
ACH-000503,-0.400419566791
ACH-000505,-0.222159186394
ACH-000507,-0.19989235449499998
ACH-000510,-0.30033656328499997
ACH-000511,-0.286248659233
ACH-000512,-0.381729474503
ACH-000516,-0.33802042901900003
ACH-000517,-0.265501039544
ACH-000518,-0.6054978686
ACH-000520,-0.36732361744900005
ACH-000521,-0.10432168791400001
ACH-000522,-0.395128107145
ACH-000524,-0.27393156411499997
ACH-000527,-0.197819623691
ACH-000528,-0.08619172369999999
ACH-000537,-0.264432936035
ACH-000541,0.0446407384348
ACH-000542,-0.19684844210900002
ACH-000544,-0.24808549719200002
ACH-000545,0.0103276371579
ACH-000547,-0.15423601458300001
ACH-000548,-0.18536262635899997
ACH-000549,-0.545374199331
ACH-000550,-0.07358867860510002
ACH-000552,-0.449935491623
ACH-000556,-0.42159084741700004
ACH-000557,0.011170828896099999
ACH-000570,-0.160561351957
ACH-000571,-0.305460480483
ACH-000573,-0.0563419964239
ACH-000576,-0.320993251435
ACH-000580,-0.194632621071
ACH-000584,-0.308051450274
ACH-000585,-0.323794013339
ACH-000588,-0.257955743598
ACH-000589,-0.30685600777600003
ACH-000591,-0.15152134031300002
ACH-000593,-0.202373234171
ACH-000600,-0.39930201702600004
ACH-000601,-0.239718598242
ACH-000604,-0.24420395676800002
ACH-000605,-0.270779033969
ACH-000606,-0.314607533712
ACH-000608,-0.482932993126
ACH-000614,-0.238967406897
ACH-000616,-0.245962056796
ACH-000618,0.011493523347700001
ACH-000619,-0.487503111161
ACH-000620,-0.09457444914049999
ACH-000621,-0.296360270547
ACH-000622,-0.404079902557
ACH-000623,-0.261839276178
ACH-000624,-0.27597195990400003
ACH-000627,-0.117982372416
ACH-000630,-0.23949829642099998
ACH-000632,-0.264828209162
ACH-000633,-0.064886370364
ACH-000637,-0.178991824987
ACH-000638,-0.420746588667
ACH-000646,-0.175898690226
ACH-000647,-0.329212545618
ACH-000648,-0.40547534411200004
ACH-000649,-0.229654552483
ACH-000651,-0.062938825851
ACH-000652,-0.139359637809
ACH-000653,-0.201386959594
ACH-000657,-0.270417616059
ACH-000658,-0.192523571202
ACH-000661,-0.221672459691
ACH-000662,-0.46060306305699994
ACH-000663,-0.301312913111
ACH-000665,-0.279294013432
ACH-000671,-0.23406827091200003
ACH-000673,-0.151867079109
ACH-000676,-0.16222804802899998
ACH-000677,0.007664616172
ACH-000681,-0.0961050570852
ACH-000682,-0.16213324092599998
ACH-000683,-0.368072269202
ACH-000684,-0.25956486791
ACH-000688,-0.444710625682
ACH-000693,-0.253676134228
ACH-000694,-0.124849977149
ACH-000695,-0.208091692983
ACH-000696,-0.276295262497
ACH-000697,-0.19279397399
ACH-000699,-0.16356549118799998
ACH-000701,-0.317214651073
ACH-000706,-0.237017445878
ACH-000711,-0.35516080972400005
ACH-000713,-0.200062140305
ACH-000714,-0.0362696606428
ACH-000718,-0.202646484974
ACH-000720,-0.245326049296
ACH-000721,-0.26539849809
ACH-000724,-0.28242823699299996
ACH-000725,0.043603210303199996
ACH-000732,-0.646126447782
ACH-000734,-0.015332623146999999
ACH-000735,-0.313652007136
ACH-000736,-0.418120019301
ACH-000738,-0.19449587653499997
ACH-000746,-0.18604622017
ACH-000747,-0.295170979692
ACH-000748,-0.327610201048
ACH-000753,-0.21788347902600003
ACH-000756,-0.29045905421999996
ACH-000757,-0.43007666016400004
ACH-000758,-0.32638839868700004
ACH-000760,-0.246553169636
ACH-000763,-0.252386780612
ACH-000764,-0.211850898508
ACH-000765,-0.218395093343
ACH-000766,-0.290843191632
ACH-000767,-0.164384484113
ACH-000768,-0.412876289146
ACH-000769,-0.161788049681
ACH-000770,-0.276914023552
ACH-000771,-0.5501871196029999
ACH-000773,-0.314136488373
ACH-000776,0.0340667957678
ACH-000777,-0.193579485132
ACH-000778,-0.14077215767999998
ACH-000781,-0.263513659584
ACH-000782,-0.026189575639
ACH-000783,-0.264845520327
ACH-000784,-0.08574367709410001
ACH-000785,-0.283522720289
ACH-000787,-0.07696936269610001
ACH-000788,-0.343476580148
ACH-000791,-0.276980564892
ACH-000792,-0.323749838735
ACH-000794,-0.364992840712
ACH-000796,-0.185277650479
ACH-000799,-0.333730801653
ACH-000800,-0.577808275498
ACH-000802,-0.268195657868
ACH-000804,-0.444749789095
ACH-000805,-0.411041993525
ACH-000809,-0.214001206718
ACH-000810,-0.09391594876489999
ACH-000811,-0.31816531454999997
ACH-000817,-0.22469528483800003
ACH-000819,-0.218029661343
ACH-000820,-0.210407423188
ACH-000821,-0.37207422978200005
ACH-000822,-0.37258913914700004
ACH-000823,-0.0016505362047500001
ACH-000824,-0.399147695805
ACH-000827,-0.359818652774
ACH-000829,-0.296070751239
ACH-000831,-0.308097046076
ACH-000832,-0.18409280424899999
ACH-000833,-0.141790048176
ACH-000834,-0.162924086582
ACH-000835,-0.291786066162
ACH-000836,-0.276560532101
ACH-000837,-0.22928904439599998
ACH-000838,0.07815508153530001
ACH-000839,-0.518237121669
ACH-000840,-0.11926504426699999
ACH-000841,-0.027860864568500003
ACH-000843,-0.257463884958
ACH-000846,-0.308183346087
ACH-000847,-0.107686633884
ACH-000848,-0.09742363486310002
ACH-000849,-0.352390629102
ACH-000851,-0.15338132407
ACH-000855,-0.309871843275
ACH-000856,-0.0219363732421
ACH-000858,-0.35350666030199995
ACH-000859,-0.011046606722799997
ACH-000861,-0.23536014094500002
ACH-000862,-0.204646067058
ACH-000865,-0.213204301437
ACH-000866,-0.230342803808
ACH-000867,-0.315628144341
ACH-000869,-0.00613282368597
ACH-000872,-0.178928975101
ACH-000873,-0.106698045711
ACH-000876,-0.251566846968
ACH-000878,-0.36531402055100004
ACH-000880,-0.18433452054299998
ACH-000881,-0.24118306681999996
ACH-000882,-0.07409808123719999
ACH-000884,-0.319747033102
ACH-000885,-0.126270783883
ACH-000887,-0.371383742433
ACH-000888,-0.487004900629
ACH-000889,-0.0470985727186
ACH-000890,-0.34906203539700004
ACH-000896,-0.209672139716
ACH-000898,-0.184445720487
ACH-000900,-0.19196682366700002
ACH-000901,-0.210812328619
ACH-000905,-0.23262291980900002
ACH-000906,-0.253916799382
ACH-000907,-0.112216142055
ACH-000910,-0.127715243658
ACH-000911,-0.312282441593
ACH-000912,-0.339697833133
ACH-000913,-0.34584592834100003
ACH-000915,-0.0151293298211
ACH-000916,-0.21392687938299998
ACH-000917,-0.0650252163081
ACH-000921,-0.179839255132
ACH-000924,-0.021265081071599995
ACH-000926,-0.24286895883200002
ACH-000928,-0.5885916244080001
ACH-000929,-0.09515945188710001
ACH-000932,-0.04817598307900001
ACH-000935,-0.233925150616
ACH-000936,-0.167646813068
ACH-000937,-0.404770295799
ACH-000938,-0.352484411963
ACH-000939,-0.250799340767
ACH-000941,-0.318038756474
ACH-000943,-0.280585535181
ACH-000946,-0.26524948996
ACH-000947,-0.216106375299
ACH-000948,-0.19507346014199997
ACH-000950,-0.189165645682
ACH-000953,-0.390297740017
ACH-000957,-0.283639205345
ACH-000958,-0.355056144925
ACH-000960,-0.43314029770199997
ACH-000963,-0.47982774234399994
ACH-000968,-0.0470581322728
ACH-000969,-0.308944674174
ACH-000973,-0.470662253196
ACH-000974,-0.327908509277
ACH-000975,0.0287167514292
ACH-000976,-0.215108168593
ACH-000978,-0.18875333468
ACH-000980,-0.239575210323
ACH-000984,-0.162298204353
ACH-000986,-0.149284609898
ACH-000988,-0.146515997599
ACH-000993,-0.21405115256700002
ACH-000994,-0.159185665631
ACH-000996,-0.42679600586099997
ACH-001001,-0.213773810177
ACH-001020,0.030446861390900002
ACH-001028,-0.299630308502
ACH-001031,-0.205488190391
ACH-001038,-0.36326741230899995
ACH-001048,-0.14860177314
ACH-001050,-0.211555199085
ACH-001053,-0.216925571255
ACH-001054,-0.00805011036647
ACH-001061,-0.285102886108
ACH-001067,-0.260290281679
ACH-001075,-0.16643936387
ACH-001096,-0.357525612351
ACH-001128,-0.09590149123299999
ACH-001134,-0.330517040661
ACH-001151,-0.18774171597300002
ACH-001163,-0.350847579015
ACH-001164,-0.33868911454000006
ACH-001173,-0.349007171241
ACH-001183,-0.270859913082
ACH-001184,-0.21717558978100002
ACH-001190,-0.0703852788604
ACH-001192,-0.250422766764
ACH-001193,-0.07709307848880001
ACH-001196,-0.22125649011999998
ACH-001197,-0.0526592559611
ACH-001205,-0.322983674085
ACH-001211,-0.37155362784100004
ACH-001212,-0.214578060504
ACH-001228,-0.452097591913
ACH-001232,-0.25255347279
ACH-001239,-0.44181113241000003
ACH-001274,-0.07597686399789999
ACH-001275,-0.0316094854042
ACH-001277,-0.23445587326200001
ACH-001278,-0.04537547395119999
ACH-001280,-0.423863476957
ACH-001283,-0.23583788740699999
ACH-001289,-0.235443328569
ACH-001295,-0.357332158134
ACH-001300,-0.291962311637
ACH-001301,-0.130453342597
ACH-001302,-0.11412185576199999
ACH-001303,-0.06586769645440001
ACH-001306,-0.09112127616059999
ACH-001318,-0.365623986048
ACH-001322,-0.182848255638
ACH-001328,-0.36491748111100003
ACH-001332,-0.354163302831
ACH-001333,-0.11681704673800002
ACH-001336,-0.23483452586599998
ACH-001340,-0.554865743096
ACH-001346,-0.120202269302
ACH-001353,-0.12369765325899999
ACH-001354,0.00042799788362
ACH-001367,-0.464107689579
ACH-001368,-0.219879959493
ACH-001374,-0.29496494371
ACH-001375,-0.348695014547
ACH-001377,-0.0462795543946
ACH-001380,-0.344035346946
ACH-001391,-0.22895654366999998
ACH-001407,-0.119258826619
ACH-001408,-0.243781749228
ACH-001413,-0.454837017804
ACH-001430,-0.464217673766
ACH-001431,-0.166991107986
ACH-001450,-0.505256976086
ACH-001496,-0.21905071113299998
ACH-001500,-0.115805032015
ACH-001521,-0.36165505979400003
ACH-001523,-0.33287109099
ACH-001532,-0.32405937913800004
ACH-001536,-0.0313148632164
ACH-001550,-0.159613096896
ACH-001552,0.0313403410558
ACH-001554,-0.17770515134599998
ACH-001645,-0.052755828630900004
ACH-001654,-0.0993710547223
ACH-001715,-0.532472482226
ACH-001735,-0.14020638984
ACH-001736,-0.20939767059300002
ACH-001737,-0.760464316083
ACH-001740,-0.08923826074920001
ACH-001745,-0.140555959529
ACH-001750,-0.378426971132
ACH-001765,-0.09912321363889999
ACH-001956,-0.300319826781
ACH-001957,-0.42114751831999997
