,LIPA (3988)
ACH-000004,-0.011310241746799999
ACH-000007,0.062988771717
ACH-000009,-0.0427768929039
ACH-000011,-0.09845333215160001
ACH-000012,0.069786143867
ACH-000013,0.110216592145
ACH-000014,-0.0876947337431
ACH-000015,0.00439357695913
ACH-000017,0.114461057504
ACH-000018,0.08355180330880001
ACH-000019,0.192123673922
ACH-000021,0.056336874538199994
ACH-000022,0.0336432666512
ACH-000025,-0.168286894606
ACH-000028,-0.0429049217648
ACH-000030,0.0356386257565
ACH-000035,0.119937257523
ACH-000036,0.047083804731599996
ACH-000037,0.019558034031
ACH-000039,0.037010234755300006
ACH-000040,0.027944371705
ACH-000041,0.009959595626719999
ACH-000042,0.0653352132392
ACH-000045,0.028032302357
ACH-000047,0.130931270919
ACH-000052,-0.13157390447
ACH-000053,-0.0105351977211
ACH-000054,0.07459625962619999
ACH-000055,-0.09086400418950001
ACH-000060,-0.0163597380228
ACH-000067,-0.000724772933582
ACH-000070,0.00441446609924
ACH-000075,0.204830417967
ACH-000078,0.094693337963
ACH-000082,0.0753890446213
ACH-000085,0.0734802890185
ACH-000086,-0.0079688223291
ACH-000087,0.31000121477
ACH-000092,0.13688040589199998
ACH-000095,0.201531981838
ACH-000097,-0.0114021402259
ACH-000098,-0.0859207430439
ACH-000099,0.039584466084800006
ACH-000108,0.135951441704
ACH-000113,0.05145806788790001
ACH-000115,0.238816071488
ACH-000116,0.054134231885199995
ACH-000118,0.07374110656989999
ACH-000120,0.150277770135
ACH-000123,-0.0587287950691
ACH-000127,0.192322438875
ACH-000128,0.22542792548300003
ACH-000132,0.0889197790915
ACH-000133,0.0208448195242
ACH-000137,0.13516858912799998
ACH-000138,0.0600574558462
ACH-000142,0.120995663984
ACH-000143,-0.10258981787799999
ACH-000146,0.315598873054
ACH-000148,-0.13622847120200002
ACH-000150,0.149596384478
ACH-000152,-0.0968299116429
ACH-000153,0.281914149023
ACH-000159,-0.045892714358699994
ACH-000160,0.024742463527000002
ACH-000163,0.0576069822461
ACH-000167,-0.0666468669096
ACH-000168,-0.0361435675706
ACH-000169,-0.048656255432699996
ACH-000178,0.0297485400794
ACH-000182,0.00283679437813
ACH-000183,-0.056142672678899996
ACH-000188,-0.0654563733172
ACH-000189,-0.08391836367210001
ACH-000190,0.130682574771
ACH-000198,0.041694842006199995
ACH-000204,-0.126597498151
ACH-000206,0.0917147485366
ACH-000207,-0.240135966321
ACH-000211,-0.148181097319
ACH-000215,0.0064110923824600005
ACH-000221,0.10055675070900001
ACH-000222,0.149722744057
ACH-000223,0.09610239851010001
ACH-000226,0.0129406184051
ACH-000227,-0.37825229623
ACH-000228,0.115087150489
ACH-000231,-0.08075116915960001
ACH-000232,0.0605767637635
ACH-000233,-0.0128445579262
ACH-000234,-0.0637749451877
ACH-000235,0.0266463994792
ACH-000237,0.067013975243
ACH-000238,0.0695035687184
ACH-000243,0.0014329441076099997
ACH-000244,0.10812177206399999
ACH-000246,-0.053989950743000004
ACH-000248,0.0447393467624
ACH-000250,0.0039368706993
ACH-000251,0.155645569188
ACH-000253,0.0870818968865
ACH-000255,-0.0343420600045
ACH-000256,0.023015372058200003
ACH-000257,-0.0493358732155
ACH-000258,0.0756938704759
ACH-000259,0.11782594922800001
ACH-000260,0.03269541099790001
ACH-000261,0.029428355102599998
ACH-000262,-0.08875191090939999
ACH-000263,-0.217074886276
ACH-000264,0.0593874754213
ACH-000265,0.222939380954
ACH-000266,0.13056314840999997
ACH-000272,0.11504775133600001
ACH-000273,-0.05433020163459999
ACH-000274,0.134600028556
ACH-000277,0.122520695636
ACH-000278,-0.00332428279731
ACH-000279,0.0473856609839
ACH-000280,-0.070036470362
ACH-000281,-0.0509365934476
ACH-000288,-0.12239182373600001
ACH-000291,0.0680286087711
ACH-000293,0.150474842109
ACH-000294,0.0509094352931
ACH-000295,0.133909487736
ACH-000296,-0.0010503464823799998
ACH-000302,0.0141138691457
ACH-000304,0.18686082684
ACH-000307,0.0324753546597
ACH-000308,-0.0431872467453
ACH-000310,0.15510110595899998
ACH-000311,0.12634883736400002
ACH-000312,0.0258215822847
ACH-000315,-0.028842518231200005
ACH-000316,0.07309830582139999
ACH-000317,-0.166468206315
ACH-000318,-0.0175165402574
ACH-000319,0.07746042829699999
ACH-000320,-0.168479971161
ACH-000322,0.0591910452956
ACH-000323,-0.0421434248904
ACH-000324,0.16114172440400001
ACH-000329,0.0166561167717
ACH-000330,0.134729546585
ACH-000331,-0.0240798625735
ACH-000332,0.022475872366599998
ACH-000334,0.057035036212099995
ACH-000335,0.120396177217
ACH-000336,0.0201941906975
ACH-000337,-0.0174882159099
ACH-000339,0.0578962777776
ACH-000341,0.18974200630600002
ACH-000348,-0.0523594160372
ACH-000350,0.0440229345561
ACH-000352,-0.0186959123187
ACH-000356,-0.00046112543958499997
ACH-000361,0.168274760482
ACH-000362,0.0646798083576
ACH-000363,0.0171047094541
ACH-000364,0.11829277865900001
ACH-000365,-0.11947347252
