,DDX19B (11269)
ACH-000537,-0.344778966035
ACH-000541,-0.35913361509
ACH-000542,-0.555475740128
ACH-000544,0.0556593877355
ACH-000545,-0.607204604472
ACH-000547,-0.509781154413
ACH-000548,-0.612822890541
ACH-000549,-0.670795457115
ACH-000550,-0.513229878406
ACH-000552,-0.376484908269
ACH-000556,-0.417764727591
ACH-000557,-0.37051144545000003
ACH-000570,-0.263077719419
ACH-000571,-0.665730807953
ACH-000573,-0.589881088735
ACH-000576,-0.35620216067599997
ACH-000580,-0.550770133677
ACH-000584,-0.521256783121
ACH-000585,-0.46705110291
ACH-000588,-0.181447027612
ACH-000589,-0.584082489247
ACH-000591,-0.473247752852
ACH-000593,-0.459610044705
ACH-000600,-0.49783075053099995
ACH-000601,-0.713986544256
ACH-000604,-0.741077220573
ACH-000605,-0.674095013804
ACH-000606,-0.13426605480599998
ACH-000608,-1.17597711688
ACH-000614,-0.508828993916
ACH-000616,-0.42025052338299995
ACH-000618,-0.296949295709
ACH-000619,-0.464169463929
ACH-000620,-0.448851590846
ACH-000621,-0.474550281356
ACH-000622,-0.616736208342
ACH-000623,-0.321271447881
ACH-000624,-0.6879870829320001
ACH-000627,-0.500658747678
ACH-000630,-0.38110759142399997
ACH-000632,-0.49830122009800004
ACH-000633,-0.529034366332
ACH-000637,-0.278660455601
ACH-000638,-0.46615772671899997
ACH-000646,-0.578086848641
ACH-000647,-0.612731727313
ACH-000648,-0.353565655052
ACH-000649,-0.578518980868
ACH-000651,-0.577240052508
ACH-000652,-0.413995418904
ACH-000653,-0.598649132463
ACH-000657,-0.58937353643
ACH-000658,-0.35925531563600005
ACH-000661,-0.27445281859000004
ACH-000662,-0.43103846798
ACH-000663,-0.48604560542499997
ACH-000665,-0.37464809247599995
ACH-000671,-0.35262553031800004
ACH-000673,-0.36214393057800004
ACH-000676,-0.37805001452500003
ACH-000677,-0.50664460448
ACH-000681,-0.48939986249
ACH-000682,-0.372564136491
ACH-000683,-0.49810097491800004
ACH-000684,-0.127907209543
ACH-000688,-0.810201756317
ACH-000693,-0.51658466919
ACH-000694,-0.44257666883599994
ACH-000695,-0.7365736829459999
ACH-000696,-0.5925171568800001
ACH-000697,-0.48755806378399996
ACH-000699,-0.664224366833
ACH-000701,-0.654079857843
ACH-000706,-0.386971012463
ACH-000711,-0.568842279543
ACH-000713,-0.608175476445
ACH-000714,-0.46911986265699995
ACH-000718,-0.514821525269
ACH-000720,-0.526114081416
ACH-000721,-0.743749967718
ACH-000724,-0.8252830403560001
ACH-000725,-0.626778172053
ACH-000732,-0.19204505326
ACH-000734,-0.387492984518
ACH-000735,-0.38873188016099997
ACH-000736,-0.5372724009009999
ACH-000738,-0.499176780326
ACH-000746,-0.624120152707
ACH-000747,-0.5814327977489999
ACH-000748,-0.6929672912639999
ACH-000753,-0.1711843868
ACH-000756,-0.580812220408
ACH-000757,-0.517633885781
ACH-000758,-0.5023780454300001
ACH-000760,-0.426524702488
ACH-000763,-0.40634062068000004
ACH-000764,-0.498371845725
ACH-000765,-0.431642707101
ACH-000766,-0.644412779811
ACH-000767,-0.9532980889399999
ACH-000768,-0.469210156504
ACH-000769,-0.35971603279799996
ACH-000770,-0.30369988993
ACH-000771,-0.38223552117
ACH-000773,-0.416978193464
ACH-000776,-0.5571363892719999
ACH-000777,-0.44223936173100004
ACH-000778,-0.584417422718
ACH-000781,-0.400564774272
ACH-000782,-0.7065345450660001
ACH-000783,-0.734952238036
ACH-000784,-0.462359921756
ACH-000785,-0.7635099086049999
ACH-000787,-0.45341709001999997
ACH-000788,-0.524921637628
ACH-000791,-0.582553269545
ACH-000792,-0.436335301606
ACH-000794,-0.617868952566
ACH-000796,-0.629881127174
ACH-000799,-0.622159057479
ACH-000800,-0.469035939998
ACH-000802,-0.44282761965800005
ACH-000804,-0.6931223329430001
ACH-000805,-0.494317225781
ACH-000809,-0.7077095379539999
ACH-000810,-0.607071726429
ACH-000811,-0.492454442592
ACH-000817,-0.330824273976
ACH-000819,-0.34932079835
ACH-000820,-0.586477399806
ACH-000821,-0.491422432075
ACH-000822,-0.8522477279330001
ACH-000823,-0.39804984051700004
ACH-000824,-0.400340789647
ACH-000827,-0.463653527176
ACH-000829,-0.447031657817
ACH-000831,-0.6643033769250001
ACH-000832,-0.510674421835
ACH-000833,-0.482007461369
ACH-000834,-0.48326437252899995
ACH-000835,-0.268686909468
ACH-000836,-0.836576318157
ACH-000837,-0.301473361075
ACH-000838,-0.220834459142
ACH-000839,-0.5634561080839999
ACH-000840,-0.317394079266
ACH-000841,-0.51902986849
ACH-000843,-0.587516009164
ACH-000846,-0.42220803419299996
ACH-000847,-0.364837325273
ACH-000848,-0.48872985125699997
ACH-000849,-0.41112747102799996
ACH-000851,-0.38633184745
ACH-000855,-0.34549100619999995
ACH-000856,-0.503487596465
ACH-000858,-0.374353953511
ACH-000859,-0.460892220946
ACH-000861,-0.5799233666929999
ACH-000862,-0.39313045897200005
ACH-000865,-0.431174473086
ACH-000866,-0.557008152762
ACH-000867,-0.670462659437
ACH-000869,-0.561958515756
ACH-000872,-0.244902243857
ACH-000873,-0.536868879966
ACH-000876,-0.487053570479
ACH-000878,0.09735493504939999
ACH-000880,-0.447122716936
ACH-000881,-0.339541920392
ACH-000882,-0.35755913801
ACH-000884,-0.496755737306
ACH-000885,-0.589076746404
ACH-000887,-0.565555446704
ACH-000888,-0.622361005208
ACH-000889,-0.438923734827
ACH-000890,-0.546499602496
ACH-000896,-0.51535384836
ACH-000898,-0.7781915511409999
ACH-000900,-0.623464190657
ACH-000901,-0.5700501718100001
ACH-000905,-0.636168706132
ACH-000906,-0.628607801163
ACH-000907,-0.525387331744
ACH-000910,-0.31368359595
ACH-000911,-0.5894445347439999
ACH-000912,-0.48952385396700004
ACH-000913,-0.498510565042
ACH-000915,-0.5362842144309999
ACH-000916,-0.7990069945980001
ACH-000917,-0.17007153850099999
ACH-000921,-0.429047469311
ACH-000924,-0.600910370581
ACH-000926,-0.49708233480499997
ACH-000928,-0.8237977469760001
ACH-000929,-0.272782494753
ACH-000932,-0.662854657536
ACH-000935,0.000491354882123
ACH-000936,-0.402965532323
ACH-000937,-0.517536616528
ACH-000938,-0.446486450437
ACH-000939,-0.7672344128499999
ACH-000941,-0.35058927011
ACH-000943,-0.434947366039
ACH-000946,-0.177929434987
ACH-000947,-0.452253965866
ACH-000948,-0.44766785243100005
ACH-000950,-0.274067012767
ACH-000953,-0.783858400209
ACH-000957,-0.29489065811799997
ACH-000958,-0.7393391723909999
ACH-000960,-0.7129968860959999
ACH-000963,-0.36562328494400004
ACH-000968,-0.56462492157
ACH-000969,-0.603367744068
ACH-000973,-0.538522919367
ACH-000974,-0.6028066014600001
ACH-000975,-0.564409586288
ACH-000976,-0.508853681769
ACH-000978,-0.7358953437360001
ACH-000980,-0.39860490941
ACH-000984,-0.49227375518
ACH-000986,-0.7155711523370001
ACH-000988,-0.296962028595
ACH-000993,-0.582458033073
ACH-000994,-0.784658361671
ACH-000996,-0.789729493696
ACH-001001,-0.459045411501
ACH-001020,-0.756620438647
ACH-001028,-0.653454958249
ACH-001031,-0.324584684204
ACH-001038,-0.65381482587
ACH-001048,-0.38408551861
ACH-001050,-0.525696556151
ACH-001053,-0.346887759052
ACH-001054,-0.572614812805
ACH-001061,-0.600473502606
ACH-001067,-0.7145391675139999
ACH-001075,-0.406037972971
ACH-001096,-0.578249527757
ACH-001128,-0.42411574516
ACH-001134,-0.444514250213
ACH-001151,-0.626705478253
ACH-001163,-0.659510436824
ACH-001164,-0.106383416702
ACH-001173,-0.580337447523
ACH-001183,-0.540207223264
ACH-001184,-0.508528483933
ACH-001190,-0.39035771602799996
ACH-001192,-0.18740478188499998
ACH-001193,-0.625220326526
ACH-001196,-0.594320435763
ACH-001197,-0.440958193939
ACH-001205,-0.459788913614
ACH-001211,-0.423067688911
ACH-001212,-0.681964512558
ACH-001228,-0.377523600383
ACH-001232,-0.404152025726
ACH-001239,-0.526755145989
ACH-001274,-0.688853016351
ACH-001275,-0.585604011795
ACH-001277,-0.601700637591
ACH-001278,-0.6456991038000001
ACH-001280,-0.776983911656
ACH-001283,-0.20059910813
ACH-001289,-0.305243607238
ACH-001295,-0.6049181637309999
ACH-001300,-0.5938498794039999
ACH-001301,-0.437150690286
ACH-001302,-0.330853779931
ACH-001303,-0.648895431176
ACH-001306,-0.356235402761
ACH-001318,-0.224715143757
ACH-001322,-0.650181274447
ACH-001328,-0.411956242366
ACH-001332,-0.309991823271
ACH-001333,-0.552340795619
ACH-001336,-0.322154959353
ACH-001340,-0.664919299818
ACH-001346,-0.52035691983
ACH-001353,-0.417318893519
ACH-001354,-0.21574426597399998
ACH-001367,-0.657826854302
ACH-001368,-0.590373221432
ACH-001374,-0.536591529063
ACH-001375,-0.652183090886
ACH-001377,-0.56974092572
ACH-001380,-0.525863322485
ACH-001391,-0.391473128209
ACH-001407,-0.534980395945
ACH-001408,-0.422527434519
ACH-001413,-0.6640715476560001
ACH-001430,-0.622174056696
ACH-001431,-0.343199240955
ACH-001450,-0.259776680568
ACH-001496,-0.625981456945
ACH-001500,-0.708947619133
ACH-001521,-0.631438541567
ACH-001523,-0.242598246023
ACH-001532,-0.560342219112
ACH-001536,-0.636766807301
ACH-001550,-0.371684698041
ACH-001552,-0.383755368175
ACH-001554,-0.45149100322999997
ACH-001645,-0.5595549968779999
ACH-001654,-0.496293564014
ACH-001715,-0.417336670701
ACH-001735,-0.576844112539
ACH-001736,-0.407753428284
ACH-001737,-0.75713446481
ACH-001740,-0.494442242103
ACH-001745,-0.609412529386
ACH-001750,-0.577103526994
ACH-001765,-0.6086272812610001
ACH-001956,-0.550560038923
ACH-001957,-0.506671465366
