,LMCD1 (29995)
ACH-000004,0.0622589991849
ACH-000007,0.0506647487839
ACH-000009,0.0105832983494
ACH-000011,-0.13410440261700002
ACH-000012,0.131936956081
ACH-000013,0.18330845135
ACH-000014,0.269196966221
ACH-000015,0.215122137838
ACH-000017,0.122778635174
ACH-000018,0.424694024146
ACH-000019,0.18034258858899999
ACH-000021,0.0815421684492
ACH-000022,0.054573942582
ACH-000025,0.18071762435400002
ACH-000028,0.234758351048
ACH-000030,0.154681491066
ACH-000035,0.262636195442
ACH-000036,0.22640999838000003
ACH-000037,0.319405588161
ACH-000039,0.247598528557
ACH-000040,0.0422358748568
ACH-000041,0.36572620964900004
ACH-000042,-0.0218442867082
ACH-000045,-0.0529591049025
ACH-000047,0.209136070307
ACH-000052,0.12680545143400002
ACH-000053,0.167905722958
ACH-000054,-0.0044688345856000004
ACH-000055,0.16789654936700002
ACH-000060,0.13047528873400002
ACH-000067,0.146542953877
ACH-000070,0.187346745945
ACH-000075,0.111925851435
ACH-000078,0.128683534844
ACH-000082,0.130655743142
ACH-000085,-0.0293240601356
ACH-000086,0.09271421104360002
ACH-000087,0.263110974004
ACH-000092,0.234142474223
ACH-000095,0.069620494453
ACH-000097,0.10349594802999999
ACH-000098,0.152385725584
ACH-000099,0.00394656912892
ACH-000108,-0.03553410413
ACH-000113,0.15823052430600001
ACH-000115,0.151927747187
ACH-000116,0.0929966983178
ACH-000118,0.194864414066
ACH-000120,0.17083463183800002
ACH-000123,0.164961933602
ACH-000127,0.149657542423
ACH-000128,0.151335102131
ACH-000132,0.230236938624
ACH-000133,0.312439562672
ACH-000137,0.17109390343699998
ACH-000138,0.0739865379662
ACH-000142,0.0826907072478
ACH-000143,0.142947890978
ACH-000146,0.14894899444700002
ACH-000148,0.228719325609
ACH-000150,-0.0729043898317
ACH-000152,0.116083507268
ACH-000153,0.19529757805700002
ACH-000159,0.08710877996689999
ACH-000160,0.470176903377
ACH-000163,0.204342975717
ACH-000167,0.719193381898
ACH-000168,0.199897571452
ACH-000169,0.20531546735999998
ACH-000178,0.0357024353606
ACH-000182,0.19309157418499998
ACH-000183,0.223811352895
ACH-000188,0.191721947432
ACH-000189,-0.0497675363996
ACH-000190,0.258553393633
ACH-000198,0.225202399172
ACH-000204,0.10914095417400001
ACH-000206,0.121565717293
ACH-000207,0.0955972955339
ACH-000211,0.145796230586
ACH-000215,0.16189981084000002
ACH-000221,0.174179873762
ACH-000222,0.12352128313300001
ACH-000223,0.169120606704
ACH-000226,0.237278161811
ACH-000227,0.10028409967700001
ACH-000228,0.396735875401
ACH-000231,0.105608861864
ACH-000232,0.0865659539183
ACH-000233,0.0742749495395
ACH-000234,0.11537152148499999
ACH-000235,0.122682424755
ACH-000237,0.163971526119
ACH-000238,0.21963719450599997
ACH-000243,0.173793945704
ACH-000244,0.037823366070300006
ACH-000246,0.0326960964493
ACH-000248,-0.0200487150311
ACH-000250,0.19355443300500003
ACH-000251,0.031393424632000004
ACH-000253,0.18122129969700002
ACH-000255,0.256261785099
ACH-000256,0.0334996974402
ACH-000257,0.29675660375
ACH-000258,-0.0814740294801
ACH-000259,0.15415839353
ACH-000260,0.0654360002042
ACH-000261,0.24684794029100002
ACH-000262,0.21595808197799998
ACH-000263,-0.302112246964
ACH-000264,0.20112752981600002
ACH-000265,0.070308010295
ACH-000266,0.143030494914
ACH-000272,0.134464786818
ACH-000273,0.166856963835
ACH-000274,0.108254122891
ACH-000277,0.320415252009
ACH-000278,0.11615411296900001
ACH-000279,0.19275951100400002
ACH-000280,0.22362813132399997
ACH-000281,0.0301308905552
ACH-000288,0.13128541876299998
ACH-000291,0.0896934799072
ACH-000293,0.102786119132
ACH-000294,0.139759043162
ACH-000295,0.04143611520669999
ACH-000296,0.07027084287489999
ACH-000302,0.09902180966499999
ACH-000304,0.183605300696
ACH-000307,0.0668461818337
ACH-000308,0.16367961412100002
ACH-000310,0.0265612651661
ACH-000311,-0.0203093985031
ACH-000312,0.118967282569
ACH-000315,0.14674851479
ACH-000316,0.147795699289
ACH-000317,0.373289861484
ACH-000318,0.0828819187829
ACH-000319,0.056545952716499995
ACH-000320,0.30061447527199997
ACH-000322,0.194386186941
ACH-000323,0.103545558452
ACH-000324,0.21283413453699998
ACH-000329,0.21916176602200002
ACH-000330,0.0631450970502
ACH-000331,0.0417193338974
ACH-000332,0.14284916495799999
ACH-000334,0.5694601931750001
ACH-000335,0.22052667299400003
ACH-000336,0.108766411163
ACH-000337,0.40971509133100004
ACH-000339,0.316092385146
ACH-000341,0.172823699227
ACH-000348,0.260206814505
ACH-000350,-0.014139201048900001
ACH-000352,0.0455224361076
ACH-000356,0.19939230958700002
ACH-000361,-0.0779939642858
ACH-000362,0.103326194934
ACH-000363,0.035916844968599995
ACH-000364,0.149027736736
ACH-000365,0.004520196041319999
ACH-000366,0.0210716699852
ACH-000368,0.09952492493909999
ACH-000374,0.283891365647
ACH-000375,0.181277646866
ACH-000376,0.28526905006
ACH-000381,0.249871528417
ACH-000383,0.200852516894
ACH-000387,0.168027788382
ACH-000389,0.0230887165979
ACH-000390,0.140766677207
ACH-000393,0.11897342024299999
ACH-000395,-0.0182645235374
ACH-000397,0.200813967091
ACH-000401,0.46384355618699996
ACH-000402,0.351822432553
ACH-000403,0.270784342026
ACH-000404,0.151787201631
ACH-000406,0.201798276129
ACH-000407,0.195355790361
ACH-000408,0.236973581111
ACH-000410,0.102226568101
ACH-000411,0.11937399953500001
ACH-000414,0.0816231679254
ACH-000415,0.16425126795
ACH-000416,0.172272583242
ACH-000420,0.172048671109
ACH-000421,0.23576424440699997
ACH-000424,0.12969582829600002
ACH-000425,0.135667758014
ACH-000426,0.26775253376200003
ACH-000427,0.124830985985
ACH-000433,0.405165934422
ACH-000436,0.0203034408273
ACH-000444,0.18529422850299998
ACH-000445,0.285684565221
ACH-000448,0.09447161906
ACH-000450,-0.05660672419980001
ACH-000452,0.195526845919
ACH-000454,0.139889430682
ACH-000458,0.13509479093
ACH-000459,0.294061932272
ACH-000460,0.214130830915
ACH-000461,-0.024780279402099998
ACH-000463,0.153217029294
ACH-000464,0.0666129326271
ACH-000466,0.279132594171
ACH-000467,0.167363124708
ACH-000468,0.161810768633
ACH-000469,0.19948235479499998
ACH-000470,0.125993502132
ACH-000471,0.015941778969999997
ACH-000472,0.17584138079599998
ACH-000473,0.0846985712656
ACH-000475,0.2333378113
ACH-000476,0.295857458375
ACH-000477,0.204184718307
ACH-000480,0.320300450332
ACH-000481,0.30459649986299997
ACH-000483,0.299091008777
ACH-000484,0.25769165857799997
ACH-000485,0.0019711575796700002
ACH-000486,0.109107671412
ACH-000487,0.14596835772800001
ACH-000488,-0.009029505157860001
ACH-000490,0.169973738777
ACH-000491,0.326676907261
ACH-000495,0.191725613769
ACH-000496,0.156381119539
ACH-000499,0.278200952658
ACH-000500,0.446901294843
ACH-000502,0.14998763257099998
ACH-000503,0.408923695467
ACH-000505,0.120490403897
ACH-000507,0.09009381941839999
ACH-000510,0.183787602966
ACH-000511,0.19906483321199997
ACH-000512,0.108658357195
ACH-000516,0.23111896523699998
ACH-000517,0.17956060076699998
ACH-000518,0.17704353804099998
ACH-000520,0.200183863357
ACH-000521,0.100782474958
ACH-000522,0.195215845424
ACH-000524,0.212586226074
ACH-000527,0.171038080944
ACH-000528,0.153346338369
ACH-000537,0.248709718178
ACH-000541,0.165074760932
ACH-000542,0.173331963879
ACH-000544,0.0182586980571
ACH-000545,0.151382082715
ACH-000547,0.201071362352
ACH-000548,0.202032683113
ACH-000549,0.220425397998
ACH-000550,0.12524550533700002
ACH-000552,0.154114114411
ACH-000556,0.146783573419
ACH-000557,-0.0652930340725
ACH-000570,0.08674103142339999
ACH-000571,0.17122119720400003
ACH-000573,0.11029755992999998
ACH-000576,0.224627457546
ACH-000580,0.0960489815518
ACH-000584,0.18199705449200002
ACH-000585,0.257025355637
ACH-000588,0.18199281347899998
ACH-000589,0.163217494964
ACH-000591,0.210621592273
ACH-000593,0.0323490634038
ACH-000600,0.284026245266
ACH-000601,0.09354432923450001
ACH-000604,-0.0365454697319
ACH-000605,0.11406953005300001
ACH-000606,0.123053274668
ACH-000608,0.223554445038
ACH-000614,0.11117095273800001
ACH-000616,0.205344194926
ACH-000618,0.106966565895
ACH-000619,0.076607810638
ACH-000620,0.10875465439899999
ACH-000621,0.181136097131
ACH-000622,0.101278441469
ACH-000623,0.204147364526
ACH-000624,0.13232139583799998
ACH-000627,0.132376434788
ACH-000630,0.173264324164
ACH-000632,0.18580353921
ACH-000633,0.0975151931717
ACH-000637,0.24345935954999998
ACH-000638,0.24986608794100001
ACH-000646,-0.132535487687
ACH-000647,0.11307785899
ACH-000648,0.135286135743
ACH-000649,0.24718261713599998
ACH-000651,0.06332437599169999
ACH-000652,0.0891274488883
ACH-000653,0.21275641642299997
ACH-000657,0.214996286343
ACH-000658,0.158250044026
ACH-000661,0.319158716911
ACH-000662,-0.05940303563780001
ACH-000663,0.251476559757
ACH-000665,0.162098263922
ACH-000671,0.0943344732907
ACH-000673,0.13453504262399998
ACH-000676,0.21995835751999995
ACH-000677,0.0247063707838
ACH-000681,0.255957076137
ACH-000682,0.06939722569010001
ACH-000683,0.192407944757
ACH-000684,0.20649633694400002
ACH-000688,0.457830410806
ACH-000693,0.160562333878
ACH-000694,0.120778301618
ACH-000695,0.0516120486687
ACH-000696,0.18338139234
ACH-000697,0.0384669422456
ACH-000699,0.187476050176
ACH-000701,0.0642527211938
ACH-000706,0.11453435475
ACH-000711,0.196605646178
ACH-000713,0.144426656813
ACH-000714,0.09936325377939999
ACH-000718,0.129370769178
ACH-000720,0.17377267239
ACH-000721,0.035844318539999996
ACH-000724,0.264911542508
ACH-000725,0.07193776552910001
ACH-000732,0.415193358103
ACH-000734,0.23730032555199998
ACH-000735,0.226603997352
ACH-000736,0.23937092970600002
ACH-000738,0.18075610621399998
ACH-000746,0.233537717384
ACH-000747,0.25940442970600003
ACH-000748,0.160658892492
ACH-000753,0.0131099611118
ACH-000756,0.225173500277
ACH-000757,0.261595031092
ACH-000758,0.254454910024
ACH-000760,0.130533966211
ACH-000763,0.27672536729200004
ACH-000764,0.0482522081652
ACH-000765,0.27115691766399996
ACH-000766,0.16328360876599998
ACH-000767,0.210137709146
ACH-000768,0.035808980960800006
ACH-000769,0.439394852098
ACH-000770,0.12021642773600001
ACH-000771,0.167909281093
ACH-000773,0.11359615658500001
ACH-000776,0.08543098480139999
ACH-000777,0.22613749675900002
ACH-000778,0.024153533872700004
ACH-000781,0.144623200315
ACH-000782,0.021294513644400003
ACH-000783,0.08023044133889999
ACH-000784,0.322591600748
ACH-000785,0.228856805441
ACH-000787,0.200090562091
ACH-000788,0.220676049157
ACH-000791,0.319067278614
ACH-000792,0.22730817198000003
ACH-000794,0.143402157484
ACH-000796,0.08919388366239998
ACH-000799,0.06378624920789999
ACH-000800,0.047290269159900006
ACH-000802,0.208105427413
ACH-000804,0.23775998649900001
ACH-000805,0.09096070237029999
ACH-000809,0.0914821795437
ACH-000810,0.08326453165410001
ACH-000811,0.131698017982
ACH-000817,0.385591341518
ACH-000819,-0.0511481123183
ACH-000820,0.14642613895099998
ACH-000821,0.21299570991
ACH-000822,0.012559520821
ACH-000823,0.221848820128
ACH-000824,0.16483141546900001
ACH-000827,0.205698857508
ACH-000829,0.33273303294
ACH-000831,0.21806095149799998
ACH-000832,0.105233123466
ACH-000833,0.0821712637056
ACH-000834,0.30862006837699996
ACH-000835,0.158566742706
ACH-000836,0.41734292614699997
ACH-000837,0.0905180859503
ACH-000838,0.230493771063
ACH-000839,0.028343494439999995
ACH-000840,0.03641046335919999
ACH-000841,0.24028903577
ACH-000843,0.276369801963
ACH-000846,0.297093021013
ACH-000847,0.144226881872
ACH-000848,0.267372611649
ACH-000849,0.0118903720636
ACH-000851,0.217272849472
ACH-000855,0.191818611191
ACH-000856,0.102053729631
ACH-000858,0.12100907155400001
ACH-000859,0.20984872004000002
ACH-000861,0.094039571645
ACH-000862,0.250416757842
ACH-000865,0.131472310736
ACH-000866,0.16435003269600001
ACH-000867,0.09199340186419999
ACH-000869,0.284163626774
ACH-000872,0.200642193169
ACH-000873,0.379087712929
ACH-000876,0.33023271432100004
ACH-000878,0.22773420979400003
ACH-000880,0.300582750542
ACH-000881,0.234935147107
ACH-000882,0.257879026582
ACH-000884,0.257184292435
ACH-000885,0.181322332975
ACH-000887,0.199028560812
ACH-000888,0.20037166508
ACH-000889,0.143180620854
ACH-000890,0.0178996940055
ACH-000896,0.197345156682
ACH-000898,0.104356118389
ACH-000900,-0.0280163235073
ACH-000901,0.129929532066
ACH-000905,0.249546272525
ACH-000906,0.20873380071800002
ACH-000907,0.13250124705
ACH-000910,0.189772676403
ACH-000911,0.350563501712
ACH-000912,0.17730766238899998
ACH-000913,-0.0532104008074
ACH-000915,0.0979779434282
ACH-000916,0.624513787591
ACH-000917,0.22575962493500001
ACH-000921,0.176158323541
ACH-000924,0.134902073545
ACH-000926,0.26671387050900003
ACH-000928,0.0600310296923
ACH-000929,0.286610421374
ACH-000932,0.18602564112199999
ACH-000935,0.12769380303
ACH-000936,0.0756177084664
ACH-000937,0.07953809181539999
ACH-000938,0.101721705691
ACH-000939,0.7443725939399999
ACH-000941,0.21712809614599998
ACH-000943,0.170623126439
ACH-000946,0.052615242131199995
ACH-000947,0.18796113004099999
ACH-000948,0.149003648641
ACH-000950,0.28037559684700003
ACH-000953,0.0658480270009
ACH-000957,0.310756743423
ACH-000958,0.08582636274189999
ACH-000960,0.12848527078
ACH-000963,0.0789156645676
ACH-000968,0.21203712478
ACH-000969,0.320938284057
ACH-000973,0.173969243133
ACH-000974,0.09538570260069999
ACH-000975,0.20848384862999997
ACH-000976,0.155977690278
ACH-000978,-0.12312191458499999
ACH-000980,0.0339019594753
ACH-000984,0.20335555984200002
ACH-000986,0.277007877116
ACH-000988,0.217546997953
ACH-000993,0.152766049987
ACH-000994,0.0768548247908
ACH-000996,-0.0461594088315
ACH-001001,0.10619122675699999
ACH-001020,0.52419842225
ACH-001028,0.183846725058
ACH-001031,0.0462175953859
ACH-001038,0.185278397082
ACH-001048,-0.0450151238906
ACH-001050,0.190327696849
ACH-001053,0.24643196541700002
ACH-001054,0.210837623831
ACH-001061,0.20617377140999998
ACH-001067,0.18603785265099998
ACH-001075,0.191952469287
ACH-001096,0.06950226495339999
ACH-001128,1.25949276409
ACH-001134,0.28617531185199996
ACH-001151,0.23065303734700002
ACH-001163,0.234651336482
ACH-001164,0.26092443886
ACH-001173,0.154987386804
ACH-001183,0.0479191148425
ACH-001184,0.17507297832899998
ACH-001190,0.158225896131
ACH-001192,0.342962028807
ACH-001193,0.17112004635400002
ACH-001196,0.265360972946
ACH-001197,0.23964813947299998
ACH-001205,-0.0204263683489
ACH-001211,0.101390006688
ACH-001212,0.0469998748113
ACH-001228,0.308581292791
ACH-001232,0.294231802524
ACH-001239,0.111667481449
ACH-001274,0.227843881714
ACH-001275,0.12823022458699998
ACH-001277,0.283705432255
ACH-001278,0.271753379172
ACH-001280,0.130805384467
ACH-001283,0.22728999651299997
ACH-001289,0.211868762623
ACH-001295,0.14388774157
ACH-001300,0.124739265517
ACH-001301,0.0700222061723
ACH-001302,0.256178449366
ACH-001303,0.114075954148
ACH-001306,0.124305225998
ACH-001318,0.190586175681
ACH-001322,0.0125109731228
ACH-001328,0.201236371085
ACH-001332,0.023320185363599998
ACH-001333,0.181835490257
ACH-001336,0.11767800917000001
ACH-001340,0.17814674728399998
ACH-001346,0.00649335939211
ACH-001353,0.082526702348
ACH-001354,0.248282710166
ACH-001367,0.146537266934
ACH-001368,0.11179587347799999
ACH-001374,0.00148443084835
ACH-001375,0.22603387016600002
ACH-001377,0.21080637767299998
ACH-001380,0.132123257229
ACH-001391,0.30143523003600003
ACH-001407,0.239513125692
ACH-001408,0.135361575815
ACH-001413,0.246091624056
ACH-001430,0.111588331205
ACH-001431,0.187127261527
ACH-001450,0.136607689222
ACH-001496,0.394834647438
ACH-001500,0.316032233561
ACH-001521,-0.07938782999289999
ACH-001523,0.156790104381
ACH-001532,0.135496465318
ACH-001536,0.12240659712999999
ACH-001550,0.415542768499
ACH-001552,0.18963999159800002
ACH-001554,0.17337266974100002
ACH-001645,0.17551413176600003
ACH-001654,0.205924413572
ACH-001715,-0.05985709928309999
ACH-001735,0.119021057052
ACH-001736,0.224390938081
ACH-001737,-0.160549337116
ACH-001740,0.156576346994
ACH-001745,0.0716874565554
ACH-001750,0.22524137131299998
ACH-001765,0.138756636629
ACH-001956,0.194201506484
ACH-001957,0.272986454077
