,MAPRE1 (22919)
ACH-000004,-0.48254438174099995
ACH-000007,-0.439816992121
ACH-000009,-0.585927818927
ACH-000011,-0.515093194461
ACH-000012,-0.332986194928
ACH-000013,-0.0923880281127
ACH-000014,-0.273532028343
ACH-000015,-0.259155083554
ACH-000017,-0.292349917495
ACH-000018,-0.532466333856
ACH-000019,-0.29130089745099996
ACH-000021,-0.265523818633
ACH-000022,-0.39211460139700005
ACH-000025,-0.628432683502
ACH-000028,-0.5277272597529999
ACH-000030,-0.48151897093900003
ACH-000035,-0.365522566374
ACH-000036,-0.350388919383
ACH-000037,-0.10905192923399999
ACH-000039,-0.613237048558
ACH-000040,-0.541080373252
ACH-000041,-0.449905218852
ACH-000042,-0.417129487751
ACH-000045,-0.305216207095
ACH-000047,-0.8062496161589999
ACH-000052,-0.327880390045
ACH-000053,-0.307851122594
ACH-000054,-0.5570783195719999
ACH-000055,-0.895993691895
ACH-000060,-0.342975835119
ACH-000067,-0.381805158326
ACH-000070,-0.374671712191
ACH-000075,-0.67791009625
ACH-000078,-0.393741998185
ACH-000082,-0.293316837029
ACH-000085,-0.346576803737
ACH-000086,-0.517972986664
ACH-000087,-0.301209707443
ACH-000092,-0.706319786505
ACH-000095,-0.5667635614459999
ACH-000097,-0.593853688052
ACH-000098,-0.163977590081
ACH-000099,-0.305060046329
ACH-000108,-0.49062049646899997
ACH-000113,-0.414696586308
ACH-000115,-0.351733011541
ACH-000116,-0.414050146898
ACH-000118,-0.47396055071099996
ACH-000120,-0.522670859324
ACH-000123,-0.45041314822899997
ACH-000127,-0.22344969732500003
ACH-000128,-0.347384740455
ACH-000132,-0.687174011535
ACH-000133,-0.61712932186
ACH-000137,-0.25534585966
ACH-000138,-0.40191353632700005
ACH-000142,-0.18659501905900003
ACH-000143,-0.413149684738
ACH-000146,-0.545810813031
ACH-000148,-0.308463513182
ACH-000150,-0.40424977750600005
ACH-000152,-0.410705691738
ACH-000153,-0.760486750737
ACH-000159,-0.41358027581100004
ACH-000160,-0.34123623484399995
ACH-000163,-0.483806323564
ACH-000167,-0.259527689422
ACH-000168,-0.255384739192
ACH-000169,-0.209590673514
ACH-000178,-0.423879702711
ACH-000182,-0.257356018864
ACH-000183,-0.30775630176
ACH-000188,-0.208695030999
ACH-000189,-0.6957038874420001
ACH-000190,-0.65381633656
ACH-000198,-0.614259948967
ACH-000204,-0.388742480932
ACH-000206,-0.185223455919
ACH-000207,-0.419725317943
ACH-000211,-0.813886079806
ACH-000215,-0.502232270709
ACH-000221,-0.129916403767
ACH-000222,-0.370609092006
ACH-000223,-0.482061304651
ACH-000226,-0.536019728951
ACH-000227,-0.723012443855
ACH-000228,-0.346754513764
ACH-000231,-0.456841948653
ACH-000232,-0.40131797214000003
ACH-000233,-0.39834202177699995
ACH-000234,-0.48498519607100005
ACH-000235,-0.23169041503499999
ACH-000237,-0.347645615599
ACH-000238,-0.3017833636
ACH-000243,-0.510244308527
ACH-000244,-0.7897570741050001
ACH-000246,-0.37097965800099997
ACH-000248,-0.42659015284400004
ACH-000250,-0.312582845438
ACH-000251,-0.09705088966980001
ACH-000253,-0.204403727904
ACH-000255,-0.560863648315
ACH-000256,-0.610821081873
ACH-000257,-0.6230920462749999
ACH-000258,-0.20554921818100003
ACH-000259,-0.30740018356
ACH-000260,-0.164999431644
ACH-000261,-0.419848947652
ACH-000262,-0.237422951602
ACH-000263,-0.25343373579
ACH-000264,-0.552092589385
ACH-000265,-0.38530460731399996
ACH-000266,-0.488383700603
ACH-000272,-0.39554156520499995
ACH-000273,-0.53471915639
ACH-000274,-0.335519632872
ACH-000277,-0.43418000520499994
ACH-000278,-0.528415336692
ACH-000279,-0.7264346284190001
ACH-000280,-0.21626707551399998
ACH-000281,-0.445974655902
ACH-000288,-0.17355084829300002
ACH-000291,-0.553608368676
ACH-000293,-0.21189309145
ACH-000294,-0.596823307963
ACH-000295,-0.40561025669600004
ACH-000296,-0.395346366936
ACH-000302,-0.416234132597
ACH-000304,-0.36505062640299996
ACH-000307,-0.334780736823
ACH-000308,-0.448699359876
ACH-000310,-0.416301096961
ACH-000311,-0.123543572663
ACH-000312,-0.309395502903
ACH-000315,-0.344235776903
ACH-000316,-0.09849908343769999
ACH-000317,-0.449894813867
ACH-000318,-0.34720300417499994
ACH-000319,-0.116851318947
ACH-000320,-0.12268914178899999
ACH-000322,-0.39864671446500005
ACH-000323,-0.22837800385
ACH-000324,-0.509160851725
ACH-000329,-0.5105934275840001
ACH-000330,-0.47827187673199995
ACH-000331,-0.375041919152
ACH-000332,-0.35877156512100006
ACH-000334,-0.408255332242
ACH-000335,-0.468573530764
ACH-000336,-0.370467412941
ACH-000337,-0.580581472486
ACH-000339,-0.279802474919
ACH-000341,-0.277197446385
ACH-000348,-0.660113549579
ACH-000350,-0.623537533872
ACH-000352,-0.289098503893
ACH-000356,-0.274850241367
ACH-000361,-0.6894747962219999
ACH-000362,-0.301162924665
ACH-000363,-0.33078907853
ACH-000364,-0.38652829296700003
ACH-000365,-0.311165400822
ACH-000366,-0.333124230493
ACH-000368,-0.282731083167
ACH-000374,-0.503361834748
ACH-000375,-0.33992498993500003
ACH-000376,-0.305235392224
ACH-000381,-0.5288879778850001
ACH-000383,-0.204703457762
ACH-000387,-0.626240731556
ACH-000389,-0.321570462085
ACH-000390,-0.30283781222
ACH-000393,-0.347195830608
ACH-000395,-0.270888951666
ACH-000397,-0.249995067805
ACH-000401,-0.295470690491
ACH-000402,-0.229232955985
ACH-000403,-0.563840292672
ACH-000404,-0.5477029271589999
ACH-000406,-0.576926010206
ACH-000407,-0.580357118353
ACH-000408,-0.37221687550800003
ACH-000410,-0.37389442406999995
ACH-000411,-0.45007374043000004
ACH-000414,-0.356124437491
ACH-000415,-0.284434232289
ACH-000416,-0.20665925867499998
ACH-000420,-0.311596734429
ACH-000421,-0.369338825006
ACH-000424,-0.312599864235
ACH-000425,-0.358492297161
ACH-000426,-0.100969572316
ACH-000427,-0.446587789656
ACH-000433,-0.54514761804
ACH-000436,-0.60849473499
ACH-000444,-0.481325794806
ACH-000445,-0.330592068648
ACH-000448,-0.26918679779800003
ACH-000450,-0.48393865066200004
ACH-000452,-0.224601973756
ACH-000454,-0.496962567767
ACH-000458,-0.518774181378
ACH-000459,-0.574450562325
ACH-000460,-0.605103008538
ACH-000461,-0.24075975185600001
ACH-000463,-0.302981216778
ACH-000464,-0.152863901691
ACH-000466,-0.123366354725
ACH-000467,-0.346251705544
ACH-000468,-0.536349119697
ACH-000469,-1.17557883528
ACH-000470,-0.749127257323
ACH-000471,-0.152200123828
ACH-000472,-0.555279914365
ACH-000473,-0.27190527055999997
ACH-000475,-0.119759045448
ACH-000476,-0.130905158667
ACH-000477,-0.910192329936
ACH-000480,-0.55490187447
ACH-000481,-0.683543767376
ACH-000483,-0.0706121584083
ACH-000484,-0.25878319303
ACH-000485,-0.536716387817
ACH-000486,-0.53009684838
ACH-000487,-0.41495314040799997
ACH-000488,-0.35941306859399996
ACH-000490,-0.349061766879
ACH-000491,-0.178288075153
ACH-000495,-0.5344083999570001
ACH-000496,-0.5722420804070001
ACH-000499,-0.511833113493
ACH-000500,-0.668481196818
ACH-000502,-0.132345487219
ACH-000503,-0.287591639459
ACH-000505,-0.339216149705
ACH-000507,-0.963535343688
ACH-000510,-0.569064343773
ACH-000511,-0.462528341896
ACH-000512,-0.526161578034
ACH-000516,-0.687642103945
ACH-000517,-0.167656380728
ACH-000518,-0.258517599305
ACH-000520,-0.757922496249
ACH-000521,-0.117084309653
ACH-000522,-0.42142255061300005
ACH-000524,-0.299927271564
ACH-000527,-0.436983181324
ACH-000528,-0.216975508215
ACH-000537,-0.5222519751770001
ACH-000541,-0.690415008858
ACH-000542,-0.5715296839630001
ACH-000544,-0.733456087115
ACH-000545,-0.444620042371
ACH-000547,-0.5772707201839999
ACH-000548,-0.650424165175
ACH-000549,-0.41863382992799997
ACH-000550,-0.46724930814300003
ACH-000552,-0.139152087042
ACH-000556,-0.26421620879
ACH-000557,-0.288543733213
ACH-000570,-0.349411532195
ACH-000571,-0.330609636875
ACH-000573,-0.358688658414
ACH-000576,-0.426738698291
ACH-000580,-0.5119845405569999
ACH-000584,-0.560280259246
ACH-000585,-0.9233002859559999
ACH-000588,-0.768192875063
ACH-000589,-0.253543037907
ACH-000591,-0.46457474690300005
ACH-000593,-0.452455793046
ACH-000600,-0.520538317553
ACH-000601,-0.391312385356
ACH-000604,-0.486958232145
ACH-000605,-0.379909887979
ACH-000606,-0.4607514260600001
ACH-000608,-0.39390896330200004
ACH-000614,-0.8133484279459999
ACH-000616,-0.288078504593
ACH-000618,-0.16254021503399999
ACH-000619,-0.21146479891699999
ACH-000620,-0.307558176227
ACH-000621,-0.13745727190600002
ACH-000622,-0.240880434439
ACH-000623,-0.493499621041
ACH-000624,-0.0102639217086
ACH-000627,-0.7395620514710001
ACH-000630,-0.28044887337200003
ACH-000632,-0.508802216478
ACH-000633,-0.477150040553
ACH-000637,-0.130688153016
ACH-000638,-0.563619928349
ACH-000646,-0.329565979168
ACH-000647,-0.243326995746
ACH-000648,-0.145022461143
ACH-000649,-0.210620423537
ACH-000651,-0.44050625431100005
ACH-000652,-0.330589928021
ACH-000653,-0.309589758334
ACH-000657,-0.350275091242
ACH-000658,-0.401872406307
ACH-000661,-0.677446151668
ACH-000662,-0.0558792184101
ACH-000663,-0.789033282977
ACH-000665,-0.46878001586199997
ACH-000671,-0.46228150568099996
ACH-000673,-0.164532197528
ACH-000676,-0.512209229845
ACH-000677,-0.20550969887899997
ACH-000681,-0.657405499465
ACH-000682,-0.55661208235
ACH-000683,-0.24499692818799998
ACH-000684,-0.655321651567
ACH-000688,-0.84391098553
ACH-000693,-0.665551158759
ACH-000694,-0.24570125506700002
ACH-000695,-0.397827555961
ACH-000696,-0.3848246078
ACH-000697,-0.5368471006669999
ACH-000699,-0.310560781276
ACH-000701,-0.5555418046239999
ACH-000706,-0.43515936767499996
ACH-000711,-0.0277529401702
ACH-000713,-0.730392151992
ACH-000714,-0.482378949368
ACH-000718,-0.529150436857
ACH-000720,-0.406582858376
ACH-000721,-0.584253390316
ACH-000724,-0.20637740857
ACH-000725,-0.15175921878499998
ACH-000732,-0.499021598143
ACH-000734,-0.269279162239
ACH-000735,-0.598041595129
ACH-000736,-0.20226067216
ACH-000738,-0.362464827694
ACH-000746,-0.44337585387100004
ACH-000747,-0.57421944833
ACH-000748,-0.448850174727
ACH-000753,-0.380119388583
ACH-000756,-0.143099005739
ACH-000757,-0.467620258345
ACH-000758,-0.495593650228
ACH-000760,-0.445602567918
ACH-000763,-0.267124084257
ACH-000764,-0.154948454769
ACH-000765,-0.228181296787
ACH-000766,-0.41757061057800005
ACH-000767,-0.34444217210999994
ACH-000768,-0.37962738986199995
ACH-000769,-0.51154320555
ACH-000770,-0.40742769516800004
ACH-000771,-0.09432656706769998
ACH-000773,-0.936226788592
ACH-000776,-0.42589914605800006
ACH-000777,-0.33229442318700003
ACH-000778,-0.23436619706599998
ACH-000781,-0.45709822203999995
ACH-000782,-0.104155545706
ACH-000783,-0.5543293572829999
ACH-000784,-0.501704479481
ACH-000785,-0.661343680152
ACH-000787,-0.709438660637
ACH-000788,-0.360447500448
ACH-000791,-0.43447019826899996
ACH-000792,-0.381557829023
ACH-000794,-0.46077112767899997
ACH-000796,-0.49729372957900003
ACH-000799,-0.43581491996699995
ACH-000800,-0.571939789065
ACH-000802,-0.129959234068
ACH-000804,-0.120855639179
ACH-000805,-0.657550744106
ACH-000809,-0.218618974344
ACH-000810,-0.8843033754899999
ACH-000811,-0.18957964739
ACH-000817,-0.290936343601
ACH-000819,-0.36832842743
ACH-000820,-0.66671097018
ACH-000821,-0.102245590363
ACH-000822,-0.44313111938
ACH-000823,-0.712008259205
ACH-000824,-0.27566976155699996
ACH-000827,-0.393512776844
ACH-000829,-0.435902892614
ACH-000831,-0.6862661773540001
ACH-000832,-0.245602444041
ACH-000833,-0.382014041677
ACH-000834,-0.584702285858
ACH-000835,-0.557876995455
ACH-000836,-0.6165369581019999
ACH-000837,-0.311236973662
ACH-000838,-0.459925787365
ACH-000839,-0.502665472633
ACH-000840,-0.0418456788706
ACH-000841,-0.358064252492
ACH-000843,-0.356512584766
ACH-000846,-0.163805620365
ACH-000847,-0.354722813914
ACH-000848,-0.841373025327
ACH-000849,-0.486655542046
ACH-000851,-0.688999102502
ACH-000855,-0.3088650207
ACH-000856,-0.562011691845
ACH-000858,-0.232082820434
ACH-000859,-0.639438594967
ACH-000861,-0.33834003363000004
ACH-000862,-0.43563556425300004
ACH-000865,-0.38490593059
ACH-000866,-0.193867853816
ACH-000867,-0.419198337095
ACH-000869,-0.126675318689
ACH-000872,-0.20353099315200002
ACH-000873,-0.37305133990199996
ACH-000876,-0.37315561939900005
ACH-000878,-0.315433071046
ACH-000880,-0.538494036096
ACH-000881,-0.198007354673
ACH-000882,-0.783913033663
ACH-000884,-0.609682663144
ACH-000885,-0.501351985307
ACH-000887,-0.252881290126
ACH-000888,-0.22672862193000004
ACH-000889,-0.511346233388
ACH-000890,-0.612806869303
ACH-000896,-0.386374495663
ACH-000898,-0.371823647671
ACH-000900,-0.36034177217600005
ACH-000901,-0.255526636475
ACH-000905,-0.46962061893299994
ACH-000906,-0.502259237876
ACH-000907,-0.627959641831
ACH-000910,-0.14317934353
ACH-000911,-0.511569489917
ACH-000912,-0.379744250035
ACH-000913,-0.596376288264
ACH-000915,-0.6445394029129999
ACH-000916,-0.267684365296
ACH-000917,-0.208364698558
ACH-000921,-0.243425246934
ACH-000924,-1.01109734297
ACH-000926,-0.532787451815
ACH-000928,-0.657643351008
ACH-000929,-0.164169915532
ACH-000932,-0.312243199843
ACH-000935,-0.68631584553
ACH-000936,-0.469245734674
ACH-000937,-0.0240281628657
ACH-000938,-0.529935953469
ACH-000939,-0.421697960902
ACH-000941,-0.238287136704
ACH-000943,-0.245308889788
ACH-000946,-0.237271186089
ACH-000947,-0.328032153526
ACH-000948,-0.476526904115
ACH-000950,-0.20739146366099998
ACH-000953,-0.156060084959
ACH-000957,-0.42223804730400005
ACH-000958,-0.674497367762
ACH-000960,-0.234659949584
ACH-000963,-0.273548315454
ACH-000968,-0.514590902354
ACH-000969,-0.6250947613660001
ACH-000973,-0.405689690155
ACH-000974,-0.342071777337
ACH-000975,-0.548506453204
ACH-000976,-0.508971691887
ACH-000978,-0.9202818087200001
ACH-000980,-0.22921344594
ACH-000984,-0.244764745188
ACH-000986,-0.571028728659
ACH-000988,-0.336786245187
ACH-000993,-0.503898035857
ACH-000994,-0.5212129104850001
ACH-000996,-0.40407802280199995
ACH-001001,-0.42268170646200004
ACH-001020,-0.25619343368299996
ACH-001028,-0.36511773817000004
ACH-001031,-0.5857528664289999
ACH-001038,-0.30008282387400004
ACH-001048,-0.385994640969
ACH-001050,-0.608718310405
ACH-001053,-0.538845653588
ACH-001054,-0.490442421835
ACH-001061,-0.251929204444
ACH-001067,-0.491681344194
ACH-001075,-0.404302304459
ACH-001096,-0.49076519781000005
ACH-001128,-1.0623988953499999
ACH-001134,-0.6761341533740001
ACH-001151,-0.336365021347
ACH-001163,-0.228617840881
ACH-001164,-0.349346534559
ACH-001173,-0.41542017011200005
ACH-001183,-0.601991037294
ACH-001184,-0.402043636456
ACH-001190,-0.533060405681
ACH-001192,-0.470545839582
ACH-001193,-0.33754455707500003
ACH-001196,-0.5075778170709999
ACH-001197,-0.47438212428000004
ACH-001205,-0.29370468526
ACH-001211,-0.6010699908899999
ACH-001212,-0.612631887182
ACH-001228,0.08816685828569999
ACH-001232,-0.212050820603
ACH-001239,-0.430062852725
ACH-001274,-0.7855062981309999
ACH-001275,-0.43285700458899995
ACH-001277,-0.492262807478
ACH-001278,-0.566646827313
ACH-001280,-0.968755621025
ACH-001283,-0.24067175601799998
ACH-001289,-0.40429072353600004
ACH-001295,-0.49987068827
ACH-001300,-0.229821408493
ACH-001301,-0.424709160768
ACH-001302,-0.208001685431
ACH-001303,-0.08541705521289998
ACH-001306,-0.6661728539199999
ACH-001318,-0.33511982786600003
ACH-001322,-0.19082207282000002
ACH-001328,-0.38510114141
ACH-001332,-0.47886842507
ACH-001333,-0.209898152205
ACH-001336,-0.296863179089
ACH-001340,-0.329743174852
ACH-001346,-0.46261031290700005
ACH-001353,-0.367774956587
ACH-001354,-0.44411965756899996
ACH-001367,-0.164819727422
ACH-001368,-0.60407097735
ACH-001374,-0.550971431685
ACH-001375,-0.288423486232
ACH-001377,-0.616755514106
ACH-001380,-0.497508064698
ACH-001391,-0.324091545099
ACH-001407,-0.7954097754170001
ACH-001408,-0.274622382446
ACH-001413,-0.48337323361100004
ACH-001430,-0.329844985978
ACH-001431,-0.14897275830499998
ACH-001450,-0.427026635529
ACH-001496,-0.561102570416
ACH-001500,-0.6970527332619999
ACH-001521,-0.241700444325
ACH-001523,-0.12295237487800001
ACH-001532,-0.77957922157
ACH-001536,-0.519645915257
ACH-001550,-0.37481617114699994
ACH-001552,-0.36827563978600003
ACH-001554,-0.426254085796
ACH-001645,-0.47983938946000004
ACH-001654,-0.459524265131
ACH-001715,-0.403342855928
ACH-001735,-0.08948735708979999
ACH-001736,-0.154388277337
ACH-001737,-0.31546222796
ACH-001740,-0.571782777543
ACH-001745,-0.390008831966
ACH-001750,-0.541284642661
ACH-001765,-0.24352019307599998
ACH-001956,-0.453423762123
ACH-001957,-0.69234956572
