,MIS12 (79003)
ACH-000381,-0.954382083303
ACH-000383,-0.7611204646780001
ACH-000387,-0.973665304458
ACH-000389,-0.7657620703560001
ACH-000390,-0.715807089602
ACH-000393,-1.1188334398
ACH-000395,-1.26258893756
ACH-000397,-1.08859781984
ACH-000401,-0.37655274610100004
ACH-000402,-0.291766816192
ACH-000403,-1.0644284824099999
ACH-000404,-0.629308642217
ACH-000406,-0.697250484574
ACH-000407,-0.7286014683769999
ACH-000408,-0.784423196991
ACH-000410,-0.905726752121
ACH-000411,-1.02331389366
ACH-000414,-0.47737502408699994
ACH-000415,-0.680156225926
ACH-000416,-0.6924039172769999
ACH-000420,-0.826972815834
ACH-000421,-0.813952721072
ACH-000424,-0.643506607669
ACH-000425,-0.5493548624419999
ACH-000426,-0.655212345927
ACH-000427,-0.889715929286
ACH-000433,-0.7425633122579999
ACH-000436,-0.812796246394
ACH-000444,-0.7940326489480001
ACH-000445,-0.88566295377
ACH-000448,-0.821541899158
ACH-000450,-0.444165565509
ACH-000452,-0.6327030868419999
ACH-000454,-0.589353928212
ACH-000458,-0.6994576593330001
ACH-000459,-0.385886289318
ACH-000460,-0.988058697416
ACH-000461,-0.7476612146289999
ACH-000463,-0.805463936972
ACH-000464,-0.686486233478
ACH-000466,-0.682376589341
ACH-000467,-0.9234217024510001
ACH-000468,-1.0437910994
ACH-000469,-0.7060045829989999
ACH-000470,-1.10507693656
ACH-000471,-0.853565450443
ACH-000472,-1.03937364545
ACH-000473,-0.8290486185189999
ACH-000475,-0.9934311512
ACH-000476,-0.613482034941
ACH-000477,-0.46059433915799997
ACH-000480,-0.588570827453
ACH-000481,-1.15931675095
ACH-000483,-0.7547378974510001
ACH-000484,-1.07419674619
ACH-000485,-1.09188277091
ACH-000486,-0.775887061287
ACH-000487,-1.15754503173
ACH-000488,-0.8570158283
ACH-000490,-0.6513079025899999
ACH-000491,-0.655745337022
ACH-000495,-1.11005037268
ACH-000496,-0.503911836817
ACH-000499,-0.985102399196
ACH-000500,-0.543662765489
ACH-000502,-0.883696847385
ACH-000503,-1.27979204356
ACH-000505,-0.8629410154289999
ACH-000507,-0.873507347498
ACH-000510,-1.11733385771
ACH-000511,-0.794043494395
ACH-000512,-0.541511649091
ACH-000516,-1.02631663734
ACH-000517,-1.0686594109799998
ACH-000518,-0.8399250895550001
ACH-000520,-0.867855624374
ACH-000521,-0.458253393546
ACH-000522,-0.6751028806180001
ACH-000524,-0.66629319168
ACH-000527,-0.767386641512
ACH-000528,-1.15863053123
ACH-000537,-0.616118233787
ACH-000541,-0.838562894254
ACH-000542,-0.7893872145990001
ACH-000544,-0.7204168990009999
ACH-000545,-0.97271570293
ACH-000547,-0.9110271136210001
ACH-000548,-0.9167750770020001
ACH-000549,-0.998431400563
ACH-000550,-0.789062726431
ACH-000552,-0.767191581064
ACH-000556,-0.7764937396089999
ACH-000557,-1.44229711829
ACH-000570,-0.653280147595
ACH-000571,-0.853653388969
ACH-000573,-0.8075720491480001
ACH-000576,-0.722619511655
ACH-000580,-0.743705680136
ACH-000584,-1.1118211538200002
ACH-000585,-1.0410894618000002
ACH-000588,-0.594361065088
ACH-000589,-0.792124621356
ACH-000591,-0.559091166246
ACH-000593,-0.8307035393629999
ACH-000600,-0.881858309215
ACH-000601,-0.862658948563
ACH-000604,-0.7521913452660001
ACH-000605,-0.685143067457
ACH-000606,-0.7026338587279999
ACH-000608,-0.830699214729
ACH-000614,-0.418464427127
ACH-000616,-0.647659802285
ACH-000618,-0.699614298668
ACH-000619,-0.7860323084180001
ACH-000620,-0.7943998060449999
ACH-000621,-0.8945970526450001
ACH-000622,-0.610349890186
ACH-000623,-0.699671661065
ACH-000624,-0.8847287788889999
ACH-000627,-0.7603012548370001
ACH-000630,-0.649262368197
ACH-000632,-0.8281532170520001
ACH-000633,-1.05276759918
ACH-000637,-0.331111234167
ACH-000638,-0.6613576497079999
ACH-000646,-0.638092372747
ACH-000647,-0.728810712423
ACH-000648,-0.5765324870090001
ACH-000649,-0.723976226784
ACH-000651,-0.47920172372500003
ACH-000652,-0.932209326594
ACH-000653,-0.697634334168
ACH-000657,-0.825999591994
ACH-000658,-0.901870509217
ACH-000661,-0.469186988383
ACH-000662,-0.516197129114
ACH-000663,-0.6087579026100001
ACH-000665,-0.775531647598
ACH-000671,-0.708569947588
ACH-000673,-1.08681142979
ACH-000676,-0.487614310815
ACH-000677,-0.0926542005954
ACH-000681,-0.32540167252700003
ACH-000682,-0.7839348327660001
ACH-000683,-0.8111890314929999
ACH-000684,-0.693762703227
ACH-000688,-0.7367777180349999
ACH-000693,-0.764174086367
ACH-000694,-0.75571181575
ACH-000695,-0.806511472081
ACH-000696,-0.912742539984
ACH-000697,-0.7966873909190001
ACH-000699,-0.707682377941
ACH-000701,-0.849173866688
ACH-000706,-0.6713622813689999
ACH-000711,-0.852957513288
ACH-000713,-0.948028574601
ACH-000714,-1.4295772905500002
ACH-000718,-0.90354300715
ACH-000720,-0.892078243636
ACH-000721,-1.0356005181499999
ACH-000724,-1.05055918464
ACH-000725,-0.73117685668
ACH-000732,-0.728395380187
ACH-000734,-0.636207049803
ACH-000735,-0.7943217663490001
ACH-000736,-0.706516048167
ACH-000738,-0.762430178265
ACH-000746,-0.707349645516
ACH-000747,-0.545986522888
ACH-000748,-0.821015597991
ACH-000753,-0.900113924278
ACH-000756,-1.20894145396
ACH-000757,-1.07455675726
ACH-000758,-0.928106304991
ACH-000760,-0.81185982459
ACH-000763,-0.646655702324
ACH-000764,-0.7254699128759999
ACH-000765,-0.633590939791
ACH-000766,-0.710765106317
ACH-000767,-1.34608142085
ACH-000768,-0.576858624867
ACH-000769,-0.705736019066
ACH-000770,-0.709685758761
ACH-000771,-0.526706433652
ACH-000773,-1.02998094578
ACH-000776,-0.9069977137899999
ACH-000777,-0.508481473591
ACH-000778,-0.918661704297
ACH-000781,-0.6587202444560001
ACH-000782,-0.8153530823530001
ACH-000783,-1.2220529650399998
ACH-000784,-0.864878961863
ACH-000785,-1.3308764916299998
ACH-000787,-0.60556265451
ACH-000788,-0.737482289472
ACH-000791,-0.8330916108130001
ACH-000792,-0.474815434622
ACH-000794,-0.617208444157
ACH-000796,-1.25583098736
ACH-000799,-0.9608922171009999
ACH-000800,-0.6379766238100001
ACH-000802,-1.1067986726799999
ACH-000804,-0.847600853164
ACH-000805,-0.562623162215
ACH-000809,-0.8917646929299999
ACH-000810,-0.298519791379
ACH-000811,-1.03139541427
ACH-000817,-0.8165899556209999
ACH-000819,-0.773809992277
ACH-000820,-0.629968848185
ACH-000821,-0.579193882703
ACH-000822,-1.05771142263
ACH-000823,-0.740259667901
ACH-000824,-0.877428373739
ACH-000827,-0.656113060914
ACH-000829,-0.6867827564579999
ACH-000831,-0.455061711271
ACH-000832,-0.639162831853
ACH-000833,-0.8411852641959999
ACH-000834,-0.8504623809909999
ACH-000835,-0.584267637905
ACH-000836,-0.9442917035430001
ACH-000837,-0.731865442369
ACH-000838,-0.8524683284990001
ACH-000839,-0.617752259489
ACH-000840,-0.319153390597
ACH-000841,-0.502999889777
ACH-000843,-0.7244694228919999
ACH-000846,-0.9771168564470001
ACH-000847,-0.715142272562
ACH-000848,-0.9329826369769999
ACH-000849,-0.89643056686
ACH-000851,-1.09566015094
ACH-000855,-0.71511661827
ACH-000856,-0.731567464317
ACH-000858,-0.698799963601
ACH-000859,-0.77049243243
ACH-000861,-0.7860996374079999
ACH-000862,-0.897993321937
ACH-000865,-0.6751796149670001
ACH-000866,-1.0656853023000001
ACH-000867,-0.980916368999
ACH-000869,-0.8704034783069999
ACH-000872,-0.6580891360800001
ACH-000873,-0.9209340021510001
ACH-000876,-0.509150891288
ACH-000878,-0.603343142592
ACH-000880,-0.9077838038770001
ACH-000881,-0.7131840203919999
ACH-000882,-0.6747127611579999
ACH-000884,-0.698825987143
ACH-000885,-0.785461600706
ACH-000887,-0.8297983082989999
ACH-000888,-0.8805738821770001
ACH-000889,-0.7553463057350001
ACH-000890,-0.463101253574
ACH-000896,-0.868495794225
ACH-000898,-1.04900776405
ACH-000900,-0.7003754167560001
ACH-000901,-0.8962355778389999
ACH-000905,-0.997481046151
ACH-000906,-0.7045513494210001
ACH-000907,-0.518810043381
ACH-000910,-0.88346823869
ACH-000911,-0.8043389769589999
ACH-000912,-0.835071505422
ACH-000913,-0.727097919006
ACH-000915,-1.0412907877
ACH-000916,-0.7321413083949999
ACH-000917,-0.887002568222
ACH-000921,-0.6926326515800001
ACH-000924,-0.37543073507299995
ACH-000926,-1.06905132956
ACH-000928,-0.969472275924
ACH-000929,-0.6884807011190001
ACH-000932,-0.657436414219
ACH-000935,-0.8098363852159999
ACH-000936,-0.521240863092
ACH-000937,-0.710448465248
ACH-000938,-0.654161560057
ACH-000939,-0.9359396600450001
ACH-000941,-0.8936596729430001
ACH-000943,-0.584052649825
ACH-000946,-0.662970114089
ACH-000947,-0.70137177695
ACH-000948,-0.887560538445
ACH-000950,-0.786936194738
ACH-000953,-0.796031456415
ACH-000957,-0.896509322165
ACH-000958,-1.02310152608
ACH-000960,-0.860401155215
ACH-000963,-0.785442122833
ACH-000968,-0.492983609838
ACH-000969,-0.8274326107009999
ACH-000973,-0.630054688292
ACH-000974,-0.850767101963
ACH-000975,-0.641723654841
ACH-000976,-1.20968435528
ACH-000978,-0.769678163819
ACH-000980,-0.797843514592
ACH-000984,-0.691933053646
ACH-000986,-0.63224394688
ACH-000988,-0.848484814104
ACH-000993,-0.928313912861
ACH-000994,-0.971751114026
ACH-000996,-0.982221060786
ACH-001001,-0.7900433835709999
ACH-001020,-1.28890941955
ACH-001028,-0.721841711773
ACH-001031,-0.800326565254
ACH-001038,-0.992523171135
ACH-001048,-0.757207713086
ACH-001050,-0.604884728738
ACH-001053,-0.803683196133
ACH-001054,-0.8538573972310001
ACH-001061,-0.621927130308
ACH-001067,-0.7892142648899999
ACH-001075,-0.747796399093
ACH-001096,-0.804377811553
ACH-001128,-1.0247437417899998
ACH-001134,-0.490032374433
ACH-001151,-0.8497406051899999
ACH-001163,-0.748290910623
ACH-001164,-0.705833304778
ACH-001173,-0.730353462372
ACH-001183,-0.968394469587
ACH-001184,-0.6735868490729999
ACH-001190,-1.26797319901
ACH-001192,-0.8365081344249999
ACH-001193,-0.549826109671
ACH-001196,-0.704234681608
ACH-001197,-1.1659536801200001
ACH-001205,-0.84457012713
ACH-001211,-0.56795676137
ACH-001212,-0.451834727486
ACH-001228,-1.04637636877
ACH-001232,-0.9327041202740001
ACH-001239,-0.627397693604
ACH-001274,-0.62800487457
ACH-001275,-0.609121458389
ACH-001277,-0.837518650053
ACH-001278,-0.6392556624819999
ACH-001280,-1.19559312328
ACH-001283,-0.8762069432870001
ACH-001289,-0.741891974979
ACH-001295,-0.7385257855230001
ACH-001300,-0.778683719618
ACH-001301,-1.10616945394
ACH-001302,-1.1620705285200001
ACH-001303,-0.7107029649959999
ACH-001306,-0.6549334164899999
ACH-001318,-0.8342320951629999
ACH-001322,-0.783281156377
ACH-001328,-0.966050324549
ACH-001332,-0.95433632888
ACH-001333,-0.622277588435
ACH-001336,-0.969395747073
ACH-001340,-1.02083333217
ACH-001346,-0.7381708258130001
ACH-001353,-0.8822548728499999
ACH-001354,-0.521076204785
ACH-001367,-0.811617275714
ACH-001368,-0.608483482497
ACH-001374,-0.816739580164
ACH-001375,-1.30299389438
ACH-001377,-0.848274491159
ACH-001380,-0.6276402550460001
ACH-001391,-1.0523877948
ACH-001407,-0.777711412879
ACH-001408,-0.889691228077
ACH-001413,-0.862506498962
ACH-001430,-0.871473288238
ACH-001431,-0.835738926295
ACH-001450,-0.719906543626
ACH-001496,-0.979406794548
ACH-001500,-0.741608989892
ACH-001521,-0.825279498944
ACH-001523,-0.688272758901
ACH-001532,-0.804678761838
ACH-001536,-0.95703998687
ACH-001550,-0.7557478866830001
ACH-001552,-0.990775283564
ACH-001554,-0.648256030515
ACH-001645,-0.5479713609260001
ACH-001654,-0.622972939538
ACH-001715,-0.753943782358
ACH-001735,-0.7577157759209999
ACH-001736,-0.917409317756
ACH-001737,-1.0286697734399999
ACH-001740,-0.8249207571100001
ACH-001745,-0.8418281462639999
ACH-001750,-0.797158671846
ACH-001765,-0.5858709449930001
ACH-001956,-0.75051179867
ACH-001957,-0.723855655397
