,MRPL34 (64981)
ACH-000004,-0.75821056759
ACH-000007,-0.801539905504
ACH-000009,-0.515723755854
ACH-000011,-0.49895137725199995
ACH-000012,-0.851874469253
ACH-000013,-0.682315552522
ACH-000014,-0.6836036646279999
ACH-000015,-0.9973221003489999
ACH-000017,-0.607664835217
ACH-000018,-0.7735752385439999
ACH-000019,-1.13874755814
ACH-000021,-0.68882189408
ACH-000022,-0.9483485299429999
ACH-000025,-0.694226845776
ACH-000028,-0.935031770481
ACH-000030,-0.729437883131
ACH-000035,-0.8807756257799999
ACH-000036,-0.225847395219
ACH-000037,-0.508620669901
ACH-000039,-0.8953903891539999
ACH-000040,-0.594131209974
ACH-000041,-0.747520362797
ACH-000042,-0.480624738319
ACH-000045,-0.622874210726
ACH-000047,-0.971704901792
ACH-000052,-0.49167572708499996
ACH-000053,-0.698293475353
ACH-000054,-0.7823004971590001
ACH-000055,-0.335824577994
ACH-000060,-0.6445212990370001
ACH-000067,-0.44445620573899997
ACH-000070,-0.692467832257
ACH-000075,-0.693492981445
ACH-000078,-0.601346075614
ACH-000082,-0.45825313030500003
ACH-000085,-0.9397744070280001
ACH-000086,-0.856791582956
ACH-000087,-0.7136259978820001
ACH-000092,-0.661161161872
ACH-000095,-0.530578724152
ACH-000097,-0.648322757727
ACH-000098,-0.744233322828
ACH-000099,-0.616786573633
ACH-000108,-0.551253680058
ACH-000113,-0.867130662521
ACH-000115,-0.585375514688
ACH-000116,-0.988472845204
ACH-000118,-0.80846134999
ACH-000120,-0.5571920522680001
ACH-000123,-0.788299852781
ACH-000127,-0.657379572646
ACH-000128,-0.8792549390350001
ACH-000132,-0.736231890451
ACH-000133,-0.517273826638
ACH-000137,-0.6208305227090001
ACH-000138,-0.8022583458689999
ACH-000142,-0.6063264029600001
ACH-000143,-0.732611643954
ACH-000146,-0.676025119605
ACH-000148,-0.652031718877
ACH-000150,-0.9975699968430001
ACH-000152,-0.736790409888
ACH-000153,-0.29484862259
ACH-000159,-0.582014248619
ACH-000160,-1.1141182300499999
ACH-000163,-0.8468511317659999
ACH-000167,0.699037692226
ACH-000168,-0.396416692853
ACH-000169,-0.739022299389
ACH-000178,-0.798904215801
ACH-000182,-1.1552867027299998
ACH-000183,-0.696375830397
ACH-000188,-0.832463540991
ACH-000189,-0.529181314592
ACH-000190,-0.962075404249
ACH-000198,-0.6021232069560001
ACH-000204,-0.831400258503
ACH-000206,-0.891148063374
ACH-000207,-0.971506087324
ACH-000211,-0.589010925331
ACH-000215,-0.588634537302
ACH-000221,-0.671914467581
ACH-000222,-0.46086279990199996
ACH-000223,-0.827613225604
ACH-000226,-0.760297159633
ACH-000227,-0.73873018986
ACH-000228,-0.7933998095999999
ACH-000231,-0.797701820815
ACH-000232,-0.662593424612
ACH-000233,-0.619431762157
ACH-000234,-0.7663456333959999
ACH-000235,-0.645195267629
ACH-000237,-0.441283241495
ACH-000238,-0.47534890215000003
ACH-000243,-0.655997107161
ACH-000244,-0.541890221883
ACH-000246,-0.831976831931
ACH-000248,-0.7391532921100001
ACH-000250,-0.45184309052
ACH-000251,-0.860056750826
ACH-000253,-0.692779883839
ACH-000255,-0.674190176162
ACH-000256,-0.64023318044
ACH-000257,-0.81400484263
ACH-000258,-0.496058763803
ACH-000259,-0.769511113536
ACH-000260,-0.651919244626
ACH-000261,-0.503534341854
ACH-000262,-0.605004450919
ACH-000263,-0.536420488552
ACH-000264,-0.6036819831970001
ACH-000265,-0.7132016855969999
ACH-000266,-0.491584948473
ACH-000272,-0.448262210426
ACH-000273,-0.675859782177
ACH-000274,-0.562303205986
ACH-000277,-0.6435817242199999
ACH-000278,-0.49703658423299996
ACH-000279,-0.813314567059
ACH-000280,-0.707328727692
ACH-000281,-0.619675645626
ACH-000288,-0.659576799827
ACH-000291,-0.7248349627259999
ACH-000293,-0.713860516746
ACH-000294,-0.549122754988
ACH-000295,-0.737618087555
ACH-000296,-0.534349353053
ACH-000302,-0.9130245681829999
ACH-000304,-0.500896042047
ACH-000307,-0.7966846122040001
ACH-000308,-0.537925338646
ACH-000310,-0.428558511672
ACH-000311,-0.61291663687
ACH-000312,-0.785143044305
ACH-000315,-1.0064531326700001
ACH-000316,-0.647157002132
ACH-000317,-0.788536475351
ACH-000318,-1.08418984981
ACH-000319,-0.472611244833
ACH-000320,-0.498480919426
ACH-000322,-0.739144037287
ACH-000323,-0.658355012914
ACH-000324,-0.698682104461
ACH-000329,-0.830547911487
ACH-000330,-0.749126156931
ACH-000331,-0.7382643716889999
ACH-000332,-0.341839802944
ACH-000334,-0.579198593973
ACH-000335,-0.849130901206
ACH-000336,-0.969146264741
ACH-000337,-0.947634729719
ACH-000339,-0.823372252762
ACH-000341,-0.744241217939
ACH-000348,-0.6497890111399999
ACH-000350,-0.639938948212
ACH-000352,-0.48288251145800004
ACH-000356,-0.8305354873440001
ACH-000361,-0.950684281705
ACH-000362,-0.477041613815
ACH-000363,-0.6378173604140001
ACH-000364,-0.905742373781
ACH-000365,-0.780900023724
ACH-000366,-0.606636477223
ACH-000368,-0.7054456590829999
ACH-000374,-0.9226854097759999
ACH-000375,-0.610061226517
