,RRM2 (6241)
ACH-000188,-2.17216277743
ACH-000189,-1.68519975231
ACH-000190,-2.0045895366999997
ACH-000198,-2.0302256839200004
ACH-000204,-1.66795141889
ACH-000206,-2.44090924304
ACH-000207,-3.0859246781200005
ACH-000211,-1.9308000971200001
ACH-000215,-1.96729901564
ACH-000221,-1.67855119259
ACH-000222,-2.01684590476
ACH-000223,-2.01690194069
ACH-000226,-1.83758115681
ACH-000227,-2.35408167046
ACH-000228,-2.0494630960699998
ACH-000231,-1.83591998903
ACH-000232,-1.9367581389700002
ACH-000233,-2.02986840991
ACH-000234,-1.8022157080400003
ACH-000235,-1.89405826982
ACH-000237,-1.89133854586
ACH-000238,-1.56700342134
ACH-000243,-2.0648229197799997
ACH-000244,-1.60065592167
ACH-000246,-1.8109799137599998
ACH-000248,-1.4873490677899999
ACH-000250,-1.9378683022999998
ACH-000251,-2.4087118206099998
ACH-000253,-1.93262697338
ACH-000255,-1.69977679076
ACH-000256,-2.01036228578
ACH-000257,-1.82008099524
ACH-000258,-1.4302131217200003
ACH-000259,-2.18251388618
ACH-000260,-1.91570899634
ACH-000261,-2.01435422711
ACH-000262,-2.12308037897
ACH-000263,-2.1110345541799997
ACH-000264,-1.81732963994
ACH-000265,-1.6905581559799998
ACH-000266,-1.7127856448199998
ACH-000272,-1.8511889164300002
ACH-000273,-1.89843124752
ACH-000274,-1.88927025936
ACH-000277,-1.8016302241
ACH-000278,-1.84486901107
ACH-000279,-1.9331415972900001
ACH-000280,-1.80073661008
ACH-000281,-1.6181613833000001
ACH-000288,-1.87306626851
ACH-000291,-1.8523989502
ACH-000293,-2.4231554588599997
ACH-000294,-2.4454979480700003
ACH-000295,-1.66814466429
ACH-000296,-2.11338230674
ACH-000302,-2.19064052074
ACH-000304,-3.03767605045
ACH-000307,-1.8005977474200001
ACH-000308,-2.10364084869
ACH-000310,-2.13179586181
ACH-000311,-1.7834885280000001
ACH-000312,-1.6935784704199999
ACH-000315,-2.09268244052
ACH-000316,-1.9520906376299998
ACH-000317,-2.01401744742
ACH-000318,-2.2459557632
ACH-000319,-1.5786085896899997
ACH-000320,-1.7576966212799998
ACH-000322,-1.80693367655
ACH-000323,-1.7082791419499999
ACH-000324,-1.9943659278099999
ACH-000329,-2.20788229736
ACH-000330,-1.4498598832
ACH-000331,-1.68449512655
ACH-000332,-1.9492650690900002
ACH-000334,-2.76191587113
ACH-000335,-1.7251816626299998
ACH-000336,-1.67428988887
ACH-000337,-0.9993731575939999
ACH-000339,-1.9036619304900002
ACH-000341,-2.81828436204
ACH-000348,-2.47426390029
ACH-000350,-2.09687708474
ACH-000352,-1.3232259535600002
ACH-000356,-1.87384738645
ACH-000361,-1.65701536891
ACH-000362,-2.46466236936
ACH-000363,-2.1926355529499997
ACH-000364,-1.33593132852
ACH-000365,-1.88220869629
ACH-000366,-2.1050073708099997
ACH-000368,-0.9992309576289999
ACH-000374,-1.8768383428400002
ACH-000375,-1.97512171467
ACH-000376,-2.11517233981
ACH-000381,-1.9897030362900001
ACH-000383,-2.12247947796
ACH-000387,-2.59979116971
ACH-000389,-1.8936660698900003
ACH-000390,-1.6625128779299998
ACH-000393,-2.0832857745599997
ACH-000395,-1.98176581991
ACH-000397,-2.0361322825099997
ACH-000401,-1.9277052036200002
ACH-000402,-2.13041011934
ACH-000403,-2.1745213138099997
ACH-000404,-1.4759161729899999
ACH-000406,-2.04075989667
ACH-000407,-1.63538565049
ACH-000408,-1.48146788727
ACH-000410,-1.64888125591
ACH-000411,-1.69112056439
ACH-000414,-2.08477118877
ACH-000415,-1.80017080095
ACH-000416,-1.7382702520700002
ACH-000420,-1.52796852792
ACH-000421,-1.6839492134099998
ACH-000424,-1.5518639429700003
ACH-000425,-1.8774184200200001
ACH-000426,-3.00220711693
ACH-000427,-2.21100840672
ACH-000433,-1.461823844
ACH-000436,-2.07052914432
ACH-000444,-1.34524163819
ACH-000445,-1.54418081271
ACH-000448,-1.7380871117900003
ACH-000450,-1.79310440963
ACH-000452,-1.6286554549899999
ACH-000454,-1.6383566656400002
ACH-000458,-1.7207184642200002
ACH-000459,-2.36509268437
ACH-000460,-1.7435003161900002
ACH-000461,-2.16773365752
ACH-000463,-1.8815663017400002
ACH-000464,-2.49912504569
ACH-000466,-2.1446364352000002
ACH-000467,-1.7685773488599998
ACH-000468,-1.8981938829700002
ACH-000469,-2.16363933966
ACH-000470,-1.8137220592099998
ACH-000471,-1.8593296908099997
ACH-000472,-2.0542579451800003
ACH-000473,-2.01109146147
ACH-000475,-2.04762167802
ACH-000476,-1.99065978345
ACH-000477,-2.89869744979
ACH-000480,-1.7254691123400003
ACH-000481,-1.87992337319
ACH-000483,-1.7326164235900003
ACH-000484,-1.88004316133
ACH-000485,-2.03803112757
ACH-000486,-1.7647070963799998
ACH-000487,-2.16269652112
ACH-000488,-1.75547219729
ACH-000490,-1.8937605714400003
ACH-000491,-2.17868491737
ACH-000495,-2.2740451356499998
ACH-000496,-1.85008504934
ACH-000499,-1.7857181791699999
ACH-000500,-1.8864791325599999
ACH-000502,-1.8158083040000002
ACH-000503,-1.74235627384
ACH-000505,-1.8106790977
ACH-000507,-1.7919070053
ACH-000510,-2.02922028812
ACH-000511,-1.53216402556
ACH-000512,-1.6259970945299997
ACH-000516,-1.99509645493
ACH-000517,-2.03748373516
ACH-000518,-1.8437152172
ACH-000520,-1.9464314480400002
ACH-000521,-1.6426050976
ACH-000522,-1.94421773988
ACH-000524,-2.14485089626
ACH-000527,-1.25826561912
ACH-000528,-1.6886917924899998
ACH-000537,-1.55668043167
ACH-000541,-2.6154315257799996
ACH-000542,-1.74405350256
ACH-000544,-1.50890363023
ACH-000545,-1.91287681198
ACH-000547,-1.3876993131200002
ACH-000548,-2.11526618199
ACH-000549,-1.8423832404799998
ACH-000550,-1.85108914279
ACH-000552,-1.83676499869
ACH-000556,-1.8166382829099998
ACH-000557,-2.76113382082
ACH-000570,-1.8248810626599998
ACH-000571,-2.6246902529
ACH-000573,-1.9665642916900004
ACH-000576,-2.0193654545400004
ACH-000580,-2.33453227297
ACH-000584,-1.9602870233900003
ACH-000585,-2.10054115655
ACH-000588,-1.96445128539
ACH-000589,-2.04167096574
ACH-000591,-2.2473896116799996
ACH-000593,-2.02936596857
ACH-000600,-1.83424217773
ACH-000601,-1.83626359845
ACH-000604,-2.43910144264
ACH-000605,-1.4898578487
ACH-000606,-1.47941662586
ACH-000608,-2.61992353571
ACH-000614,-1.8675003372099999
ACH-000616,-1.9350032209499999
ACH-000618,-1.9526942519
ACH-000619,-1.98185178558
ACH-000620,-2.01400583264
ACH-000621,-2.04545273985
ACH-000622,-1.50142933331
ACH-000623,-1.9685291210799998
ACH-000624,-1.9882493321099999
ACH-000627,-1.9830832251800001
ACH-000630,-1.62899069033
ACH-000632,-2.08792586691
ACH-000633,-2.0604369027500002
ACH-000637,-2.0381098817099996
ACH-000638,-1.67579957416
ACH-000646,-1.62038738976
ACH-000647,-1.87723466232
ACH-000648,-2.06698576609
ACH-000649,-2.0961923248099996
ACH-000651,-1.5838003268
ACH-000652,-1.73370741717
ACH-000653,-2.0498620710599997
ACH-000657,-2.0952589898400005
ACH-000658,-2.3282529202
ACH-000661,-2.64263515198
ACH-000662,-1.57205271651
ACH-000663,-2.0012574398800003
ACH-000665,-1.96620811065
ACH-000671,-2.25717042368
ACH-000673,-1.7401321070500002
ACH-000676,-1.79511483697
ACH-000677,-2.04099748025
ACH-000681,-1.8849791036099997
ACH-000682,-1.72691244866
ACH-000683,-1.9943294165799998
ACH-000684,-1.66074200345
ACH-000688,-2.2734734685499998
ACH-000693,-1.6928267689899998
ACH-000694,-1.85912405107
ACH-000695,-1.63862432651
ACH-000696,-1.8433628115
ACH-000697,-1.79200348035
ACH-000699,-2.44057569444
ACH-000701,-1.4592366470200002
ACH-000706,-1.9198154002599999
ACH-000711,-1.8923085949
ACH-000713,-1.7005582939700001
ACH-000714,-2.13719747727
ACH-000718,-2.11165852026
ACH-000720,-2.04498527817
ACH-000721,-1.84497389184
ACH-000724,-2.24086096129
ACH-000725,-2.17252133774
ACH-000732,-1.88350212032
ACH-000734,-1.9671256880799999
ACH-000735,-1.8917925220099998
ACH-000736,-2.01015241686
ACH-000738,-1.9927942552400002
ACH-000746,-2.0173044518900003
ACH-000747,-1.6920058199399999
ACH-000748,-1.4899281515
ACH-000753,-1.80018437818
ACH-000756,-1.9970904134099998
ACH-000757,-1.40667544706
ACH-000758,-1.9128986019799998
ACH-000760,-1.8532714010099998
ACH-000763,-2.42577251058
ACH-000764,-1.60128342323
ACH-000765,-1.80018171689
ACH-000766,-1.88448491898
ACH-000767,-1.98879435877
ACH-000768,-1.9928563641400001
ACH-000769,-1.8368380815599998
ACH-000770,-2.19652641348
ACH-000771,-1.9179582660099999
ACH-000773,-1.9448582724799999
ACH-000776,-2.03530393836
ACH-000777,-1.86699556214
ACH-000778,-2.7596577879299997
ACH-000781,-1.9296044550099998
ACH-000782,-1.9426483250599997
ACH-000783,-2.03117851157
ACH-000784,-1.85836592929
ACH-000785,-1.8493006594699999
ACH-000787,-1.8438707838900004
ACH-000788,-1.88336049302
ACH-000791,-1.82380067805
ACH-000792,-2.3228959079599996
ACH-000794,-1.96755975184
ACH-000796,-1.86103133371
ACH-000799,-1.73069385788
ACH-000800,-2.5058252471999998
ACH-000802,-2.03180419636
ACH-000804,-2.3039706938099997
ACH-000805,-2.05478355189
ACH-000809,-2.13578901103
ACH-000810,-2.16518308676
ACH-000811,-1.74661875749
ACH-000817,-1.62041677002
ACH-000819,-1.7297861139300001
ACH-000820,-1.31272081984
ACH-000821,-2.5883505729
ACH-000822,-2.2866767783900004
ACH-000823,-1.99436855854
ACH-000824,-1.9335188341
ACH-000827,-1.7708114335499998
ACH-000829,-2.03117192801
ACH-000831,-1.97067529857
ACH-000832,-1.67370019262
ACH-000833,-2.19793859837
ACH-000834,-1.8423307290200002
ACH-000835,-1.8463289974500001
ACH-000836,-2.18056865882
ACH-000837,-1.6432973075600001
ACH-000838,-1.9870437400299998
ACH-000839,-1.64608831405
ACH-000840,-1.95232040164
ACH-000841,-2.0081177727400004
ACH-000843,-2.20882706623
ACH-000846,-2.0366773061099996
ACH-000847,-1.69737169806
ACH-000848,-1.71491883727
ACH-000849,-1.95670577287
ACH-000851,-1.72903401727
ACH-000855,-1.4473059010299998
ACH-000856,-2.10110141092
ACH-000858,-1.6494175209
ACH-000859,-1.08629995808
ACH-000861,-1.38071066137
ACH-000862,-1.85440458694
ACH-000865,-1.7230495612999999
ACH-000866,-1.93601236563
ACH-000867,-2.02867163367
ACH-000869,-2.0310260950599996
ACH-000872,-1.63771918891
ACH-000873,-1.69890681158
ACH-000876,-2.16213294105
ACH-000878,-1.6546521184799998
ACH-000880,-1.9835765669
ACH-000881,-2.09982957141
ACH-000882,-1.9604051866599999
ACH-000884,-1.8890897906200002
ACH-000885,-1.91746917765
ACH-000887,-1.86911866995
ACH-000888,-1.78082193586
ACH-000889,-2.1048601416099997
ACH-000890,-1.9709408178799999
ACH-000896,-2.0378899611700003
ACH-000898,-1.7920741033099996
ACH-000900,-1.8074795873299998
ACH-000901,-1.95352985729
ACH-000905,-1.60109318525
ACH-000906,-1.9558000320500002
ACH-000907,-1.5141503820500002
ACH-000910,-2.14227235795
ACH-000911,-1.81893000925
ACH-000912,-1.8153369180599999
ACH-000913,-1.8444664991
ACH-000915,-1.9414799097599997
ACH-000916,-2.71143767801
ACH-000917,-1.66872702079
ACH-000921,-1.71910577853
ACH-000924,-1.63599159503
ACH-000926,-1.7271029741
ACH-000928,-1.36833147034
ACH-000929,-1.33196621692
ACH-000932,-2.1853459336200003
ACH-000935,-1.71211037909
ACH-000936,-2.10381892254
ACH-000937,-2.40451193387
ACH-000938,-2.11967679127
ACH-000939,-1.8503056194999998
ACH-000941,-2.0365153034400003
ACH-000943,-1.9202181266599998
ACH-000946,-1.9785568332099999
ACH-000947,-1.8927952267500001
ACH-000948,-1.8725521675799999
ACH-000950,-1.54880815312
ACH-000953,-2.22373090746
ACH-000957,-1.6289333948700002
ACH-000958,-1.45139353766
ACH-000960,-2.2058096438
ACH-000963,-2.32901251399
ACH-000968,-2.1109005931200002
ACH-000969,-1.75435650944
ACH-000973,-1.9057155378
ACH-000974,-1.95912396311
ACH-000975,-1.9088455411400003
ACH-000976,-1.86083631243
ACH-000978,-1.4791484414700002
ACH-000980,-1.71972462398
ACH-000984,-1.5497179003100001
ACH-000986,-1.8164980841
ACH-000988,-1.4409429353
ACH-000993,-1.9746321961700002
ACH-000994,-2.0422447234
ACH-000996,-1.49125967169
ACH-001001,-2.15963984812
ACH-001020,-1.56587825576
ACH-001028,-1.7310865432700002
ACH-001031,-1.73742237426
ACH-001038,-1.9582218976099999
ACH-001048,-1.7582952223800001
ACH-001050,-1.96686735978
ACH-001053,-1.96994922157
ACH-001054,-2.0626015998700002
ACH-001061,-1.6352383814200002
ACH-001067,-1.8836473937
ACH-001075,-1.77242909255
ACH-001096,-2.09351470148
ACH-001128,-2.45918950986
ACH-001134,-1.8592637288999998
ACH-001151,-1.9542064458500001
ACH-001163,-1.78225344437
ACH-001164,-2.33433824445
ACH-001173,-1.81996217313
ACH-001183,-1.4422819138499998
ACH-001184,-2.15302737992
ACH-001190,-1.88796880933
ACH-001192,-2.16629639508
ACH-001193,-2.11865190384
ACH-001196,-1.99102562368
ACH-001197,-1.9738829283300001
ACH-001205,-1.75024937659
ACH-001211,-1.9276090420700003
ACH-001212,-1.54856637348
ACH-001228,-2.47548032506
ACH-001232,-1.4814587077
ACH-001239,-2.30166327168
ACH-001274,-2.09741709754
ACH-001275,-1.91996739792
ACH-001277,-1.4248852852899998
ACH-001278,-2.03452487108
ACH-001280,-2.1359548417
ACH-001283,-1.9111904440599998
ACH-001289,-1.77040081311
ACH-001295,-1.7601534489400001
ACH-001300,-2.15170616708
ACH-001301,-1.60426810883
ACH-001302,-1.9270311975599999
ACH-001303,-1.8424776892099997
ACH-001306,-1.69148091772
ACH-001318,-1.9435303096599998
ACH-001322,-1.5447108761300001
ACH-001328,-1.9894023882599998
ACH-001332,-1.47385042826
ACH-001333,-1.46427612915
ACH-001336,-1.61989019679
ACH-001340,-1.93583479368
ACH-001346,-1.9104659476299999
ACH-001353,-1.9510973593599998
ACH-001354,-2.9416045839
ACH-001367,-1.63959136979
ACH-001368,-1.7591505655900002
ACH-001374,-1.60382533734
ACH-001375,-1.5159640478299998
ACH-001377,-1.8513173507599998
ACH-001380,-1.88866532462
ACH-001391,-2.20879898642
ACH-001407,-2.01903910968
ACH-001408,-2.20381358036
ACH-001413,-1.67634618336
ACH-001430,-1.78296899033
ACH-001431,-2.0166693589599998
ACH-001450,-2.17193939496
ACH-001496,-2.03188169975
ACH-001500,-1.97644383643
ACH-001521,-1.81712377339
ACH-001523,-2.0386747398800003
ACH-001532,-2.0914222585599997
ACH-001536,-2.04662596311
ACH-001550,-1.9167698454
ACH-001552,-1.8795035664200002
ACH-001554,-1.94445595254
ACH-001645,-1.91890832092
ACH-001654,-1.9927808906
ACH-001715,-1.6322651081
ACH-001735,-2.36354890679
ACH-001736,-2.2646211691400002
ACH-001737,-2.21060240066
ACH-001740,-2.0854273763099997
ACH-001745,-2.20196959528
ACH-001750,-1.66505631959
ACH-001765,-2.1703987348099996
ACH-001956,-2.15122707175
ACH-001957,-2.10354710252
