,QTRT1 (81890)
ACH-000425,-0.135397168313
ACH-000426,-0.0363569827902
ACH-000427,-0.160765342355
ACH-000433,-0.580485040968
ACH-000436,-0.038476898737400005
ACH-000444,-0.159003866655
ACH-000445,-0.377677058433
ACH-000448,-0.178264978031
ACH-000450,-0.0887462347484
ACH-000452,-0.28264549939100003
ACH-000454,-0.08830708271119998
ACH-000458,-0.5393816784619999
ACH-000459,-0.243431519219
ACH-000460,-0.34380308531099996
ACH-000461,-0.14997852225299999
ACH-000463,-0.20983127770399998
ACH-000464,-0.0368797172685
ACH-000466,-0.265266015521
ACH-000467,-0.182076492977
ACH-000468,-0.0663818336974
ACH-000469,-0.122080749139
ACH-000470,-0.126802561057
ACH-000471,-0.08401860795499999
ACH-000472,-0.35987536271
ACH-000473,0.152027471894
ACH-000475,-0.0281157581091
ACH-000476,-0.0565334610021
ACH-000477,-0.09137462588810001
ACH-000480,0.17308305826200002
ACH-000481,-0.17094275791299998
ACH-000483,-0.46764923758999993
ACH-000484,-0.36183426653000006
ACH-000485,-0.122273648684
ACH-000486,-0.102400975908
ACH-000487,-0.23043184114100002
ACH-000488,-0.216460931691
ACH-000490,-0.219651008726
ACH-000491,0.065753787624
ACH-000495,-0.100459688149
ACH-000496,-0.132680697991
ACH-000499,-0.38665938720799997
ACH-000500,0.004937951637649999
ACH-000502,-0.31381823233600004
ACH-000503,-0.36647325926200003
ACH-000505,-0.194276105355
ACH-000507,-0.122230662359
ACH-000510,-0.24974950618500003
ACH-000511,-0.11934418774800001
ACH-000512,0.0134841574716
ACH-000516,-0.17209669378400003
ACH-000517,-0.152753509391
ACH-000518,-0.0549408569914
ACH-000520,-0.359750793596
ACH-000521,0.012301596721399998
ACH-000522,-0.147527310961
ACH-000524,-0.112621233673
ACH-000527,-0.30020964264
ACH-000528,-0.0446695897768
ACH-000537,-0.278875004971
ACH-000541,-0.230935227087
ACH-000542,-0.10023179765200001
ACH-000544,-0.16350607439200002
ACH-000545,-0.26712245926399997
ACH-000547,0.163641634595
ACH-000548,-0.317903238239
ACH-000549,-0.157180799954
ACH-000550,0.146250780452
ACH-000552,0.032110455973799995
ACH-000556,-0.243652738752
ACH-000557,-0.18383015815099998
ACH-000570,0.0053351016811800005
ACH-000571,-0.283745320762
ACH-000573,-0.123457082506
ACH-000576,-0.354091590122
ACH-000580,0.0015532018557899998
ACH-000584,-0.123374084786
ACH-000585,-0.289531142119
ACH-000588,-0.183304164645
ACH-000589,-0.188754187222
ACH-000591,-0.36530890501400004
ACH-000593,-0.0854213581067
ACH-000600,-0.10638260001000001
ACH-000601,-0.263579915309
ACH-000604,0.0504424160776
ACH-000605,-0.16353358813899999
ACH-000606,-0.18563612122499998
ACH-000608,-0.253969626258
ACH-000614,-0.106371192202
ACH-000616,0.0282590961923
ACH-000618,-0.394568029315
ACH-000619,-0.17909928892000002
ACH-000620,-0.297676606282
ACH-000621,-0.188648781162
ACH-000622,-0.10668077607200001
ACH-000623,-0.175422322327
ACH-000624,-0.142126786926
ACH-000627,-0.315824996326
ACH-000630,-0.217411461773
ACH-000632,-0.379605519788
ACH-000633,-0.362019183645
ACH-000637,-0.280984955734
ACH-000638,-0.322654151173
ACH-000646,-0.324799251477
ACH-000647,-0.0376673838335
ACH-000648,-0.185991190277
ACH-000649,-0.0882157369895
ACH-000651,-0.114900896936
ACH-000652,-0.178797837635
ACH-000653,0.116341823267
ACH-000657,-0.190715734738
ACH-000658,-0.172175298028
ACH-000661,-0.21799708583799998
ACH-000662,0.10103985021600001
ACH-000663,-0.0034341409432500003
ACH-000665,-0.359125850804
ACH-000671,-0.0990325777997
ACH-000673,-0.273843500431
ACH-000676,-0.038983584415
ACH-000677,-0.07047174967360001
ACH-000681,-0.0075434254686800005
ACH-000682,-0.287091491471
ACH-000683,-0.14140646851
ACH-000684,-0.0805209639936
ACH-000688,-0.273956269988
ACH-000693,-0.14302405073899999
ACH-000694,-0.19184955159400002
ACH-000695,-0.040804488744699996
ACH-000696,-0.272654578153
ACH-000697,-0.126943158661
ACH-000699,-0.377439749199
ACH-000701,-0.34158839608999997
ACH-000706,-0.11293801160999999
ACH-000711,-0.23465056575399998
ACH-000713,-0.41057668474200004
ACH-000714,-0.0324748925219
ACH-000718,-0.16650250082
ACH-000720,-0.22130407499899998
ACH-000721,-0.200579931996
ACH-000724,0.012839893457899999
ACH-000725,-0.07280939058710001
ACH-000732,-0.37520773192
ACH-000734,-0.201646801316
ACH-000735,-0.275449350288
ACH-000736,0.027252099904
ACH-000738,-0.189335365721
ACH-000746,-0.166738701895
ACH-000747,-0.21092678360300002
ACH-000748,-0.266048562935
ACH-000753,0.00122638096854
ACH-000756,-0.311053971291
ACH-000757,-0.124315249428
ACH-000758,-0.162046206858
ACH-000760,-0.00230301488483
ACH-000763,-0.230705368884
ACH-000764,-0.375368808026
ACH-000765,-0.09038563092639999
ACH-000766,-0.0852689446882
ACH-000767,-0.024264718146
ACH-000768,-0.350845946479
ACH-000769,-0.0679822265133
ACH-000770,-0.13012558630999999
ACH-000771,-0.11235380110899999
ACH-000773,-0.0195464520658
ACH-000776,-0.35488655507100003
ACH-000777,-0.197783651301
ACH-000778,-0.28864935063
ACH-000781,-0.120941845486
ACH-000782,-0.165459833897
ACH-000783,-0.21362370542800002
ACH-000784,-0.0874917936309
ACH-000785,-0.07953765559239999
ACH-000787,-0.0850386203435
ACH-000788,-0.178707613521
ACH-000791,-0.24084972709199998
ACH-000792,-0.3780155211
ACH-000794,-0.22740132219599998
ACH-000796,-0.134299818193
ACH-000799,-0.35572602330799996
ACH-000800,0.0131287386161
ACH-000802,-0.22530068399099998
ACH-000804,-0.0230516383524
ACH-000805,-0.20016564271899998
ACH-000809,-0.179380224733
ACH-000810,0.0677117828321
ACH-000811,-0.14552498718
ACH-000817,-0.285258817069
ACH-000819,-0.16048459115299998
ACH-000820,-0.766691724883
ACH-000821,-0.271997388816
ACH-000822,-0.26401117507399996
ACH-000823,-0.130300693624
ACH-000824,-0.235560207015
ACH-000827,0.0167081923437
ACH-000829,-0.21723070827
ACH-000831,-0.171627002972
ACH-000832,-0.112250833601
ACH-000833,0.10143789771
ACH-000834,0.0268797308464
ACH-000835,-0.251706101244
ACH-000836,-0.49861584352399996
ACH-000837,-0.0292517938158
ACH-000838,-0.088996804364
ACH-000839,-0.14578735077899999
ACH-000840,0.306813985793
ACH-000841,-0.05820433582719999
ACH-000843,-0.165021340329
ACH-000846,-0.216256252011
ACH-000847,-0.309069162507
ACH-000848,-0.0464571070757
ACH-000849,-0.0673237126793
ACH-000851,-0.0956860747986
ACH-000855,0.045461301545
ACH-000856,-0.193772977057
ACH-000858,-0.21648746282900003
ACH-000859,-0.29415204318000004
ACH-000861,-0.13567037801100001
ACH-000862,-0.234760984815
ACH-000865,-0.18165211112799998
ACH-000866,-0.0674920883335
ACH-000867,-0.200116334568
ACH-000869,-0.171342449369
ACH-000872,-0.208654898349
ACH-000873,-0.46867871878999995
ACH-000876,0.00810013731424
ACH-000878,-0.0334069798733
ACH-000880,-0.144313433286
ACH-000881,0.039716559811199995
ACH-000882,-0.207626098532
ACH-000884,-0.11844343516599999
ACH-000885,-0.0378419269589
ACH-000887,-0.141029395656
ACH-000888,0.030634087015299998
ACH-000889,0.030664433453099996
ACH-000890,-0.0375593752654
ACH-000896,-0.123619818937
ACH-000898,-0.0675928951222
ACH-000900,-0.242881247399
ACH-000901,-0.20354649489100002
ACH-000905,-0.16837227884599998
ACH-000906,-0.17030764813000002
ACH-000907,-0.0063300539894
ACH-000910,0.029693151090799997
ACH-000911,-0.10192001541300001
ACH-000912,-0.165567415517
ACH-000913,-0.0984604514576
ACH-000915,-0.178315660312
ACH-000916,0.136341808087
ACH-000917,-0.22474722292399998
ACH-000921,-0.17225809905900002
ACH-000924,-0.198385405586
ACH-000926,0.0223070557124
ACH-000928,-0.13279251039999998
ACH-000929,0.007730985552449999
ACH-000932,-0.10867143216700001
ACH-000935,-0.0606772654538
ACH-000936,-0.241692498963
ACH-000937,-0.132767487032
ACH-000938,-0.09282352232660002
ACH-000939,-0.45165285894199997
ACH-000941,-0.270362068344
ACH-000943,-0.170194746982
ACH-000946,0.0052332752068599995
ACH-000947,-0.17143863976
ACH-000948,-0.0271810355394
ACH-000950,-0.257002283556
ACH-000953,-0.254015987339
ACH-000957,-0.25675624051199997
ACH-000958,-0.12260554876900001
ACH-000960,-0.134867447035
ACH-000963,-0.191717507509
ACH-000968,-0.130402429992
ACH-000969,-0.23915176951699998
ACH-000973,-0.0688696163498
ACH-000974,-0.07113671600660001
ACH-000975,-0.12509772653100001
ACH-000976,-0.00358056029215
ACH-000978,0.447910606131
ACH-000980,-0.156087998098
ACH-000984,-0.260309817085
ACH-000986,-0.13354399488
ACH-000988,-0.331102001746
ACH-000993,-0.288977767483
ACH-000994,-0.277833529117
ACH-000996,-0.304841501324
ACH-001001,-0.150522281186
ACH-001020,-0.252405548925
ACH-001028,-0.271746794853
ACH-001031,-0.06422868566630001
ACH-001038,-0.0580338453187
ACH-001048,0.0114341514932
ACH-001050,-0.276934829981
ACH-001053,-0.21434653024999997
ACH-001054,0.029479306608199998
ACH-001061,-0.0831225878917
ACH-001067,-0.39088620189
ACH-001075,-0.124597863495
ACH-001096,0.12966673435599999
ACH-001128,-0.603478375305
ACH-001134,-0.0823364118353
ACH-001151,-0.0616983289549
ACH-001163,-0.08483377085619999
ACH-001164,0.0506365985928
ACH-001173,-0.08695331201539999
ACH-001183,-0.17473448700999997
ACH-001184,-0.426944217263
ACH-001190,-0.10903624556399999
ACH-001192,-0.112586881503
ACH-001193,-0.11131774755400001
ACH-001196,-0.147670078531
ACH-001197,-0.240215121253
ACH-001205,-0.180384203981
ACH-001211,0.0684857946619
ACH-001212,-0.214900114978
ACH-001228,0.00040095600164800004
ACH-001232,0.0493354832915
ACH-001239,0.0441981660965
ACH-001274,-0.172774098765
ACH-001275,0.0219986198513
ACH-001277,0.000401618247943
ACH-001278,-0.442795056297
ACH-001280,-0.42119836077100004
ACH-001283,-0.13686730376599998
ACH-001289,0.165114062303
ACH-001295,-0.0224080335228
ACH-001300,-0.00512144531969
ACH-001301,-0.11472390660800001
ACH-001302,-0.292548151631
ACH-001303,0.026758586839000002
ACH-001306,-0.45004633541100003
ACH-001318,-0.262488904236
ACH-001322,-0.366158728115
ACH-001328,-0.2475061744
ACH-001332,-0.22887990023200003
ACH-001333,-0.31690112571400003
ACH-001336,-0.249882033536
ACH-001340,0.0027026782325900002
ACH-001346,-0.22924566994399997
ACH-001353,-0.17959924008499997
ACH-001354,-0.0959819413964
ACH-001367,0.00121713292806
ACH-001368,-0.339416704073
ACH-001374,-0.06276400527319999
ACH-001375,-0.132527863777
ACH-001377,-0.0670716446381
ACH-001380,-0.360258764379
ACH-001391,-0.024622969471299997
ACH-001407,-0.395794617684
ACH-001408,0.0340765539296
ACH-001413,-0.42757789923
ACH-001430,-0.228787850407
ACH-001431,-0.08878918667749999
ACH-001450,-0.025559311307999998
ACH-001496,-0.06883754091260001
ACH-001500,-0.349763211446
ACH-001521,-0.18962280756799998
ACH-001523,-0.154057027602
ACH-001532,-0.049267086440900006
ACH-001536,-0.08399704311789999
ACH-001550,-0.112492326337
ACH-001552,-0.236866298957
ACH-001554,-0.325402213987
ACH-001645,-0.13795578079600002
ACH-001654,-0.20243662548099997
ACH-001715,-0.05976516435269999
ACH-001735,-0.115384543508
ACH-001736,-0.009130514650909999
ACH-001737,-0.278181765937
ACH-001740,-0.333062655404
ACH-001745,-0.157439492963
ACH-001750,-0.322479192043
ACH-001765,-0.28670751198399996
ACH-001956,-0.26130208876899996
ACH-001957,0.05335478630630001
