,POFUT1 (23509)
ACH-000004,-0.292991625978
ACH-000007,-0.490141720682
ACH-000009,-0.341914332569
ACH-000011,-0.0881715821645
ACH-000012,0.031195610592200003
ACH-000013,-0.209804334218
ACH-000014,-0.270999606009
ACH-000015,-0.08936228454489999
ACH-000017,-0.0180252458877
ACH-000018,-0.336877431699
ACH-000019,-0.025014981396499998
ACH-000021,-0.14796000032099998
ACH-000022,-0.10864390611500001
ACH-000025,-0.26416239675500003
ACH-000028,-0.252821775544
ACH-000030,-0.237032398998
ACH-000035,-0.19821088799699998
ACH-000036,-0.025455383064799997
ACH-000037,0.134944283859
ACH-000039,-0.15586731968599998
ACH-000040,0.022719681798400004
ACH-000041,0.0253019235138
ACH-000042,-0.24801394966999996
ACH-000045,0.0103776134071
ACH-000047,-0.08087163562960001
ACH-000052,-0.0170035486268
ACH-000053,-0.0583739854629
ACH-000054,-0.061223277075800005
ACH-000055,-0.126058248734
ACH-000060,-0.312877504809
ACH-000067,-0.09874856191800001
ACH-000070,0.111734463891
ACH-000075,-0.029954601047099995
ACH-000078,-0.115148172372
ACH-000082,-0.072569978496
ACH-000085,-0.31343056391
ACH-000086,-0.16936132924699998
ACH-000087,0.36270916290700006
ACH-000092,-0.11501440897199999
ACH-000095,-0.0383606076167
ACH-000097,-0.13775104412699998
ACH-000098,0.132261909939
ACH-000099,-0.025469530776299997
ACH-000108,-0.363797511004
ACH-000113,-0.0422430256171
ACH-000115,0.0144241930057
ACH-000116,-0.20705933652300001
ACH-000118,-0.19284828140000002
ACH-000120,-0.214079141547
ACH-000123,-0.16217443947899998
ACH-000127,0.043749660909199996
ACH-000128,-0.134645124655
ACH-000132,0.009221664002459998
ACH-000133,-0.271987480448
ACH-000137,-0.017341412245900002
ACH-000138,-0.18456502687800003
ACH-000142,-0.342576864778
ACH-000143,-0.0132015880044
ACH-000146,-0.0732386719994
ACH-000148,-0.069885816957
ACH-000150,0.112332672388
ACH-000152,0.0289137239395
ACH-000153,-0.302037852897
