,CCT4 (10575)
ACH-000688,-1.74019952406
ACH-000693,-1.6728738920500001
ACH-000694,-1.32994747346
ACH-000695,-1.66861460796
ACH-000696,-1.63451230363
ACH-000697,-1.91303347428
ACH-000699,-1.80118838184
ACH-000701,-1.60030615367
ACH-000706,-1.5329205347600001
ACH-000711,-1.52640624076
ACH-000713,-1.6352378416100002
ACH-000714,-1.4987099887600002
ACH-000718,-1.8090098805300001
ACH-000720,-1.75351926158
ACH-000721,-1.70019618729
ACH-000724,-2.6139839781400003
ACH-000725,-2.19876874848
ACH-000732,-1.5390393500200001
ACH-000734,-1.49933361791
ACH-000735,-1.72680011295
ACH-000736,-1.75349585221
ACH-000738,-1.67956337639
ACH-000746,-1.4820114875600001
ACH-000747,-1.44341464772
ACH-000748,-1.5445106822999999
ACH-000753,-1.60747936804
ACH-000756,-1.77845787085
ACH-000757,-1.31175493064
ACH-000758,-1.4913432298700002
ACH-000760,-1.49442928134
ACH-000763,-1.8233340084599998
ACH-000764,-1.8110505657099998
ACH-000765,-1.5665957585699999
ACH-000766,-1.6001576776
ACH-000767,-1.9343355582099997
ACH-000768,-1.6019793685100001
ACH-000769,-1.55178496776
ACH-000770,-1.68246036507
ACH-000771,-1.94730736117
ACH-000773,-1.67977397105
ACH-000776,-1.76985610575
ACH-000777,-1.75576984783
ACH-000778,-2.34676276631
ACH-000781,-1.58504061755
ACH-000782,-1.67160460346
ACH-000783,-1.7106640478100001
ACH-000784,-1.6752825579100001
ACH-000785,-1.14020717924
ACH-000787,-1.6536791800600001
ACH-000788,-1.68868599427
ACH-000791,-1.84902992367
ACH-000792,-2.03665083503
ACH-000794,-1.7065200358000001
ACH-000796,-1.83302947086
ACH-000799,-1.7232278971900001
ACH-000800,-1.40468283312
ACH-000802,-1.6797291691
ACH-000804,-1.54642476534
ACH-000805,-1.77160777395
ACH-000809,-1.65179752059
ACH-000810,-1.3494252378799998
ACH-000811,-1.8021236542299999
ACH-000817,-1.46900083575
ACH-000819,-1.7928608318
ACH-000820,-1.6997103632
ACH-000821,-1.49937817645
ACH-000822,-1.9091102046200001
ACH-000823,-1.79269791188
ACH-000824,-1.7806718850599998
ACH-000827,-1.6233352353100001
ACH-000829,-1.8012039136200002
ACH-000831,-1.6284624987799998
ACH-000832,-1.7200536147999999
ACH-000833,-1.96242498409
ACH-000834,-1.73045272705
ACH-000835,-1.5759321872
ACH-000836,-1.9598431285099998
ACH-000837,-1.28131830731
ACH-000838,-1.5662362139500001
ACH-000839,-1.58837020866
ACH-000840,-1.7514963587799999
ACH-000841,-1.52287276732
ACH-000843,-1.8176917772599999
ACH-000846,-1.5048306607600002
ACH-000847,-1.7314635073400002
ACH-000848,-1.67288583647
ACH-000849,-1.71403099661
ACH-000851,-1.6388852402
ACH-000855,-1.67079735591
ACH-000856,-1.84812446623
ACH-000858,-1.5412721723700002
ACH-000859,-1.69755368053
ACH-000861,-1.6549166449700001
ACH-000862,-1.9500525163
ACH-000865,-1.43468518443
ACH-000866,-1.5997779293599999
ACH-000867,-1.64376828671
ACH-000869,-1.9041844813099997
ACH-000872,-1.2867532070799999
ACH-000873,-1.5684396992200003
ACH-000876,-1.75159607248
ACH-000878,-1.78569521505
ACH-000880,-2.02269517711
ACH-000881,-1.6177962487
ACH-000882,-1.6283606744499999
ACH-000884,-1.63469490812
ACH-000885,-1.60378350417
ACH-000887,-1.53046158299
ACH-000888,-1.57901157241
ACH-000889,-1.82114981732
ACH-000890,-1.60396803641
ACH-000896,-1.76323494782
ACH-000898,-1.54104307069
ACH-000900,-1.3926736432
ACH-000901,-1.6289747072
ACH-000905,-1.5997521377200001
ACH-000906,-1.5325042853600002
ACH-000907,-1.34312990135
ACH-000910,-1.8657225659999999
ACH-000911,-1.3999040462299999
ACH-000912,-1.55515930864
ACH-000913,-1.7619657232400001
ACH-000915,-1.8797059216499998
ACH-000916,-1.41461763644
ACH-000917,-1.5882044128
ACH-000921,-1.45324830814
ACH-000924,-1.5208602901
ACH-000926,-1.78331928792
ACH-000928,-1.45547152764
ACH-000929,-1.8214037832299999
ACH-000932,-1.78463772199
ACH-000935,-1.73966990932
ACH-000936,-1.44520689331
ACH-000937,-1.88829782539
ACH-000938,-1.6660356441799997
ACH-000939,-1.4572615947999998
ACH-000941,-1.59599981878
ACH-000943,-1.83518784062
ACH-000946,-1.7319899991099998
ACH-000947,-1.69105532371
ACH-000948,-1.62176736046
ACH-000950,-1.6082835855200002
ACH-000953,-1.8582987029099998
ACH-000957,-1.42365625576
ACH-000958,-1.80654274718
ACH-000960,-1.6550330115600003
ACH-000963,-2.06805656412
ACH-000968,-1.64155298233
ACH-000969,-1.68596654775
ACH-000973,-1.6995729957499999
ACH-000974,-1.8802957208099997
ACH-000975,-1.23057627654
ACH-000976,-1.6621543499
ACH-000978,-1.3918621300799998
ACH-000980,-1.7461672410799998
ACH-000984,-1.73132889036
ACH-000986,-1.51102884868
ACH-000988,-2.06127030001
ACH-000993,-1.2680209175200001
ACH-000994,-1.7564744420700003
ACH-000996,-1.56037071335
ACH-001001,-1.8533393798700002
ACH-001020,-1.5049565593
ACH-001028,-1.7220748708900002
ACH-001031,-1.66832992421
ACH-001038,-1.6061646504799998
ACH-001048,-1.5700739786700002
ACH-001050,-1.61161323487
ACH-001053,-1.47490979331
ACH-001054,-1.38230860136
ACH-001061,-1.36077997338
ACH-001067,-1.62244614293
ACH-001075,-1.70865681645
ACH-001096,-1.66393654236
ACH-001128,-1.58277067737
ACH-001134,-1.4643928407100002
ACH-001151,-1.63097222832
ACH-001163,-1.33527321031
ACH-001164,-1.52494247105
ACH-001173,-1.6164915754799998
ACH-001183,-1.67006268574
ACH-001184,-1.6330164557
ACH-001190,-1.41639475366
ACH-001192,-1.8342561652200002
ACH-001193,-1.68009217464
ACH-001196,-1.46705293093
ACH-001197,-1.6495388894299998
ACH-001205,-1.7699016487
ACH-001211,-1.5119231889200002
ACH-001212,-1.29387830981
ACH-001228,-2.0621739395599996
ACH-001232,-1.4654174279799999
ACH-001239,-1.6951517692700002
ACH-001274,-1.9565769018799999
ACH-001275,-1.9382428712200002
ACH-001277,-1.7296997798599998
ACH-001278,-1.66220637141
ACH-001280,-1.4718062839200001
ACH-001283,-1.7396517049200002
ACH-001289,-1.7675150345700001
ACH-001295,-1.66312651229
ACH-001300,-1.7632456861099997
ACH-001301,-1.5395938944299998
ACH-001302,-1.46650901276
ACH-001303,-1.56585554649
ACH-001306,-1.7873188110299998
ACH-001318,-1.49918815885
ACH-001322,-1.58991600476
ACH-001328,-1.5984841277200001
ACH-001332,-1.9205964099200001
ACH-001333,-1.52636150641
ACH-001336,-1.42600531226
ACH-001340,-1.6270154913
ACH-001346,-1.8098362304799998
ACH-001353,-1.79649810523
ACH-001354,-1.6090626933399998
ACH-001367,-1.4929488353600002
ACH-001368,-1.71526823097
ACH-001374,-1.70206455184
ACH-001375,-1.64370548085
ACH-001377,-2.0438450552000003
ACH-001380,-1.6826797803100002
ACH-001391,-1.83038372402
ACH-001407,-1.8348000087
ACH-001408,-1.75307010676
ACH-001413,-1.26121605245
ACH-001430,-1.96231845735
ACH-001431,-1.8232951159900002
ACH-001450,-1.8465086182700001
ACH-001496,-1.47508454292
ACH-001500,-1.8521720321200001
ACH-001521,-1.72693940431
ACH-001523,-1.7278011516599998
ACH-001532,-1.66288920591
ACH-001536,-1.67969185368
ACH-001550,-1.73751040462
ACH-001552,-1.72844152746
ACH-001554,-1.84536819305
ACH-001645,-1.5091101742
ACH-001654,-1.55936146339
ACH-001715,-1.2985749830600002
ACH-001735,-1.75063117488
ACH-001736,-1.74673927064
ACH-001737,-2.0477725064400003
ACH-001740,-1.66591969545
ACH-001745,-1.7821069186400003
ACH-001750,-1.5117212681099998
ACH-001765,-1.7127128104499998
ACH-001956,-1.6451550560100001
ACH-001957,-1.4494170451800001
