,RPL3 (6122)
ACH-000004,-1.13975785838
ACH-000007,-1.57808232144
ACH-000009,-1.6302664217700003
ACH-000011,-1.48945695727
ACH-000012,-1.31852454529
ACH-000013,-1.42773869879
ACH-000014,-1.37836874443
ACH-000015,-1.3834790946000002
ACH-000017,-1.28435941589
ACH-000018,-1.24933479794
ACH-000019,-2.02912610591
ACH-000021,-1.31179785189
ACH-000022,-1.7604567770599997
ACH-000025,-1.4409533795299998
ACH-000028,-1.5884098298500002
ACH-000030,-1.4807019536500001
ACH-000035,-1.40360152856
ACH-000036,-1.5711779962099999
ACH-000037,-0.8646626337700001
ACH-000039,-1.2076509114
ACH-000040,-1.63764823109
ACH-000041,-1.3141805744600001
ACH-000042,-1.25171407839
ACH-000045,-1.66170753971
ACH-000047,-1.3902302556000001
ACH-000052,-1.25199450298
ACH-000053,-1.25096517147
ACH-000054,-1.73041637965
ACH-000055,-1.6080031242
ACH-000060,-1.42050499592
ACH-000067,-1.4114681261700002
ACH-000070,-1.67887818972
ACH-000075,-1.2968026861
ACH-000078,-1.53542193194
ACH-000082,-1.5423374471
ACH-000085,-1.2306232264799999
ACH-000086,-1.39061125537
ACH-000087,-1.08763248246
ACH-000092,-1.5950232560100002
ACH-000095,-1.58681776359
ACH-000097,-1.45474783754
ACH-000098,-1.54717778757
ACH-000099,-1.5060949364899998
ACH-000108,-1.3281471969299998
ACH-000113,-1.43133325579
ACH-000115,-1.82549837615
ACH-000116,-1.2183288973100002
ACH-000118,-1.41810652606
ACH-000120,-1.34931783795
ACH-000123,-1.37875181004
ACH-000127,-1.37123803367
ACH-000128,-1.4767964409799998
ACH-000132,-1.7173808928
ACH-000133,-1.51280764736
ACH-000137,-1.5541605404700003
ACH-000138,-1.25909391529
ACH-000142,-1.37647268518
ACH-000143,-1.05916396179
ACH-000146,-1.5153242537600002
ACH-000148,-1.27696347314
ACH-000150,-1.28241584506
ACH-000152,-1.4559583563499998
ACH-000153,-1.7505568594599998
ACH-000159,-1.6595080092899999
ACH-000160,-1.56782595599
ACH-000163,-1.4099863108000001
ACH-000167,-0.7551683612700001
ACH-000168,-1.0429621273799998
ACH-000169,-1.27647458681
ACH-000178,-1.31028879852
ACH-000182,-1.7229335529900003
ACH-000183,-1.55528353261
ACH-000188,-1.3901597845200002
ACH-000189,-1.48417220997
ACH-000190,-1.4499652429799998
ACH-000198,-1.66077370494
ACH-000204,-1.4039039314200001
ACH-000206,-1.84117723616
ACH-000207,-1.4316036645399999
