,KHNYN (23351)
ACH-000004,-0.0673798466095
ACH-000007,-0.267265549417
ACH-000009,-0.104335379744
ACH-000011,0.0011655630558900002
ACH-000012,-0.160642560632
ACH-000013,0.0102461555209
ACH-000014,0.0614039298703
ACH-000015,-0.09230885951210001
ACH-000017,-0.104884407244
ACH-000018,0.0950315072681
ACH-000019,-0.425581190603
ACH-000021,0.081475489874
ACH-000022,0.0750072544623
ACH-000025,0.14131768332699998
ACH-000028,-0.118627503533
ACH-000030,-0.0791341555092
ACH-000035,-0.00546939629904
ACH-000036,0.0201891209117
ACH-000037,0.0773865680962
ACH-000039,-0.0227368036516
ACH-000040,-0.0230494718007
ACH-000041,0.11392278689799999
ACH-000042,0.015585416500799998
ACH-000045,0.0228046745744
ACH-000047,0.0358475470598
ACH-000052,-0.08763386703510001
ACH-000053,-0.157150406495
ACH-000054,0.0704437322983
ACH-000055,-0.0348314397916
ACH-000060,0.0821810686541
ACH-000067,-0.0314689777309
ACH-000070,-0.16168912896600002
ACH-000075,-0.20872641362
ACH-000078,-0.0126430299134
ACH-000082,-0.134125373119
ACH-000085,0.08157288964210001
ACH-000086,-0.0217881087737
ACH-000087,0.21538719155400002
ACH-000092,-0.0735398916219
ACH-000095,-0.107774289374
ACH-000097,-0.06909588401000001
ACH-000098,-0.09106813360260001
ACH-000099,-0.032363377357200004
ACH-000108,-0.141097414743
ACH-000113,-0.146233088024
ACH-000115,0.10868410533
ACH-000116,-0.0485733224584
ACH-000118,-0.10255991364700001
ACH-000120,-0.0273785838427
ACH-000123,-0.016891917765600003
ACH-000127,0.075090324313
ACH-000128,0.0511498605913
ACH-000132,0.29400500967099996
ACH-000133,-0.100614416239
ACH-000137,-0.0796770968991
ACH-000138,0.08315204516039999
ACH-000142,-0.0356303688289
ACH-000143,0.19937514126800002
ACH-000146,-0.0998917641268
ACH-000148,-0.201355265872
ACH-000150,0.190004717711
ACH-000152,-0.207896831106
ACH-000153,-0.021150150069300003
ACH-000159,-0.26539495535999996
ACH-000160,-0.214874438955
ACH-000163,-0.0966276861517
ACH-000167,0.0792419786633
ACH-000168,-0.106582160542
ACH-000169,0.120046481262
ACH-000178,0.010521281493299998
ACH-000182,0.069852083979
ACH-000183,-0.23038548251999996
ACH-000188,0.0521807740608
ACH-000189,-0.317928275603
ACH-000190,0.0141188558887
ACH-000198,-0.0850594869273
ACH-000204,0.228575331873
ACH-000206,0.0218969464775
ACH-000207,-0.159758245791
ACH-000211,-0.07183729799239999
ACH-000215,-0.00032590248326000004
ACH-000221,-0.142011114124
ACH-000222,-0.102284158007
ACH-000223,-0.150082938563
ACH-000226,-0.173404196435
ACH-000227,-0.0219418061558
ACH-000228,-0.0111396398237
