,TLN1 (7094)
ACH-000004,-0.560418227071
ACH-000007,-1.1326231383499998
ACH-000009,-0.746040467923
ACH-000011,-1.3193007057200001
ACH-000012,-0.8850101247259999
ACH-000013,-0.856199573322
ACH-000014,-1.2814582928
ACH-000015,-0.883738844866
ACH-000017,-1.1506949128200001
ACH-000018,-1.2010918752500002
ACH-000019,-1.3322718414899999
ACH-000021,-1.13867518848
ACH-000022,-0.659234341026
ACH-000025,-0.951682876284
ACH-000028,-0.874224963318
ACH-000030,-1.04043980097
ACH-000035,-0.905402784078
ACH-000036,-1.00200479239
ACH-000037,-1.07012133627
ACH-000039,-0.883492468301
ACH-000040,-1.23778760727
ACH-000041,-0.809491477431
ACH-000042,-1.20703593375
ACH-000045,-1.0634709851200002
ACH-000047,-1.2060234863
ACH-000052,-1.1223871162
ACH-000053,-0.593734091271
ACH-000054,-1.10807869216
ACH-000055,-0.8802404316920001
ACH-000060,-0.977300599756
ACH-000067,-1.2704698469
ACH-000070,-0.882635122166
ACH-000075,-0.929299117138
ACH-000078,-0.8268737866179999
ACH-000082,-1.13767495919
ACH-000085,-1.30795422837
ACH-000086,-0.6792621198600001
ACH-000087,-0.82698281316
ACH-000092,-1.00235174077
ACH-000095,-0.9659178048710001
ACH-000097,-0.946606412529
ACH-000098,-0.936684254043
ACH-000099,-0.8530572582379999
ACH-000108,-1.14782779776
ACH-000113,-0.9519279360430001
ACH-000115,-0.436764648781
ACH-000116,-0.625024724968
ACH-000118,-1.18971473387
ACH-000120,-0.938939192977
ACH-000123,-0.906089303708
ACH-000127,-1.1071993064899999
ACH-000128,-0.7135940818430001
ACH-000132,-1.0995381499099999
ACH-000133,-1.0069944774600001
ACH-000137,-0.6325061899809999
ACH-000138,-1.1415690113099999
ACH-000142,-0.941110431682
ACH-000143,-0.793097955567
ACH-000146,-0.522813254732
ACH-000148,-0.9573710195819999
ACH-000150,-1.00969842232
ACH-000152,-1.0315456725499998
ACH-000153,-0.682405563678
ACH-000159,-1.0115578391
ACH-000160,-1.15707634901
ACH-000163,-0.839547307923
ACH-000167,-1.15001501669
ACH-000168,-0.6684101578589999
ACH-000169,-0.814063146054
ACH-000178,-1.16964160422
ACH-000182,-0.8924260981200001
ACH-000183,-0.779352424138
ACH-000188,-1.0849737953899998
ACH-000189,-1.09115248479
ACH-000190,-1.09774646177
ACH-000198,-1.04518191985
ACH-000204,-0.727997781106
ACH-000206,-0.915819533828
ACH-000207,-0.778850396473
ACH-000211,-0.841529049991
ACH-000215,-1.1295399002200002
ACH-000221,-0.715966740122
ACH-000222,-1.2144426312899999
ACH-000223,-1.09170224797
ACH-000226,-0.59992604149
ACH-000227,-0.8711426935009999
ACH-000228,-1.07049733718
ACH-000231,-0.592708953052
ACH-000232,-1.00924984609
ACH-000233,-0.547682599631
ACH-000234,-1.32291392903
ACH-000235,-1.18959848255
ACH-000237,-1.1252160876200001
ACH-000238,-0.590889561063
ACH-000243,-1.01065611284
ACH-000244,-1.09939174577
ACH-000246,-1.31772812312
ACH-000248,-1.05331221709
ACH-000250,-0.9478505295469999
ACH-000251,-0.7902194239470001
ACH-000253,-0.727810118091
ACH-000255,-1.20455392623
ACH-000256,-1.07732361437
ACH-000257,-1.1284265577500001
ACH-000258,-0.552716825941
ACH-000259,-0.744915978794
ACH-000260,-0.725452411751
ACH-000261,-1.11512382173
ACH-000262,-1.3269115138
