,CACTIN (58509)
ACH-000352,-1.1628264794499998
ACH-000356,-1.01411205775
ACH-000361,-1.0043522753799998
ACH-000362,-1.26124034129
ACH-000363,-0.755095237019
ACH-000364,-1.02823771188
ACH-000365,-1.07656643977
ACH-000366,-1.3256919409299999
ACH-000368,-0.941679204669
ACH-000374,-1.01390471146
ACH-000375,-1.4440298626399999
ACH-000376,-0.924960438484
ACH-000381,-0.926048624006
ACH-000383,-1.1956030835
ACH-000387,-1.4196244843799999
ACH-000389,-0.977606339834
ACH-000390,-1.01847337037
ACH-000393,-1.1520420441099999
ACH-000395,-0.68475036119
ACH-000397,-0.9879280234100001
ACH-000401,-0.6955845631090001
ACH-000402,-0.904044053398
ACH-000403,-1.22051422675
ACH-000404,-0.7410477553939999
ACH-000406,-1.2454622498399999
ACH-000407,-1.1554729965100001
ACH-000408,-1.19937751238
ACH-000410,-1.11402239543
ACH-000411,-1.17644955184
ACH-000414,-1.59714412505
ACH-000415,-1.0145263879700002
ACH-000416,-1.3260023039
ACH-000420,-1.11712486694
ACH-000421,-1.27107786099
ACH-000424,-1.12999948259
ACH-000425,-1.02296877426
ACH-000426,-1.4221368611899998
ACH-000427,-1.32938497796
ACH-000433,-1.3274419130600001
ACH-000436,-1.18597382139
ACH-000444,-1.0948752701
ACH-000445,-0.680867324727
ACH-000448,-1.35068207209
ACH-000450,-0.9781264530220001
ACH-000452,-0.9314179545479999
ACH-000454,-0.988098507952
ACH-000458,-1.21344009915
ACH-000459,-1.5535528835899999
ACH-000460,-1.3632831124899998
ACH-000461,-1.54654088663
ACH-000463,-1.21762822763
ACH-000464,-0.9968366989190001
ACH-000466,-1.57732741409
ACH-000467,-1.25401152834
ACH-000468,-1.1224098308700001
ACH-000469,-1.08628723097
ACH-000470,-0.874503738718
ACH-000471,-1.10323540025
ACH-000472,-1.19218379481
ACH-000473,-0.848897838494
ACH-000475,-1.0794728791700001
ACH-000476,-1.1269707598899998
ACH-000477,-1.3847612659200002
ACH-000480,-0.997781176328
ACH-000481,-1.4051906744299998
ACH-000483,-0.795082477805
ACH-000484,-1.1023904303899998
ACH-000485,-1.34335627273
ACH-000486,-1.06974800287
ACH-000487,-1.0921323276700001
ACH-000488,-1.17583469105
ACH-000490,-1.2244646419
ACH-000491,-1.30995191065
ACH-000495,-1.07817434131
ACH-000496,-1.15477516249
ACH-000499,-1.1039430775499999
ACH-000500,-0.831968640021
ACH-000502,-1.38791439762
ACH-000503,-0.8023320215649999
ACH-000505,-0.908149089364
ACH-000507,-1.1154733703
ACH-000510,-1.05295414215
ACH-000511,-0.879002949698
ACH-000512,-1.17605397284
ACH-000516,-0.959255387657
ACH-000517,-1.07545592018
ACH-000518,-0.960462417475
ACH-000520,-1.24136839106
ACH-000521,-1.2062180678799999
ACH-000522,-0.9277326806880001
ACH-000524,-1.2613119802
ACH-000527,-1.35296613819
ACH-000528,-1.06008850934
ACH-000537,-0.8672746337299999
ACH-000541,-0.9088400433339999
ACH-000542,-1.20051830701
ACH-000544,-0.945770509474
ACH-000545,-1.08274724464
ACH-000547,-1.11524844985
ACH-000548,-0.9263878556820001
ACH-000549,-1.09571395392
ACH-000550,-1.02344889898
ACH-000552,-1.05100043554
ACH-000556,-1.2061781531
ACH-000557,-0.8283101290780001
ACH-000570,-1.04162759221
ACH-000571,-1.4261471477
ACH-000573,-1.2789771290799998
ACH-000576,-1.11695319111
ACH-000580,-1.1954670819
ACH-000584,-1.18633742126
ACH-000585,-1.12713586309
ACH-000588,-0.815574979075
ACH-000589,-1.4840287271700001
ACH-000591,-1.14937928223
ACH-000593,-0.9781583498459999
ACH-000600,-1.07922787915
ACH-000601,-1.05088205871
ACH-000604,-1.12856799672
ACH-000605,-0.894071965111
ACH-000606,-1.01757077375
ACH-000608,-1.32143182462
ACH-000614,-0.775684969815
ACH-000616,-0.795099516041
ACH-000618,-1.28911080074
ACH-000619,-1.34658414
ACH-000620,-1.2531755820700001
ACH-000621,-1.03335949597
ACH-000622,-0.8825030007770001
ACH-000623,-0.882152128086
ACH-000624,-1.04292742904
ACH-000627,-1.07017778475
ACH-000630,-1.11101850593
ACH-000632,-1.25637103895
ACH-000633,-1.20833053314
ACH-000637,-1.25707688807
ACH-000638,-1.08592709263
ACH-000646,-1.42319572486
ACH-000647,-1.12402624951
ACH-000648,-1.26913983389
ACH-000649,-1.0027222813799999
ACH-000651,-1.19527958096
ACH-000652,-0.8784066873180001
ACH-000653,-1.4029066038299998
ACH-000657,-1.05142200248
ACH-000658,-0.916937144894
ACH-000661,-1.4511465958899998
ACH-000662,-1.402165388
ACH-000663,-1.13921271233
ACH-000665,-1.12643722749
ACH-000671,-1.01846385714
ACH-000673,-0.9414636864920001
ACH-000676,-0.823114365784
ACH-000677,-0.9723060588860001
ACH-000681,-1.17826207167
ACH-000682,-1.03108354607
ACH-000683,-1.27823637705
ACH-000684,-0.583758151396
ACH-000688,-1.14431363971
ACH-000693,-0.930387542798
ACH-000694,-0.984976582512
ACH-000695,-1.3427496052899999
ACH-000696,-0.9875167641500001
ACH-000697,-1.16118627241
ACH-000699,-1.52437276139
ACH-000701,-1.09754396159
ACH-000706,-0.945162176956
ACH-000711,-1.04336343669
ACH-000713,-0.954995391924
ACH-000714,-1.27113014747
ACH-000718,-0.7548068717409999
ACH-000720,-1.17669446306
ACH-000721,-1.02017774984
ACH-000724,-1.3918843370200003
ACH-000725,-1.4936974017200002
ACH-000732,-0.8560797020640001
ACH-000734,-1.1989578826799998
ACH-000735,-1.21045198207
ACH-000736,-1.19348533298
ACH-000738,-1.00856342795
ACH-000746,-1.38266039532
ACH-000747,-1.18962777305
ACH-000748,-0.868029928225
ACH-000753,-0.8019018773759999
ACH-000756,-0.954666678134
ACH-000757,-1.01487166469
ACH-000758,-1.2168738668
ACH-000760,-0.9577484666
ACH-000763,-1.06414114322
ACH-000764,-0.9659759474580001
ACH-000765,-0.9971713493080001
ACH-000766,-1.05195289313
ACH-000767,-1.41707243014
ACH-000768,-1.15171273017
ACH-000769,-1.0106056859
ACH-000770,-0.973929684242
ACH-000771,-1.0918081619
ACH-000773,-1.3683698206400001
ACH-000776,-1.46488188429
ACH-000777,-0.9187061785420001
ACH-000778,-1.4058772240000001
ACH-000781,-1.1717704200399999
ACH-000782,-1.04139166668
ACH-000783,-1.24406274402
ACH-000784,-0.889896757508
ACH-000785,-1.21232734985
ACH-000787,-1.09475848166
ACH-000788,-1.09860902078
ACH-000791,-1.01638824567
ACH-000792,-1.27078949375
ACH-000794,-0.9693785301469999
ACH-000796,-1.00381007234
ACH-000799,-1.2836879745799998
ACH-000800,-0.597185857468
ACH-000802,-1.1174604448
ACH-000804,-1.1976739441
ACH-000805,-1.19025061641
ACH-000809,-1.1160499478299999
ACH-000810,-1.64303833944
ACH-000811,-1.20695684761
ACH-000817,-1.1927550042100001
ACH-000819,-1.22719142998
ACH-000820,-0.812972463581
ACH-000821,-0.716490884269
ACH-000822,-1.18838993381
ACH-000823,-1.0999435609700001
ACH-000824,-1.33075496043
ACH-000827,-1.2021411675
ACH-000829,-1.0609623290299999
ACH-000831,-1.22981659132
ACH-000832,-0.906652519772
ACH-000833,-1.29335741006
ACH-000834,-1.37123779242
ACH-000835,-0.966084526365
ACH-000836,-1.2084860609299999
ACH-000837,-1.26530429524
ACH-000838,-1.07353316336
ACH-000839,-1.23862355149
ACH-000840,-1.06335230025
ACH-000841,-1.03561134793
ACH-000843,-1.4002172194799998
ACH-000846,-1.1368206111399999
ACH-000847,-0.818593113087
ACH-000848,-1.4487066202599999
ACH-000849,-1.34425591035
ACH-000851,-1.2664063566700001
ACH-000855,-0.936127839895
ACH-000856,-1.40811398921
ACH-000858,-1.08545910866
ACH-000859,-0.935735032069
ACH-000861,-1.48114559079
ACH-000862,-1.24915103346
ACH-000865,-0.965126461733
ACH-000866,-1.12783416222
ACH-000867,-1.4106402490799999
ACH-000869,-1.26124925583
ACH-000872,-1.3705139849399999
ACH-000873,-1.0531776432
ACH-000876,-1.5194279281
ACH-000878,-1.3815274408000002
ACH-000880,-0.9446329160570001
ACH-000881,-1.17209601566
ACH-000882,-1.245878649
ACH-000884,-0.9300787339129999
ACH-000885,-1.19674183594
ACH-000887,-1.2809135261
ACH-000888,-1.12130171285
ACH-000889,-1.13316734317
ACH-000890,-0.779591472015
ACH-000896,-1.0705530405099999
ACH-000898,-0.9291099699490001
ACH-000900,-1.07907675722
ACH-000901,-1.1990134462
ACH-000905,-0.939070433909
ACH-000906,-1.1954862833
ACH-000907,-1.1113080370000001
ACH-000910,-0.926187952925
ACH-000911,-1.17866746518
ACH-000912,-1.12408272186
ACH-000913,-1.15657282423
ACH-000915,-1.06375259375
ACH-000916,-1.42235105183
ACH-000917,-1.0092186235
ACH-000921,-0.914726129917
ACH-000924,-1.1805158171799999
ACH-000926,-1.0801117932700002
ACH-000928,-0.515157203999
ACH-000929,-1.1238837742799999
ACH-000932,-1.00240902384
ACH-000935,-1.1043732347
ACH-000936,-1.20627003574
ACH-000937,-1.10884756821
ACH-000938,-0.884766641645
ACH-000939,-1.63501669179
ACH-000941,-1.44690650429
ACH-000943,-1.2112535024700002
ACH-000946,-1.04001292873
ACH-000947,-1.14671818107
ACH-000948,-0.9588081789659999
ACH-000950,-1.26079943674
ACH-000953,-1.38349616928
ACH-000957,-0.7922123815500001
ACH-000958,-0.9818624025220001
ACH-000960,-1.25082352845
ACH-000963,-1.23241215638
ACH-000968,-0.8854679042839999
ACH-000969,-1.05303493047
ACH-000973,-1.0433513397
ACH-000974,-1.0474918068899999
ACH-000975,-0.856709396322
ACH-000976,-1.13633790198
ACH-000978,-1.2939385863600001
ACH-000980,-1.22218182514
ACH-000984,-1.2191642269299998
ACH-000986,-0.918865281825
ACH-000988,-1.34318725191
ACH-000993,-1.50402399169
ACH-000994,-1.17556429321
ACH-000996,-1.0384588843200002
ACH-001001,-1.24404600915
ACH-001020,-1.17606300088
ACH-001028,-1.0983496365799998
ACH-001031,-1.2849152764899998
ACH-001038,-0.884527814077
ACH-001048,-1.01456909305
ACH-001050,-0.766006830628
ACH-001053,-1.03782272237
ACH-001054,-1.0220095201100001
ACH-001061,-1.07919306901
ACH-001067,-1.22064262832
ACH-001075,-1.04959248414
ACH-001096,-1.28435820933
ACH-001128,-1.54228541589
ACH-001134,-1.1533132367499999
ACH-001151,-1.09176738688
ACH-001163,-1.18426520116
ACH-001164,-1.6620127688600002
ACH-001173,-1.2638758209999998
ACH-001183,-0.9842698299779999
ACH-001184,-1.2339599645700001
ACH-001190,-1.23825960432
ACH-001192,-1.22611916241
ACH-001193,-0.515342357257
ACH-001196,-1.04345463998
ACH-001197,-1.08047710934
ACH-001205,-1.19221864067
ACH-001211,-1.01380573335
ACH-001212,-1.5906591271500001
ACH-001228,-1.15417270078
ACH-001232,-0.904156108157
ACH-001239,-1.32862121332
ACH-001274,-1.11761694065
ACH-001275,-1.0947954341700001
ACH-001277,-1.38219533537
ACH-001278,-1.46602126243
ACH-001280,-1.5415150924599998
ACH-001283,-0.912300620986
ACH-001289,-1.34880889664
ACH-001295,-1.04493635468
ACH-001300,-0.9825062502200002
ACH-001301,-0.85789705058
ACH-001302,-1.05216269321
ACH-001303,-1.32487584968
ACH-001306,-0.804902885855
ACH-001318,-1.1017027459200002
ACH-001322,-0.607969562271
ACH-001328,-1.17449943148
ACH-001332,-0.908436829535
ACH-001333,-1.43804046506
ACH-001336,-1.0146808694299998
ACH-001340,-1.08842546219
ACH-001346,-1.1580316531100001
ACH-001353,-1.1032399101700001
ACH-001354,-1.2464836135200001
ACH-001367,-1.29900678159
ACH-001368,-1.04843039051
ACH-001374,-0.8254988438140001
ACH-001375,-1.21143986244
ACH-001377,-1.22310112283
ACH-001380,-1.426931636
ACH-001391,-1.1626954166799999
ACH-001407,-0.981944228669
ACH-001408,-1.2847422764299998
ACH-001413,-0.908752339813
ACH-001430,-0.9384524884550001
ACH-001431,-1.17300569355
ACH-001450,-1.08069235125
ACH-001496,-1.4463363402399998
ACH-001500,-1.14598319569
ACH-001521,-1.06956778324
ACH-001523,-1.06299350794
ACH-001532,-1.0329192460799999
ACH-001536,-1.18286596596
ACH-001550,-1.27336652738
ACH-001552,-1.09229944573
ACH-001554,-1.23773669739
ACH-001645,-1.2844950210600001
ACH-001654,-1.09094634465
ACH-001715,-1.1341578736700002
ACH-001735,-1.15663726139
ACH-001736,-1.25569236557
ACH-001737,-0.760427651019
ACH-001740,-1.0392859079999999
ACH-001745,-1.17557392463
ACH-001750,-1.23207209566
ACH-001765,-1.2665947343600001
ACH-001956,-1.24040852665
ACH-001957,-1.05150328544
