,OR7E24 (26648)
ACH-000004,-0.134506146643
ACH-000007,-0.268105576205
ACH-000009,-0.286431748817
ACH-000011,-0.197647355481
ACH-000012,-0.296807092964
ACH-000013,-0.324631982044
ACH-000014,-0.113251709149
ACH-000015,-0.245118202395
ACH-000017,-0.332653194566
ACH-000018,-0.19909755441799998
ACH-000019,-0.363710691493
ACH-000021,-0.338077429077
ACH-000022,-0.350144611522
ACH-000025,-0.350125770074
ACH-000028,-0.280005767708
ACH-000030,-0.290166709136
ACH-000035,-0.351440175776
ACH-000036,-0.47304332977499997
ACH-000037,0.10220489510700001
ACH-000039,0.007495804715350001
ACH-000040,-0.198179133598
ACH-000041,-0.25445339563499997
ACH-000042,-0.112536897756
ACH-000045,-0.380563801309
ACH-000047,-0.201325184078
ACH-000052,-0.266587250238
ACH-000053,-0.219708056466
ACH-000054,-0.25694659485
ACH-000055,-0.340702308684
ACH-000060,-0.24273415421300001
ACH-000067,-0.37961379375200005
ACH-000070,-0.117547612491
ACH-000075,-0.370894680567
ACH-000078,-0.209369085972
ACH-000082,-0.36684859693000005
ACH-000085,-0.0506032785914
ACH-000086,-0.35626277976099996
ACH-000087,-0.568186005294
ACH-000092,-0.17980501849
ACH-000095,-0.192529007955
ACH-000097,-0.23573350738200002
ACH-000098,-0.376699266237
ACH-000099,-0.24121076803199998
ACH-000108,-0.41520703255900004
ACH-000113,-0.16876208689599997
ACH-000115,-0.31599400092700003
ACH-000116,-0.32046318802499996
ACH-000118,-0.325631059704
ACH-000120,-0.313394490257
ACH-000123,-0.290424231172
ACH-000127,-0.34900228185500004
ACH-000128,-0.496452833945
ACH-000132,-0.206165756309
ACH-000133,-0.32321007917399996
ACH-000137,-0.546878748195
ACH-000138,-0.23093237577700002
ACH-000142,-0.248277068765
ACH-000143,-0.491337508353
ACH-000146,-0.328690806383
ACH-000148,-0.36142656108000004
ACH-000150,-0.137624849897
ACH-000152,-0.131972167673
ACH-000153,-0.542577728073
ACH-000159,-0.382157789706
ACH-000160,-0.121590985276
ACH-000163,-0.0676067948462
ACH-000167,-0.246408477332
ACH-000168,-0.0326368570694
ACH-000169,-0.36959359905999994
ACH-000178,-0.158578346246
ACH-000182,-0.136857833525
ACH-000183,-0.022936840704799996
ACH-000188,-0.413053210594
ACH-000189,-0.0149931794417
ACH-000190,-0.148770037339
ACH-000198,-0.12947442103499998
ACH-000204,-0.329187538984
ACH-000206,-0.18912370711800003
ACH-000207,-0.07581580800419999
ACH-000211,-0.113598122881
ACH-000215,-0.261744121743
ACH-000221,-0.392562975285
ACH-000222,-0.28203459619300003
ACH-000223,-0.31626122171300003
ACH-000226,-0.34385864706200003
ACH-000227,-0.0816325951528
ACH-000228,-0.38364161444899997
ACH-000231,-0.16629704558299999
ACH-000232,-0.343926052221
ACH-000233,-0.331605818859
ACH-000234,-0.374817246022
ACH-000235,-0.129517916492
ACH-000237,-0.31327157592300003
ACH-000238,-0.24539903969000001
ACH-000243,-0.351162725181
ACH-000244,-0.456101061327
ACH-000246,-0.253005176575
ACH-000248,-0.332081737103
ACH-000250,-0.243174314848
ACH-000251,-0.037631616330800005
ACH-000253,-0.21029518869199998
ACH-000255,-0.151209281789
ACH-000256,-0.10411621504
ACH-000257,-0.239019373911
ACH-000258,-0.23060325426699999
ACH-000259,-0.182959310242
ACH-000260,-0.152071919675
ACH-000261,-0.143345981147
ACH-000262,-0.364553526235
ACH-000263,-0.164336600139
ACH-000264,-0.229598426671
ACH-000265,-0.271625141713
ACH-000266,-0.253702912227
ACH-000272,-0.271685096145
ACH-000273,-0.25027645329799997
ACH-000274,-0.634582366339
ACH-000277,-0.167151194833
ACH-000278,-0.302557504672
ACH-000279,-0.0843235520754
ACH-000280,-0.338198903239
ACH-000281,-0.16888755589899998
ACH-000288,-0.0856741485731
ACH-000291,-0.21636058197299998
ACH-000293,-0.19105827172200002
ACH-000294,-0.475409502645
ACH-000295,-0.166900378178
ACH-000296,-0.524951093963
ACH-000302,-0.37377633332599997
ACH-000304,-0.213694197104
ACH-000307,-0.25987674465300004
ACH-000308,-0.27173225556200004
ACH-000310,-0.267183379661
ACH-000311,-0.308735789686
ACH-000312,-0.19141263752999998
ACH-000315,-0.245768661503
ACH-000316,-0.307834187763
ACH-000317,-0.10454579362
ACH-000318,-0.272948174249
ACH-000319,-0.381022368903
ACH-000320,-0.47490207813999996
ACH-000322,-0.12021424442600001
ACH-000323,-0.462236523153
ACH-000324,-0.21770258531300002
ACH-000329,-0.452074434859
ACH-000330,-0.44587532922300005
ACH-000331,-0.314282162286
ACH-000332,-0.327611475649
ACH-000334,-0.570767336172
ACH-000335,-0.438630422134
ACH-000336,-0.24886942578000001
ACH-000337,-0.34534072585600006
ACH-000339,-0.301227170552
ACH-000341,-0.48781386843999996
ACH-000348,-0.23951889046500002
ACH-000350,-0.362671318535
ACH-000352,-0.35556160751599997
ACH-000356,-0.21228804795200001
ACH-000361,-0.567036060003
ACH-000362,-0.0746152495483
ACH-000363,-0.296715635195
ACH-000364,-0.160031319166
ACH-000365,-0.0791050711511
ACH-000366,-0.381067643226
ACH-000368,-0.30583650913800003
ACH-000374,-0.433391103605
ACH-000375,-0.292904294709
ACH-000376,-0.17699788589999998
