,NAPB (63908)
ACH-000004,0.147650850364
ACH-000007,0.11552794665300001
ACH-000009,0.267085634912
ACH-000011,0.168085768193
ACH-000012,0.244174158119
ACH-000013,0.281792920806
ACH-000014,0.290228490594
ACH-000015,0.34715156293300004
ACH-000017,0.241281469169
ACH-000018,0.6703357873529999
ACH-000019,0.10144005480799999
ACH-000021,0.20708077625799998
ACH-000022,0.242283357451
ACH-000025,0.349007614031
ACH-000028,0.145023232675
ACH-000030,0.247037152019
ACH-000035,0.10922161038799999
ACH-000036,0.20150457354499998
ACH-000037,0.204150974494
ACH-000039,0.19022022764600002
ACH-000040,0.19588590421500002
ACH-000041,0.334030142681
ACH-000042,0.162594980961
ACH-000045,0.164596430112
ACH-000047,0.21642658530699999
ACH-000052,0.40104501550399996
ACH-000053,0.210875132767
ACH-000054,0.145996563976
ACH-000055,0.272948886644
ACH-000060,0.286031592051
ACH-000067,0.22261782681999998
ACH-000070,0.345702685066
ACH-000075,0.135872630295
ACH-000078,0.352107197895
ACH-000082,0.280956446071
ACH-000085,0.252785075523
ACH-000086,0.280386151083
ACH-000087,0.18115373556400002
ACH-000092,0.236922288049
ACH-000095,0.23771531899099999
ACH-000097,0.049506921732400004
ACH-000098,0.268817729255
ACH-000099,0.156059338422
ACH-000108,0.075480101714
ACH-000113,0.228469728057
ACH-000115,0.167457991327
ACH-000116,0.29329708015
ACH-000118,0.0748075731363
ACH-000120,0.188372128802
ACH-000123,0.10093207738900001
ACH-000127,0.237057991699
ACH-000128,0.136276228638
ACH-000132,0.275267833318
ACH-000133,0.21787467103100003
ACH-000137,0.0919996280388
ACH-000138,0.24142361256499997
ACH-000142,0.593950823131
ACH-000143,0.363423427853
ACH-000146,0.237329119635
ACH-000148,0.214004249223
ACH-000150,0.24033513544
ACH-000152,0.182592084496
ACH-000153,0.305799094956
ACH-000159,0.263826194587
ACH-000160,0.14780981190300002
ACH-000163,0.0695960688409
ACH-000167,0.522196015411
ACH-000168,0.181612976167
ACH-000169,0.28750297926699997
ACH-000178,0.290630447945
ACH-000182,0.0836854910791
ACH-000183,0.167725160952
ACH-000188,0.25582577173300003
ACH-000189,0.43023897156199997
ACH-000190,0.148465308916
ACH-000198,0.24905946659800002
ACH-000204,0.595545766989
ACH-000206,-0.023310204695999998
ACH-000207,0.114708732396
ACH-000211,0.207376667357
ACH-000215,0.29577805881999997
ACH-000221,0.330670234672
ACH-000222,0.040393810447199995
ACH-000223,0.24192644965
ACH-000226,0.262549001753
ACH-000227,0.628291113268
ACH-000228,0.13608284923800001
ACH-000231,0.158955144125
ACH-000232,0.26322082988
ACH-000233,0.367466200191
ACH-000234,0.378944397845
ACH-000235,0.192955226762
ACH-000237,0.278668795854
ACH-000238,0.228849701371
ACH-000243,0.10905290039599999
ACH-000244,0.210276815678
ACH-000246,0.266151450844
ACH-000248,0.430899888944
ACH-000250,0.2876577036
ACH-000251,0.363147160145
ACH-000253,0.291661597544
ACH-000255,0.20894714912300003
ACH-000256,0.34341453143600004
ACH-000257,0.212557962715
ACH-000258,0.277519289163
ACH-000259,0.17630317690699998
ACH-000260,0.179403621067
ACH-000261,0.215919429753
ACH-000262,0.275767129444
ACH-000263,0.5785259043509999
ACH-000264,0.231261172342
ACH-000265,0.125218248894
ACH-000266,0.129435604121
ACH-000272,0.135399429258
ACH-000273,0.304489000204
ACH-000274,0.299115096997
ACH-000277,0.318698690916
ACH-000278,0.102706635619
ACH-000279,0.371221762526
ACH-000280,0.12868498397
ACH-000281,0.165251671105
ACH-000288,0.199199096837
ACH-000291,0.30058769579399996
ACH-000293,0.443547610944
ACH-000294,0.193474837962
ACH-000295,0.0664922688177
ACH-000296,0.012343336684099999
ACH-000302,0.40695258250699995
ACH-000304,0.173724011669
ACH-000307,0.359825218771
ACH-000308,0.26996824503899997
ACH-000310,0.128114526964
ACH-000311,0.144165273797
ACH-000312,0.265160226467
ACH-000315,0.37852699156499997
ACH-000316,0.47041603383100006
ACH-000317,0.200448426891
ACH-000318,0.287196093882
ACH-000319,0.293239914652
ACH-000320,0.142182747555
ACH-000322,0.42834080157300003
ACH-000323,0.298509839177
ACH-000324,0.173113613761
ACH-000329,0.26894702499699996
ACH-000330,0.34259789512100003
ACH-000331,0.313023199397
ACH-000332,0.11729249525499999
ACH-000334,0.280831670187
ACH-000335,0.35247159918300003
ACH-000336,0.026639392660500003
ACH-000337,0.36899729904
ACH-000339,0.06089652193680001
ACH-000341,0.289838503932
ACH-000348,0.289456797663
ACH-000350,0.208899085917
ACH-000352,0.229031123568
ACH-000356,0.10083163807000001
ACH-000361,0.21025264061
ACH-000362,0.22931547615400003
ACH-000363,0.236354413937
ACH-000364,0.183976391382
ACH-000365,0.245954678589
ACH-000366,0.262411012911
ACH-000368,0.20404579978700002
ACH-000374,0.07966012316410001
ACH-000375,0.15210363765499998
ACH-000376,0.142822671697
ACH-000381,0.26553818262
ACH-000383,0.22694838814800003
ACH-000387,0.07040623177710001
ACH-000389,0.26556053709399996
ACH-000390,0.331697557666
ACH-000393,0.504153446652
ACH-000395,0.00591796914327
ACH-000397,0.320151887683
ACH-000401,0.245105308751
ACH-000402,0.154782771113
ACH-000403,0.28624600891699997
ACH-000404,0.266466414366
ACH-000406,0.238260150565
ACH-000407,0.400277161549
ACH-000408,-0.0847491617987
ACH-000410,0.24444175034899998
ACH-000411,0.285240512761
ACH-000414,-0.0341670262327
ACH-000415,0.09589136778480001
ACH-000416,0.305139857894
ACH-000420,0.245064354181
ACH-000421,0.211977269987
ACH-000424,0.28183653260200003
ACH-000425,0.213288573288
ACH-000426,0.24669718596
ACH-000427,0.34353761212300005
ACH-000433,0.17584693965300002
ACH-000436,0.399286452166
ACH-000444,0.26730784933699997
ACH-000445,0.460965665753
ACH-000448,0.08970821834489999
ACH-000450,0.49231301102200004
ACH-000452,0.218700267566
ACH-000454,0.166851133801
ACH-000458,0.26523618277600003
ACH-000459,0.264621353546
ACH-000460,0.22186111140700002
ACH-000461,0.463698006861
ACH-000463,0.29671152215999996
ACH-000464,0.342824835447
ACH-000466,0.33750573414000007
ACH-000467,0.294381941117
ACH-000468,0.27850334252500003
ACH-000469,0.149203530714
ACH-000470,0.23416260456799998
ACH-000471,0.178735585773
ACH-000472,0.198436016312
ACH-000473,0.184071964494
ACH-000475,0.204131662883
ACH-000476,0.395114642068
ACH-000477,0.30210936891600004
ACH-000480,0.21506579526500003
ACH-000481,0.158620861487
ACH-000483,0.48295683245399995
ACH-000484,-0.055631614738999996
ACH-000485,0.23674872475900002
ACH-000486,0.00216053279464
ACH-000487,0.346874554856
ACH-000488,0.170223711336
ACH-000490,0.105734195551
ACH-000491,0.11515233380499999
ACH-000495,0.431030422444
ACH-000496,0.19822276578099998
ACH-000499,0.106763236286
ACH-000500,0.437070018712
ACH-000502,0.139889022229
ACH-000503,0.0191449516285
ACH-000505,0.31658616809900003
ACH-000507,0.35824766509800005
ACH-000510,0.256278708671
ACH-000511,0.192823298136
ACH-000512,0.298726863314
ACH-000516,0.16205540972100002
ACH-000517,0.225357320462
ACH-000518,0.379305544022
ACH-000520,0.10119093538799999
ACH-000521,0.0721742401274
ACH-000522,0.25183798286200004
ACH-000524,0.18556616973499998
ACH-000527,0.181428909899
ACH-000528,0.342785424454
ACH-000537,0.216282088531
ACH-000541,0.31174210727699997
ACH-000542,0.276726239272
ACH-000544,0.221338010108
ACH-000545,0.324569712198
ACH-000547,0.317371153685
ACH-000548,0.11213197750600001
ACH-000549,0.356992437838
ACH-000550,0.16930823657699998
ACH-000552,0.179121915869
ACH-000556,0.285695827788
ACH-000557,-0.08809939649160002
ACH-000570,0.218292388759
ACH-000571,0.32023591792399997
ACH-000573,0.17868056195
ACH-000576,0.362492854956
ACH-000580,-0.045702591162999996
ACH-000584,0.33713317642499996
ACH-000585,0.298443176141
ACH-000588,0.37440736938600006
ACH-000589,0.276907993114
ACH-000591,0.305345989041
ACH-000593,0.251900390498
ACH-000600,0.175471176433
ACH-000601,0.256900283984
ACH-000604,0.230859671625
ACH-000605,0.277433373708
ACH-000606,0.25956186523200003
ACH-000608,0.264494644569
ACH-000614,0.239229045136
ACH-000616,0.350284686595
ACH-000618,0.223515662559
ACH-000619,0.554314700526
ACH-000620,0.260741460154
ACH-000621,0.25615894062399996
ACH-000622,0.24617886278599999
ACH-000623,0.363268329067
ACH-000624,0.193280843926
ACH-000627,0.18469162754700003
ACH-000630,0.32924041127500003
ACH-000632,0.211761466214
ACH-000633,0.339413691694
ACH-000637,0.533690790003
ACH-000638,0.183479469644
ACH-000646,0.342475579094
ACH-000647,0.187123471526
ACH-000648,0.169304308427
ACH-000649,0.144372326307
ACH-000651,0.16413932902
ACH-000652,0.16244473255300002
ACH-000653,0.309489243889
ACH-000657,0.2919924412
ACH-000658,0.18860700841800002
ACH-000661,0.158159294612
ACH-000662,0.250119338678
ACH-000663,0.239596925932
ACH-000665,0.350507683759
ACH-000671,0.341595617799
ACH-000673,0.317988683722
ACH-000676,0.257815324665
ACH-000677,0.257336814422
ACH-000681,0.08057122700510001
ACH-000682,0.350915916113
ACH-000683,0.301341759057
ACH-000684,0.503965517452
ACH-000688,0.21857243101799997
ACH-000693,0.281063725232
ACH-000694,0.19201324200199998
ACH-000695,0.123785134981
ACH-000696,0.260489727539
ACH-000697,0.19946858649399998
ACH-000699,0.17834434324499998
ACH-000701,0.179579050961
ACH-000706,0.35874265126599997
ACH-000711,0.282448441165
ACH-000713,0.07290258265619999
ACH-000714,0.501124003474
ACH-000718,0.021706399382000002
ACH-000720,0.289591169681
ACH-000721,0.146961906891
ACH-000724,0.126798689032
ACH-000725,0.160391368983
ACH-000732,0.446219395016
ACH-000734,0.30062616443100004
ACH-000735,0.280366215204
ACH-000736,0.39210845878399997
ACH-000738,0.36488075437
ACH-000746,0.289049403372
ACH-000747,0.22639922137600002
ACH-000748,0.351793413498
ACH-000753,0.273154118006
ACH-000756,0.265238636003
ACH-000757,0.120204147061
ACH-000758,0.177147895676
ACH-000760,0.293563503202
ACH-000763,0.275899953853
ACH-000764,0.403548722662
ACH-000765,0.436776909695
ACH-000766,0.287157822748
ACH-000767,0.285399941983
ACH-000768,0.18398886083500002
ACH-000769,0.16140660108
ACH-000770,0.235891538666
ACH-000771,0.307671392999
ACH-000773,0.165581657703
ACH-000776,0.254962592713
ACH-000777,0.150966679042
ACH-000778,0.214796427536
ACH-000781,0.226370737634
ACH-000782,0.44946898177199995
ACH-000783,0.21953326084600003
ACH-000784,0.268213276439
ACH-000785,0.36635687924500004
ACH-000787,0.249857237344
ACH-000788,0.23342555121300002
ACH-000791,0.157550894458
ACH-000792,0.336596843945
ACH-000794,0.360588245725
ACH-000796,0.227716028367
ACH-000799,0.200042945788
ACH-000800,0.6129600140470001
ACH-000802,0.33805786226400003
ACH-000804,0.253283942298
ACH-000805,0.270328744206
ACH-000809,0.36257719295199997
ACH-000810,0.388943312235
ACH-000811,0.135561423551
ACH-000817,0.524426227221
ACH-000819,0.216145694058
ACH-000820,0.185428802304
ACH-000821,0.37175710853200006
ACH-000822,0.31350484513300003
ACH-000823,0.134952499446
ACH-000824,0.381928974793
ACH-000827,0.32334373960900004
ACH-000829,0.450364350599
ACH-000831,0.45579836519199995
ACH-000832,0.309679233332
ACH-000833,0.3382557688
ACH-000834,0.306412736729
ACH-000835,0.278903898871
ACH-000836,0.19878348616900002
ACH-000837,0.10162468605799999
ACH-000838,0.39564581112499997
ACH-000839,0.465785281463
ACH-000840,0.41146603881099997
ACH-000841,-0.0691475034899
ACH-000843,0.333476607408
ACH-000846,0.202759179368
ACH-000847,0.07068577808639999
ACH-000848,0.21712100202
ACH-000849,0.36984868258599995
ACH-000851,0.06308994864569999
ACH-000855,0.463375723847
ACH-000856,0.220461240321
ACH-000858,0.167142504841
ACH-000859,-0.110740275869
ACH-000861,0.21388956903
ACH-000862,0.305892787219
ACH-000865,0.259834662218
ACH-000866,0.324887467007
ACH-000867,0.207078349267
ACH-000869,0.35798916255999996
ACH-000872,0.256218054566
ACH-000873,0.31522606956300003
ACH-000876,0.26546339229800003
ACH-000878,0.020940240164900002
ACH-000880,0.0870018470325
ACH-000881,0.372898313836
ACH-000882,0.312113467437
ACH-000884,0.391364010345
ACH-000885,0.267247234796
ACH-000887,0.258437239169
ACH-000888,0.164296418365
ACH-000889,0.434379394943
ACH-000890,0.367794355123
ACH-000896,0.305438609429
ACH-000898,0.157059131501
ACH-000900,0.161599352376
ACH-000901,0.244219913451
ACH-000905,0.23556164696899998
ACH-000906,0.360451298965
ACH-000907,0.35525352301799995
ACH-000910,0.432214291897
ACH-000911,0.324764703705
ACH-000912,0.27233098366
ACH-000913,0.200107823593
ACH-000915,0.221093027737
ACH-000916,0.0668795653996
ACH-000917,0.325360844709
ACH-000921,0.226906914187
ACH-000924,0.312232898347
ACH-000926,0.26736531069200004
ACH-000928,0.230180248059
ACH-000929,0.533315782877
ACH-000932,0.11847795255999999
ACH-000935,0.36793558583499997
ACH-000936,0.38732073095799996
ACH-000937,0.280939339518
ACH-000938,0.252494032199
ACH-000939,0.063084540223
ACH-000941,0.289681351851
ACH-000943,0.301249399657
ACH-000946,0.260675744338
ACH-000947,0.260379324138
ACH-000948,0.156771097152
ACH-000950,0.326245210806
ACH-000953,0.25545178706099997
ACH-000957,0.22342310780000002
ACH-000958,0.175146034834
ACH-000960,0.242391007195
ACH-000963,0.10922963318800001
ACH-000968,0.373424290385
ACH-000969,0.228143453334
ACH-000973,0.270710382619
ACH-000974,0.267196517404
ACH-000975,0.201560543887
ACH-000976,0.440104710751
ACH-000978,0.460470319279
ACH-000980,0.216322978961
ACH-000984,0.254832392905
ACH-000986,0.186805557077
ACH-000988,0.390413251994
ACH-000993,0.296275679262
ACH-000994,0.311405480287
ACH-000996,0.32771935235800004
ACH-001001,0.308733693297
ACH-001020,0.125893526145
ACH-001028,0.20229580849599998
ACH-001031,0.137648458512
ACH-001038,0.0750853055507
ACH-001048,0.143647848864
ACH-001050,0.34796021111000003
ACH-001053,0.395060962693
ACH-001054,0.16044669406099998
ACH-001061,0.278989552755
ACH-001067,0.189262247231
ACH-001075,0.22720308416700002
ACH-001096,0.393245284851
ACH-001128,0.33952506081399997
ACH-001134,0.285369615219
ACH-001151,0.13741816267100002
ACH-001163,0.225241233975
ACH-001164,0.346521775111
ACH-001173,0.32765583103100004
ACH-001183,0.31208025581
ACH-001184,0.381099714957
ACH-001190,0.331016311065
ACH-001192,0.153501417851
ACH-001193,0.476929522758
ACH-001196,0.185976399201
ACH-001197,0.251303701236
ACH-001205,0.298401880194
ACH-001211,0.164825120676
ACH-001212,-0.174439089485
ACH-001228,0.495914194106
ACH-001232,0.279039769008
ACH-001239,0.346379251753
ACH-001274,0.242045035873
ACH-001275,0.389984240322
ACH-001277,0.496951944565
ACH-001278,0.104645944346
ACH-001280,-0.12473491094
ACH-001283,0.257580324721
ACH-001289,0.033459020715
ACH-001295,0.269154951215
ACH-001300,0.26804761919799996
ACH-001301,0.362697110257
ACH-001302,0.154243265863
ACH-001303,0.15796845037499999
ACH-001306,0.24850960246800002
ACH-001318,0.229067971102
ACH-001322,-0.0135242014704
ACH-001328,0.427599561681
ACH-001332,0.620020241679
ACH-001333,0.114186928961
ACH-001336,0.426446117463
ACH-001340,0.31536452376999996
ACH-001346,0.38448834084600003
ACH-001353,0.250671815167
ACH-001354,0.23955416610199998
ACH-001367,0.5334333472070001
ACH-001368,0.198405879974
ACH-001374,0.246067502839
ACH-001375,0.324845008313
ACH-001377,0.09964126545669999
ACH-001380,0.26812822756
ACH-001391,0.242564199234
ACH-001407,0.41763937653800004
ACH-001408,0.241182270266
ACH-001413,0.16311784772500001
ACH-001430,0.30444005113
ACH-001431,0.227980650282
ACH-001450,0.282429341344
ACH-001496,0.270087507438
ACH-001500,0.060507752487
ACH-001521,0.235784417028
ACH-001523,0.171812417938
ACH-001532,0.244892640202
ACH-001536,0.28068651876600004
ACH-001550,0.10474103260800001
ACH-001552,0.427558368487
ACH-001554,0.168474347561
ACH-001645,0.22273734441399998
ACH-001654,0.225383563369
ACH-001715,0.22573743972399998
ACH-001735,0.308028744189
ACH-001736,0.18904237035799998
ACH-001737,0.0974389991286
ACH-001740,0.31293072323000004
ACH-001745,0.396467051651
ACH-001750,0.33545312814399997
ACH-001765,0.35986736589699997
ACH-001956,0.16081604142300002
ACH-001957,0.332499259451
