,AOC2 (314)
ACH-000324,-0.5782502953809999
ACH-000329,-0.337043933038
ACH-000330,-0.31422005695099997
ACH-000331,-0.031859476742500004
ACH-000332,-0.294547053673
ACH-000334,-0.44807155903000007
ACH-000335,-0.0538936921397
ACH-000336,0.127679749816
ACH-000337,-0.130529739449
ACH-000339,-0.238436751298
ACH-000341,0.0254018927435
ACH-000348,-0.22081106873700002
ACH-000350,-0.23137126379
ACH-000352,-0.023871583355200003
ACH-000356,-0.322842663812
ACH-000361,-0.19289787598400002
ACH-000362,-0.24799172671
ACH-000363,-0.35556413699199996
ACH-000364,-0.128321930076
ACH-000365,-0.10507686480699999
ACH-000366,-0.199392640535
ACH-000368,-0.060366899354800004
ACH-000374,-0.122324020716
ACH-000375,-0.46799276757200003
ACH-000376,0.0197767720283
ACH-000381,-0.243155223965
ACH-000383,-0.301325089111
ACH-000387,-0.139773500026
ACH-000389,-0.131820849598
ACH-000390,-0.329947619186
ACH-000393,-0.179366261616
ACH-000395,-0.41390460473000007
ACH-000397,-0.389648429127
ACH-000401,-0.382436849863
ACH-000402,-0.110673140074
ACH-000403,-0.203373288135
ACH-000404,-0.43116403149899996
ACH-000406,-0.218454952447
ACH-000407,-0.26927132979699997
ACH-000408,-0.510860521623
ACH-000410,-0.0887686802009
ACH-000411,-0.372746668303
ACH-000414,-0.29414621623799997
ACH-000415,-0.49098848276999996
ACH-000416,-0.190647507403
ACH-000420,-0.186175125774
ACH-000421,-0.279153385357
ACH-000424,-0.174016055974
ACH-000425,-0.23983138310899998
ACH-000426,-0.359921123653
ACH-000427,-0.40406329571800004
ACH-000433,-0.253133209536
ACH-000436,-0.061814666678300004
ACH-000444,-0.20096943325
ACH-000445,-0.154632667398
ACH-000448,-0.23615216179600002
ACH-000450,-0.212945978971
ACH-000452,-0.329653499016
ACH-000454,0.0171755908835
ACH-000458,-0.205920326387
ACH-000459,-0.0640772223545
ACH-000460,-0.235120734281
ACH-000461,-0.134803198946
ACH-000463,-0.192417633397
ACH-000464,-0.327101425751
ACH-000466,-0.307809419463
ACH-000467,-0.103974327093
ACH-000468,-0.204083041036
ACH-000469,-0.166205227259
ACH-000470,-0.137341176853
ACH-000471,-0.21902478291299998
ACH-000472,-0.30611544718199996
ACH-000473,-0.11970364894300001
ACH-000475,-0.09949176177670001
ACH-000476,-0.41449415773500004
ACH-000477,-0.0246541952423
ACH-000480,-0.18703624109900002
ACH-000481,-0.0311159268726
ACH-000483,-0.13954901201
ACH-000484,-0.295733886811
ACH-000485,-0.053426153403400005
ACH-000486,-0.135137654511
ACH-000487,-0.173197644637
ACH-000488,-0.18693447801399998
ACH-000490,-0.24819434879799998
ACH-000491,-0.028529992951700004
ACH-000495,-0.23416464331599998
ACH-000496,-0.2313798225
ACH-000499,-0.172663691468
ACH-000500,-0.0552147146931
ACH-000502,-0.21804827561
ACH-000503,-0.361495745215
ACH-000505,-0.22392935397
ACH-000507,-0.13081788179
ACH-000510,-0.037579563786400004
ACH-000511,-0.120537891839
ACH-000512,-0.44234420939999997
ACH-000516,-0.264116065425
ACH-000517,-0.169320387709
ACH-000518,-0.437739844005
ACH-000520,-0.267433297872
ACH-000521,-0.34551911158299997
ACH-000522,-0.224978409095
ACH-000524,-0.107764211417
ACH-000527,-0.350731933557
ACH-000528,-0.129785627847
ACH-000537,-0.21782154484000002
ACH-000541,-0.145767854671
ACH-000542,-0.227210915653
ACH-000544,-0.35380699461900006
ACH-000545,-0.145295993749
ACH-000547,-0.40614201196599997
ACH-000548,-0.23468848910300003
ACH-000549,-0.394617325397
ACH-000550,-0.349580471638
ACH-000552,-0.263659823425
ACH-000556,-0.308104125061
ACH-000557,-0.193794197927
ACH-000570,-0.120909239588
ACH-000571,-0.20043588927900002
ACH-000573,-0.191774862183
ACH-000576,-0.15395056486199998
ACH-000580,-0.16121763915999998
ACH-000584,-0.18957870448300002
ACH-000585,-0.143126340693
ACH-000588,-0.16900332606
ACH-000589,-0.158426720362
ACH-000591,-0.142993759694
ACH-000593,-0.426983397501
ACH-000600,-0.27081867641
ACH-000601,-0.219794535953
ACH-000604,-0.557099823983
ACH-000605,-0.186749594373
ACH-000606,-0.324908746941
ACH-000608,-0.260112145068
ACH-000614,-0.0587936973661
ACH-000616,-0.327889846985
ACH-000618,-0.264768706922
ACH-000619,-0.288508732952
ACH-000620,-0.0502000409621
ACH-000621,-0.161268364211
ACH-000622,-0.18862589308400002
ACH-000623,-0.246597960902
ACH-000624,-0.20429155979699998
ACH-000627,-0.240512832312
ACH-000630,-0.220222685603
ACH-000632,-0.146567063218
ACH-000633,-0.24891282708299997
ACH-000637,-0.33759048857699997
ACH-000638,-0.215532728112
ACH-000646,-0.198835338325
ACH-000647,-0.311746975795
ACH-000648,-0.0356113830059
ACH-000649,-0.223867680633
ACH-000651,-0.112680819137
ACH-000652,-0.0513742676516
ACH-000653,-0.259105749802
ACH-000657,-0.276933484462
ACH-000658,-0.20230129982099998
ACH-000661,-0.27525502788
ACH-000662,0.210915272495
ACH-000663,-0.151899818001
ACH-000665,-0.159683492311
ACH-000671,-0.111763599012
ACH-000673,-0.245264460095
ACH-000676,-0.462025322131
ACH-000677,-0.112030001838
ACH-000681,-0.212196788721
ACH-000682,-0.0798065734777
ACH-000683,-0.0851469814617
ACH-000684,-0.38644136794600004
ACH-000688,-0.435239946659
ACH-000693,-0.201513854258
ACH-000694,-0.329647233823
ACH-000695,-0.584752983074
ACH-000696,-0.239057784781
ACH-000697,0.0609720008579
ACH-000699,-0.161845770867
ACH-000701,-0.0971196449824
ACH-000706,-0.21156335432599999
ACH-000711,-0.104185250041
ACH-000713,-0.27169360549000005
ACH-000714,-0.228036500321
ACH-000718,-0.136768228214
ACH-000720,-0.471157192742
ACH-000721,-0.134797335861
ACH-000724,-0.171352720035
ACH-000725,-0.131327482654
ACH-000732,-0.39477758948799996
ACH-000734,-0.04256346904080001
ACH-000735,-0.15576110370100002
ACH-000736,-0.284862188409
ACH-000738,-0.35234310123499996
ACH-000746,0.0297498159092
ACH-000747,-0.263843361507
ACH-000748,-0.0451674449582
ACH-000753,-0.13988765142999998
ACH-000756,-0.08346495849119999
ACH-000757,-0.177025510675
ACH-000758,-0.17354651815299998
ACH-000760,-0.013612811293600001
ACH-000763,-0.24684752603399998
ACH-000764,-0.290749814697
ACH-000765,-0.117783743189
ACH-000766,-0.45048152627300003
ACH-000767,-0.17152182873
ACH-000768,-0.154722626248
ACH-000769,-0.17652870335299997
ACH-000770,-0.164826672713
ACH-000771,-0.22563422936500002
ACH-000773,-0.358611652844
ACH-000776,-0.589950219263
ACH-000777,-0.07872123880250001
ACH-000778,-0.305503130565
ACH-000781,-0.12342354964600001
ACH-000782,-0.247418031305
ACH-000783,-0.219962684023
ACH-000784,-0.21874270075999996
ACH-000785,-0.353569916755
ACH-000787,-0.226986434655
ACH-000788,-0.352031125948
ACH-000791,-0.319232427358
ACH-000792,-0.219356553002
ACH-000794,-0.353780053393
ACH-000796,-0.23844055429699998
ACH-000799,-0.122274150253
ACH-000800,-0.288456045245
ACH-000802,-0.112695115701
ACH-000804,-0.114196454829
ACH-000805,-0.146319508287
ACH-000809,-0.31844839906
ACH-000810,-0.7807096769399999
ACH-000811,-0.353695411222
ACH-000817,-0.43009232152599997
ACH-000819,-0.17127686352899998
ACH-000820,-0.172596265692
ACH-000821,-0.340789748811
ACH-000822,-0.356970988816
ACH-000823,-0.341406726138
ACH-000824,-0.144614831024
ACH-000827,-0.126836797991
ACH-000829,-0.27115222051
ACH-000831,-0.140323666711
ACH-000832,-0.34473422480300003
ACH-000833,-0.325230512323
ACH-000834,-0.308795398909
ACH-000835,-0.306189511942
ACH-000836,-0.10153119344599999
ACH-000837,-0.308773500235
ACH-000838,-0.460990884128
ACH-000839,-0.222612561848
ACH-000840,-0.303713369771
ACH-000841,-0.304843881644
ACH-000843,-0.224034503626
ACH-000846,-0.0654167221447
ACH-000847,-0.205180729582
ACH-000848,-0.20589997689800002
ACH-000849,-0.147553682902
ACH-000851,-0.2616503739
ACH-000855,-0.155306818485
ACH-000856,-0.167281692629
ACH-000858,-0.302257683029
ACH-000859,-0.23545723361200002
ACH-000861,-0.14394715246099998
ACH-000862,-0.22568055550000002
ACH-000865,-0.18944189127500002
ACH-000866,-0.11815853700099999
ACH-000867,-0.302520025819
ACH-000869,-0.40005911179799997
ACH-000872,-0.06917145544389999
ACH-000873,-0.416992415027
ACH-000876,-0.156662745597
ACH-000878,-0.240084608003
ACH-000880,-0.0602369653694
ACH-000881,-0.206012396255
ACH-000882,-0.221375865354
ACH-000884,-0.446830983832
ACH-000885,-0.263038305357
ACH-000887,-0.172894185209
ACH-000888,-0.28061971899599997
ACH-000889,-0.239744673837
ACH-000890,-0.25843456829399997
ACH-000896,-0.265704199346
ACH-000898,-0.293261727607
ACH-000900,-0.253045151413
ACH-000901,-0.18059245562399998
ACH-000905,-0.20648864843400003
ACH-000906,-0.116299733012
ACH-000907,-0.0842035817574
ACH-000910,-0.10106446159499999
ACH-000911,-0.192317777236
ACH-000912,-0.18546994925299998
ACH-000913,-0.34269023881099997
ACH-000915,-0.17267418015299998
ACH-000916,-0.607484841002
ACH-000917,-0.239037211913
ACH-000921,-0.236423665737
ACH-000924,-0.255975088807
ACH-000926,-0.13055879042000001
ACH-000928,-0.24257648658199998
ACH-000929,-0.198720383275
ACH-000932,-0.402010464407
ACH-000935,-0.331406245066
ACH-000936,-0.235078564615
ACH-000937,-0.10361836662900001
ACH-000938,0.012755333845
ACH-000939,-0.402222364609
ACH-000941,-0.201756108783
ACH-000943,-0.126573726602
ACH-000946,-0.18374000182300002
ACH-000947,-0.0683201545169
ACH-000948,-0.157713836174
ACH-000950,-0.124584023324
ACH-000953,-0.214818374909
ACH-000957,0.027591250098
ACH-000958,-0.121108271814
ACH-000960,-0.29421431919700003
ACH-000963,-0.588170303191
ACH-000968,-0.00579290379309
ACH-000969,-0.0274739861061
ACH-000973,-0.0470483206619
ACH-000974,-0.10297141606799999
ACH-000975,-0.18665656408
ACH-000976,-0.200103176277
ACH-000978,0.540052366396
ACH-000980,-0.07830734113610001
ACH-000984,-0.36959027495499996
ACH-000986,-0.269390992068
ACH-000988,-0.311488232099
ACH-000993,-0.05088653873380001
ACH-000994,-0.30485123213599996
ACH-000996,-0.10112513452500001
ACH-001001,-0.1515118243
ACH-001020,-0.373389377711
ACH-001028,-0.180759400738
ACH-001031,-0.11630071435599999
ACH-001038,-0.149943348565
ACH-001048,-0.162227936943
ACH-001050,-0.49369463166199995
ACH-001053,-0.300940182117
ACH-001054,-0.36699674271399996
ACH-001061,-0.181370585637
ACH-001067,-0.44393745017999997
ACH-001075,-0.235729518629
ACH-001096,-0.237582102341
ACH-001128,-0.323628912674
ACH-001134,-0.353231819115
ACH-001151,-0.279034485975
ACH-001163,-0.37573599285400006
ACH-001164,-0.256113016383
ACH-001173,-0.170179688664
ACH-001183,-0.259540602322
ACH-001184,-0.0417850312452
ACH-001190,-0.0852360597932
ACH-001192,-0.100455433084
ACH-001193,-0.353923595618
ACH-001196,-0.18601355243700002
ACH-001197,-0.520452905643
ACH-001205,-0.16532436954500002
ACH-001211,-0.29247242036
ACH-001212,-0.116654569566
ACH-001228,-0.250508490165
ACH-001232,-0.23290749755999998
ACH-001239,-0.300156322604
ACH-001274,-0.145885369847
ACH-001275,-0.20173698713399998
ACH-001277,-0.10295784039799999
ACH-001278,-0.256750212714
ACH-001280,-0.13673222487199999
ACH-001283,-0.109831982652
ACH-001289,-0.163840932667
ACH-001295,-0.39575721113300005
ACH-001300,-0.21362113143
ACH-001301,-0.559286196287
ACH-001302,-0.379314352319
ACH-001303,-0.17551053275800002
ACH-001306,-0.150607752631
ACH-001318,-0.22996363904199998
ACH-001322,-0.202204885282
ACH-001328,-0.298973239439
ACH-001332,-0.171377296862
ACH-001333,-0.253957437712
ACH-001336,-0.0559118849845
ACH-001340,-0.22308187484
ACH-001346,-0.174626938349
ACH-001353,-0.284883246288
ACH-001354,-0.24273219095600002
ACH-001367,-0.223605580059
ACH-001368,-0.11811439349899999
ACH-001374,-0.143451215098
ACH-001375,-0.318425472558
ACH-001377,-0.133019404298
ACH-001380,-0.305149214336
ACH-001391,-0.275151616406
ACH-001407,-0.16959186004500001
ACH-001408,-0.22600982428000002
ACH-001413,-0.24365511589299998
ACH-001430,-0.0645623094115
ACH-001431,-0.0743396487047
ACH-001450,-0.127270465044
ACH-001496,-0.13929360909299998
ACH-001500,-0.45384362819799995
ACH-001521,-0.424963218593
ACH-001523,-0.269020660452
ACH-001532,-0.151738701062
ACH-001536,-0.103221656537
ACH-001550,-0.32389267120000004
ACH-001552,0.000163058233488
ACH-001554,-0.163001816092
ACH-001645,-0.365579023813
ACH-001654,-0.163251426096
ACH-001715,-0.246681945184
ACH-001735,-0.305839986247
ACH-001736,-0.18684067947799998
ACH-001737,-0.30052358046300004
ACH-001740,-0.227868551174
ACH-001745,-0.21011974167800002
ACH-001750,-0.203277377917
ACH-001765,-0.180143812821
ACH-001956,-0.218684284886
ACH-001957,-0.292457919984
