,VOPP1 (81552)
ACH-000368,-0.216998166303
ACH-000374,-0.27889841358199996
ACH-000375,-0.068121476116
ACH-000376,-0.150465499932
ACH-000381,-0.25564233571
ACH-000383,-0.183701649724
ACH-000387,-0.09545815860950001
ACH-000389,-0.18846023634
ACH-000390,-0.47080213117799996
ACH-000393,-0.27599274287
ACH-000395,-0.269491624579
ACH-000397,-0.30561579590300003
ACH-000401,-0.273110506937
ACH-000402,-0.59172607404
ACH-000403,-0.234703557209
ACH-000404,0.08961361497030002
ACH-000406,-0.347202772995
ACH-000407,-0.28118839176800003
ACH-000408,-0.186734867406
ACH-000410,-0.470611487729
ACH-000411,-0.166561037214
ACH-000414,-0.247201605598
ACH-000415,-0.268487049383
ACH-000416,-0.42148640898199996
ACH-000420,-0.397706309982
ACH-000421,-0.232797575566
ACH-000424,-0.29620608562899997
ACH-000425,-0.13093502064
ACH-000426,-0.343177989282
ACH-000427,-0.275478235188
ACH-000433,-0.288780693711
ACH-000436,-0.310897820737
ACH-000444,-0.34917006918899995
ACH-000445,-0.35975947606700004
ACH-000448,-0.21898883934900001
ACH-000450,-0.048871135740300005
ACH-000452,-0.4665092583
ACH-000454,-0.665917150813
ACH-000458,-0.163369849277
ACH-000459,-0.272642830423
ACH-000460,-0.177628523304
ACH-000461,-0.362575068645
ACH-000463,-0.351144362346
ACH-000464,-0.480725898935
ACH-000466,-0.175084900829
ACH-000467,-0.314315460255
ACH-000468,-0.283523530756
ACH-000469,-0.20682311851799998
ACH-000470,-0.308926275761
ACH-000471,-0.244968267637
ACH-000472,-0.27982289905900004
ACH-000473,-0.652092473134
ACH-000475,-0.19003299575399998
ACH-000476,-0.18227326345
ACH-000477,-0.155955945134
ACH-000480,-0.205291510018
ACH-000481,-0.37631849079
ACH-000483,-0.22244266218199998
ACH-000484,-0.254427406529
ACH-000485,-0.327313052698
ACH-000486,-0.187666367663
ACH-000487,-0.34966491142399997
ACH-000488,-0.413293174921
ACH-000490,-0.37906371968099994
ACH-000491,-0.188763657283
ACH-000495,-0.22187852436900002
ACH-000496,-0.0914605459379
ACH-000499,-0.164705334244
ACH-000500,-0.428867813325
ACH-000502,-0.26260265739300004
ACH-000503,-0.0012471547305299999
ACH-000505,-0.19698017666099998
ACH-000507,-0.191909496884
ACH-000510,-0.13356534049799998
ACH-000511,-0.33890810618199996
ACH-000512,-0.516229502472
ACH-000516,-0.39786959340499994
ACH-000517,-0.238060990114
ACH-000518,-0.394016794702
ACH-000520,-0.313302170641
ACH-000521,-0.233426718791
ACH-000522,-0.31893497168
ACH-000524,-0.286249201159
ACH-000527,-0.165978289369
ACH-000528,-0.334433701363
ACH-000537,-0.31724602431800003
ACH-000541,-0.111746361287
ACH-000542,-0.36769119305299997
ACH-000544,-0.365126357121
ACH-000545,-0.325439456885
ACH-000547,-0.019639846979900004
ACH-000548,-0.215307472326
ACH-000549,-0.291544506689
ACH-000550,-0.301373061387
ACH-000552,-0.337255569147
ACH-000556,-0.253515770687
ACH-000557,-0.267719999517
ACH-000570,-0.058408789422699996
ACH-000571,-0.149684179739
ACH-000573,-0.221021795821
ACH-000576,-0.034471818729699996
ACH-000580,-0.287946310982
ACH-000584,-0.256742310714
ACH-000585,-0.126651766523
ACH-000588,-0.393727575964
ACH-000589,-0.0264820237091
ACH-000591,-0.27133100227699997
ACH-000593,-0.35928873219
ACH-000600,-0.156855130716
ACH-000601,-0.17252417485
ACH-000604,-0.0737542598541
ACH-000605,-0.480879150765
ACH-000606,-0.288112818454
ACH-000608,-0.36773709824100004
ACH-000614,-0.18358242443199999
ACH-000616,-0.303748192298
ACH-000618,-0.384345459066
ACH-000619,-0.308056271406
ACH-000620,-0.305707119177
ACH-000621,-0.440473674982
ACH-000622,-0.26719576737399997
ACH-000623,-0.34947539846500003
ACH-000624,-0.22194600902800002
ACH-000627,-0.0808955680673
ACH-000630,-0.0877879466283
ACH-000632,-0.310208512761
ACH-000633,-0.161788467178
ACH-000637,-0.029777104978
ACH-000638,-0.27093016675000003
ACH-000646,-0.331188071894
ACH-000647,-0.242948224458
ACH-000648,-0.008430658121529998
ACH-000649,-0.294033270814
ACH-000651,-0.21438884282600001
ACH-000652,-0.30915511690499997
ACH-000653,-0.499336655206
ACH-000657,-0.14705825138
ACH-000658,-0.319816424706
ACH-000661,-0.08055980977010001
ACH-000662,0.399522532592
ACH-000663,-0.011974586540700001
ACH-000665,-0.263690995766
ACH-000671,-0.07389641971439999
ACH-000673,-0.278072180306
ACH-000676,-0.372754069617
ACH-000677,-0.24367308898
ACH-000681,-0.175497789358
ACH-000682,-0.37576256093500005
ACH-000683,-0.00482670595985
ACH-000684,-0.23576538594000002
ACH-000688,-0.36043787379500003
ACH-000693,-0.182744066545
ACH-000694,-0.269615684202
ACH-000695,-0.407882623059
ACH-000696,-0.29699136335799997
ACH-000697,-0.0765556036467
ACH-000699,-0.217653252401
ACH-000701,-0.506027996784
ACH-000706,-0.539977004519
ACH-000711,-0.204915460374
ACH-000713,-0.30634284960999997
ACH-000714,-0.203674556795
ACH-000718,-0.105976568408
ACH-000720,-0.33918679378899996
ACH-000721,-0.252227965631
ACH-000724,-0.623755847062
ACH-000725,-0.255999374665
ACH-000732,-0.41309015346600003
ACH-000734,-0.22457070381299998
ACH-000735,-0.5770571302149999
ACH-000736,-0.109734245416
ACH-000738,-0.217909860455
ACH-000746,-0.641005582426
ACH-000747,-0.276548713077
ACH-000748,-0.39560100989200003
ACH-000753,-0.31894135063900003
ACH-000756,0.040055400933199994
ACH-000757,-0.287046684097
ACH-000758,-0.21744262764299999
ACH-000760,-0.43038670503700005
ACH-000763,-0.571092544151
ACH-000764,-0.435145665819
ACH-000765,-0.458616162982
ACH-000766,-0.202388344327
ACH-000767,-0.11868059081599999
ACH-000768,-0.158213087414
ACH-000769,-0.136077200481
ACH-000770,-0.26331460545
ACH-000771,-0.37679441238000005
ACH-000773,-0.268091751864
ACH-000776,-0.576510022979
ACH-000777,-0.585958560853
ACH-000778,-0.365997728335
ACH-000781,-0.341797300646
ACH-000782,-0.35755942005
ACH-000783,-0.25147189768100003
ACH-000784,-0.06170903341080001
ACH-000785,-0.271687755823
ACH-000787,-0.322194267365
ACH-000788,-0.30824271942
ACH-000791,-0.146117777653
ACH-000792,0.0182393768374
ACH-000794,-0.310256872328
ACH-000796,-0.35514344962
ACH-000799,-0.261748878339
ACH-000800,-0.226766955698
ACH-000802,-0.327277165506
ACH-000804,-0.386799282796
ACH-000805,-0.49562335764700005
ACH-000809,-0.11038279347100001
ACH-000810,0.401548389844
ACH-000811,-0.353495770936
ACH-000817,-0.28183752694200004
ACH-000819,-0.392729486544
ACH-000820,-0.225259138106
ACH-000821,-0.0379929722999
ACH-000822,-0.494920450157
ACH-000823,-0.390437696537
ACH-000824,-0.200372153554
ACH-000827,-0.248108967408
ACH-000829,-0.575721081075
ACH-000831,-0.430811124182
ACH-000832,-0.18556319917599998
ACH-000833,-0.077425406607
ACH-000834,-0.38406420916699996
ACH-000835,-0.403451757513
ACH-000836,-0.40899979529200003
ACH-000837,-0.16455717764299999
ACH-000838,-0.6220701921280001
ACH-000839,-0.148910484377
ACH-000840,-0.123056766869
ACH-000841,-0.0597538575241
ACH-000843,-0.334197140516
ACH-000846,0.0254804787734
ACH-000847,-0.20970651776299998
ACH-000848,-0.313070753567
ACH-000849,-0.426244893636
ACH-000851,-0.342089728221
ACH-000855,-0.319136805459
ACH-000856,-0.0636772322755
ACH-000858,-0.30862914854400003
ACH-000859,-0.246638087513
ACH-000861,-0.219798327444
ACH-000862,-0.36845274053099997
ACH-000865,-0.30034649060699997
ACH-000866,-0.302390982811
ACH-000867,-0.388594280531
ACH-000869,-0.21996409059900002
ACH-000872,-0.201203093895
ACH-000873,-0.319835776101
ACH-000876,-0.415907760999
ACH-000878,-0.33843429803099995
ACH-000880,-0.35023406531999995
ACH-000881,-0.34856014161
ACH-000882,-0.166862508798
ACH-000884,-0.154819827037
ACH-000885,-0.254047560024
ACH-000887,-0.32780050695
ACH-000888,-0.22435567033599998
ACH-000889,-0.16605334790100001
ACH-000890,-0.415065862513
ACH-000896,-0.168943461061
ACH-000898,-0.375154707195
ACH-000900,-0.242242096301
ACH-000901,-0.16791693234400001
ACH-000905,-0.403110751645
ACH-000906,-0.41686874446
ACH-000907,-0.24736993110199998
ACH-000910,-0.15390135178099998
ACH-000911,-0.23645898620099998
ACH-000912,-0.12643961489299999
ACH-000913,-0.283817766882
ACH-000915,-0.295520516087
ACH-000916,-0.527143368117
ACH-000917,-0.423327588937
ACH-000921,-0.26743180401
ACH-000924,-0.478973348436
ACH-000926,-0.226329832381
ACH-000928,-0.32941682656
ACH-000929,-0.41821023938
ACH-000932,-0.16049893093
ACH-000935,-0.2755522744
ACH-000936,-0.41128528851400004
ACH-000937,-0.0667794236381
ACH-000938,-0.138123646184
ACH-000939,-0.171228610151
ACH-000941,-0.18679041262899998
ACH-000943,-0.269297736332
ACH-000946,-0.13295894234300001
ACH-000947,-0.28409741492
ACH-000948,-0.201856733257
ACH-000950,-0.427998854484
ACH-000953,0.0438750361831
ACH-000957,-0.425520396398
ACH-000958,-0.310048245777
ACH-000960,-0.256249089146
ACH-000963,0.0191107339948
ACH-000968,-0.12285320484899999
ACH-000969,-0.244964327278
ACH-000973,-0.254082062329
ACH-000974,-0.236653698942
ACH-000975,-0.11806695271999999
ACH-000976,-0.0554667838849
ACH-000978,-0.155689853265
ACH-000980,-0.150401380508
ACH-000984,-0.195956565281
ACH-000986,-0.265823251546
ACH-000988,-0.45615796389700003
ACH-000993,-0.242198476778
ACH-000994,-0.011921667061700001
ACH-000996,-0.17637201547200002
ACH-001001,-0.333446048165
ACH-001020,-0.35115368278399994
ACH-001028,-0.36116863153800005
ACH-001031,-0.325986801302
ACH-001038,-0.0749846667507
ACH-001048,-0.144718320717
ACH-001050,-0.112174385889
ACH-001053,-0.09533871707560002
ACH-001054,-0.250475099294
ACH-001061,-0.18828391758699997
ACH-001067,-0.211310996503
ACH-001075,-0.304770549971
ACH-001096,-0.301927834196
ACH-001128,-0.39953683125100004
ACH-001134,-0.260288966243
ACH-001151,-0.306309957229
ACH-001163,-0.57813641513
ACH-001164,-0.197826071248
ACH-001173,-0.256337312936
ACH-001183,-0.27118966622699997
ACH-001184,-0.16780491886100002
ACH-001190,-0.335701857453
ACH-001192,-0.6199018526210001
ACH-001193,-0.444297853562
ACH-001196,-0.433417850501
ACH-001197,-0.19917666856
ACH-001205,-0.220250821481
ACH-001211,-0.448844977302
ACH-001212,-0.130066575123
ACH-001228,-0.08706063175510001
ACH-001232,-0.311022728069
ACH-001239,-0.18861797297200003
ACH-001274,-0.228255869219
ACH-001275,-0.184797402194
ACH-001277,-0.497051518799
ACH-001278,-0.203970526847
ACH-001280,-0.00308993821245
ACH-001283,-0.35758686190800004
ACH-001289,-0.21184809860399997
ACH-001295,-0.39857855951
ACH-001300,-0.336825834392
ACH-001301,-0.352891693637
ACH-001302,-0.537517408318
ACH-001303,-0.34664902395999997
ACH-001306,-0.316640878744
ACH-001318,-0.694541070831
ACH-001322,-0.43703645080200004
ACH-001328,-0.5588314478949999
ACH-001332,-0.552255239572
ACH-001333,-0.406608379882
ACH-001336,-0.494931771986
ACH-001340,-0.217089351164
ACH-001346,-0.180972798583
ACH-001353,-0.20911751944499998
ACH-001354,0.09325168033510002
ACH-001367,-0.20390971830600002
ACH-001368,-0.366956701121
ACH-001374,0.328152653505
ACH-001375,-0.12375552569
ACH-001377,-0.292727225031
ACH-001380,-0.29635776121
ACH-001391,-0.206046186107
ACH-001407,-0.043012112968800004
ACH-001408,-0.22522697672400002
ACH-001413,-0.41980265281900003
ACH-001430,-0.463469487911
ACH-001431,-0.425315881281
ACH-001450,-0.23115184466699998
ACH-001496,-0.363863488445
ACH-001500,-0.338539419643
ACH-001521,-0.0288292643541
ACH-001523,-0.535169834762
ACH-001532,-0.172446371935
ACH-001536,-0.013230537437499999
ACH-001550,-0.233455120812
ACH-001552,-0.322150499468
ACH-001554,-0.299705848401
ACH-001645,-0.167251351136
ACH-001654,-0.406808726774
ACH-001715,-0.14490044753200002
ACH-001735,-0.112298096501
ACH-001736,-0.380439863672
ACH-001737,-0.152027239859
ACH-001740,-0.290313209121
ACH-001745,-0.17078889946400003
ACH-001750,-0.287242071864
ACH-001765,-0.19534712788699998
ACH-001956,-0.34608365639399996
ACH-001957,-0.589499375263
