,ANKMY2 (57037)
ACH-000004,-0.21317338208
ACH-000007,-0.114159102484
ACH-000009,-0.09595461583239999
ACH-000011,-0.0214069210087
ACH-000012,-0.24998621108199998
ACH-000013,-0.08113393829580001
ACH-000014,0.167833487479
ACH-000015,-0.285582911349
ACH-000017,-0.053207227234399995
ACH-000018,-0.247729150168
ACH-000019,-0.0313057738791
ACH-000021,-0.158097675666
ACH-000022,-0.0614602251501
ACH-000025,0.24342682823000003
ACH-000028,-0.37478906990999994
ACH-000030,-0.0516909634404
ACH-000035,-0.15445464167099998
ACH-000036,-0.393175036538
ACH-000037,0.08021217081139999
ACH-000039,-0.31125147876200004
ACH-000040,-0.0781441595643
ACH-000041,-0.19106638696800002
ACH-000042,-0.10955868402100001
ACH-000045,-0.00448574894957
ACH-000047,-0.224601937017
ACH-000052,-0.190540792203
ACH-000053,-0.027670448911099998
ACH-000054,-0.20952055002599998
ACH-000055,-0.168081957564
ACH-000060,0.00157543837233
ACH-000067,0.0735351049753
ACH-000070,0.137158291618
ACH-000075,-0.304840519094
ACH-000078,-0.23053829765099998
ACH-000082,-0.0932107563533
ACH-000085,-0.0147871433929
ACH-000086,-0.092537284068
ACH-000087,0.0663676997846
ACH-000092,0.047209210886599996
ACH-000095,-0.020659370756599998
ACH-000097,-0.0778192364278
ACH-000098,-0.00227751773887
ACH-000099,-0.0917649037262
ACH-000108,-0.200060663667
ACH-000113,-0.23987462079
ACH-000115,-0.11287586127699999
ACH-000116,-0.09491695641730001
ACH-000118,-0.0854757479587
ACH-000120,-0.112669101266
ACH-000123,-0.0823126628564
ACH-000127,-0.117698480946
ACH-000128,-0.0513809530908
ACH-000132,0.23460348634
ACH-000133,-0.107441750516
ACH-000137,0.22444939369000003
ACH-000138,-0.199398772304
ACH-000142,-0.312347059868
ACH-000143,-0.06281164111990001
ACH-000146,0.014725034368200001
ACH-000148,-0.143394275456
ACH-000150,0.218602698008
ACH-000152,-0.006044962562870001
ACH-000153,-0.140874458531
ACH-000159,-0.24192420673
ACH-000160,0.0012918921042600002
ACH-000163,0.0959259128806
ACH-000167,0.045677773459599995
ACH-000168,-0.0462463525925
ACH-000169,-0.21288498809300002
ACH-000178,0.004052183544030001
ACH-000182,-0.187916526727
ACH-000183,-0.051754108582399996
ACH-000188,0.10809746820800001
ACH-000189,0.102097436522
ACH-000190,-0.09689642024669999
ACH-000198,-0.112106966551
ACH-000204,-0.0804844521365
ACH-000206,-0.142638067125
ACH-000207,0.176225344447
ACH-000211,-0.08816448232589999
ACH-000215,-0.151994976205
ACH-000221,-0.0177200737572
ACH-000222,-0.242257379403
ACH-000223,-0.0295731992921
ACH-000226,-0.09769480593119999
ACH-000227,-0.3805855335
ACH-000228,-0.152610513346
ACH-000231,-0.218984203334
ACH-000232,-0.0127687877192
ACH-000233,0.0395152799435
ACH-000234,0.0723612703714
ACH-000235,-0.188566300858
ACH-000237,-0.229125033335
ACH-000238,-0.228738881079
ACH-000243,-0.181284604576
ACH-000244,-0.281470958645
ACH-000246,-0.0564693018914
ACH-000248,-0.33994989903000006
ACH-000250,-0.262111177604
ACH-000251,0.232944332095
ACH-000253,-0.146572612679
ACH-000255,0.00309442766014
ACH-000256,-0.09466137285160002
ACH-000257,-0.0658865032439
ACH-000258,-0.234306647071
ACH-000259,-0.212583689107
ACH-000260,-0.0615476523115
ACH-000261,-0.012435743626099999
ACH-000262,-0.0985850338043
ACH-000263,-0.23820082081399999
ACH-000264,-0.24605643758
ACH-000265,0.0546264237675
ACH-000266,-0.300393377146
ACH-000272,-0.231755964314
ACH-000273,0.005111232660350001
ACH-000274,-0.07942216898019999
ACH-000277,-0.286738088657
ACH-000278,-0.0527182027709
ACH-000279,-0.0438952917997
ACH-000280,0.00675443327232
ACH-000281,-0.510279251118
ACH-000288,-0.180864069115
ACH-000291,-0.029886002970599998
ACH-000293,-0.0815659440253
ACH-000294,-0.125189513482
ACH-000295,-0.0673766552642
ACH-000296,-0.140279524335
ACH-000302,-0.185083311338
ACH-000304,-0.06955902821110001
ACH-000307,-0.15081711522299998
ACH-000308,-0.239008249146
ACH-000310,-0.030400634350799996
ACH-000311,-0.0955838150045
ACH-000312,-0.0739240005965
ACH-000315,0.15534329101
ACH-000316,-0.0528666095646
ACH-000317,0.07524112344480001
ACH-000318,0.0574339783285
ACH-000319,-0.246380910953
ACH-000320,0.38809131930600005
ACH-000322,-0.37283397709700006
ACH-000323,-0.07048723305219999
ACH-000324,-0.0275654996663
ACH-000329,-0.165507462544
ACH-000330,-0.30861955366099997
ACH-000331,0.13613194381899998
ACH-000332,-0.222233209657
ACH-000334,-0.101041302326
ACH-000335,0.039881662694
ACH-000336,-0.14837596514499998
ACH-000337,-0.274527735314
ACH-000339,-0.09533787323540001
ACH-000341,-0.192772991228
ACH-000348,0.137511150837
ACH-000350,-0.19533794735800003
ACH-000352,-0.0764853771205
ACH-000356,-0.46508972612800004
ACH-000361,-0.340678123296
ACH-000362,-0.12643003865900002
ACH-000363,-0.0345649211316
ACH-000364,-0.133406945659
ACH-000365,-0.0205144513905
ACH-000366,-0.00453040028237
ACH-000368,0.062762725075
ACH-000374,0.0076741705304799995
ACH-000375,-0.0629279256953
ACH-000376,-0.11971171907099999
ACH-000381,-0.0784734017335
ACH-000383,-0.146575063184
ACH-000387,-0.188014897118
ACH-000389,-0.15903229169299998
ACH-000390,-0.080691849365
ACH-000393,-0.19445866893
ACH-000395,-0.40854343469400006
ACH-000397,-0.183840576834
ACH-000401,-0.31155427789900003
ACH-000402,-0.080027314144
ACH-000403,-0.298399651557
ACH-000404,-0.34765334962300004
ACH-000406,-0.0972783948172
ACH-000407,-0.12600206059
ACH-000408,-0.0795685097046
ACH-000410,0.144225060838
ACH-000411,-0.141402309113
ACH-000414,-0.163522833542
ACH-000415,-0.24241510154100002
ACH-000416,-0.173209858277
ACH-000420,-0.0045015095550600005
ACH-000421,-0.0866987776639
ACH-000424,0.0021916023650700002
ACH-000425,-0.217441502886
ACH-000426,0.11827399148399999
ACH-000427,-0.309818394167
ACH-000433,0.0052296486227700004
ACH-000436,0.0379489577243
ACH-000444,-0.19187268712900002
ACH-000445,-0.0808433132836
ACH-000448,-0.196603015639
ACH-000450,-0.139975327829
ACH-000452,-0.331646454878
ACH-000454,0.014444913394299999
ACH-000458,-0.0943189598976
ACH-000459,-0.118925881244
ACH-000460,-0.313615312641
ACH-000461,-0.12494755292700001
ACH-000463,-0.16768056453500002
ACH-000464,-0.325824565321
ACH-000466,0.0117673812001
ACH-000467,-0.284883369242
ACH-000468,0.0200516529972
ACH-000469,0.033130444661
ACH-000470,0.0322561719375
ACH-000471,-0.18705063138
ACH-000472,-0.10766001545199999
ACH-000473,-0.17791203811200001
ACH-000475,-0.1439109566
ACH-000476,-0.23362903563700002
ACH-000477,-0.189856575004
ACH-000480,-0.163106903518
ACH-000481,-0.24343121209600002
ACH-000483,0.11805443755
ACH-000484,0.126593448937
ACH-000485,-0.32066977625
ACH-000486,-0.130473808331
ACH-000487,-0.00232117145802
ACH-000488,-0.124110137228
ACH-000490,-0.06699193909369999
ACH-000491,-0.183599513168
ACH-000495,-0.00514695293672
ACH-000496,-0.154793543969
ACH-000499,0.112300851459
ACH-000500,-0.5929933771379999
ACH-000502,-0.09251307318510002
ACH-000503,-0.43420154478999995
ACH-000505,0.0217132406805
ACH-000507,-0.241717137208
ACH-000510,-0.0543944574151
ACH-000511,-0.201031577525
ACH-000512,0.019027821226900003
ACH-000516,-0.12446507622300002
ACH-000517,0.155857038703
ACH-000518,-0.238477750343
ACH-000520,-0.231345247395
ACH-000521,-0.011455515343799998
ACH-000522,0.195999500869
ACH-000524,-0.17934877970600002
ACH-000527,-0.235108967025
ACH-000528,-0.110697461665
ACH-000537,-0.12119955060200001
ACH-000541,-0.18055370579100002
ACH-000542,-0.004900833549300001
ACH-000544,-0.0343546272894
ACH-000545,0.0327699925736
ACH-000547,-0.11389752650599999
ACH-000548,-0.361297333596
ACH-000549,-0.367616270993
ACH-000550,-0.04622012687419999
ACH-000552,-0.0555879341349
ACH-000556,-0.185109957216
ACH-000557,-0.0015402343830000001
ACH-000570,-0.0832172156295
ACH-000571,-0.0335824382725
ACH-000573,0.11003041944700001
ACH-000576,0.147080900408
ACH-000580,-0.07313558634110001
ACH-000584,-0.237655640163
ACH-000585,-0.146101994445
ACH-000588,0.018954937232400004
ACH-000589,-0.014178311936600001
ACH-000591,-0.11550129284399999
ACH-000593,-0.10632723767100001
ACH-000600,-0.131427757185
ACH-000601,-0.111910237843
ACH-000604,-0.0465148708106
ACH-000605,-0.09643861899160001
ACH-000606,-0.328715712065
ACH-000608,-0.0819555370572
ACH-000614,-0.311241397686
ACH-000616,-0.040217681432300006
ACH-000618,-0.09301799243850001
ACH-000619,-0.0566194440431
ACH-000620,-0.12791818690099999
ACH-000621,-0.250338231317
ACH-000622,0.022273199711799998
ACH-000623,-0.230758503631
ACH-000624,-0.0505517665244
ACH-000627,0.144635182716
ACH-000630,0.111082632372
ACH-000632,-0.536222009921
ACH-000633,-0.17106210706900002
ACH-000637,-0.0572948995999
ACH-000638,-0.0524367159148
ACH-000646,-0.41644314926200005
ACH-000647,-0.158335466485
ACH-000648,-0.165171803301
ACH-000649,-0.09733098812449999
ACH-000651,-0.011244286911500001
ACH-000652,-0.050888559093399996
ACH-000653,0.216512630384
ACH-000657,-0.09414006709839999
ACH-000658,-0.0133410677235
ACH-000661,-0.197754214871
ACH-000662,-0.157019391925
ACH-000663,-0.0190243497962
ACH-000665,-0.0976581069747
ACH-000671,-0.056328755079300005
ACH-000673,-0.19852145727200002
ACH-000676,-0.342002613459
ACH-000677,-0.140189358539
ACH-000681,-0.24365831218000003
ACH-000682,-0.26488648593
ACH-000683,-0.0469395767514
ACH-000684,-0.090226063116
ACH-000688,0.7795563862029999
ACH-000693,-0.17734231950100002
ACH-000694,-0.11614146550200001
ACH-000695,-0.261152152635
ACH-000696,-0.0344721346054
ACH-000697,-0.176557923822
ACH-000699,-0.177484959269
ACH-000701,-0.22810034630800002
ACH-000706,-0.138453981889
ACH-000711,-0.27565756539
ACH-000713,-0.30526117013
ACH-000714,0.06789295908739999
ACH-000718,-0.132890468355
ACH-000720,0.0360010245344
ACH-000721,-0.042008637936
ACH-000724,-0.605280841335
ACH-000725,-0.131094236265
ACH-000732,-0.0657294137176
ACH-000734,-0.218731411006
ACH-000735,-0.266876890958
ACH-000736,-0.028456067719900002
ACH-000738,-0.0731637868724
ACH-000746,-0.0493510793438
ACH-000747,-0.08608262123610001
ACH-000748,-0.260488421146
ACH-000753,-0.228997571866
ACH-000756,-0.10387918838
ACH-000757,0.18916074607099997
ACH-000758,0.031140396653499998
ACH-000760,-0.106288792544
ACH-000763,0.124375289544
ACH-000764,0.0121136579348
ACH-000765,-0.25812629337
ACH-000766,-0.18170525036
ACH-000767,-0.19436999355999998
ACH-000768,-0.0308486088216
ACH-000769,-0.08674422655200001
ACH-000770,-0.0633610235174
ACH-000771,-0.163191928977
ACH-000773,0.22693685485800003
ACH-000776,-0.38429759596699997
ACH-000777,-0.100396574025
ACH-000778,-0.021423647095499997
ACH-000781,-0.147312040396
ACH-000782,0.0376717347603
ACH-000783,-0.051588146834199995
ACH-000784,-0.025714928003099997
ACH-000785,-0.0922723305999
ACH-000787,-0.0103654866632
ACH-000788,-0.18422653556200003
ACH-000791,-0.204904739208
ACH-000792,-0.111357027095
ACH-000794,-0.22193503786600002
ACH-000796,-0.060396931576
ACH-000799,-0.19829499203099998
ACH-000800,-0.190008092262
ACH-000802,-0.18313322309500002
ACH-000804,0.08798607363839998
ACH-000805,-0.362791313228
ACH-000809,-0.130476194369
ACH-000810,0.203423729507
ACH-000811,-0.283487901826
ACH-000817,0.201593561687
ACH-000819,0.08223607360230001
ACH-000820,0.602454507501
ACH-000821,0.0024200147173800003
ACH-000822,-0.0412946010906
ACH-000823,-0.05737872519730001
ACH-000824,-0.0831488909926
ACH-000827,-0.227001454312
ACH-000829,0.0239656192496
ACH-000831,-0.04316080464890001
ACH-000832,-0.312636088895
ACH-000833,-0.05259804730280001
ACH-000834,-0.14939822707699998
ACH-000835,-0.0618855925653
ACH-000836,-0.232069186736
ACH-000837,-0.17949615184099998
ACH-000838,-0.016745639519200002
ACH-000839,-0.176111542832
ACH-000840,0.0837219706545
ACH-000841,-0.268140056696
ACH-000843,-0.0869223778641
ACH-000846,0.013850759776700002
ACH-000847,-0.165071057611
ACH-000848,-0.197233742797
ACH-000849,-0.314857105522
ACH-000851,-0.104539271802
ACH-000855,0.022083462440800002
ACH-000856,-0.0458641233151
ACH-000858,-0.191327216396
ACH-000859,-0.318768425618
ACH-000861,0.07696173334
ACH-000862,-0.27106726815000004
ACH-000865,-0.0522613532411
ACH-000866,-0.318488331519
ACH-000867,-0.7618054784739999
ACH-000869,-0.0740976319246
ACH-000872,-0.042525512017299996
ACH-000873,0.0539109296947
ACH-000876,0.00443310042752
ACH-000878,-0.0422444441593
ACH-000880,-0.26552288915399996
ACH-000881,-0.297525614551
ACH-000882,-0.214526128403
ACH-000884,-0.10538739812999999
ACH-000885,-0.09077552642629999
ACH-000887,-0.16229197162
ACH-000888,-0.10372423451
ACH-000889,0.10297077335799999
ACH-000890,-0.239328031364
ACH-000896,-0.09162460347200001
ACH-000898,-0.18087469215799998
ACH-000900,-0.337252124009
ACH-000901,-0.056112139617800004
ACH-000905,-0.290991649027
ACH-000906,-0.0494212729256
ACH-000907,0.09253346050619998
ACH-000910,-0.28797968648600003
ACH-000911,-0.270070777738
ACH-000912,-0.0412408147978
ACH-000913,-0.173079728439
ACH-000915,-0.08581820017179999
ACH-000916,0.0135177064406
ACH-000917,-0.20206222108
ACH-000921,-0.115200952257
ACH-000924,-0.120058976602
ACH-000926,-0.5411093617670001
ACH-000928,-0.187762177225
ACH-000929,-0.0773131685736
ACH-000932,-0.116530585933
ACH-000935,-0.143394119269
ACH-000936,-0.16715018255
ACH-000937,-0.005814953163459999
ACH-000938,0.017048664203700003
ACH-000939,-0.049702049585600004
ACH-000941,-0.109271744774
ACH-000943,-0.07092933640850001
ACH-000946,-0.244187126356
ACH-000947,-0.11319176264599999
ACH-000948,-0.143287011382
ACH-000950,-0.326493924225
ACH-000953,0.0500611089537
ACH-000957,-0.33748568954999997
ACH-000958,-0.339630638674
ACH-000960,-0.12521253676799998
ACH-000963,-0.244009766709
ACH-000968,0.020520257497
ACH-000969,-0.0634865421944
ACH-000973,-0.11961501816299999
ACH-000974,-0.155729257445
ACH-000975,-0.0712263757879
ACH-000976,-0.0206109195538
ACH-000978,-0.0607441589817
ACH-000980,-0.051515544908600004
ACH-000984,-0.179185978739
ACH-000986,-0.0373016828016
ACH-000988,-0.166344803104
ACH-000993,-0.223762059514
ACH-000994,0.019158730606500002
ACH-000996,-0.11242984243899999
ACH-001001,-0.059796535159
ACH-001020,-0.11628954524
ACH-001028,-0.166375840325
ACH-001031,-0.0492376587624
ACH-001038,-0.0828824178476
ACH-001048,-0.062761304595
ACH-001050,-0.0369610715825
ACH-001053,0.0726495188912
ACH-001054,-0.0638173790396
ACH-001061,-0.168087484769
ACH-001067,0.0369665784081
ACH-001075,-0.27257418054
ACH-001096,-0.12494406095499999
ACH-001128,-0.61301131995
ACH-001134,-0.19173269965
ACH-001151,-0.0837666478432
ACH-001163,-0.036770789004699996
ACH-001164,-0.119020084827
ACH-001173,-0.015452346550700002
ACH-001183,0.18291841557
ACH-001184,-0.191669676383
ACH-001190,-0.271843192126
ACH-001192,-0.0324898032662
ACH-001193,-0.182681133706
ACH-001196,-0.0385156141599
ACH-001197,0.0406765555706
ACH-001205,-0.00868858067259
ACH-001211,-0.20806155142299998
ACH-001212,0.0375479551672
ACH-001228,-0.173792913721
ACH-001232,-0.3395826467
ACH-001239,-0.196769275867
ACH-001274,0.176500115276
ACH-001275,0.0173195611729
ACH-001277,-0.23959765143599998
ACH-001278,-0.153474440545
ACH-001280,0.022904377022899998
ACH-001283,-0.18124586199099998
ACH-001289,-0.35325027824199995
ACH-001295,-0.030788164861499996
ACH-001300,0.0381779833495
ACH-001301,-0.341901627806
ACH-001302,0.160710010033
ACH-001303,0.184830510246
ACH-001306,-0.0285501968562
ACH-001318,-0.169324689016
ACH-001322,-0.19369022336800001
ACH-001328,-0.059331605620000005
ACH-001332,-0.395638139502
ACH-001333,-0.202885061974
ACH-001336,-0.110426301084
ACH-001340,-0.230002128939
ACH-001346,-0.264026527568
ACH-001353,-0.0187891594118
ACH-001354,-0.0805324997719
ACH-001367,0.08574545703130002
ACH-001368,-0.035338227683599996
ACH-001374,0.20834470549000003
ACH-001375,-0.0981440694455
ACH-001377,-0.27815922627399997
ACH-001380,-0.167354309757
ACH-001391,-0.208078989415
ACH-001407,-0.11394197890900001
ACH-001408,-0.147785819689
ACH-001413,0.12001038230000001
ACH-001430,0.011221068064299998
ACH-001431,-0.206912120702
ACH-001450,0.161564613527
ACH-001496,-0.122757480293
ACH-001500,-0.243944554739
ACH-001521,-0.071089943295
ACH-001523,-0.20753165155699999
ACH-001532,0.227978055184
ACH-001536,-0.009537917327379998
ACH-001550,-0.0726610397491
ACH-001552,0.0785218568528
ACH-001554,-0.276880896826
ACH-001645,-0.12252131566999999
ACH-001654,-0.07906112785239999
ACH-001715,-0.45423982587800005
ACH-001735,-0.12432947509000002
ACH-001736,0.06667467948400001
ACH-001737,-0.202247868475
ACH-001740,-0.10596266169299999
ACH-001745,-0.104519034773
ACH-001750,-0.165536394825
ACH-001765,-0.0648594952967
ACH-001956,-0.217872324503
ACH-001957,-0.11396265718399999
