,VENTX (27287)
ACH-000381,-0.330083955655
ACH-000383,-0.111372803157
ACH-000387,-0.23761010168000002
ACH-000389,-0.244048209679
ACH-000390,-0.312906484483
ACH-000393,-0.26140887934900003
ACH-000395,-0.0217162259674
ACH-000397,0.0201754836893
ACH-000401,-0.0842241428249
ACH-000402,0.08284407623210001
ACH-000403,-0.14919548068299998
ACH-000404,0.134306302694
ACH-000406,-0.162154249108
ACH-000407,-0.19597049861299998
ACH-000408,-0.326964860215
ACH-000410,-0.13739846266699998
ACH-000411,-0.29674517787099997
ACH-000414,-0.31283301608
ACH-000415,-0.254793842932
ACH-000416,-0.113764183956
ACH-000420,-0.08644528178
ACH-000421,-0.15355846835
ACH-000424,-0.0648811605224
ACH-000425,0.0589987205951
ACH-000426,-0.255206247011
ACH-000427,0.16893063184300003
ACH-000433,-0.151202727486
ACH-000436,-0.45449668076800004
ACH-000444,-0.289942769908
ACH-000445,-0.023750550586200004
ACH-000448,-0.208559710108
ACH-000450,-0.07430528359389998
ACH-000452,-0.057040419697500004
ACH-000454,-0.265925141817
ACH-000458,-0.29676477484700003
ACH-000459,-0.12246228428200001
ACH-000460,-0.110014588279
ACH-000461,-0.044516823210300004
ACH-000463,-0.038586096616500004
ACH-000464,0.0688436986779
ACH-000466,-0.0876568652668
ACH-000467,-0.304961449368
ACH-000468,-0.389947201932
ACH-000469,-0.20507985919399999
ACH-000470,-0.220477702745
ACH-000471,-0.13834320309599998
ACH-000472,-0.164242040294
ACH-000473,-0.21702802784400002
ACH-000475,-0.0547379795482
ACH-000476,-0.043449826423699996
ACH-000477,-0.22929559425999999
ACH-000480,-0.188451355693
ACH-000481,-0.23692146505199999
ACH-000483,-0.0131695738414
ACH-000484,-0.365266036841
ACH-000485,-0.25426445114199997
ACH-000486,-0.14862957621099998
ACH-000487,-0.23846441950999997
ACH-000488,-0.09003190528999999
ACH-000490,0.007390184924380001
ACH-000491,-0.0310247379006
ACH-000495,-0.24725768478000001
ACH-000496,-0.22512349875100002
ACH-000499,-0.52682202828
ACH-000500,-0.0430117403109
ACH-000502,-0.224836240147
ACH-000503,-0.0667630946923
ACH-000505,-0.194563366104
ACH-000507,-0.24144957542599998
ACH-000510,-0.0918540506725
ACH-000511,-0.192786003041
ACH-000512,-0.259938030868
ACH-000516,-0.0404823242041
ACH-000517,-0.19474037919300002
ACH-000518,-0.183770703242
ACH-000520,-0.12134045361099999
ACH-000521,-0.165936413433
ACH-000522,-0.326359700822
ACH-000524,-0.35175857626999996
ACH-000527,-0.09695245162249999
ACH-000528,-0.229233560029
ACH-000537,-0.198900299971
ACH-000541,0.0857461452623
ACH-000542,-0.19762872176600002
ACH-000544,-0.186399223921
ACH-000545,-0.110107010722
ACH-000547,-0.21028821474
ACH-000548,-0.145884755693
ACH-000549,-0.24154229449499998
ACH-000550,-0.24031022882599998
ACH-000552,-0.1961862307
ACH-000556,-0.10761135304300001
ACH-000557,-0.33945592994900003
ACH-000570,-0.0598615963556
ACH-000571,-0.190082143402
ACH-000573,-0.269327436127
ACH-000576,-0.260370007975
ACH-000580,0.0437269823685
ACH-000584,-0.26148665914700003
ACH-000585,-0.22170485440999999
ACH-000588,-0.101430833327
ACH-000589,-0.23436192442899997
ACH-000591,-0.429325008042
ACH-000593,0.0609277038865
ACH-000600,-0.292586667094
ACH-000601,-0.159246052467
ACH-000604,-0.0147008374849
ACH-000605,-0.211980303004
ACH-000606,-0.137235735614
ACH-000608,-0.154846339416
ACH-000614,0.033336974453799996
ACH-000616,-0.322524449994
ACH-000618,-0.0682381585959
ACH-000619,-0.103311008043
ACH-000620,-0.193758336829
ACH-000621,-0.37504782617700005
ACH-000622,-0.423338531799
ACH-000623,-0.45295670624799994
ACH-000624,-0.18094335521699997
ACH-000627,-0.30047449889600003
ACH-000630,-0.130609783784
ACH-000632,-0.160400731983
ACH-000633,-0.126971162246
ACH-000637,-0.237523687508
ACH-000638,-0.14003205008
ACH-000646,-0.415595533522
ACH-000647,-0.037655213926699994
ACH-000648,-0.226829664828
ACH-000649,-0.237944207174
ACH-000651,-0.154079291784
ACH-000652,-0.334726735426
ACH-000653,-0.208681579098
ACH-000657,-0.305228342642
ACH-000658,-0.121693134496
ACH-000661,-0.0930943385741
ACH-000662,-0.273524765977
ACH-000663,-0.11123472046800001
ACH-000665,-0.15398352654300002
ACH-000671,-0.403974691151
ACH-000673,-0.20499037245
ACH-000676,-0.23354070175299999
ACH-000677,-0.145109336093
ACH-000681,-0.11961014425000001
ACH-000682,-0.184421005946
ACH-000683,-0.133691747141
ACH-000684,-0.151914386512
ACH-000688,-0.41788064489200005
ACH-000693,-0.0844782076702
ACH-000694,-0.174530129571
ACH-000695,-0.324790296086
ACH-000696,-0.269301989182
ACH-000697,-0.12869995303600001
ACH-000699,-0.37431968460799997
ACH-000701,-0.176333290458
ACH-000706,-0.178267976056
ACH-000711,-0.17673823752700002
ACH-000713,-0.303400149793
ACH-000714,-0.24855374356100002
ACH-000718,-0.10571471743
ACH-000720,-0.10674604878499999
ACH-000721,-0.09510335405230001
ACH-000724,-0.06258866471090001
ACH-000725,-0.10798625069000001
ACH-000732,-0.269056543584
ACH-000734,-0.129599298364
ACH-000735,-0.20932997579100002
ACH-000736,-0.101629167366
ACH-000738,-0.244241831726
ACH-000746,-0.0165865688171
ACH-000747,-0.05048263632259999
ACH-000748,-0.08757345267110002
ACH-000753,-0.23432625716699998
ACH-000756,-0.241892804436
ACH-000757,-0.09634882734380001
ACH-000758,-0.464413770448
ACH-000760,-0.0520921050366
ACH-000763,-0.0880357893105
ACH-000764,-0.07130369086919999
ACH-000765,-0.35761342774099997
ACH-000766,-0.157003755075
ACH-000767,-0.126183393446
ACH-000768,-0.190191267016
ACH-000769,-0.39274133598399996
ACH-000770,-0.222677437156
ACH-000771,-0.101821304812
ACH-000773,-0.21021749322900002
ACH-000776,-0.34258779099500003
ACH-000777,-0.11415919624399999
ACH-000778,-0.16666085893
ACH-000781,-0.267066652011
ACH-000782,-0.14524907909499998
ACH-000783,-0.419627045246
ACH-000784,-0.197163179217
ACH-000785,-0.122675538353
ACH-000787,-0.20281409821899998
ACH-000788,-0.149735390515
ACH-000791,-0.233113428728
ACH-000792,-0.250543058499
ACH-000794,-0.193461538752
ACH-000796,-0.206793762211
ACH-000799,-0.266019903611
ACH-000800,-0.164139587077
ACH-000802,-0.17252014254599998
ACH-000804,-0.397576450635
ACH-000805,-0.157535758953
ACH-000809,-0.135770881978
ACH-000810,-0.448613993174
ACH-000811,-0.156174235681
ACH-000817,-0.302029653124
ACH-000819,-0.058382966403
ACH-000820,0.057625744137500004
ACH-000821,-0.135898552188
ACH-000822,-0.0667940311662
ACH-000823,-0.0738480027707
ACH-000824,0.0021730705708600004
ACH-000827,-0.26049111063700003
ACH-000829,-0.349009588904
ACH-000831,-0.34734980911200003
ACH-000832,-0.138387303174
ACH-000833,-0.24787463682500002
ACH-000834,-0.173553422651
ACH-000835,-0.22255529156800002
ACH-000836,-0.09919752310699999
ACH-000837,-0.0837099425043
ACH-000838,-0.594553490218
ACH-000839,-0.04335676626419999
ACH-000840,-0.463704027422
ACH-000841,-0.192947542942
ACH-000843,-0.266952891394
ACH-000846,-0.0947806540776
ACH-000847,-0.17491218321899998
ACH-000848,-0.054047085066099995
ACH-000849,-0.37689805378300006
ACH-000851,-0.136399705958
ACH-000855,-0.347239259838
ACH-000856,-0.448854246106
ACH-000858,-0.0373526342304
ACH-000859,-0.363348795389
ACH-000861,-0.20057185606
ACH-000862,-0.249393916321
ACH-000865,-0.156206823465
ACH-000866,-0.245630726706
ACH-000867,-0.126907335891
ACH-000869,-0.211937217639
ACH-000872,-0.0817898484503
ACH-000873,-0.157413491831
ACH-000876,-0.389359064503
ACH-000878,-0.14317744978900002
ACH-000880,-0.41082328387500006
ACH-000881,-0.15750103863700002
ACH-000882,-0.21897429433200002
ACH-000884,-0.188007478992
ACH-000885,-0.551237148072
ACH-000887,-0.0909464425565
ACH-000888,-0.15852232538
ACH-000889,-0.171684706545
ACH-000890,-0.117307832162
ACH-000896,-0.1637996639
ACH-000898,-0.08387952505099999
ACH-000900,0.0857180805753
ACH-000901,-0.234249887994
ACH-000905,-0.144462896112
ACH-000906,-0.228718193172
ACH-000907,-0.14212260443299998
ACH-000910,-0.31158149132199997
ACH-000911,-0.20407926168999999
ACH-000912,0.034952194842599996
ACH-000913,-0.218358834995
ACH-000915,-0.13900111453199998
ACH-000916,-0.18153251732099998
ACH-000917,-0.257949337369
ACH-000921,-0.145434113884
ACH-000924,-0.208934964141
ACH-000926,-0.208903123759
ACH-000928,-0.147894843924
ACH-000929,-0.10287054024700001
ACH-000932,-0.071235198339
ACH-000935,-0.3664508941
ACH-000936,-0.17839979667
ACH-000937,-0.353367776492
ACH-000938,-0.34503141361199996
ACH-000939,-0.015775770722100003
ACH-000941,-0.0654300395871
ACH-000943,-0.321697283615
ACH-000946,-0.246818796792
ACH-000947,-0.305811948818
ACH-000948,-0.216462784438
ACH-000950,-0.11769328992799999
ACH-000953,-0.41416524410300004
ACH-000957,-0.119105863899
ACH-000958,-0.42038932005
ACH-000960,-0.0617130102288
ACH-000963,-0.00297399108692
ACH-000968,-0.012363912448499999
ACH-000969,-0.294446414605
ACH-000973,-0.149945609914
ACH-000974,-0.380972434234
ACH-000975,-0.0949331351888
ACH-000976,0.0640105796945
ACH-000978,-0.18978030765299997
ACH-000980,-0.185115297592
ACH-000984,0.249021539358
ACH-000986,-0.340029699113
ACH-000988,-0.05175891331619999
ACH-000993,-0.24370554850200002
ACH-000994,-0.249619356893
ACH-000996,-0.216987964902
ACH-001001,-0.172155239426
ACH-001020,-0.157957383001
ACH-001028,-0.156249465714
ACH-001031,-0.197265141406
ACH-001038,-0.292269096908
ACH-001048,-0.21505304652399998
ACH-001050,-0.17947594634199998
ACH-001053,-0.15398583232899998
ACH-001054,-0.07259191127669999
ACH-001061,-0.140151733666
ACH-001067,-0.488642069987
ACH-001075,-0.0866548429488
ACH-001096,-0.23213004149
ACH-001128,-0.11256223760299999
ACH-001134,-0.250747234893
ACH-001151,-0.146961507996
ACH-001163,-0.35469912511999996
ACH-001164,-0.347867814395
ACH-001173,-0.195078675171
ACH-001183,-0.230885526672
ACH-001184,-0.18571918942200003
ACH-001190,-0.176567664571
ACH-001192,-0.28976141130800004
ACH-001193,-0.335483227725
ACH-001196,-0.137678885139
ACH-001197,-0.15438672010600002
ACH-001205,-0.337805934981
ACH-001211,0.0827709595672
ACH-001212,-0.0338221171393
ACH-001228,-0.0399060314116
ACH-001232,-0.263368423616
ACH-001239,-0.139016154797
ACH-001274,-0.0316077815753
ACH-001275,-0.373919831335
ACH-001277,-0.147468489527
ACH-001278,-0.289581518345
ACH-001280,-0.584803096584
ACH-001283,-0.22784066905499997
ACH-001289,-0.36233105154600004
ACH-001295,-0.24402112901700002
ACH-001300,-0.274510733675
ACH-001301,-0.368754187238
ACH-001302,-0.516648246612
ACH-001303,-0.290083510187
ACH-001306,-0.36703080643200003
ACH-001318,-0.152190056488
ACH-001322,-0.370679741793
ACH-001328,-0.225278138495
ACH-001332,-0.15728153292000002
ACH-001333,-0.0390402227246
ACH-001336,-0.223239083517
ACH-001340,-0.152620325648
ACH-001346,-0.316827209331
ACH-001353,-0.317946430682
ACH-001354,0.06950748951960001
ACH-001367,-0.238540805417
ACH-001368,-0.0677806383433
ACH-001374,-0.15202021016
ACH-001375,-0.11895403212200001
ACH-001377,-0.28091940483800004
ACH-001380,-0.29380379708099996
ACH-001391,-0.07363062413039999
ACH-001407,-0.21967903984499998
ACH-001408,-0.293549588908
ACH-001413,-0.083933760779
ACH-001430,-0.00397633292775
ACH-001431,-0.440432020234
ACH-001450,-0.041035802962199996
ACH-001496,-0.210793301978
ACH-001500,-0.0862787596249
ACH-001521,-0.20885010893300002
ACH-001523,-0.196896920045
ACH-001532,-0.20040241262800002
ACH-001536,-0.09411106573410001
ACH-001550,-0.130683831636
ACH-001552,-0.12046986569
ACH-001554,-0.24498578386999997
ACH-001645,-0.284100193406
ACH-001654,-0.32004158477899997
ACH-001715,-0.39455601259000006
ACH-001735,-0.0822012008423
ACH-001736,-0.260083298461
ACH-001737,-0.283257207098
ACH-001740,-0.315657295639
ACH-001745,-0.313162007284
ACH-001750,-0.114392897887
ACH-001765,-0.198821560779
ACH-001956,-0.226208350089
ACH-001957,-0.212151452412
