,TARBP1 (6894)
ACH-000004,0.009790975838290002
ACH-000007,0.038732723667
ACH-000009,-0.24190014999499998
ACH-000011,0.115265239778
ACH-000012,-0.101231796326
ACH-000013,-0.0181427890486
ACH-000014,-0.16892073849
ACH-000015,-0.014888855859299999
ACH-000017,0.0153114506974
ACH-000018,0.00765292235444
ACH-000019,0.252214655806
ACH-000021,-0.18336001133000002
ACH-000022,-0.010344663630700001
ACH-000025,0.0523134661532
ACH-000028,0.08330483881739999
ACH-000030,-0.051460170567500005
ACH-000035,-0.035931097588699994
ACH-000036,-0.153252533366
ACH-000037,0.023287857587799998
ACH-000039,0.28133666165800003
ACH-000040,0.129245521404
ACH-000041,-0.206398862011
ACH-000042,-0.0399335898907
ACH-000045,-0.17682465359000002
ACH-000047,-0.019895871744400002
ACH-000052,0.14727016535700002
ACH-000053,0.07220483532489999
ACH-000054,-0.090786499122
ACH-000055,0.10619730521199999
ACH-000060,0.11276335071100001
ACH-000067,-0.00361351059867
ACH-000070,-0.00546811154491
ACH-000075,-0.111029715756
ACH-000078,0.0824182861854
ACH-000082,-0.224935015962
ACH-000085,-0.225996742027
ACH-000086,0.00844057194501
ACH-000087,0.287849550489
ACH-000092,0.0104410151285
ACH-000095,-0.142415910846
ACH-000097,-0.00045664595206800006
ACH-000098,0.0803084572854
ACH-000099,-0.00918054252485
ACH-000108,0.123817334758
ACH-000113,-0.209381918354
ACH-000115,0.0371082439957
ACH-000116,-0.0833563959707
ACH-000118,0.058369202946300006
ACH-000120,0.0806995559396
ACH-000123,0.00032440250159400006
ACH-000127,-0.126757574113
ACH-000128,-0.059839094530600004
ACH-000132,0.0525497102871
ACH-000133,0.206986323079
ACH-000137,0.0473914104359
ACH-000138,-0.0215036225268
ACH-000142,-0.101297205512
ACH-000143,-0.133648907412
ACH-000146,-0.0009655796599089999
ACH-000148,-0.155803458264
ACH-000150,-0.05624656200130001
ACH-000152,-0.0269055498449
ACH-000153,-0.023908630082099997
ACH-000159,-0.0488662204975
ACH-000160,0.305367426004
ACH-000163,-0.151991490979
ACH-000167,0.0036324349402
ACH-000168,-0.0310074683036
ACH-000169,0.05210171100719999
ACH-000178,0.26035935683
ACH-000182,0.10846019259999999
ACH-000183,-0.113607629408
ACH-000188,-0.0311066067857
ACH-000189,-0.197239529852
ACH-000190,-0.00752747785269
ACH-000198,0.0287906370945
ACH-000204,-0.11740833785299999
