,SIVA1 (10572)
ACH-000365,-0.263879203977
ACH-000366,-0.49267341620899996
ACH-000368,-0.536538108858
ACH-000374,-0.258381256116
ACH-000375,-0.812600144101
ACH-000376,-0.17963368914900002
ACH-000381,-0.33348907044500004
ACH-000383,-0.34781799581999995
ACH-000387,-0.543948464284
ACH-000389,-0.360383080543
ACH-000390,-0.101616780668
ACH-000393,-0.34121046997000004
ACH-000395,-0.49353594249399996
ACH-000397,-0.23414381973200002
ACH-000401,-0.584945534781
ACH-000402,-0.620292417129
ACH-000403,-0.383516568293
ACH-000404,-0.690024583017
ACH-000406,-0.21539460843400002
ACH-000407,-0.400757060511
ACH-000408,-0.314193584624
ACH-000410,-0.285918408232
ACH-000411,-0.398881434677
ACH-000414,-0.0179549305917
ACH-000415,-0.45195046680699996
ACH-000416,-0.338765049873
ACH-000420,-0.0459367305154
ACH-000421,-0.670999679738
ACH-000424,-0.655229063789
ACH-000425,-0.16020665335999998
ACH-000426,-0.201384221704
ACH-000427,-0.808340917983
ACH-000433,-0.713201126642
ACH-000436,-0.291234482944
ACH-000444,-0.696947837819
ACH-000445,-0.502224018451
ACH-000448,-0.449855719921
ACH-000450,-0.331460442522
ACH-000452,-0.241467175863
ACH-000454,-0.28160454040800004
ACH-000458,-0.361935677105
ACH-000459,-0.588799182301
ACH-000460,-0.259464466923
ACH-000461,-0.344899086619
ACH-000463,-0.105002042621
ACH-000464,-0.20427747880199998
ACH-000466,-0.205129236991
ACH-000467,-0.31410099336999997
ACH-000468,-0.165883114836
ACH-000469,-0.6388637819349999
ACH-000470,-0.256149385786
ACH-000471,-0.379509905642
ACH-000472,-0.312512996123
ACH-000473,-0.26572896671999996
ACH-000475,-0.34785398253
ACH-000476,-0.185607165524
ACH-000477,-0.416086183127
ACH-000480,-0.0330189699558
ACH-000481,-0.330791491052
ACH-000483,-0.668300988552
ACH-000484,-0.7929703177840001
ACH-000485,-0.7770514806829999
ACH-000486,-0.402011933278
ACH-000487,-0.41261939242
ACH-000488,-0.552682562001
ACH-000490,-0.0630659576997
ACH-000491,-0.5416215095260001
ACH-000495,-0.234093810033
ACH-000496,-0.44004771619599997
ACH-000499,-0.246038966289
ACH-000500,-0.714517702392
ACH-000502,-0.6020999211399999
ACH-000503,-0.185111863352
ACH-000505,-0.432872254821
ACH-000507,-0.33605730964599995
ACH-000510,-0.36629044126500004
ACH-000511,-0.41094767845799995
ACH-000512,0.067304479218
ACH-000516,-0.33863113049500004
ACH-000517,-0.443055270757
ACH-000518,-0.286407327308
ACH-000520,-0.763333876257
ACH-000521,-0.41069171806000004
ACH-000522,-0.333446793403
ACH-000524,-0.26553505375500003
ACH-000527,-0.23364773294799998
ACH-000528,-0.368258808577
ACH-000537,-0.596154066107
ACH-000541,-0.498665239158
ACH-000542,-0.446845136825
ACH-000544,-0.131371744338
ACH-000545,-0.389990858448
ACH-000547,-0.132112737544
ACH-000548,-0.275843816528
ACH-000549,-0.369680407093
ACH-000550,-0.406853578253
ACH-000552,-0.5591876043199999
ACH-000556,-0.248188678935
ACH-000557,-0.3938340846
ACH-000570,-0.28529359129799997
ACH-000571,-0.46827551746000007
ACH-000573,-0.867328020131
ACH-000576,0.0231818030454
ACH-000580,-0.415772190732
ACH-000584,-0.335512317165
ACH-000585,-0.27678137669
ACH-000588,-0.5001035493370001
ACH-000589,-0.5347175477539999
ACH-000591,-0.21843991217599998
ACH-000593,-0.298402276603
ACH-000600,-0.580314401984
ACH-000601,-0.247046225249
ACH-000604,-0.192526347532
ACH-000605,-0.318922538232
ACH-000606,-0.117358995534
ACH-000608,-0.42558781989100003
ACH-000614,-0.531287530303
ACH-000616,-0.464102169271
ACH-000618,-0.13793143947
ACH-000619,-0.351014956633
ACH-000620,-0.204780351679
ACH-000621,-0.465071573547
ACH-000622,-0.550783941766
ACH-000623,-0.356796432742
ACH-000624,-0.465487507691
ACH-000627,-0.9540986688950001
ACH-000630,-0.24646346601799998
ACH-000632,-0.23665684585900001
ACH-000633,-0.7096318563869999
ACH-000637,-0.38109808619999996
ACH-000638,-0.520650276157
ACH-000646,-0.543266609993
ACH-000647,-0.276795578149
ACH-000648,-0.220685795814
ACH-000649,-0.3574823164
ACH-000651,-0.140499667907
ACH-000652,-0.843822164203
ACH-000653,-0.38088823853500003
ACH-000657,-0.51028799455
ACH-000658,-0.44218043768700005
ACH-000661,-0.67721438457
ACH-000662,-0.46157950710199996
ACH-000663,-0.0325514370801
ACH-000665,-0.19032678986499998
ACH-000671,-0.401525575811
ACH-000673,-0.514618096599
ACH-000676,-0.5016799222380001
ACH-000677,-0.141485838545
ACH-000681,-0.24034235191
ACH-000682,-0.5255831767570001
ACH-000683,-0.43485119685
ACH-000684,-0.212370598662
ACH-000688,-0.154165981773
ACH-000693,-0.4085033232
ACH-000694,-0.837324424737
ACH-000695,-0.0362948547302
ACH-000696,-0.203100305616
ACH-000697,-0.84743080773
ACH-000699,-0.597142107982
ACH-000701,-0.8339481406820001
ACH-000706,-0.28639629172200004
ACH-000711,-0.262930807144
ACH-000713,-0.33572450262500003
ACH-000714,-0.297333557267
ACH-000718,-0.463467382451
ACH-000720,-0.239146254292
ACH-000721,-0.452037168653
ACH-000724,-0.910242699173
ACH-000725,-0.657639626708
ACH-000732,-0.560475793457
ACH-000734,-0.33647138505999996
ACH-000735,-0.5216909948430001
ACH-000736,-0.480994652443
ACH-000738,-0.25110832182799997
ACH-000746,-0.612878550278
ACH-000747,-0.218619509373
ACH-000748,-0.523973228063
ACH-000753,-0.334079393597
ACH-000756,-0.462358523096
ACH-000757,-0.380750257651
ACH-000758,-0.324827366253
ACH-000760,-0.120479426364
ACH-000763,-0.144043508465
ACH-000764,-0.344286109854
ACH-000765,-0.417987978449
ACH-000766,-0.63774562694
ACH-000767,-0.6459829090720001
ACH-000768,-0.30569048530299997
ACH-000769,-0.707084188769
ACH-000770,-0.37917793883
ACH-000771,-0.250813613286
ACH-000773,-0.237635415453
ACH-000776,-0.240509195048
ACH-000777,-0.465004995955
ACH-000778,-0.060366159755199995
ACH-000781,-0.29087543284
ACH-000782,-0.40602080962700005
ACH-000783,-0.7384709589540001
ACH-000784,-0.24681679376600002
ACH-000785,-0.540204043895
ACH-000787,-0.380018006596
ACH-000788,-0.38657595877400003
ACH-000791,-0.264954667326
ACH-000792,-0.564860189397
ACH-000794,-0.290846876955
ACH-000796,-0.270890960692
ACH-000799,-0.26068400839
ACH-000800,-0.101659588607
ACH-000802,-0.287626911049
ACH-000804,-0.0046749898399899995
ACH-000805,-0.406699183927
ACH-000809,-0.523160952863
ACH-000810,-0.411077913353
ACH-000811,-0.519513460341
ACH-000817,-0.36910902854
ACH-000819,-0.43027186030599995
ACH-000820,-0.9943218360420001
ACH-000821,-0.47921555505900004
ACH-000822,-0.13812905724000002
ACH-000823,-0.543393995005
ACH-000824,-0.458781118747
ACH-000827,-0.278650566077
ACH-000829,-0.356616706943
ACH-000831,-0.295776712491
ACH-000832,-0.138556897263
ACH-000833,-0.96635474793
ACH-000834,-0.07011317108960001
ACH-000835,-0.389679004565
ACH-000836,-0.457743939775
ACH-000837,-0.239256159782
ACH-000838,-0.44744051987899996
ACH-000839,-0.222160601375
ACH-000840,-0.350382718912
ACH-000841,-0.357564832642
ACH-000843,-0.29231067429900004
ACH-000846,-0.0887522406502
ACH-000847,-0.6456505885880001
ACH-000848,-0.20606392443
ACH-000849,-0.209486386294
ACH-000851,-0.335906477574
ACH-000855,-0.430408632741
ACH-000856,-0.580663663478
ACH-000858,-0.417343362989
ACH-000859,-0.165371613531
ACH-000861,-0.152688280906
ACH-000862,-0.23518500742600001
ACH-000865,-0.18834916155200002
ACH-000866,-0.481298762386
ACH-000867,-0.305094696573
ACH-000869,-0.32135406730599997
ACH-000872,-0.452259756077
ACH-000873,-0.405063979469
ACH-000876,-0.529832029295
ACH-000878,-0.685973173489
ACH-000880,-0.28445399463000004
ACH-000881,-0.143133903427
ACH-000882,-0.18605888616099997
ACH-000884,-0.218534703312
ACH-000885,-0.278685417665
ACH-000887,-0.284119753649
ACH-000888,-0.371772454561
ACH-000889,-0.49339410598000005
ACH-000890,-0.290204837192
ACH-000896,-0.215939597822
ACH-000898,-0.353811814775
ACH-000900,-0.136709222999
ACH-000901,-0.43570849595399996
ACH-000905,-0.132086066379
ACH-000906,-0.28053138393599997
ACH-000907,-0.50552218998
ACH-000910,-0.476127373655
ACH-000911,-0.11612148287999999
ACH-000912,-0.593030701445
ACH-000913,-0.39413610694300005
ACH-000915,-0.331502822471
ACH-000916,-0.408022964842
ACH-000917,-0.22604675581
ACH-000921,-0.490622310533
ACH-000924,-0.34626043717200006
ACH-000926,-0.635769671806
ACH-000928,-0.265687761556
ACH-000929,-0.0348399323635
ACH-000932,-0.383114062117
ACH-000935,-0.404123195308
ACH-000936,-0.199148061068
ACH-000937,-0.24347188399
ACH-000938,-0.171288440564
ACH-000939,-0.131366374517
ACH-000941,-0.226217967042
ACH-000943,-0.0865298889498
ACH-000946,-0.28439381204799996
ACH-000947,-0.330243837163
ACH-000948,-0.26766544695300004
ACH-000950,-0.0113224371882
ACH-000953,-0.21655894315000002
ACH-000957,-0.519322390021
ACH-000958,-0.212161802387
ACH-000960,-0.413216701585
ACH-000963,-0.049799893133800004
ACH-000968,-0.41529211623400003
ACH-000969,-0.0305179488911
ACH-000973,-0.226664613137
ACH-000974,-0.211128172185
ACH-000975,-0.41190812261200005
ACH-000976,-0.286328133204
ACH-000978,-0.439907943372
ACH-000980,-0.38262540228
ACH-000984,-0.379948136952
ACH-000986,-0.299862686272
ACH-000988,0.00532801773289
ACH-000993,-0.617688679524
ACH-000994,-0.39259653616400003
ACH-000996,-0.421021460194
ACH-001001,-0.338167475949
ACH-001020,-0.726803206293
ACH-001028,-0.7785789193160001
ACH-001031,-0.549553955187
ACH-001038,-0.44918365971
ACH-001048,-0.452977921272
ACH-001050,-0.11983127705499999
ACH-001053,-0.766455940816
ACH-001054,-0.254394291589
ACH-001061,-0.22393509452500002
ACH-001067,-0.43062239515699996
ACH-001075,-0.433327089288
ACH-001096,-0.6886715042489999
ACH-001128,-0.472351473815
ACH-001134,-0.37712013049800003
ACH-001151,-0.37951376207299997
ACH-001163,-0.296810802821
ACH-001164,-0.520719358555
ACH-001173,-0.376954457367
ACH-001183,-0.34130891250900003
ACH-001184,-0.563438864149
ACH-001190,-0.413736611334
ACH-001192,0.009092982634180001
ACH-001193,-0.133102036658
ACH-001196,-0.00035791505811199996
ACH-001197,-0.325914970625
ACH-001205,-0.47307550797799997
ACH-001211,-0.7140541395730001
ACH-001212,-0.320417737134
ACH-001228,-0.293507080132
ACH-001232,-0.226737410942
ACH-001239,-0.32283449317699997
ACH-001274,-0.6830425937890001
ACH-001275,-0.663412760655
ACH-001277,-0.23464849719
ACH-001278,-0.830866115835
ACH-001280,-0.41684222505999996
ACH-001283,-0.710917296275
ACH-001289,-0.669100093028
ACH-001295,-0.929957641433
ACH-001300,-0.9533128635200001
ACH-001301,-0.22398511753199998
ACH-001302,-0.197952414835
ACH-001303,-0.838315828102
ACH-001306,-0.269666269038
ACH-001318,-0.45661108717
ACH-001322,-0.580395143667
ACH-001328,-0.376582106218
ACH-001332,0.10413143529999999
ACH-001333,-0.386971583052
ACH-001336,-0.46052433966000006
ACH-001340,-0.531108183125
ACH-001346,-0.568736121088
ACH-001353,-0.39857293229699997
ACH-001354,-0.552516059605
ACH-001367,-0.559412844938
ACH-001368,-0.485897854278
ACH-001374,-0.670567705932
ACH-001375,-0.47761741290700005
ACH-001377,-0.576043638526
ACH-001380,-0.422562298602
ACH-001391,-0.6647288624000001
ACH-001407,-0.056307555131
ACH-001408,-0.465681120748
ACH-001413,-0.37231938103
ACH-001430,-0.183169795584
ACH-001431,-0.39253020825900004
ACH-001450,-0.495722481661
ACH-001496,-0.338245720211
ACH-001500,-0.335299938195
ACH-001521,-0.38334885110699995
ACH-001523,-0.129134321919
ACH-001532,-0.6925804509569999
ACH-001536,-0.391497846218
ACH-001550,-1.00028286517
ACH-001552,-0.35317187744499995
ACH-001554,-0.262809933845
ACH-001645,-0.43774289587399995
ACH-001654,-0.305784449376
ACH-001715,-0.575941369197
ACH-001735,-0.35025816881
ACH-001736,-0.675527661346
ACH-001737,0.189257244696
ACH-001740,-0.890922563961
ACH-001745,-0.64527920775
ACH-001750,-0.529242057704
ACH-001765,-0.502941398893
ACH-001956,-0.865109277739
ACH-001957,-0.276699541009
