,GCSH (2653)
ACH-000294,-0.689773100558
ACH-000295,-0.5447366437300001
ACH-000296,-0.33205305910300004
ACH-000302,-0.0977255841141
ACH-000304,-0.533487785261
ACH-000307,-0.39728318971199994
ACH-000308,-0.251888874223
ACH-000310,-0.399118848482
ACH-000311,-0.512258115338
ACH-000312,-0.34287866850500004
ACH-000315,-0.260690622523
ACH-000316,-0.33027223837499997
ACH-000317,-0.353665416422
ACH-000318,-0.403427556737
ACH-000319,-0.458478926292
ACH-000320,-0.626296306224
ACH-000322,-0.46295639098700003
ACH-000323,-0.471507884415
ACH-000324,-0.141275262767
ACH-000329,-0.44158927195299996
ACH-000330,-0.310975893186
ACH-000331,-0.41210311663800003
ACH-000332,-0.45386189485100004
ACH-000334,-0.42809189173699996
ACH-000335,-0.484409101115
ACH-000336,-0.323711307581
ACH-000337,-0.7333668975159999
ACH-000339,-0.729286475086
ACH-000341,-0.633867996229
ACH-000348,-0.457248029898
ACH-000350,-0.328457678976
ACH-000352,-0.579048248309
ACH-000356,-0.635220118134
ACH-000361,-0.441343252566
ACH-000362,-0.318180080202
ACH-000363,-0.767445920932
ACH-000364,-0.149155488945
ACH-000365,-0.334465189608
ACH-000366,-0.603898441909
ACH-000368,-0.5770611688930001
ACH-000374,-0.404641709961
ACH-000375,-0.603278699798
ACH-000376,-0.229885243093
ACH-000381,-0.294706401613
ACH-000383,-0.421665685782
ACH-000387,-0.447273150832
ACH-000389,-0.358487641788
ACH-000390,-0.42365292378700004
ACH-000393,-0.295322878439
ACH-000395,-0.0869584704766
ACH-000397,-0.42936415724200006
ACH-000401,-0.717485425974
ACH-000402,-0.406489861399
ACH-000403,-0.258701501693
ACH-000404,0.065415595737
ACH-000406,-0.818666129761
ACH-000407,-0.25429062822299997
ACH-000408,-0.142206510924
ACH-000410,-0.487838071912
ACH-000411,-0.369025616677
ACH-000414,-0.237463522038
ACH-000415,-0.380295343814
ACH-000416,-0.06902085390660001
ACH-000420,-0.503065856445
ACH-000421,-0.237503680686
ACH-000424,-0.235899482456
ACH-000425,-0.295608354444
ACH-000426,-0.513799359577
ACH-000427,-0.427332673344
ACH-000433,-0.45551090944399997
ACH-000436,-0.597471054768
ACH-000444,-0.798933025987
ACH-000445,-0.523340681914
ACH-000448,-0.19189078176399998
ACH-000450,-0.721519193726
ACH-000452,-0.350390964578
ACH-000454,-0.41041683747900004
ACH-000458,-0.322989081729
ACH-000459,-0.5176914484
ACH-000460,-0.228917122843
ACH-000461,-0.368880627446
ACH-000463,-0.09308395455730001
ACH-000464,-0.50697647107
ACH-000466,-0.36941533798500004
ACH-000467,-0.528257622222
ACH-000468,-0.372065217887
ACH-000469,-0.42028596393
ACH-000470,-0.37558451883199995
ACH-000471,-0.586477858176
ACH-000472,-0.388974922508
ACH-000473,-0.369201835028
ACH-000475,-0.409165997016
ACH-000476,-0.455442881694
ACH-000477,-0.642522695972
ACH-000480,-0.534309141906
ACH-000481,-0.250095453434
ACH-000483,-0.364025988247
ACH-000484,-0.533336642513
ACH-000485,-0.24174172966999996
ACH-000486,-0.39543403819899997
ACH-000487,-0.795653215143
ACH-000488,-0.09373712160080001
ACH-000490,-0.22249746374899998
ACH-000491,-0.322212113649
ACH-000495,-0.474129524966
ACH-000496,-0.471586909777
ACH-000499,-0.542019305213
ACH-000500,-0.27566952148
ACH-000502,-0.390793506647
ACH-000503,-0.18521475100200002
ACH-000505,-0.475978693369
ACH-000507,-0.478148994075
ACH-000510,-0.266632028979
ACH-000511,-0.331035995944
ACH-000512,-0.313673124331
ACH-000516,-0.502335483575
ACH-000517,-0.29839292631700004
ACH-000518,-0.235084561794
ACH-000520,-0.360697218625
ACH-000521,-0.446143103636
ACH-000522,-0.6858753655869999
ACH-000524,-0.345230919583
ACH-000527,-0.304974225308
ACH-000528,-0.401364567675
ACH-000537,-0.470809118719
ACH-000541,-0.500594517321
ACH-000542,-0.315574903334
ACH-000544,-0.34130269665299995
ACH-000545,-0.5558914186689999
ACH-000547,-0.822460850009
ACH-000548,-0.475157767188
ACH-000549,-0.41901333039099997
ACH-000550,-0.524012183794
ACH-000552,-0.293411732104
ACH-000556,-0.33128830271
ACH-000557,-0.169642043534
ACH-000570,-0.256070620595
ACH-000571,-0.44038763699600003
ACH-000573,-0.173070016229
ACH-000576,-0.647640253555
ACH-000580,-0.368767666755
ACH-000584,-0.276600861784
ACH-000585,-0.176101892485
ACH-000588,-0.534454123087
ACH-000589,-0.390077459789
ACH-000591,-0.110872189552
ACH-000593,-0.230564206376
ACH-000600,-0.430985726214
ACH-000601,-0.39712624617799996
ACH-000604,-0.503455646423
ACH-000605,-0.129091309496
ACH-000606,-0.42148245290200004
ACH-000608,-0.53990856364
ACH-000614,-0.41827993742700004
ACH-000616,-0.5112107512899999
ACH-000618,-0.5891504658600001
ACH-000619,-0.135729515716
ACH-000620,-0.423430525976
ACH-000621,-0.48717666563600004
ACH-000622,-0.46830871737199997
ACH-000623,-0.286535163004
ACH-000624,-0.557684162081
ACH-000627,-0.192816820773
ACH-000630,-0.255755930048
ACH-000632,-0.37216679589199997
ACH-000633,-0.440288546361
ACH-000637,-0.400075431883
ACH-000638,-0.637051688401
ACH-000646,-0.47194980164300004
ACH-000647,-0.5976574942890001
ACH-000648,-0.5633229324100001
ACH-000649,-0.270783003972
ACH-000651,-0.5853000130179999
ACH-000652,-0.532622576891
ACH-000653,-0.589472639009
ACH-000657,-0.308737482131
ACH-000658,-0.48687748524400004
ACH-000661,-0.717417995522
ACH-000662,-0.895255221487
ACH-000663,-0.42428857539000003
ACH-000665,-0.369854492563
ACH-000671,-0.47212796969
ACH-000673,-0.20584100032000002
ACH-000676,-0.522577776035
ACH-000677,-0.703122995737
ACH-000681,-0.17694052103900001
ACH-000682,-0.35771091246200004
ACH-000683,-0.5789639079309999
ACH-000684,-0.569954198424
ACH-000688,-0.519965372344
ACH-000693,-0.271697360407
ACH-000694,-0.45538422306599996
ACH-000695,-0.420022911402
ACH-000696,-0.341239706306
ACH-000697,-0.58403606392
ACH-000699,-0.418574682575
ACH-000701,-0.219906168321
ACH-000706,-0.31762774851500003
ACH-000711,-0.145878462895
ACH-000713,-0.554510427331
ACH-000714,-0.22097425711
ACH-000718,-0.615226536934
ACH-000720,-0.279703059258
ACH-000721,-0.06066802211490001
ACH-000724,-0.651435439206
ACH-000725,-0.173890197932
ACH-000732,-0.43329403418300005
ACH-000734,-0.229567635149
ACH-000735,-0.35269128373400005
ACH-000736,-0.5500576877669999
ACH-000738,-0.33949634712800003
ACH-000746,-0.5784867039280001
ACH-000747,-0.7611474470730001
ACH-000748,-0.213375404318
ACH-000753,-0.46688562478600004
ACH-000756,-0.09308452736680001
ACH-000757,-0.44622995669699994
ACH-000758,-0.43351868689499995
ACH-000760,-0.189772443111
ACH-000763,-0.7710064656739999
ACH-000764,-0.374173450058
ACH-000765,-0.28214119476
ACH-000766,-0.384940353229
ACH-000767,-0.892183847378
ACH-000768,-0.591774106919
ACH-000769,-0.327587730767
ACH-000770,-0.237876302662
ACH-000771,-0.304656792906
ACH-000773,-0.40881958711599997
ACH-000776,-0.0777253307985
ACH-000777,-0.319637523035
ACH-000778,-0.4843935329
ACH-000781,-0.158633334932
ACH-000782,-0.687828363407
ACH-000783,-0.0671088744152
ACH-000784,-0.159904279954
ACH-000785,-0.501866687508
ACH-000787,-0.331181344943
ACH-000788,-0.317613028917
ACH-000791,-0.405995327874
ACH-000792,-0.24380744424400003
ACH-000794,-0.36131563987099996
ACH-000796,-0.204142798299
ACH-000799,-0.457245403801
ACH-000800,-0.533877577941
ACH-000802,-0.236012242635
ACH-000804,-0.290253067234
ACH-000805,-0.287648826268
ACH-000809,-0.16859785333000002
ACH-000810,-0.6739535819820001
ACH-000811,-0.504430977821
ACH-000817,-0.31940884182100004
ACH-000819,-0.31173628614300003
ACH-000820,-0.18017630524
ACH-000821,-0.7119012385019999
ACH-000822,-0.49337900702299997
ACH-000823,-0.18753236484400002
ACH-000824,0.032698134328
ACH-000827,-0.310307987949
ACH-000829,-0.391112874358
ACH-000831,-0.609048742561
ACH-000832,-0.429336175564
ACH-000833,-0.37018400682499997
ACH-000834,-0.0956549505647
ACH-000835,-0.0684672785975
ACH-000836,-0.113456559539
ACH-000837,-0.460548095576
ACH-000838,-0.611566986051
ACH-000839,-0.132028614751
ACH-000840,-0.260967451984
ACH-000841,-0.23264582075800003
ACH-000843,-0.595850041085
ACH-000846,-0.536042462841
ACH-000847,-0.175219679601
ACH-000848,-0.257892875863
ACH-000849,-0.331476909003
ACH-000851,-0.662973512426
ACH-000855,-0.6891309907150001
ACH-000856,-0.573882691461
ACH-000858,-0.20089383928500001
ACH-000859,-0.109784745617
ACH-000861,-0.676237770379
ACH-000862,-0.313444549904
ACH-000865,-0.347202846871
ACH-000866,-0.5174178094240001
ACH-000867,-0.321076902332
ACH-000869,-0.476938551612
ACH-000872,-0.535598687569
ACH-000873,-0.338737671672
ACH-000876,-0.7595478849580001
ACH-000878,-0.0687527180461
ACH-000880,-0.12947789667600001
ACH-000881,-0.27561755394799997
ACH-000882,-0.24695619536400001
ACH-000884,-0.30574646368
ACH-000885,-0.7936609328190001
ACH-000887,-0.534636436827
ACH-000888,-0.222491430077
ACH-000889,-0.220924923818
ACH-000890,-0.45458020661700005
ACH-000896,-0.5189088956100001
ACH-000898,-0.301245155711
ACH-000900,-0.183840673443
ACH-000901,-0.18164053471299998
ACH-000905,-0.235537262537
ACH-000906,-0.305611097587
ACH-000907,-0.165189340406
ACH-000910,-0.8161929547229999
ACH-000911,-0.475568249565
ACH-000912,-0.17754705971999998
ACH-000913,-0.272746118149
ACH-000915,-0.5200055922779999
ACH-000916,-0.29674630500300003
ACH-000917,-0.217359750504
ACH-000921,-0.8062195554639999
ACH-000924,-0.388200740423
ACH-000926,-0.268682111249
ACH-000928,-0.542709176149
ACH-000929,-0.657179193979
ACH-000932,-0.5794476386899999
ACH-000935,-0.314195539016
ACH-000936,-0.628337943065
ACH-000937,-0.922097561946
ACH-000938,-0.77080970546
ACH-000939,-0.582950221257
ACH-000941,-0.639763314586
ACH-000943,-0.8780232753560001
ACH-000946,-0.603379950012
ACH-000947,-0.594904414886
ACH-000948,-0.362957748831
ACH-000950,-0.42648939581
ACH-000953,-0.596282838465
ACH-000957,-0.465453164912
ACH-000958,-0.324145557349
ACH-000960,-0.574172712862
ACH-000963,-0.5017303633569999
ACH-000968,-0.78960537088
ACH-000969,-0.30456048077799996
ACH-000973,-0.350662322831
ACH-000974,-0.617885601607
ACH-000975,-0.49855148507299996
ACH-000976,-0.713653681715
ACH-000978,-0.289486261531
ACH-000980,-0.337991637241
ACH-000984,-0.472371808291
ACH-000986,-0.48670908088
ACH-000988,-0.168815496385
ACH-000993,-0.211854145048
ACH-000994,-0.513833434726
ACH-000996,-0.441034647614
ACH-001001,-0.660930392274
ACH-001020,-0.6154887532159999
ACH-001028,-0.155832311194
ACH-001031,-0.156473842774
ACH-001038,-0.422639951839
ACH-001048,-0.41936638128799997
ACH-001050,-0.285596819016
ACH-001053,-0.346970766015
ACH-001054,-0.439919126174
ACH-001061,-0.167732404164
ACH-001067,-0.15672012862600002
ACH-001075,-0.202432085667
ACH-001096,-0.44468031911300004
ACH-001128,-0.134633080196
ACH-001134,-0.5636480825
ACH-001151,-0.587695741628
ACH-001163,-0.384048223737
ACH-001164,-0.42483991132200005
ACH-001173,-0.30248835314100003
ACH-001183,-0.07038479368310001
ACH-001184,-0.40198125408299995
ACH-001190,-0.38289567931900004
ACH-001192,-0.18080514166499997
ACH-001193,-0.488781429552
ACH-001196,-0.516350955179
ACH-001197,-0.264779407774
ACH-001205,-0.39443413036499997
ACH-001211,-0.480504192641
ACH-001212,0.085275970695
ACH-001228,-0.41330206711499995
ACH-001232,-0.391094358992
ACH-001239,-0.38283687275300005
ACH-001274,-0.545223060673
ACH-001275,-0.288616972142
ACH-001277,-0.334779542311
ACH-001278,-0.529682512657
ACH-001280,-0.311070308464
ACH-001283,-0.024895866600099997
ACH-001289,-0.729165923661
ACH-001295,-0.00475530395096
ACH-001300,-0.33669678857199997
ACH-001301,-0.42613310402800003
ACH-001302,-0.057493357061400005
ACH-001303,-0.336293516956
ACH-001306,-0.55618622906
ACH-001318,-0.33749165271399995
ACH-001322,-0.192127948136
ACH-001328,-0.38047328279200004
ACH-001332,-0.254505666629
ACH-001333,-0.4543806148100001
ACH-001336,-0.440386143726
ACH-001340,-0.295683585383
ACH-001346,-0.159784789414
ACH-001353,-0.30776157778700003
ACH-001354,0.0408034523432
ACH-001367,-0.408250868112
ACH-001368,-0.627942015212
ACH-001374,0.0470585726961
ACH-001375,-0.17111731226799998
ACH-001377,-0.391969008164
ACH-001380,-0.308373472415
ACH-001391,-0.155805601997
ACH-001407,-0.30841551674199996
ACH-001408,-0.12922471431
ACH-001413,-0.503731758573
ACH-001430,-0.282717567888
ACH-001431,-0.3894001329
ACH-001450,-0.664648200386
ACH-001496,-0.293564288675
ACH-001500,-0.25562664567
ACH-001521,-0.272639806519
ACH-001523,-0.537738514968
ACH-001532,-0.339414075632
ACH-001536,-0.320023343545
ACH-001550,-0.258567309219
ACH-001552,-0.395448020954
ACH-001554,-0.332377309784
ACH-001645,-0.306251494232
ACH-001654,-0.158474047521
ACH-001715,0.0259969433734
ACH-001735,-0.72616893577
ACH-001736,-0.643085487861
ACH-001737,-0.9705420936399999
ACH-001740,-0.256222924069
ACH-001745,-0.41756546981200005
ACH-001750,-0.482532808545
ACH-001765,-0.36462377415200004
ACH-001956,-0.35769604152400003
ACH-001957,-0.289246340839
