,CLPB (81570)
ACH-000251,-0.026610315589099997
ACH-000253,-0.35744644942000003
ACH-000255,-0.6202544916130001
ACH-000256,-0.390751488227
ACH-000257,-0.764757905849
ACH-000258,-0.09137412377569999
ACH-000259,-0.535434698639
ACH-000260,-0.0912036591574
ACH-000261,-0.217665211593
ACH-000262,-0.455361409481
ACH-000263,-0.37081342828900005
ACH-000264,-0.259929062607
ACH-000265,-0.09230042737
ACH-000266,-0.33787328174099995
ACH-000272,-0.118949180135
ACH-000273,-0.138482813497
ACH-000274,-0.403159830345
ACH-000277,-0.766093293238
ACH-000278,-0.189747963484
ACH-000279,-0.330302743385
ACH-000280,-0.0540790989757
ACH-000281,-0.52630078826
ACH-000288,-0.141731987095
ACH-000291,-0.598656432471
ACH-000293,-0.348428210652
ACH-000294,-0.154331823174
ACH-000295,-0.5145148378050001
ACH-000296,-0.33936132310199996
ACH-000302,-0.159233819625
ACH-000304,0.0825244728305
ACH-000307,-0.155861403527
ACH-000308,-0.582982457351
ACH-000310,-0.19925516956300002
ACH-000311,-0.244641938422
ACH-000312,-0.281951763192
ACH-000315,-0.60350502332
ACH-000316,-0.234356083176
ACH-000317,-0.41272180755500004
ACH-000318,-0.34324132955799996
ACH-000319,-0.56559771293
ACH-000320,-0.414548198583
ACH-000322,-0.41949580062200004
ACH-000323,-0.187657293644
ACH-000324,-0.116897983179
ACH-000329,0.0671423941853
ACH-000330,-0.240404227622
ACH-000331,-0.285242857717
ACH-000332,-0.104544272424
ACH-000334,-0.495302962997
ACH-000335,-0.7220352755670001
ACH-000336,-0.0891184734604
ACH-000337,-0.379864450272
ACH-000339,0.0458654330855
ACH-000341,-0.00251300700392
ACH-000348,-0.11128726252599999
ACH-000350,-0.258760581019
ACH-000352,-0.197781244283
ACH-000356,-0.371131383135
ACH-000361,-0.359822180831
ACH-000362,-0.348295001142
ACH-000363,-0.35968715497599996
ACH-000364,-0.078577162133
ACH-000365,-0.786247023317
ACH-000366,-0.37947099865
ACH-000368,0.101971851396
ACH-000374,-1.08196794665
ACH-000375,0.158463858978
ACH-000376,-0.620013456172
ACH-000381,-0.189678697057
ACH-000383,-0.257087454391
ACH-000387,-0.54531497892
ACH-000389,-0.22837295195
ACH-000390,-0.303440021713
ACH-000393,-0.30138709944200004
ACH-000395,-0.33917758682300003
ACH-000397,-0.274399764447
ACH-000401,-0.154321951983
ACH-000402,-0.40641085218
ACH-000403,-0.096978712543
ACH-000404,-0.43507084691200004
ACH-000406,-0.354933687789
ACH-000407,-0.050766576564699996
ACH-000408,-0.34941742159
ACH-000410,-0.49906826393
ACH-000411,-0.325238227835
ACH-000414,-0.575657325397
ACH-000415,-0.664342634016
ACH-000416,-0.042773942464699996
ACH-000420,-0.0480658288332
ACH-000421,0.000682398928549
ACH-000424,-0.452800578998
ACH-000425,-0.126171995233
ACH-000426,-0.45656265988999994
ACH-000427,-0.23835316074000001
ACH-000433,-0.41881033306000004
ACH-000436,-0.149679869054
ACH-000444,-0.09144226165130001
ACH-000445,-0.430674827873
ACH-000448,-0.319754702579
ACH-000450,-0.7506797619040001
ACH-000452,-0.18251094077899999
ACH-000454,-0.418630542087
ACH-000458,-0.20978401479699998
ACH-000459,-0.5081968360670001
ACH-000460,-0.16166659600199998
ACH-000461,-0.353136092968
ACH-000463,-0.154841355419
ACH-000464,-0.174063520031
ACH-000466,-0.165114951076
ACH-000467,-0.11120441100400001
ACH-000468,-0.337065731505
ACH-000469,-0.186266463058
ACH-000470,-0.258945850146
ACH-000471,-0.238611666026
ACH-000472,-0.354248661377
ACH-000473,-0.130125710712
ACH-000475,-0.431808435097
ACH-000476,0.00245480887996
ACH-000477,-0.277268134481
ACH-000480,-1.03550001345
ACH-000481,-0.343336998455
ACH-000483,-0.47901746048
ACH-000484,-0.0753772161386
ACH-000485,-0.41770604535800004
ACH-000486,-0.7317760846349999
ACH-000487,-0.286438843161
ACH-000488,-1.0586491276
ACH-000490,-0.308811381878
ACH-000491,-0.875185383467
ACH-000495,-0.44632045912
ACH-000496,-0.266694979525
ACH-000499,-0.870386261505
ACH-000500,-0.041786842282
ACH-000502,-0.395441021529
ACH-000503,-0.39037061929399997
ACH-000505,-0.390811105385
ACH-000507,-0.77058856478
ACH-000510,-0.23492996535
ACH-000511,-0.248214704827
ACH-000512,-0.560380533147
ACH-000516,-0.187357222929
ACH-000517,-0.289447373646
ACH-000518,-0.5358748337789999
ACH-000520,0.0114530580858
ACH-000521,-0.222392639474
ACH-000522,-0.214882352593
ACH-000524,-0.196555666227
ACH-000527,-0.295360006488
ACH-000528,-0.331453712059
ACH-000537,-0.281084002973
ACH-000541,-0.652639618238
ACH-000542,-0.137799179757
ACH-000544,-0.730425164328
ACH-000545,-0.548210079991
ACH-000547,0.0693747321332
ACH-000548,-0.512345997817
ACH-000549,-0.496326724641
ACH-000550,0.0359411212484
ACH-000552,-0.363090827976
ACH-000556,-0.32916717204999996
ACH-000557,-0.12274011968399999
ACH-000570,-0.221816181334
ACH-000571,-0.159558618012
ACH-000573,-0.40845198534000005
ACH-000576,-0.20633092675099998
ACH-000580,-0.559514878067
ACH-000584,-0.306259988931
ACH-000585,-0.53301721812
ACH-000588,-0.447186115428
ACH-000589,-0.173497509925
ACH-000591,-0.259050281461
ACH-000593,-0.238026964433
ACH-000600,-0.697061494995
ACH-000601,0.032282739528799995
ACH-000604,-0.7946805857449999
ACH-000605,-0.671076625035
ACH-000606,-1.12355416421
ACH-000608,-0.261364720339
ACH-000614,-0.39728144551399996
ACH-000616,-0.091332939559
ACH-000618,-0.258614173715
ACH-000619,-0.351837668235
ACH-000620,-0.260835510132
ACH-000621,-0.214318720911
ACH-000622,-0.41795756659199995
ACH-000623,-0.30513124559
ACH-000624,-0.38602457588699995
ACH-000627,-0.09091231805260001
ACH-000630,-0.395017343022
ACH-000632,-0.22354588277600002
ACH-000633,-0.16582778967800002
ACH-000637,-0.39078185536
ACH-000638,-0.35521201939499997
ACH-000646,-0.484742062678
ACH-000647,-0.598852444578
ACH-000648,-0.552175512448
ACH-000649,-0.170846675374
ACH-000651,-0.196647772936
ACH-000652,-0.321051473644
ACH-000653,-0.605116961443
ACH-000657,-0.20961089239300001
ACH-000658,-0.619777098909
ACH-000661,0.00561474817105
ACH-000662,-0.649890602764
ACH-000663,-0.44468922614399997
ACH-000665,-0.39493409249300004
ACH-000671,-0.501198725652
ACH-000673,-0.189331617441
ACH-000676,-0.25904062907
ACH-000677,-0.224688216271
ACH-000681,-0.421496273706
ACH-000682,-0.195705538152
ACH-000683,-0.7646254732850001
ACH-000684,-0.0354422584633
ACH-000688,-0.05336876320640001
ACH-000693,-0.869561703066
ACH-000694,-0.162721994623
ACH-000695,-0.509409430036
ACH-000696,-0.158107483053
ACH-000697,-0.291610294344
ACH-000699,-0.381938852688
ACH-000701,-0.339043272979
ACH-000706,-0.494239290676
ACH-000711,-0.35052022156900003
ACH-000713,-0.320327376416
ACH-000714,0.04864272134319999
ACH-000718,-0.36966900807899994
ACH-000720,-0.167604782263
ACH-000721,-0.0536277159259
ACH-000724,0.0208574130545
ACH-000725,-0.43659286825599997
ACH-000732,-0.811225512723
ACH-000734,-0.32169644011
ACH-000735,-0.40510906101899996
ACH-000736,-0.41842142255599996
ACH-000738,-0.231870132526
ACH-000746,-0.28545034026
ACH-000747,-0.837618644243
ACH-000748,-0.16638789135399998
ACH-000753,-0.21570596618299998
ACH-000756,-0.266433051491
ACH-000757,-0.08781016022230001
ACH-000758,-0.24984759540800003
ACH-000760,-0.504820518117
ACH-000763,-0.192784546246
ACH-000764,-0.22303657574000002
ACH-000765,-0.573399464461
ACH-000766,-0.202955741011
ACH-000767,-0.360104118994
ACH-000768,0.0620724867934
ACH-000769,-0.444652745953
ACH-000770,-0.263668744346
ACH-000771,-0.389479967773
ACH-000773,-0.89255750025
ACH-000776,-0.371827599285
ACH-000777,-0.48879779083400005
ACH-000778,-0.9421929658820001
ACH-000781,-0.5258534851569999
ACH-000782,-0.235402045682
ACH-000783,-0.39084348895800003
ACH-000784,-0.36443442382299995
ACH-000785,-0.640461210277
ACH-000787,-0.218004043512
ACH-000788,-0.184377127932
ACH-000791,-0.249538886996
ACH-000792,-0.0941758048031
ACH-000794,-0.326259790757
ACH-000796,-0.168766839329
ACH-000799,-0.10263708152
ACH-000800,-0.0949078808041
ACH-000802,-0.554187195409
ACH-000804,-0.48589766647699995
ACH-000805,-0.026552235591000003
ACH-000809,-0.486406443395
ACH-000810,-0.53935839895
ACH-000811,-0.18357950835200001
ACH-000817,-0.533555485749
ACH-000819,-0.259729312236
ACH-000820,-0.174195719529
ACH-000821,-0.024812245615699998
ACH-000822,-0.207382329134
ACH-000823,-0.352671928899
ACH-000824,-0.38367039493
ACH-000827,-0.131546376471
ACH-000829,-0.484704804439
ACH-000831,-0.06829810486240001
ACH-000832,-0.37524045427
ACH-000833,-0.90102745412
ACH-000834,-0.295837197876
ACH-000835,-0.229145854918
ACH-000836,-0.38442130286799997
ACH-000837,-0.386336858215
ACH-000838,-0.557330030756
ACH-000839,-0.021729256301700004
ACH-000840,-0.16881076676600001
ACH-000841,-0.138831313352
ACH-000843,-0.603421195438
ACH-000846,-0.18019640661400002
ACH-000847,-0.157190570489
ACH-000848,-0.235709055071
ACH-000849,-0.293455584415
ACH-000851,-0.0479248535413
ACH-000855,-0.360695410783
ACH-000856,-0.228030452454
ACH-000858,-0.00496561407492
ACH-000859,-0.30489109743
ACH-000861,-0.22485050353900002
ACH-000862,-0.20398890817499998
ACH-000865,-0.36240865878399997
ACH-000866,-0.452637999122
ACH-000867,-0.684262682967
ACH-000869,-0.603187711321
ACH-000872,-0.130847564191
ACH-000873,-0.327924118827
ACH-000876,-1.02571625878
ACH-000878,-0.012791631710900002
ACH-000880,-0.0251933645284
ACH-000881,-0.7310251521150001
ACH-000882,-0.464174780497
ACH-000884,-0.158317160342
ACH-000885,-0.0956714348587
ACH-000887,-0.257910673425
ACH-000888,-0.729816178271
ACH-000889,-0.35247604733000004
ACH-000890,-0.291927664322
ACH-000896,-0.343799861947
ACH-000898,-0.201435626807
ACH-000900,-0.308581674441
ACH-000901,-0.408448821772
ACH-000905,-0.275193727528
ACH-000906,-0.177105558286
ACH-000907,0.07704198684769999
ACH-000910,-0.44107892468800003
ACH-000911,-0.19098179682799998
ACH-000912,-0.22431320494399998
ACH-000913,-0.17863254733199999
ACH-000915,-0.127860920254
ACH-000916,-0.5220141272950001
ACH-000917,-0.623423031995
ACH-000921,-0.180347277553
ACH-000924,-0.732750555632
ACH-000926,-0.21403091369399999
ACH-000928,-0.32451682773699997
ACH-000929,-0.523954165432
ACH-000932,-0.149246662915
ACH-000935,-0.545236885009
ACH-000936,-0.146180461708
ACH-000937,-0.109084512381
ACH-000938,-0.164881380286
ACH-000939,-0.677752802137
ACH-000941,-0.873521214285
ACH-000943,-0.8762149598799999
ACH-000946,-0.17905049973499998
ACH-000947,-0.302002810663
ACH-000948,-0.567330067503
ACH-000950,-0.242239629398
ACH-000953,-0.284330569724
ACH-000957,-0.179265134912
ACH-000958,-0.193954926604
ACH-000960,-0.889501789763
ACH-000963,-0.575594630727
ACH-000968,-0.386078723597
ACH-000969,-0.688138905574
ACH-000973,-0.176824475004
ACH-000974,-0.20300365517000002
ACH-000975,-0.345080622984
ACH-000976,-0.217469864688
ACH-000978,-0.15038107309
ACH-000980,-0.39025815094099997
ACH-000984,-0.544903769311
ACH-000986,-0.422161894439
ACH-000988,-0.32636543531
ACH-000993,-0.347874038379
ACH-000994,-0.41100251689000006
ACH-000996,-0.220093580112
ACH-001001,-0.196456586235
ACH-001020,-0.407264362571
ACH-001028,-0.61084764574
ACH-001031,-0.0560271479087
ACH-001038,-0.24459410914299998
ACH-001048,-0.263882723288
ACH-001050,-0.30237602849399997
ACH-001053,-0.370897430063
ACH-001054,-0.263955356912
ACH-001061,-0.7840702694889999
ACH-001067,-0.26207996968
ACH-001075,-0.0663859406388
ACH-001096,-0.257117456663
ACH-001128,-0.529157457289
ACH-001134,-0.16020118785499998
ACH-001151,-0.00361020943253
ACH-001163,-0.293610341994
ACH-001164,-0.360546383212
ACH-001173,-0.209962302226
ACH-001183,0.0516369382825
ACH-001184,-0.129523844179
ACH-001190,-0.355884296279
ACH-001192,-0.09580237844039999
ACH-001193,-1.07641546562
ACH-001196,-0.434381131087
ACH-001197,-0.48064549814999996
ACH-001205,-0.168389986628
ACH-001211,-0.111500088598
ACH-001212,0.23812674374899997
ACH-001228,-0.0911040212854
ACH-001232,-0.11476768777
ACH-001239,-0.368415954045
ACH-001274,-0.051706473961800004
ACH-001275,-0.286624374485
ACH-001277,-0.28538186528000004
ACH-001278,-0.38106289212
ACH-001280,-0.469050286818
ACH-001283,-0.14444210441299998
ACH-001289,-0.053197003492199996
ACH-001295,-0.011279379574599999
ACH-001300,-0.18606510301800003
ACH-001301,0.143012108838
ACH-001302,-0.48356324207900003
ACH-001303,0.244120436408
ACH-001306,-0.42828400988700005
ACH-001318,-0.38143685500299995
ACH-001322,-0.7062809265710001
ACH-001328,-0.344607757979
ACH-001332,-0.8021958047059999
ACH-001333,-0.228851171277
ACH-001336,-0.413977390523
ACH-001340,-0.21939759026900002
ACH-001346,-0.270163556349
ACH-001353,-0.133108005797
ACH-001354,-0.0897346432994
ACH-001367,-0.37688122685599995
ACH-001368,-0.220023599071
ACH-001374,-0.41448297864
ACH-001375,-0.23609563872699998
ACH-001377,-0.12115591055
ACH-001380,-0.553704242245
ACH-001391,-0.178078993028
ACH-001407,-0.26764467039400003
ACH-001408,-0.351714576687
ACH-001413,-0.039066873547
ACH-001430,-0.134995079999
ACH-001431,-0.030801704689799998
ACH-001450,-0.8224154308689999
ACH-001496,-0.297937313358
ACH-001500,-0.332209686303
ACH-001521,-0.43555630514399996
ACH-001523,-0.452427648183
ACH-001532,-0.18446109005199998
ACH-001536,-0.231436831915
ACH-001550,-0.349257567271
ACH-001552,-0.17765128806400002
ACH-001554,-0.16224241486500002
ACH-001645,-0.3639792275
ACH-001654,-0.204310380981
ACH-001715,0.0652645503818
ACH-001735,-0.16632087929199998
ACH-001736,-0.383612659565
ACH-001737,-0.015033120241100002
ACH-001740,-0.46470368002800005
ACH-001745,-0.45506404417499996
ACH-001750,-0.133692117638
ACH-001765,-0.421069131068
ACH-001956,-0.36608171536
ACH-001957,-0.172262105581
