,CLN3 (1201)
ACH-000004,-0.233398519056
ACH-000007,-0.0659154238442
ACH-000009,-0.0467971705511
ACH-000011,-0.255863825821
ACH-000012,-0.203827297943
ACH-000013,-0.30596824985300003
ACH-000014,-0.0826852536857
ACH-000015,-0.222771960385
ACH-000017,-0.0335262472038
ACH-000018,-0.27254316022
ACH-000019,-0.361260548506
ACH-000021,-0.273379861244
ACH-000022,-0.207199943894
ACH-000025,-0.272333176864
ACH-000028,-0.0133656656342
ACH-000030,-0.09401700081560001
ACH-000035,-0.23319551516399997
ACH-000036,-0.17904969962099998
ACH-000037,-0.35652731749399996
ACH-000039,-0.294412807795
ACH-000040,-0.38180842139399995
ACH-000041,-0.322460582133
ACH-000042,-0.0389026531288
ACH-000045,-0.35079244477899996
ACH-000047,-0.182947516776
ACH-000052,-0.144127830285
ACH-000053,-0.138039084279
ACH-000054,-0.201054565763
ACH-000055,-0.044853595632999996
ACH-000060,-0.117886899133
ACH-000067,-0.203896889835
ACH-000070,-0.156708820826
ACH-000075,-0.052199277402099994
ACH-000078,-0.052797538216300004
ACH-000082,-0.427988653067
ACH-000085,-0.34473503342100004
ACH-000086,0.031025780444799998
ACH-000087,-0.361826452408
ACH-000092,-0.34723300138700003
ACH-000095,-0.225995200061
ACH-000097,-0.309153173253
ACH-000098,-0.35088955078100004
ACH-000099,-0.128022666066
ACH-000108,-0.08869946528999999
ACH-000113,-0.165463643912
ACH-000115,-0.294163681265
ACH-000116,-0.226883895529
ACH-000118,-0.0886951634815
ACH-000120,-0.30996914519200003
ACH-000123,-0.269732659371
ACH-000127,-0.209387507367
ACH-000128,-0.30543464523
ACH-000132,-0.12852056581
ACH-000133,-0.23622573109900002
ACH-000137,-0.253671925395
ACH-000138,0.0227815818398
ACH-000142,-0.21406634170000002
ACH-000143,-0.08506770343560001
ACH-000146,-0.256900734664
ACH-000148,-0.172431131582
ACH-000150,-0.328492624213
ACH-000152,-0.147721776296
ACH-000153,-0.387615550257
ACH-000159,-0.308200680776
ACH-000160,-0.127660717837
ACH-000163,-0.204815745086
ACH-000167,-0.0888220574574
ACH-000168,-0.0995729439032
ACH-000169,-0.180832124938
ACH-000178,-0.21059205462799999
ACH-000182,-0.19132489694200003
ACH-000183,-0.196016273031
ACH-000188,-0.0696008320425
ACH-000189,0.116543890542
ACH-000190,-0.056094140174199995
ACH-000198,-0.394590366106
ACH-000204,-0.6303701105699999
ACH-000206,-0.313891896094
ACH-000207,-0.053035957688699994
ACH-000211,-0.11637268104699999
ACH-000215,-0.09430217915570001
ACH-000221,-0.25006484793
ACH-000222,-0.137048575185
ACH-000223,-0.0892157855478
ACH-000226,-0.13634928580800001
ACH-000227,-0.175318421117
ACH-000228,-0.205067240313
ACH-000231,-0.156148088015
ACH-000232,-0.184737938222
ACH-000233,-0.22534555726999997
ACH-000234,-0.165443485391
