,L3MBTL1 (26013)
ACH-000004,0.041623454083800006
ACH-000007,-0.250156128215
ACH-000009,-0.07414480867960001
ACH-000011,-0.409898292357
ACH-000012,0.06569662201609999
ACH-000013,-0.20571401096900002
ACH-000014,-0.150100288252
ACH-000015,-0.269730320319
ACH-000017,-0.0743675124801
ACH-000018,-0.34401902472499996
ACH-000019,0.0847150765634
ACH-000021,-0.018689693557799997
ACH-000022,-0.198002968321
ACH-000025,-0.111929282288
ACH-000028,-0.146926827308
ACH-000030,-0.27430820889
ACH-000035,-0.213901874105
ACH-000036,-0.15092132806
ACH-000037,-0.09628948544939998
ACH-000039,0.0196340663395
ACH-000040,-0.138585518413
ACH-000041,-0.11308404878100001
ACH-000042,-0.205251874879
ACH-000045,-0.122134750833
ACH-000047,-0.158423495104
ACH-000052,-0.3641663399
ACH-000053,-0.102596438914
ACH-000054,-0.19132044221900002
ACH-000055,0.050416212483900005
ACH-000060,-0.311987126441
ACH-000067,-0.09667213907910001
ACH-000070,-0.23217556625
ACH-000075,-0.22615157943300002
ACH-000078,-0.101053200467
ACH-000082,-0.238794683231
ACH-000085,-0.181986462767
ACH-000086,-0.08496140450649999
ACH-000087,-0.206218958019
ACH-000092,-0.456466610812
ACH-000095,-0.09742873075860001
ACH-000097,-0.196170584541
ACH-000098,-0.118496425092
ACH-000099,-0.0687997258019
ACH-000108,-0.047390110198999996
ACH-000113,-0.14065920540100002
ACH-000115,-0.230781840945
ACH-000116,-0.09294065099780001
ACH-000118,-0.11572348481599999
ACH-000120,-0.00374969122652
ACH-000123,-0.201359833137
ACH-000127,-0.21277784081
ACH-000128,-0.181649196468
ACH-000132,-0.206478475318
ACH-000133,-0.48131814430299996
ACH-000137,-0.24774717581
ACH-000138,-0.155525044572
ACH-000142,-0.101133221328
ACH-000143,-0.26135761210999997
ACH-000146,-0.19724503766100002
ACH-000148,-0.0359378905141
ACH-000150,-0.4330544539
ACH-000152,-0.18627421962699997
ACH-000153,0.110605747523
ACH-000159,-0.0934676911218
ACH-000160,0.16090112498099998
ACH-000163,-0.0576419453995
ACH-000167,-0.0759996728797
ACH-000168,-0.33975678152500005
ACH-000169,-0.270345878191
ACH-000178,-0.180207245288
ACH-000182,-0.253752494178
ACH-000183,-0.395146047268
ACH-000188,-0.213107852982
ACH-000189,-0.179325569493
ACH-000190,-0.0318030832102
ACH-000198,-0.0173410695377
ACH-000204,-0.203464898911
ACH-000206,-0.18637624926600002
ACH-000207,0.00168007736758
ACH-000211,-0.255271846983
ACH-000215,-0.129802393454
ACH-000221,-0.270070159089
ACH-000222,-0.131779407958
ACH-000223,-0.2329397132
ACH-000226,-0.14486791386700001
ACH-000227,-0.12463472750299999
ACH-000228,-0.520430062607
ACH-000231,-0.19128803117899998
ACH-000232,-0.21120608593499998
ACH-000233,-0.110279282075
ACH-000234,-0.5471218735260001
ACH-000235,-0.08432222235260001
ACH-000237,-0.147498539831
ACH-000238,-0.296548415104
ACH-000243,-0.058510060811800005
ACH-000244,0.020985553867599996
ACH-000246,-0.0350611653491
ACH-000248,-0.268180653421
ACH-000250,-0.23046822477899997
ACH-000251,-0.24817668089899997
ACH-000253,-0.13229287114
ACH-000255,-0.259622911748
ACH-000256,-0.22964090376
ACH-000257,-0.312797783061
ACH-000258,-0.0199900008433
ACH-000259,-0.11514861244300001
ACH-000260,-0.152844272794
ACH-000261,-0.244837613855
ACH-000262,-0.053721424644599995
ACH-000263,-0.322849725325
ACH-000264,-0.333629569005
ACH-000265,-0.154083128911
ACH-000266,-0.082172951365
ACH-000272,-0.116124076975
ACH-000273,-0.244331763525
ACH-000274,-0.191863896652
ACH-000277,-0.38470820446099996
ACH-000278,-0.254567133524
ACH-000279,-0.124466713177
ACH-000280,-0.181936471195
ACH-000281,-0.284025395504
ACH-000288,-0.0836332779875
ACH-000291,-0.11905717674
ACH-000293,-0.372265697382
ACH-000294,-0.24369450681
ACH-000295,-0.173298533859
ACH-000296,-0.0011200078348900001
ACH-000302,-0.311727035774
ACH-000304,-0.033358422637099996
ACH-000307,-0.125853408951
ACH-000308,-0.154057044763
ACH-000310,-0.0030616716339599997
ACH-000311,0.0163193636217
ACH-000312,-0.101021716215
ACH-000315,-0.134362619062
ACH-000316,-0.00373787224917
ACH-000317,-0.24906374276
ACH-000318,0.0798874926142
ACH-000319,-0.15598541241299999
ACH-000320,-0.103839617957
ACH-000322,-0.231776632711
ACH-000323,-0.160280768412
ACH-000324,-0.157009469864
ACH-000329,-0.41153844628700004
ACH-000330,-0.08845277026910002
ACH-000331,-0.225039622566
ACH-000332,-0.18075313229000003
ACH-000334,0.05520836489249999
ACH-000335,-0.09078415606139999
ACH-000336,0.0846595515213
ACH-000337,-0.101803372679
ACH-000339,-0.107531593466
ACH-000341,-0.0153738983154
ACH-000348,-0.058849921455199995
ACH-000350,-0.127483101889
ACH-000352,-0.128454713664
ACH-000356,-0.297752881997
ACH-000361,-0.30221775985
ACH-000362,-0.10826389634299999
ACH-000363,-0.164585025218
ACH-000364,-0.0879649959908
ACH-000365,-0.272685111171
ACH-000366,-0.15055844748299999
ACH-000368,-0.349042993967
ACH-000374,-0.10920319273199999
ACH-000375,-0.11692627552000001
ACH-000376,-0.260836048214
ACH-000381,-0.0527585827165
ACH-000383,-0.145712691664
ACH-000387,-0.1651263667
ACH-000389,-0.15978597979
ACH-000390,-0.133022721197
ACH-000393,-0.136045382348
ACH-000395,-0.20525227236
ACH-000397,-0.279452405088
ACH-000401,-0.00979855172478
ACH-000402,-0.047075019057800004
ACH-000403,-0.142466743568
ACH-000404,-0.6214957314289999
ACH-000406,-0.125177870383
ACH-000407,-0.139442539437
ACH-000408,-0.248249035694
ACH-000410,-0.108599856105
ACH-000411,-0.22129554200399998
ACH-000414,-0.131936337656
ACH-000415,-0.09189314448939999
ACH-000416,-0.12218480578400001
ACH-000420,-0.458094934617
ACH-000421,-0.10176349170499999
ACH-000424,-0.351996573598
ACH-000425,-0.170919767921
ACH-000426,-0.381509790132
ACH-000427,-0.261868095622
ACH-000433,0.0343533319338
ACH-000436,-0.0376216669199
ACH-000444,-0.029745375143599997
ACH-000445,-0.019503676338900003
ACH-000448,-0.08857624440189998
ACH-000450,-0.17998720284000003
ACH-000452,-0.112184893355
ACH-000454,-0.130126788729
ACH-000458,-0.17293585093299998
ACH-000459,-0.192705052914
ACH-000460,-0.238079045925
ACH-000461,-0.18630430958500002
ACH-000463,-0.210061806503
ACH-000464,-0.0111880045009
ACH-000466,-0.318856151047
ACH-000467,-0.175084394571
ACH-000468,-0.0747284892042
ACH-000469,-0.162531746762
ACH-000470,-0.161121779751
ACH-000471,-0.0311031619308
ACH-000472,-0.136377859519
ACH-000473,-0.321793258804
ACH-000475,-0.258009032044
ACH-000476,-0.10281847578299999
ACH-000477,-0.18727124360300001
ACH-000480,-0.221613813803
ACH-000481,-0.117162414504
ACH-000483,-0.389753504683
ACH-000484,-0.312142149581
ACH-000485,-0.367743472626
ACH-000486,-0.132372477674
ACH-000487,-0.28074178316799997
ACH-000488,-0.199655476622
ACH-000490,-0.23505844055300001
ACH-000491,-0.24977854653
ACH-000495,-0.180036123021
ACH-000496,-0.18272104567800002
ACH-000499,-0.142736772834
ACH-000500,0.0615400970446
ACH-000502,-0.13535123568600002
ACH-000503,-0.103380207591
ACH-000505,-0.0210283976573
ACH-000507,-0.21251564054900002
ACH-000510,-0.185362421488
ACH-000511,-0.17697772249899998
ACH-000512,-0.317364072982
ACH-000516,-0.222909373113
ACH-000517,-0.22059530159200003
ACH-000518,-0.103977448762
ACH-000520,-0.07484732630419999
ACH-000521,-0.09381145069119999
ACH-000522,-0.203295117894
ACH-000524,-0.151426956487
ACH-000527,-0.13576833708900002
ACH-000528,-0.161244663874
ACH-000537,-0.193114761309
ACH-000541,-0.21546486470100001
ACH-000542,-0.163622965352
ACH-000544,-0.128707061979
ACH-000545,-0.09524583294330001
ACH-000547,-0.31077667219599997
ACH-000548,-0.241348968543
ACH-000549,-0.292575517394
ACH-000550,-0.23844974729
ACH-000552,-0.286426895339
ACH-000556,-0.199226294186
ACH-000557,-0.426150374825
ACH-000570,-0.273124001642
ACH-000571,-0.0736303360987
ACH-000573,-0.193860640586
ACH-000576,-0.0898430236307
ACH-000580,-0.0701158864893
ACH-000584,-0.049046647114199995
ACH-000585,-0.100109398847
ACH-000588,-0.292728703765
ACH-000589,-0.19148015772100002
ACH-000591,-0.207927125508
ACH-000593,-0.23203614456099997
ACH-000600,-0.109688233379
ACH-000601,-0.20196084263500003
ACH-000604,-0.434186748354
ACH-000605,-0.38020770927599995
ACH-000606,-0.0861687539654
ACH-000608,-0.232043142555
ACH-000614,-0.42242203920000004
ACH-000616,-0.128953646079
ACH-000618,-0.233177445937
ACH-000619,-0.0720161012128
ACH-000620,-0.10715448511
ACH-000621,-0.116733603622
ACH-000622,-0.220709714993
ACH-000623,-0.148003353072
ACH-000624,-0.17478048737799998
ACH-000627,-0.339958281392
ACH-000630,0.00720663441183
ACH-000632,-0.210467049612
ACH-000633,-0.245790401633
ACH-000637,-0.0770051604473
ACH-000638,-0.181770121823
ACH-000646,-0.00783909521617
ACH-000647,-0.041802535493199997
ACH-000648,-0.0171833727967
ACH-000649,-0.11280602543099999
ACH-000651,-0.204707691824
ACH-000652,-0.27128242843
ACH-000653,-0.200081685324
ACH-000657,-0.23113251699200002
ACH-000658,-0.24744940196100002
ACH-000661,-0.308318811262
ACH-000662,-0.0387553855361
ACH-000663,0.0497346626987
ACH-000665,-0.300824786831
ACH-000671,-0.258848898276
ACH-000673,-0.143643533262
ACH-000676,-0.17061700523899997
ACH-000677,-0.11821781581100001
ACH-000681,-0.07765232876789999
ACH-000682,-0.252968193993
ACH-000683,-0.194638028499
ACH-000684,-0.179391589459
ACH-000688,-0.177903288411
ACH-000693,-0.24171984428399998
ACH-000694,-0.0543696716349
ACH-000695,-0.185269634883
ACH-000696,-0.13989084075799998
ACH-000697,-0.127242414418
ACH-000699,-0.22653277493299998
ACH-000701,-0.257940340761
ACH-000706,-0.018033276339400002
ACH-000711,-0.139923771866
ACH-000713,-0.226596758538
ACH-000714,-0.368216967465
ACH-000718,-0.36535525858999995
ACH-000720,-0.272730814228
ACH-000721,-0.480886436765
ACH-000724,-0.470089185457
ACH-000725,-0.060609088520800006
ACH-000732,-0.0603297261577
ACH-000734,-0.0345350953156
ACH-000735,-0.0460239783143
ACH-000736,-0.225421140583
ACH-000738,-0.292913421617
ACH-000746,-0.39374324222900003
ACH-000747,-0.0697346826891
ACH-000748,-0.077409957761
ACH-000753,-0.000151118874903
ACH-000756,-0.0851081513417
ACH-000757,0.031237474561799997
ACH-000758,-0.256258134282
ACH-000760,-0.237242599189
ACH-000763,-0.45524055015299997
ACH-000764,-0.0570518465992
ACH-000765,-0.14773524012800002
ACH-000766,-0.161587346021
ACH-000767,-0.13209626682199999
ACH-000768,-0.22138538295000001
ACH-000769,-0.200206839976
ACH-000770,-0.234520436575
ACH-000771,-0.220018485801
ACH-000773,-0.1866366509
ACH-000776,-0.35303928128600004
ACH-000777,0.0626908812863
ACH-000778,-0.219980714568
ACH-000781,-0.180213190869
ACH-000782,-0.099269044887
ACH-000783,-0.152971769739
ACH-000784,-0.150534633164
ACH-000785,-0.0548792992538
ACH-000787,-0.128152971852
ACH-000788,-0.18722146384100002
ACH-000791,-0.0854687624373
ACH-000792,0.0326931905458
ACH-000794,-0.21145952636
ACH-000796,-0.21718842104699998
ACH-000799,-0.303191190515
ACH-000800,-0.270797997957
ACH-000802,-0.130958855697
ACH-000804,-0.215757517731
ACH-000805,-0.0123254457392
ACH-000809,-0.0691431593317
ACH-000810,-0.40940680587300005
ACH-000811,-0.191158254519
ACH-000817,-0.104535039904
ACH-000819,-0.289884815154
ACH-000820,-0.09948330764289999
ACH-000821,-0.09285171193219999
ACH-000822,-0.218705334148
ACH-000823,-0.3600964787
ACH-000824,-0.211893123052
ACH-000827,-0.22388614016800001
ACH-000829,-0.26125152244600003
ACH-000831,-0.170893549173
ACH-000832,-0.222478378704
ACH-000833,-0.266940181657
ACH-000834,-0.234092381129
ACH-000835,-0.1456961014
ACH-000836,0.114261410934
ACH-000837,-0.295534973372
ACH-000838,-0.59035117408
ACH-000839,-0.29378051041299996
ACH-000840,-0.246888519507
ACH-000841,-0.12919099626299999
ACH-000843,-0.293795050459
ACH-000846,-0.202390956112
ACH-000847,-0.195488177449
ACH-000848,-0.0490528790044
ACH-000849,-0.0719340414029
ACH-000851,-0.223613044978
ACH-000855,-0.26245266842
ACH-000856,-0.243743998898
ACH-000858,-0.15208608717299998
ACH-000859,-0.286667603831
ACH-000861,-0.234638383954
ACH-000862,-0.250050837775
ACH-000865,-0.147095893301
ACH-000866,-0.267581849021
ACH-000867,-0.298692037081
ACH-000869,-0.09645668491739999
ACH-000872,0.07354321888460001
ACH-000873,-0.194137011688
ACH-000876,-0.15755556480799998
ACH-000878,-0.374327434974
ACH-000880,-0.12139132908500001
ACH-000881,-0.23095696300000002
ACH-000882,-0.20330617162300002
ACH-000884,-0.29984911551800003
ACH-000885,-0.00923460012007
ACH-000887,-0.088027667215
ACH-000888,-0.14292041353499998
ACH-000889,-0.096164541461
ACH-000890,-0.258618172665
ACH-000896,-0.105624913016
ACH-000898,-0.027439065008799998
ACH-000900,-0.12450800170199999
ACH-000901,-0.138621977012
ACH-000905,-0.198781212903
ACH-000906,-0.163648026339
ACH-000907,-0.413613929213
ACH-000910,-0.043041116036800005
ACH-000911,-0.321384810375
ACH-000912,-0.169027593054
ACH-000913,-0.23508032532900003
ACH-000915,0.022110303258
ACH-000916,0.249385990236
ACH-000917,-0.39708173106100003
ACH-000921,-0.246017011687
ACH-000924,-0.138269892014
ACH-000926,-0.230433003007
ACH-000928,-0.276918502818
ACH-000929,0.113781759882
ACH-000932,-0.130031846695
ACH-000935,-0.183368761267
ACH-000936,-0.08305640051180001
ACH-000937,-0.389867793078
