,OSBPL7 (114881)
ACH-000004,-0.305295887426
ACH-000007,-0.223558738333
ACH-000009,-0.543742963021
ACH-000011,-0.37471389729599996
ACH-000012,-0.34771156754
ACH-000013,-0.36074826943300004
ACH-000014,-0.134751749345
ACH-000015,-0.29939692024799996
ACH-000017,-0.24496678757399998
ACH-000018,-0.202534795134
ACH-000019,-0.333986149698
ACH-000021,-0.444912853143
ACH-000022,-0.386382667245
ACH-000025,-0.305924446847
ACH-000028,-0.388119433907
ACH-000030,-0.318000857555
ACH-000035,-0.39211131216
ACH-000036,-0.24605199929699997
ACH-000037,-0.17782288124200002
ACH-000039,-0.08535947200760001
ACH-000040,-0.341331050396
ACH-000041,-0.239858323223
ACH-000042,-0.427444190422
ACH-000045,-0.321849575441
ACH-000047,-0.224834670309
ACH-000052,-0.275241860891
ACH-000053,-0.164837610911
ACH-000054,-0.40306429683899997
ACH-000055,-0.07499513776700001
ACH-000060,-0.334295553871
ACH-000067,-0.378540355256
ACH-000070,-0.371561199277
ACH-000075,-0.30694901363899996
ACH-000078,-0.41627219832900003
ACH-000082,-0.302078407617
ACH-000085,-0.18765965829599998
ACH-000086,-0.26775063938
ACH-000087,-0.04915844850869999
ACH-000092,-0.622555045371
ACH-000095,-0.25455913221099996
ACH-000097,-0.26409469653400003
ACH-000098,-0.360043108033
ACH-000099,-0.225905520298
ACH-000108,-0.323931325619
ACH-000113,-0.278461790919
ACH-000115,-0.36983346409699996
ACH-000116,-0.265090498115
ACH-000118,-0.246747080881
ACH-000120,-0.45626625374700003
ACH-000123,-0.179719663171
ACH-000127,-0.177398814918
ACH-000128,-0.21953173251400002
ACH-000132,-0.35148387922700003
ACH-000133,-0.327483108284
ACH-000137,-0.271494011199
ACH-000138,-0.367619563258
ACH-000142,-0.204751396692
ACH-000143,-0.37997138405
ACH-000146,-0.214228411767
ACH-000148,-0.321243913796
ACH-000150,-0.307948727985
ACH-000152,-0.46672690407899997
ACH-000153,-0.0884705016603
ACH-000159,-0.272419424538
ACH-000160,-0.28045988514000003
ACH-000163,-0.42508027709
ACH-000167,-0.395718384193
ACH-000168,-0.308737503877
ACH-000169,-0.401490275296
ACH-000178,-0.17501165921
ACH-000182,-0.479151793539
ACH-000183,-0.20381434092700002
ACH-000188,-0.359553467749
ACH-000189,-0.277125732041
ACH-000190,-0.119170886886
ACH-000198,-0.35323244725999997
ACH-000204,-0.518710448236
ACH-000206,-0.0438825527427
ACH-000207,-0.300265874514
ACH-000211,-0.40688351124899996
ACH-000215,-0.25305258088300003
ACH-000221,-0.340765113745
ACH-000222,-0.289074420257
ACH-000223,-0.22077885007
ACH-000226,-0.174560303878
ACH-000227,-0.387781679617
ACH-000228,-0.330787176833
ACH-000231,-0.36954480132600004
ACH-000232,-0.19046755456199999
ACH-000233,-0.279686994701
ACH-000234,-0.490058398081
ACH-000235,-0.333537486039
ACH-000237,-0.172283837347
ACH-000238,-0.466713121417
ACH-000243,-0.405812953815
ACH-000244,-0.48915473276999993
ACH-000246,-0.314214976348
ACH-000248,-0.313036985772
ACH-000250,-0.296188508684
ACH-000251,-0.363686238433
ACH-000253,-0.274305157128
ACH-000255,-0.303403846294
ACH-000256,-0.301928378709
ACH-000257,-0.166602265017
ACH-000258,-0.13693072275499998
ACH-000259,-0.374663677374
ACH-000260,-0.295400385696
ACH-000261,-0.347445506567
ACH-000262,-0.275861510084
ACH-000263,-0.67929848447
ACH-000264,-0.295114570425
ACH-000265,-0.382773405873
ACH-000266,-0.304658780711
ACH-000272,-0.22786216507100002
ACH-000273,-0.205812399202
ACH-000274,-0.531970820616
ACH-000277,-0.267962697269
ACH-000278,-0.155013571674
ACH-000279,-0.225064839521
ACH-000280,-0.429713742777
ACH-000281,-0.128836259843
ACH-000288,-0.41744582406499997
ACH-000291,-0.34550451777900004
ACH-000293,-0.41464024460500004
ACH-000294,-0.192937163007
ACH-000295,-0.40444125659
ACH-000296,-0.369569914031
ACH-000302,-0.281198035156
ACH-000304,-0.207047386473
ACH-000307,-0.21601383190600001
ACH-000308,-0.283821709373
ACH-000310,-0.270712650083
ACH-000311,-0.26866763458799997
ACH-000312,-0.45766878344800005
ACH-000315,-0.417104794184
ACH-000316,-0.27767220591499997
ACH-000317,-0.14415938871200001
ACH-000318,-0.352360872703
ACH-000319,-0.45951959391
ACH-000320,-0.351372357812
ACH-000322,-0.21087985207499998
ACH-000323,-0.318388933034
ACH-000324,-0.28673758975499997
ACH-000329,-0.29591995517499997
ACH-000330,-0.26436093657
ACH-000331,-0.266973502577
ACH-000332,-0.48717822626199997
ACH-000334,0.0649030960838
ACH-000335,-0.237545597636
ACH-000336,-0.362603223449
ACH-000337,-0.51209958525
ACH-000339,-0.124636881005
ACH-000341,-0.21282317772599998
ACH-000348,-0.287958090836
ACH-000350,-0.164568589677
ACH-000352,-0.174183576258
ACH-000356,-0.37385810142399994
ACH-000361,-0.20416866517
ACH-000362,-0.0169803686609
ACH-000363,-0.31776744459
ACH-000364,-0.20688762110599998
ACH-000365,-0.320183268427
ACH-000366,-0.351502976316
ACH-000368,-0.416122983371
ACH-000374,-0.380174150594
ACH-000375,-0.291202590004
ACH-000376,-0.199871323559
ACH-000381,-0.194855211192
ACH-000383,-0.323386498335
ACH-000387,-0.33073056211699997
ACH-000389,-0.38622428165899997
ACH-000390,-0.267199146146
ACH-000393,-0.17300723598
ACH-000395,-0.115081876034
ACH-000397,-0.405497049229
ACH-000401,-0.360608373323
ACH-000402,-0.33573850855099996
ACH-000403,-0.334423601488
ACH-000404,-0.213488508965
ACH-000406,-0.210495754944
ACH-000407,-0.331411124338
ACH-000408,-0.144336108041
ACH-000410,-0.11658559340199999
ACH-000411,-0.22075460623000004
ACH-000414,-0.14933468630000002
ACH-000415,-0.535001900191
ACH-000416,-0.295853957052
ACH-000420,-0.330261058299
ACH-000421,-0.34271332424999995
ACH-000424,-0.300223142784
ACH-000425,-0.45094735484399995
ACH-000426,-0.166605801843
ACH-000427,-0.306008016694
ACH-000433,-0.544622971069
ACH-000436,-0.08909590898460001
ACH-000444,-0.227111450726
ACH-000445,-0.36610052306900004
ACH-000448,-0.154418402184
ACH-000450,-0.61558725344
ACH-000452,-0.310003497093
ACH-000454,-0.099216663159
ACH-000458,-0.31798432516999997
ACH-000459,-0.108397991466
ACH-000460,-0.18613812422000003
ACH-000461,-0.278406891754
ACH-000463,-0.308948153615
