,TEPP (374739)
ACH-000004,-0.0201832537141
ACH-000007,0.116304425593
ACH-000009,0.18149058538600002
ACH-000011,0.0374907801949
ACH-000012,0.0356151409844
ACH-000013,0.183550574278
ACH-000014,0.0275741918703
ACH-000015,0.12839712457900002
ACH-000017,0.106239851115
ACH-000018,-0.121707300775
ACH-000019,0.11273401302000001
ACH-000021,-0.00819120108303
ACH-000022,0.154511871675
ACH-000025,0.0531459345362
ACH-000028,0.280686149411
ACH-000030,0.0557203916775
ACH-000035,-0.0601511979155
ACH-000036,0.00364294250201
ACH-000037,-0.192489794108
ACH-000039,0.251295317395
ACH-000040,0.13173934098099999
ACH-000041,0.21288522530499998
ACH-000042,0.122201028037
ACH-000045,0.05085250016369999
ACH-000047,0.0425137366444
ACH-000052,0.21353321923000002
ACH-000053,0.23370488084000002
ACH-000054,0.22744335653099998
ACH-000055,-0.008457234385619999
ACH-000060,0.158494074767
ACH-000067,0.30240405308699997
ACH-000070,-0.0459436145645
ACH-000075,0.0643588009708
ACH-000078,0.297675435128
ACH-000082,0.00390989924723
ACH-000085,0.10058724695699998
ACH-000086,0.047484669895699994
ACH-000087,0.213137507558
ACH-000092,0.16034333762800002
ACH-000095,0.190843331857
ACH-000097,0.0392396984364
ACH-000098,0.0787826305193
ACH-000099,0.130752819262
ACH-000108,0.060579402244600004
ACH-000113,0.0884625464517
ACH-000115,0.218124915746
ACH-000116,0.135901265851
ACH-000118,-0.0767517928929
ACH-000120,-0.0642785266137
ACH-000123,0.012135677454899999
ACH-000127,0.025239346836299997
ACH-000128,0.023474109993099998
ACH-000132,-0.165538907198
ACH-000133,0.059968890944
ACH-000137,0.162862139872
ACH-000138,0.180958550663
ACH-000142,-0.00896491373751
ACH-000143,0.040241512568300004
ACH-000146,0.158865539187
ACH-000148,-0.0086750671553
ACH-000150,0.22664541177099998
ACH-000152,0.10335004332999999
ACH-000153,-0.170296990161
ACH-000159,0.17184521323600002
ACH-000160,-0.0568972735992
ACH-000163,0.17217705392000002
ACH-000167,0.143205321793
ACH-000168,-0.00886676251809
ACH-000169,0.0582935184189
ACH-000178,-0.0791147299784
ACH-000182,0.12345401511700001
ACH-000183,0.0475572013017
ACH-000188,0.118944435857
ACH-000189,-0.128701134981
ACH-000190,0.22851674074099998
ACH-000198,0.0772688078011
ACH-000204,0.047861586015
ACH-000206,-0.06448520389380001
ACH-000207,0.275340790148
ACH-000211,-0.0447905921581
ACH-000215,0.05736042969169999
ACH-000221,0.023014794463400004
ACH-000222,-0.042501311703699994
ACH-000223,0.196632767647
ACH-000226,-0.00848740901708
ACH-000227,-0.23077599030499998
ACH-000228,0.00143037097704
ACH-000231,0.12414073068
ACH-000232,0.18857576025199999
ACH-000233,0.101579607725
ACH-000234,0.0192666866083
ACH-000235,0.00499347302389
ACH-000237,0.0928651284356
ACH-000238,0.09848416419160001
ACH-000243,0.030836215815099998
ACH-000244,0.07841004670900001
ACH-000246,0.213421722088
ACH-000248,0.103455145358
ACH-000250,0.16351046886499998
ACH-000251,0.0521088846958
ACH-000253,0.23305823160300002
ACH-000255,0.104127168738
ACH-000256,0.13087242579299999
ACH-000257,-0.096565395936
ACH-000258,-0.0183050880668
ACH-000259,0.050120715075500005
ACH-000260,0.0629397535897
ACH-000261,0.05153327518630001
ACH-000262,-0.11397589474400001
ACH-000263,0.0817620765264
ACH-000264,0.0787580933325
ACH-000265,0.146640853034
ACH-000266,0.00113493663969
ACH-000272,0.126598796147
ACH-000273,0.17704056000799998
ACH-000274,0.20826843318500002
ACH-000277,0.056413128767400005
ACH-000278,0.039750645401800004
ACH-000279,0.111716773334
ACH-000280,0.163231651387
ACH-000281,-0.226765176143
ACH-000288,0.0051810162839
ACH-000291,0.12322358953
ACH-000293,0.0487796987134
ACH-000294,0.18301569301600001
ACH-000295,0.200850748416
ACH-000296,0.138608964038
ACH-000302,0.165603997023
ACH-000304,0.16707673388699998
ACH-000307,0.179748941878
ACH-000308,0.14510447149
ACH-000310,0.219920775846
ACH-000311,-0.0213299952452
ACH-000312,0.00680397668467
ACH-000315,0.035935082206900004
ACH-000316,-0.010428060422500001
ACH-000317,0.07036705433130001
ACH-000318,0.368580531946
ACH-000319,-0.06747279195360001
ACH-000320,-0.12000328109000001
ACH-000322,0.00590539451856
ACH-000323,0.0985297446999
ACH-000324,0.08490527962120001
ACH-000329,0.03637258126219999
ACH-000330,0.276648988183
ACH-000331,0.123012738709
ACH-000332,0.102036993901
ACH-000334,-0.017990565194400003
ACH-000335,-0.17866343725
ACH-000336,0.294678034474
ACH-000337,0.105085886961
ACH-000339,0.08773913326819999
ACH-000341,0.11458125772700001
ACH-000348,0.033657717605400005
ACH-000350,0.242748287523
ACH-000352,0.0520140208337
ACH-000356,-0.0504959656084
ACH-000361,-0.0582592458383
ACH-000362,0.121066412434
ACH-000363,0.22878496608000004
ACH-000364,0.039183184757699996
ACH-000365,0.0429091060518
ACH-000366,0.000274844286068
ACH-000368,0.145070278223
ACH-000374,0.14740584166200002
ACH-000375,0.253362471376
ACH-000376,0.11849477322100001
ACH-000381,0.07214422333630001
ACH-000383,0.09713017258239999
ACH-000387,0.0800402873666
ACH-000389,0.104001815307
ACH-000390,0.160235548278
ACH-000393,-0.042266820696099994
ACH-000395,0.18383971430100002
ACH-000397,-0.0211355755369
ACH-000401,-0.0225515895671
ACH-000402,0.163456914439
ACH-000403,0.049478715884
ACH-000404,0.3920774003
ACH-000406,0.0483870654159
ACH-000407,0.205934004626
ACH-000408,0.148880881241
ACH-000410,0.0583630183703
ACH-000411,0.057929541190999995
ACH-000414,0.0666023532598
ACH-000415,0.26371819836800003
ACH-000416,-0.015782601424499998
ACH-000420,0.200659568649
ACH-000421,-0.0215007403765
ACH-000424,-0.0575094030889
ACH-000425,0.102931054437
ACH-000426,0.0683960295691
ACH-000427,0.250675938279
ACH-000433,0.238431728665
ACH-000436,0.0337574895079
ACH-000444,0.0592411698602
