,LYPD6 (130574)
ACH-000004,-0.21751599008000003
ACH-000007,-0.241667546489
ACH-000009,-0.43106928218699997
ACH-000011,-0.05259032038480001
ACH-000012,0.109264077365
ACH-000013,-0.142451238542
ACH-000014,-0.322458796791
ACH-000015,-0.0952749969878
ACH-000017,-0.144968607193
ACH-000018,-0.264733685659
ACH-000019,-0.159515037561
ACH-000021,-0.0528327002563
ACH-000022,-0.278040928751
ACH-000025,0.184956069562
ACH-000028,-0.146903181705
ACH-000030,-0.10761675363800001
ACH-000035,-0.0726070127019
ACH-000036,-0.104003392331
ACH-000037,-0.0668447336105
ACH-000039,0.20888501478500002
ACH-000040,-0.000345799044575
ACH-000041,-0.329221022074
ACH-000042,-0.122935397994
ACH-000045,-0.13971308624099998
ACH-000047,-0.20354872021899997
ACH-000052,0.05656975694730001
ACH-000053,-0.09048657398710001
ACH-000054,-0.0999763058258
ACH-000055,-0.210627763759
ACH-000060,-0.025509150674600002
ACH-000067,-0.0543366204511
ACH-000070,0.185345197027
ACH-000075,-0.148911622145
ACH-000078,0.00160727811384
ACH-000082,-0.0489656752598
ACH-000085,-0.0579222413236
ACH-000086,-0.164291046454
ACH-000087,-0.27444712426600004
ACH-000092,-0.157383354661
ACH-000095,-0.177863257459
ACH-000097,-0.065542884156
ACH-000098,-0.243958727042
ACH-000099,-0.11608768031099999
ACH-000108,-0.0581685611384
ACH-000113,-0.144991238434
ACH-000115,-0.0644388623417
ACH-000116,-0.13803457724
ACH-000118,-0.09768512082080001
ACH-000120,-0.0405772850969
ACH-000123,-0.120475996335
ACH-000127,-0.22245343369000004
ACH-000128,-0.32756224434500003
ACH-000132,-0.166115695423
ACH-000133,0.00939927126174
ACH-000137,-0.114784598809
ACH-000138,-0.0517571954334
ACH-000142,-0.28819674595899997
ACH-000143,-0.265221744272
ACH-000146,-0.07392891815210001
ACH-000148,-0.058246931238199996
ACH-000150,-0.236834919611
ACH-000152,-0.0111446372914
ACH-000153,-0.546076527209
ACH-000159,-0.277222568377
ACH-000160,-0.131064016567
ACH-000163,-0.211440549365
ACH-000167,-0.210735617437
ACH-000168,-0.0237531953162
ACH-000169,0.0165897965204
ACH-000178,-0.0843540240095
ACH-000182,-0.16471619239
ACH-000183,-0.142936332432
ACH-000188,0.0422744820438
ACH-000189,-0.411540536572
ACH-000190,-0.197102382588
ACH-000198,-0.16394778123099998
ACH-000204,-0.362226745798
ACH-000206,-0.052410246584199995
ACH-000207,-0.0007809991803869999
ACH-000211,-0.15412854426300002
ACH-000215,-0.0967736632891
ACH-000221,-0.36130770595600004
ACH-000222,-0.123009087069
ACH-000223,-0.16437264778
ACH-000226,-0.163904555889
ACH-000227,-0.16419778944
ACH-000228,-0.0719774246877
ACH-000231,-0.0919470006727
ACH-000232,-0.148742680565
ACH-000233,-0.158365382471
ACH-000234,-0.181396783088
ACH-000235,-0.206901906639
ACH-000237,-0.33225411456500004
ACH-000238,-0.10721715278999999
ACH-000243,-0.120989140051
ACH-000244,-0.41290860047399996
ACH-000246,-0.17953847841499998
ACH-000248,-0.20743358008
ACH-000250,-0.226600855652
ACH-000251,-0.191592466318
ACH-000253,-0.048501871211999996
ACH-000255,-0.208992089216
ACH-000256,-0.166642848394
ACH-000257,0.0956768152024
ACH-000258,-0.121888603709
ACH-000259,-0.155128293122
ACH-000260,-0.16200721593599998
ACH-000261,-0.18272949868000002
ACH-000262,-0.24729988919399998
ACH-000263,-0.308492856699
ACH-000264,-0.20586999649999999
ACH-000265,-0.241014377916
ACH-000266,-0.11197453199999999
ACH-000272,-0.12211640907
ACH-000273,-0.11748549152599999
ACH-000274,-0.13124473905300002
ACH-000277,0.0039084159925100006
ACH-000278,-0.420818152879
ACH-000279,-0.349011049571
ACH-000280,-0.140734826074
ACH-000281,-0.186548655654
ACH-000288,-0.149060447726
ACH-000291,0.0137322944239
ACH-000293,-0.25163012240800003
ACH-000294,-0.264958414026
ACH-000295,-0.193836501213
ACH-000296,-0.0635436944773
ACH-000302,-0.203057393317
ACH-000304,-0.30134511845199996
ACH-000307,-0.10641910210200001
ACH-000308,-0.161274915593
ACH-000310,-0.228625136884
ACH-000311,-0.154725191163
ACH-000312,-0.174885914505
ACH-000315,-0.20410191829100002
ACH-000316,-0.237215264218
