,SULT1A2 (6799)
ACH-000004,-0.10103871972999999
ACH-000007,-0.255988807219
ACH-000009,0.1374253007
ACH-000011,-0.21144784481400003
ACH-000012,-0.161204348135
ACH-000013,-0.159639915225
ACH-000014,-0.118281444242
ACH-000015,-0.242423078374
ACH-000017,-0.06504691492510001
ACH-000018,0.0478161272253
ACH-000019,0.0300917336674
ACH-000021,-0.22856585768399998
ACH-000022,-0.130188672738
ACH-000025,-0.14353142037699998
ACH-000028,-0.197348454298
ACH-000030,0.0831752784157
ACH-000035,0.11996497436100001
ACH-000036,-0.102140148847
ACH-000037,-0.0447423236578
ACH-000039,-0.21507686478399998
ACH-000040,-0.11212534712300001
ACH-000041,-0.0686604371914
ACH-000042,0.11264251055199999
ACH-000045,-0.250059904944
ACH-000047,-0.0971050948033
ACH-000052,-0.041119601911999995
ACH-000053,-0.05520130779540001
ACH-000054,0.022710336707799997
ACH-000055,0.07097013930589999
ACH-000060,0.151227388136
ACH-000067,-0.10709239383300001
ACH-000070,-0.211889624309
ACH-000075,-0.269105605296
ACH-000078,-0.0599603224063
ACH-000082,-0.0151681495951
ACH-000085,0.16472060632899999
ACH-000086,0.040184653501499995
ACH-000087,-0.0845934603816
ACH-000092,-0.049442411622800005
ACH-000095,-0.18075982603000001
ACH-000097,-0.0793679140402
ACH-000098,-0.0950302971299
ACH-000099,-0.07713029497010002
ACH-000108,0.105763852201
ACH-000113,-0.12695669690300002
ACH-000115,-0.235521315383
ACH-000116,-0.055815888818300005
ACH-000118,-0.080637375136
ACH-000120,-0.254760727584
ACH-000123,-0.119065521578
ACH-000127,-0.289847154631
ACH-000128,0.0692613944499
ACH-000132,-0.23257894210900001
ACH-000133,-0.058301220076800005
ACH-000137,-0.06018098024119999
ACH-000138,-0.129788853633
ACH-000142,-0.0945086727328
ACH-000143,-0.212298822497
ACH-000146,-0.058348420928300004
ACH-000148,0.07781320150030001
ACH-000150,-0.129719158319
ACH-000152,0.11212159718800001
ACH-000153,-0.133207848888
ACH-000159,-0.0655775327394
ACH-000160,-0.08625918305880001
ACH-000163,-0.0975344218806
ACH-000167,0.0383416350996
ACH-000168,0.0298168601383
ACH-000169,-0.0222647580938
ACH-000178,-0.15533128372500002
ACH-000182,0.052817775619700004
ACH-000183,-0.023882575104200002
ACH-000188,-0.00940279591771
ACH-000189,-0.0111657932762
ACH-000190,0.0787264112557
ACH-000198,-0.0205356344805
ACH-000204,-0.143648062711
ACH-000206,-0.105888933092
ACH-000207,-0.244304932989
ACH-000211,-0.0232051511233
ACH-000215,-0.0505419239604
ACH-000221,-0.165375571481
ACH-000222,-0.0496076976211
ACH-000223,-0.0994816798268
ACH-000226,-0.176190898627
ACH-000227,0.224685702294
ACH-000228,0.021422638542499997
ACH-000231,-0.125429449449
ACH-000232,-0.18537554009100002
ACH-000233,-0.113436496799
ACH-000234,0.0588390580966
ACH-000235,-0.121131442644
ACH-000237,-0.17975243933600002
ACH-000238,0.192643143277
ACH-000243,-0.277239840788
ACH-000244,0.158344894111
ACH-000246,-0.010626482980799998
ACH-000248,-0.330206907193
ACH-000250,0.00912577327684
ACH-000251,0.0916298468461
ACH-000253,-0.0656199031162
ACH-000255,-0.131222123916
ACH-000256,0.0305065267978
ACH-000257,-0.0551456321241
ACH-000258,-0.152988422067
ACH-000259,-0.102731982677
ACH-000260,-0.09798351214880001
ACH-000261,-0.113261214823
ACH-000262,0.010947295249999999
ACH-000263,-0.010785612940799999
ACH-000264,0.0436659820166
ACH-000265,-0.102254339254
ACH-000266,-0.123169806234
ACH-000272,-0.165165797116
ACH-000273,-0.181818150339
ACH-000274,0.094443099588
ACH-000277,-0.0802630598555
ACH-000278,0.0815832092743
ACH-000279,0.0108252286942
ACH-000280,-0.136057630564
ACH-000281,0.11267397889900001
ACH-000288,-0.178720927458
ACH-000291,0.06980401603519999
ACH-000293,0.038759515065800006
ACH-000294,-0.18795448161800002
ACH-000295,-0.156453130288
ACH-000296,-0.237193883187
ACH-000302,-0.023673015028900003
ACH-000304,-0.129655280323
ACH-000307,-0.0234174635117
ACH-000308,0.0704044727383
ACH-000310,-0.1843082868
ACH-000311,-0.233754786952
ACH-000312,-0.149073281369
ACH-000315,-0.22045930873300001
ACH-000316,-0.21423729562600002
ACH-000317,-0.020266205682700003
ACH-000318,-0.0762806833528
ACH-000319,-0.340084923342
ACH-000320,-0.209973725075
ACH-000322,-0.138545181539
ACH-000323,-0.232369569463
ACH-000324,-0.125357381842
ACH-000329,-0.009468760582239999
ACH-000330,-0.290987221376
ACH-000331,-0.05370260541809999
ACH-000332,-0.19064756667899999
ACH-000334,-0.369177970014
ACH-000335,-0.131091508905
ACH-000336,-0.0174739279567
ACH-000337,-0.16889055665
ACH-000339,-0.24084126628400002
ACH-000341,0.0790439009162
ACH-000348,0.0670990325419
ACH-000350,-0.243350679641
ACH-000352,0.0270442807677
ACH-000356,0.015517428246400001
ACH-000361,0.0329487545147
ACH-000362,-0.23462756634799997
ACH-000363,-0.09988473259849999
ACH-000364,0.0948825033553
ACH-000365,-0.0763614140434
ACH-000366,-0.086155094169
ACH-000368,-0.152087887912
ACH-000374,-0.07959607868480001
ACH-000375,0.147743990684
ACH-000376,0.038631676894
ACH-000381,-0.151306355008
ACH-000383,0.0158669279024
ACH-000387,-0.027481528648500002
ACH-000389,-0.0853938531889
ACH-000390,-0.011513661061599999
ACH-000393,-0.056274396558999996
ACH-000395,-3.01022925566e-05
ACH-000397,-0.24511085075800002
ACH-000401,-0.11880377786699998
ACH-000402,-0.023486508372900002
ACH-000403,-0.103322282974
ACH-000404,-0.400780995442
ACH-000406,-0.09308851760410002
ACH-000407,-0.00673075943134
ACH-000408,-0.388851535013
ACH-000410,0.0295964179816
ACH-000411,-0.00622974285605
ACH-000414,-0.170826619329
ACH-000415,-0.028992513586300003
ACH-000416,-0.057735913397399995
ACH-000420,-0.181784097602
ACH-000421,-0.0241714075823
ACH-000424,0.10113697180600001
ACH-000425,-0.221159975374
ACH-000426,-0.344618750463
ACH-000427,0.0016680368562000001
ACH-000433,-0.390871369261
ACH-000436,-0.0589545143127
ACH-000444,-0.119070855636
ACH-000445,-0.326252330834
ACH-000448,0.00946114943027
ACH-000450,-0.0800764810998
ACH-000452,0.011905108454
ACH-000454,0.0875821254684
ACH-000458,-0.260797147607
ACH-000459,-0.187989735326
ACH-000460,-0.19182644382
ACH-000461,0.0692373168583
ACH-000463,-0.27995376724
ACH-000464,-0.181382942122
ACH-000466,-0.06397769277700001
ACH-000467,0.08091056708319999
ACH-000468,-0.07482296677349999
ACH-000469,-0.0428033568083
ACH-000470,0.03917091146
ACH-000471,-0.110740257851
ACH-000472,-0.161711310165
ACH-000473,-0.15262324329500002
ACH-000475,-0.126513447906
ACH-000476,-0.0228773780135
ACH-000477,0.0114304052406
ACH-000480,-0.217531916443
ACH-000481,-0.026554799321099998
ACH-000483,-0.182098685979
ACH-000484,-0.17267854155200002
ACH-000485,-0.189545314546
ACH-000486,-0.150436380703
ACH-000487,-0.00789812127623
ACH-000488,-0.101462246926
ACH-000490,0.0743398120436
ACH-000491,-0.0736759731228
ACH-000495,-0.33532401360999997
ACH-000496,-0.191706463841
ACH-000499,-0.199596045043
ACH-000500,0.31003166053500003
ACH-000502,-0.145572417614
ACH-000503,0.116432278707
ACH-000505,-0.0948743360798
ACH-000507,-0.149110413948
ACH-000510,-0.322627291384
ACH-000511,0.10223584728299999
ACH-000512,-0.0340768233805
ACH-000516,-0.160396110403
ACH-000517,-0.0198069202239
ACH-000518,-0.0443993002001
ACH-000520,-0.253468689942
ACH-000521,0.0490043921847
ACH-000522,-0.0759115984572
ACH-000524,-0.133476610077
ACH-000527,-0.0898780387403
ACH-000528,-0.12480782747500001
ACH-000537,-0.07953099676639999
ACH-000541,0.0380946167075
ACH-000542,-0.0226143491053
ACH-000544,-0.10224711167600001
ACH-000545,0.0526644122319
ACH-000547,0.06863308084
ACH-000548,-0.013115220031500001
ACH-000549,-0.0512335550361
ACH-000550,0.220988365766
ACH-000552,-0.175115772148
ACH-000556,-0.23565773423
ACH-000557,-0.0812901372065
ACH-000570,-0.139258934282
ACH-000571,-0.119320914146
ACH-000573,-0.00683948533203
ACH-000576,-0.0728329478002
ACH-000580,-0.141895996007
ACH-000584,-0.051951830066599994
ACH-000585,-0.197065418041
ACH-000588,-0.18669532178599998
ACH-000589,-0.165812971674
ACH-000591,0.199477829514
ACH-000593,0.053951496839999995
ACH-000600,-0.10232535328600001
ACH-000601,-0.20144075528799998
ACH-000604,-0.28608001366999997
ACH-000605,-0.191487251094
ACH-000606,-0.14785639696
ACH-000608,0.0975799360537
ACH-000614,-0.23602643065499998
ACH-000616,-0.012600775478299998
ACH-000618,0.00962181345461
ACH-000619,-0.0766095863924
ACH-000620,-0.144086246151
ACH-000621,-0.18663489674699998
ACH-000622,-0.102838391335
ACH-000623,0.0175764925752
ACH-000624,-0.258485971627
ACH-000627,0.00629440068096
ACH-000630,-0.07447365308369999
ACH-000632,-0.111631090098
ACH-000633,0.18547531002
ACH-000637,-0.20919375488699998
ACH-000638,-0.13837060464700002
ACH-000646,-0.00491236952764
ACH-000647,-0.0058328774118000005
ACH-000648,-0.0861182829932
ACH-000649,-0.105261652551
ACH-000651,-0.10887173480699999
ACH-000652,-0.048101697684500004
ACH-000653,-0.235233238856
ACH-000657,-0.0440582002826
ACH-000658,0.0224616335055
ACH-000661,-0.0161948159105
ACH-000662,-0.216832047
ACH-000663,-0.0171451562264
ACH-000665,0.0134193589125
ACH-000671,-0.105758892522
ACH-000673,-0.09203154969550001
ACH-000676,-0.0194651918485
ACH-000677,-0.025406726716200003
ACH-000681,-0.065963561057
ACH-000682,0.08517302021680001
ACH-000683,-0.142522043146
ACH-000684,-0.482570521716
ACH-000688,-0.129593500996
ACH-000693,0.0398157381159
ACH-000694,-0.05547699013230001
ACH-000695,-0.00778085815296
ACH-000696,-0.045167326059099996
ACH-000697,-0.11319737894700001
ACH-000699,-0.116910334946
ACH-000701,0.0547478901126
ACH-000706,-0.125042449673
ACH-000711,-0.038786838422900004
ACH-000713,-0.175855811168
ACH-000714,-0.222315344032
ACH-000718,-0.102166978553
ACH-000720,0.00638621724518
ACH-000721,-0.0384975787506
ACH-000724,-0.18922777069200003
ACH-000725,-0.127605862071
ACH-000732,-0.204397216045
ACH-000734,-0.0512317490384
ACH-000735,0.0863435817512
ACH-000736,-0.14958906420499998
ACH-000738,-0.0973295300332
ACH-000746,-0.137459456527
ACH-000747,-0.0212629594268
ACH-000748,-0.042811029630000004
ACH-000753,-0.102980993531
ACH-000756,-0.203055154128
ACH-000757,-0.293536932947
ACH-000758,-0.116962933466
ACH-000760,0.00700445174397
ACH-000763,-0.035700174260900004
ACH-000764,0.04342074729169999
ACH-000765,-0.190159650058
ACH-000766,-0.213856808438
ACH-000767,-0.116971737278
ACH-000768,-0.0963530325245
ACH-000769,-0.176545109276
ACH-000770,-0.0979907990274
ACH-000771,-0.131041698002
ACH-000773,-0.0899960242936
ACH-000776,-0.104476703581
ACH-000777,0.035615513071800005
ACH-000778,0.00226384544257
ACH-000781,0.0330025473668
ACH-000782,0.105919949033
ACH-000783,-0.170516173265
ACH-000784,-0.070875126189
ACH-000785,-0.157349414946
ACH-000787,0.0202827233019
ACH-000788,-0.11857070111099999
ACH-000791,0.0364584686315
ACH-000792,-0.132317993024
ACH-000794,0.000794058802645
ACH-000796,-0.07195178507950001
ACH-000799,-0.126337223743
ACH-000800,-0.07569954899539999
ACH-000802,-0.018749434584700003
ACH-000804,-0.11025286502999998
ACH-000805,0.012890024931099999
ACH-000809,0.07573478152150001
ACH-000810,0.144758478194
ACH-000811,-0.007845044801350001
ACH-000817,0.0496482674988
ACH-000819,-0.2159170408
ACH-000820,-0.100261232332
ACH-000821,-0.09690188513550001
ACH-000822,0.0282257737772
ACH-000823,0.027583958680000003
ACH-000824,0.0798502078302
ACH-000827,-0.198825263735
ACH-000829,-0.037976945795300004
ACH-000831,0.0718349958135
ACH-000832,0.115186067508
ACH-000833,-0.269136030407
ACH-000834,-0.0760428842989
ACH-000835,-0.0648319368886
ACH-000836,-0.160574739089
