,NAT16 (375607)
ACH-000004,0.193898843967
ACH-000007,-0.0265181068417
ACH-000009,0.0407367510997
ACH-000011,-0.165224556868
ACH-000012,-0.209317988451
ACH-000013,-0.04753683909609999
ACH-000014,0.00395914791454
ACH-000015,-0.0281693793016
ACH-000017,-0.0894912263092
ACH-000018,-0.15803317354000002
ACH-000019,-0.0914510737978
ACH-000021,-0.23266526052099998
ACH-000022,0.0069551209843900005
ACH-000025,0.0648885632491
ACH-000028,-0.19530632526900002
ACH-000030,0.09326835483339999
ACH-000035,-0.230530940262
ACH-000036,-0.096055064758
ACH-000037,-0.11607477977700001
ACH-000039,-0.160128675084
ACH-000040,-0.06541510710080001
ACH-000041,-0.110257017285
ACH-000042,0.0306214132955
ACH-000045,-0.21647122889800002
ACH-000047,-0.10816246944499999
ACH-000052,0.320216628057
ACH-000053,-0.0857522120179
ACH-000054,-0.137020364218
ACH-000055,-0.256164726249
ACH-000060,-0.262575543104
ACH-000067,-0.078863957714
ACH-000070,-0.17399170073399997
ACH-000075,-0.25858931407900004
ACH-000078,0.0017756980194900001
ACH-000082,-0.10491378009199999
ACH-000085,0.323435689247
ACH-000086,0.16057001800999998
ACH-000087,-0.0285210249949
ACH-000092,0.13209522291200002
ACH-000095,-0.030929309008299998
ACH-000097,-0.14760736896999999
ACH-000098,-0.12221838986
ACH-000099,0.11645274542999999
ACH-000108,-0.0684097828946
ACH-000113,-0.123805668863
ACH-000115,-0.030054739645700004
ACH-000116,-0.14318419324
ACH-000118,-0.0672658661918
ACH-000120,-0.13687317365
ACH-000123,0.07835178913869999
ACH-000127,-0.137638512603
ACH-000128,-0.0342951186555
ACH-000132,-0.00203199385317
ACH-000133,-0.144777709718
ACH-000137,-0.0449965858806
ACH-000138,-0.0444579220797
ACH-000142,-0.149673759099
ACH-000143,0.177599095913
ACH-000146,-0.0126393712411
ACH-000148,0.0161743492724
ACH-000150,-0.14114237155200002
ACH-000152,0.0596629086118
ACH-000153,-0.295763924841
ACH-000159,-0.253226693605
ACH-000160,-0.144033482152
ACH-000163,0.129025812257
ACH-000167,0.227342678543
ACH-000168,-0.199650414663
ACH-000169,0.138700586572
ACH-000178,-0.037345066543
ACH-000182,-0.151080930878
ACH-000183,0.10451401558399999
ACH-000188,-0.0658782068773
ACH-000189,-0.21915207881999998
ACH-000190,-0.100620828694
ACH-000198,-0.0471392360896
ACH-000204,-0.12127433695
ACH-000206,-0.103667053585
ACH-000207,-0.24701631620499997
ACH-000211,-0.102712100949
ACH-000215,0.009977688231700001
ACH-000221,-0.545573628314
ACH-000222,0.07830045211410001
ACH-000223,0.0405617119644
ACH-000226,0.0318767037086
ACH-000227,0.2427255073
ACH-000228,0.00107985266121
ACH-000231,-0.06465215468550001
ACH-000232,-0.0713598690442
ACH-000233,-0.055178844988400005
ACH-000234,-0.136411225508
ACH-000235,-0.152675900764
ACH-000237,-0.0217167049416
ACH-000238,0.192627054728
ACH-000243,0.040406200054
ACH-000244,0.05717236229119999
ACH-000246,-0.11560843810799999
ACH-000248,0.10790196893500001
ACH-000250,-0.105912792679
ACH-000251,-0.181387309586
ACH-000253,0.11764927972200001
ACH-000255,-0.026886139506200002
ACH-000256,-0.07959168926360001
ACH-000257,-0.250597135573
ACH-000258,-0.138203448345
ACH-000259,-0.0109172663181
ACH-000260,0.0186349313585
ACH-000261,0.017705763953
ACH-000262,0.0176068243461
ACH-000263,-0.0499790421544
ACH-000264,0.0705335896902
ACH-000265,-0.06602113133399999
ACH-000266,-0.025749960869
ACH-000272,-0.0955739235983
ACH-000273,0.030115759857400004
ACH-000274,0.00693055295104
ACH-000277,0.0035378798382100004
ACH-000278,-0.11844827479900001
ACH-000279,-0.00885743649388
ACH-000280,-0.13380093855900002
ACH-000281,0.0126595505057
ACH-000288,-0.155474964286
ACH-000291,0.009710884762920001
ACH-000293,-0.409099540452
ACH-000294,-0.226409288382
ACH-000295,-0.0909435613243
ACH-000296,0.0573607063901
ACH-000302,0.0999512175292
ACH-000304,0.338313262315
ACH-000307,-0.0205678896509
ACH-000308,-0.0633550165979
ACH-000310,0.242040407905
ACH-000311,0.144770254859
ACH-000312,0.0342955893722
ACH-000315,-0.199513090203
ACH-000316,-0.161861039589
ACH-000317,-0.36018265065
ACH-000318,-0.266837176725
ACH-000319,-0.159737810116
ACH-000320,0.08428988015910001
ACH-000322,-0.12739178455999997
ACH-000323,-0.07878416385010001
ACH-000324,-0.0830881246362
ACH-000329,-0.027517913169700002
ACH-000330,0.155398806823
ACH-000331,-0.126584643175
ACH-000332,-0.0206607283308
ACH-000334,-0.16744482305199998
ACH-000335,0.07352782638069999
ACH-000336,-0.412983940881
ACH-000337,-0.102688194015
ACH-000339,0.0334696768349
ACH-000341,0.0143332648574
ACH-000348,0.040998057528199995
ACH-000350,0.119287985013
ACH-000352,-0.0668932165482
ACH-000356,-0.48654177007
ACH-000361,-0.291107832592
ACH-000362,-0.220168342294
ACH-000363,-0.25588635913
ACH-000364,-0.253454550771
ACH-000365,-0.17555832599500001
ACH-000366,-0.0612243020928
ACH-000368,0.0766765850901
ACH-000374,-0.163354731198
ACH-000375,-0.108675044833
ACH-000376,0.0544594582264
ACH-000381,-0.15941529035399998
ACH-000383,-0.310387493161
ACH-000387,-0.123441767789
ACH-000389,-0.22678142084800001
ACH-000390,-0.12277020777999999
ACH-000393,-0.110077813157
ACH-000395,-0.160747694835
ACH-000397,-0.163051262523
ACH-000401,-0.122523165877
ACH-000402,-0.12742704095000001
ACH-000403,-0.130393209896
ACH-000404,-0.105498883067
ACH-000406,-0.125530920446
ACH-000407,0.025044030003499997
ACH-000408,-0.592873409689
ACH-000410,-0.048047593726500006
ACH-000411,-0.0607425089429
ACH-000414,0.182936882004
ACH-000415,-0.013594127916
ACH-000416,0.0876936188682
ACH-000420,-0.203441351296
ACH-000421,0.05349587720269999
ACH-000424,-0.0739483303321
ACH-000425,-0.0562143146732
ACH-000426,0.105405922245
ACH-000427,-0.322648053351
ACH-000433,-0.17242554352000003
ACH-000436,-0.0451509771968
ACH-000444,0.11040991531
ACH-000445,0.0539486648379
ACH-000448,-0.07206637062089999
ACH-000450,-0.127019453277
ACH-000452,-0.16890039546900001
ACH-000454,0.08095100052630001
ACH-000458,-0.07036167387799999
ACH-000459,-0.056791533720199995
ACH-000460,-0.029480596310400002
