,BAIAP2 (10458)
ACH-000004,-0.194599389096
ACH-000007,-0.136428773018
ACH-000009,-0.257610929067
ACH-000011,-0.143897464747
ACH-000012,-0.23087811538699998
ACH-000013,0.0325888260039
ACH-000014,0.034255957011199996
ACH-000015,-0.138684892121
ACH-000017,-0.0487464752555
ACH-000018,0.14655549109899998
ACH-000019,-0.117682234646
ACH-000021,-0.0701572759321
ACH-000022,-0.0635423267986
ACH-000025,-0.07498622682860001
ACH-000028,-0.291239823371
ACH-000030,-0.032098717694
ACH-000035,0.0849911955641
ACH-000036,-0.298206617437
ACH-000037,-0.31616375531
ACH-000039,-0.0884399954845
ACH-000040,-0.22939693994899998
ACH-000041,-0.218781576836
ACH-000042,-0.328425507327
ACH-000045,-0.231149948475
ACH-000047,-0.008897204862
ACH-000052,-0.0315970541351
ACH-000053,-0.179732891134
ACH-000054,-0.135434464865
ACH-000055,-0.43244887648
ACH-000060,-0.07450205059889999
ACH-000067,-0.215211072987
ACH-000070,-0.12206912521600001
ACH-000075,-0.261366962581
ACH-000078,-0.279753488435
ACH-000082,-0.08943990563920001
ACH-000085,-0.241249353251
ACH-000086,-0.19335685216600002
ACH-000087,-0.31221281467900003
ACH-000092,-0.0481448426138
ACH-000095,-0.18802340013399998
ACH-000097,-0.130750677005
ACH-000098,0.09010091270260001
ACH-000099,-0.3465225829
ACH-000108,-0.31165414987
ACH-000113,-0.0656917758734
ACH-000115,-0.357354669119
ACH-000116,-0.132968893109
ACH-000118,-0.112951197981
ACH-000120,-0.340444089042
ACH-000123,-0.12578136826
ACH-000127,-0.154937503147
ACH-000128,-0.142445524586
ACH-000132,-0.176421427759
ACH-000133,-0.107050270313
ACH-000137,0.07929095537539999
ACH-000138,-0.154409130859
ACH-000142,-0.363892694407
ACH-000143,-0.22243829244199997
ACH-000146,-0.023008575156299997
ACH-000148,-0.284449974718
ACH-000150,-0.0653673052818
ACH-000152,-0.216494057726
ACH-000153,-0.0348935256839
ACH-000159,-0.21318311891199998
ACH-000160,-0.19391030294199998
ACH-000163,-0.385368565399
ACH-000167,-0.08333486015769999
ACH-000168,-0.10017161606799999
ACH-000169,-0.17720174100400002
ACH-000178,-0.0512008062927
ACH-000182,-0.224857729221
ACH-000183,-0.236959835263
ACH-000188,-0.07604177245760001
ACH-000189,-0.263364806251
ACH-000190,-0.18034959667300002
ACH-000198,-0.0238450078393
ACH-000204,-0.0715169020343
ACH-000206,-0.369920966195
ACH-000207,-0.11528112828600001
ACH-000211,-0.235149626151
ACH-000215,-0.108450420657
ACH-000221,-0.0572308277841
ACH-000222,-0.176290450476
ACH-000223,-0.0775395868974
ACH-000226,-0.0482949341366
ACH-000227,-0.166436954723
ACH-000228,-0.22409105408799998
ACH-000231,-0.18126379699099998
ACH-000232,-0.125751647124
ACH-000233,-0.20769840055799998
ACH-000234,-0.19237541922600002
ACH-000235,-0.122911613367
ACH-000237,-0.155150020434
ACH-000238,-0.341221600132
ACH-000243,-0.190028276403
ACH-000244,-0.505771013185
ACH-000246,-0.191384069417
ACH-000248,-0.253162286778
ACH-000250,-0.147748991221
ACH-000251,-0.12491744861500001
ACH-000253,-0.21276260669799998
ACH-000255,-0.15389150108
ACH-000256,-0.255242075934
ACH-000257,0.175719733059
ACH-000258,-0.052984307716
ACH-000259,-0.251290924165
ACH-000260,-0.23655314578000003
ACH-000261,-0.321924799522
ACH-000262,-0.0975135550243
ACH-000263,-0.218201798604
ACH-000264,-0.271176661123
ACH-000265,-0.0994769140185
ACH-000266,-0.479730986616
ACH-000272,-0.0606707399127
ACH-000273,-0.0578956097334
ACH-000274,-0.253638573809
ACH-000277,-0.124606425799
ACH-000278,-0.17845352405499998
ACH-000279,-0.258653416928
ACH-000280,-0.262664998974
ACH-000281,-0.286667636929
ACH-000288,-0.324150017397
ACH-000291,-0.151079962113
ACH-000293,-0.10876858586799999
ACH-000294,-0.12124767138800001
ACH-000295,-0.362308616497
ACH-000296,-0.170266627905
ACH-000302,-0.17294650401099998
ACH-000304,0.0860202823093
ACH-000307,-0.0418834129614
ACH-000308,-0.172482123705
ACH-000310,-0.518966798755
ACH-000311,-0.168218459683
ACH-000312,-0.228104943
ACH-000315,-0.13447339440099998
ACH-000316,-0.23980377669
ACH-000317,0.15993254437100002
ACH-000318,-0.11771481625800001
ACH-000319,-0.065916575851
ACH-000320,-0.193617191382
ACH-000322,-0.0764466884823
ACH-000323,-0.332057466631
ACH-000324,-0.121613364897
ACH-000329,-0.24227633952799998
ACH-000330,-0.24843733822900002
ACH-000331,-0.0165168577446
ACH-000332,-0.11534303207999999
ACH-000334,-0.188843545617
ACH-000335,-0.027900681186599996
ACH-000336,0.011772251319099999
ACH-000337,-0.23624916592099998
ACH-000339,-0.113382340853
ACH-000341,0.0628897015756
ACH-000348,-0.204244549418
ACH-000350,-0.0872724044567
ACH-000352,-0.15815504303
ACH-000356,-0.18143005771200002
ACH-000361,-0.0973046324522
ACH-000362,-0.0539963169764
ACH-000363,-0.33124391191
ACH-000364,0.0846120560315
ACH-000365,-0.132906475183
ACH-000366,-0.19818632344
ACH-000368,-0.17887694698399997
ACH-000374,-0.0300612964066
ACH-000375,-0.175683588125
ACH-000376,-0.09070890301729999
ACH-000381,-0.06892320337669999
ACH-000383,-0.28234596706799997
ACH-000387,-0.261627896797
ACH-000389,-0.21054171651999998
ACH-000390,-0.38909875438
ACH-000393,-0.156328405749
ACH-000395,-0.24420981288000002
ACH-000397,-0.192225313882
ACH-000401,-0.15051290765900002
ACH-000402,-0.23154256603
ACH-000403,-0.230802858312
ACH-000404,-0.34904563481399997
ACH-000406,-0.121516104471
ACH-000407,-0.238978331193
ACH-000408,-0.164501250011
ACH-000410,-0.11014028347999999
ACH-000411,-0.14153707802999999
ACH-000414,-0.204565148255
ACH-000415,-0.22535364286200002
ACH-000416,-0.125919527702
ACH-000420,-0.179943624356
ACH-000421,-0.0732875386645
ACH-000424,-0.140389290089
ACH-000425,-0.169382123902
ACH-000426,-0.108797537331
ACH-000427,-0.06799743325619999
ACH-000433,-0.38065313183
ACH-000436,-0.019293568347799998
ACH-000444,-0.0249118859454
ACH-000445,-0.11312991707699999
ACH-000448,-0.0664295616349
ACH-000450,-0.331346805167
ACH-000452,-0.277234344758
ACH-000454,-0.0863013711964
ACH-000458,-0.21569970975400002
ACH-000459,-0.31363757159899996
ACH-000460,-0.05208419377640001
ACH-000461,-0.097769271526
ACH-000463,-0.24554939662900002
ACH-000464,-0.175599567175
ACH-000466,0.0570700377525
ACH-000467,-0.10060896022600001
ACH-000468,-0.22363036999699998
ACH-000469,-0.308606333154
ACH-000470,-0.165320370246
ACH-000471,-0.266398851337
ACH-000472,-0.281039003399
ACH-000473,-0.0754761094749
ACH-000475,-0.156536597427
ACH-000476,-0.277169436698
ACH-000477,-0.233948329096
ACH-000480,-0.08589274733819999
ACH-000481,-0.0595069986624
ACH-000483,-0.20806580086800003
