,CCNF (899)
ACH-000483,0.042693472788300005
ACH-000484,-0.24578034936
ACH-000485,-0.230140769152
ACH-000486,-0.119174034703
ACH-000487,-0.216711077184
ACH-000488,0.157599808479
ACH-000490,0.218659825816
ACH-000491,-0.499195211358
ACH-000495,-0.144563945047
ACH-000496,-0.331255364624
ACH-000499,-0.229194142007
ACH-000500,0.38975677636100003
ACH-000502,-0.465861527653
ACH-000503,0.0869015564607
ACH-000505,0.042619471486300006
ACH-000507,-0.39438749486999997
ACH-000510,-0.041320501
ACH-000511,-0.11251869624199999
ACH-000512,-0.424142176263
ACH-000516,0.0036207887679
ACH-000517,-0.623265251318
ACH-000518,-0.38777564078500004
ACH-000520,-0.291030805366
ACH-000521,-0.25623187237
ACH-000522,-0.08567448535810002
ACH-000524,-0.325451084888
ACH-000527,-0.102672109375
ACH-000528,-0.667090227082
ACH-000537,-0.25060214496
ACH-000541,-0.306621298551
ACH-000542,-0.143618842055
ACH-000544,0.18973424682300002
ACH-000545,-0.055325454359499995
ACH-000547,0.18322148923300002
ACH-000548,0.0286940368942
ACH-000549,-0.22146224232700001
ACH-000550,-1.1784033579200002
ACH-000552,-0.33883190722199996
ACH-000556,-0.30944793694
ACH-000557,0.0692666162862
ACH-000570,-0.438175033856
ACH-000571,-0.224986311384
ACH-000573,0.28506141236
ACH-000576,-0.11644687441700001
ACH-000580,-0.667405742642
ACH-000584,-0.013586471543299998
ACH-000585,-0.332927772537
ACH-000588,-0.264405059356
ACH-000589,-0.347545994325
ACH-000591,0.6451584642620001
ACH-000593,-0.104873289729
ACH-000600,-0.090439986136
ACH-000601,-0.0734606459924
ACH-000604,-0.116941309346
ACH-000605,-0.24430004780099998
ACH-000606,0.10894195574200001
ACH-000608,-0.5199757726290001
ACH-000614,-0.289038861033
ACH-000616,-0.13418720175100002
ACH-000618,0.21954567553399998
ACH-000619,0.195525511287
ACH-000620,-0.0713253631491
ACH-000621,-0.400185117734
ACH-000622,-0.301081378281
ACH-000623,-0.0205721996202
ACH-000624,-0.207451617725
ACH-000627,-0.027192099911799997
ACH-000630,-0.44181112682499996
ACH-000632,-0.264935121413
ACH-000633,0.07508402149960001
ACH-000637,0.000809100274385
ACH-000638,-0.215788786142
ACH-000646,0.412374674146
ACH-000647,0.0048407032937299995
ACH-000648,-0.124407828011
ACH-000649,-0.289252785849
ACH-000651,0.222760628702
ACH-000652,-0.4765509906
ACH-000653,-0.450682097518
ACH-000657,-0.05031939154540001
ACH-000658,-0.0615877751745
ACH-000661,-0.396870495206
ACH-000662,0.339710490794
ACH-000663,-0.35793441641999996
ACH-000665,-0.112699189581
ACH-000671,-0.8064125570849999
ACH-000673,-0.40412185159
ACH-000676,-0.245795982486
ACH-000677,0.0807608874857
ACH-000681,0.025030751844900005
ACH-000682,0.0907118659384
ACH-000683,-0.0352430628292
ACH-000684,-0.707453363001
ACH-000688,-0.30398091329
ACH-000693,-0.0507374612424
ACH-000694,0.0913034086138
ACH-000695,-0.294291421488
ACH-000696,-0.20537616908300002
ACH-000697,0.08593954257929999
ACH-000699,-0.151202057656
ACH-000701,-0.08040845332499999
ACH-000706,0.007095825988939999
ACH-000711,-0.22737179219599998
ACH-000713,0.243190550323
ACH-000714,-0.491784552181
ACH-000718,-0.391316014992
ACH-000720,0.174280699962
ACH-000721,-0.682386236128
ACH-000724,0.299018487293
ACH-000725,-0.727134696817
ACH-000732,-0.025945283149099996
ACH-000734,-0.384147351323
ACH-000735,-0.10249500714500001
ACH-000736,-0.38989184047700004
ACH-000738,-0.20256268115200002
ACH-000746,-0.508409921628
ACH-000747,0.05391348666069999
ACH-000748,-0.46663589237499997
ACH-000753,0.223137040725
ACH-000756,0.147692733681
ACH-000757,-0.22563676876699998
ACH-000758,-0.000291804541658
ACH-000760,0.12039948853499999
ACH-000763,-0.670051975462
ACH-000764,0.021529904459599996
ACH-000765,-0.0965507914081
ACH-000766,-0.250701452679
ACH-000767,0.381929649315
ACH-000768,-0.0795130310242
ACH-000769,-0.248364633131
ACH-000770,0.030950460077200002
ACH-000771,-0.0355039110104
ACH-000773,-0.299001653473
ACH-000776,0.028753179418200003
ACH-000777,-0.43314602700099997
ACH-000778,-0.0636225865382
ACH-000781,-0.034670081082900005
ACH-000782,0.0843073555205
ACH-000783,-0.300118150277
ACH-000784,-0.08383409222680001
ACH-000785,-0.11580044420499999
ACH-000787,0.00860967107455
ACH-000788,0.11531888527899999
ACH-000791,0.0033912180187700004
ACH-000792,-0.13528886861
ACH-000794,-0.19236928575999998
ACH-000796,0.118222073271
ACH-000799,0.0008250782518889999
ACH-000800,0.0327004262361
ACH-000802,-0.0224284638809
ACH-000804,-0.427285898859
ACH-000805,-0.20902402442
ACH-000809,0.030959611567
ACH-000810,-0.06436131354119999
ACH-000811,-0.469597981462
ACH-000817,-0.322520286109
ACH-000819,-0.212254606116
ACH-000820,0.374632235386
ACH-000821,-0.13228898018100002
ACH-000822,-0.16807813279
ACH-000823,0.0758199118734
ACH-000824,-0.0324748741326
ACH-000827,-0.19970848406
ACH-000829,0.353763773183
ACH-000831,0.0404402577432
ACH-000832,0.0468446642643
ACH-000833,-0.223217825656
ACH-000834,-0.187815198854
ACH-000835,-0.39211024061
ACH-000836,-0.0164780058777
ACH-000837,-0.14287677511900002
ACH-000838,-0.2004754192
ACH-000839,0.39799050397200003
ACH-000840,-0.950568833209
ACH-000841,-0.281237634101
ACH-000843,-0.0879236360245
ACH-000846,0.05020239615730001
ACH-000847,-0.249966905495
ACH-000848,-0.0833961317324
ACH-000849,0.0718754013618
ACH-000851,-0.0513224115557
ACH-000855,0.05947554536730001
ACH-000856,-0.530853302947
ACH-000858,0.194665890061
ACH-000859,-0.0316387413825
ACH-000861,0.043579880991699994
ACH-000862,0.7027753868619999
ACH-000865,0.12318241992000001
ACH-000866,-0.075156070566
ACH-000867,-0.154886745078
ACH-000869,-0.151031995114
ACH-000872,-0.648371189899
ACH-000873,0.125717161953
ACH-000876,-0.619742064836
ACH-000878,0.248734390987
ACH-000880,0.301363281031
ACH-000881,0.10894226326199999
ACH-000882,-0.00572772066703
ACH-000884,-0.023333106908
ACH-000885,-0.296061647093
ACH-000887,-0.0689896774442
ACH-000888,-0.536462837567
ACH-000889,-0.260360255767
ACH-000890,-0.154175625531
ACH-000896,0.0017085027357699998
ACH-000898,-0.296261574388
ACH-000900,-0.0599652679141
ACH-000901,-0.352839952259
ACH-000905,0.161802405661
ACH-000906,0.0645856409912
ACH-000907,-0.246761547127
ACH-000910,-0.403084902691
ACH-000911,0.0832132513148
ACH-000912,0.240437449549
ACH-000913,-0.22429842672800002
ACH-000915,-0.23446371281300002
ACH-000916,-0.149595528497
ACH-000917,-0.20009695940299999
ACH-000921,-0.10853723261
ACH-000924,0.16289890889
ACH-000926,-0.42598200108499995
ACH-000928,-0.0366868333931
ACH-000929,-0.340434253183
ACH-000932,-0.17043189005399997
ACH-000935,-0.286486494652
ACH-000936,-0.0323064053075
ACH-000937,-0.156164932041
ACH-000938,-0.0829505089333
ACH-000939,0.26517165053
ACH-000941,-0.22476059098099999
ACH-000943,-0.0109348777573
ACH-000946,0.21729894450399997
ACH-000947,-0.09418889392239999
ACH-000948,-0.07032254196030001
ACH-000950,0.143713111624
ACH-000953,-0.607272335558
ACH-000957,0.24741310876999997
ACH-000958,0.243811400348
ACH-000960,-0.49893589919
ACH-000963,-0.012139653275299998
ACH-000968,0.000801270062941
ACH-000969,0.0211798116378
ACH-000973,0.18191769974
ACH-000974,-0.19894833551399999
ACH-000975,-0.0684090930841
ACH-000976,-0.191907982442
ACH-000978,-0.37562735850900003
ACH-000980,-0.562457689821
ACH-000984,0.0654435045105
ACH-000986,0.0823130728569
ACH-000988,-0.0677326004618
ACH-000993,-0.0528341298309
ACH-000994,-0.116236994351
ACH-000996,0.228946556257
ACH-001001,0.0761409562508
ACH-001020,-0.640170919607
ACH-001028,-0.07560410633760001
ACH-001031,-0.470621986919
ACH-001038,-0.28467610529
ACH-001048,-0.258886358461
ACH-001050,-0.232240595699
ACH-001053,-0.10883183868799999
ACH-001054,-0.843004196662
ACH-001061,-0.103514103687
ACH-001067,-0.429587664274
ACH-001075,-0.168397608346
ACH-001096,-0.158524747833
ACH-001128,-0.3914152432
ACH-001134,0.157359102517
ACH-001151,-0.0839692713957
ACH-001163,0.22717422067600002
ACH-001164,0.23407443722500001
ACH-001173,0.0528975615374
ACH-001183,-0.25429030255999996
ACH-001184,-0.547027338801
ACH-001190,-0.109797757547
ACH-001192,-0.495328711228
ACH-001193,-0.05040359861219999
ACH-001196,-0.349264876298
ACH-001197,0.311317038879
ACH-001205,-0.455623934614
ACH-001211,-0.550228985465
ACH-001212,-0.145598979063
ACH-001228,-0.233214514569
ACH-001232,0.19108930442000002
ACH-001239,-0.31405162782900004
ACH-001274,-0.32073603871899997
ACH-001275,-0.22960871357299997
ACH-001277,-0.0514064439065
ACH-001278,-0.010040370650200001
ACH-001280,-0.253244626869
ACH-001283,-0.129866897491
ACH-001289,-0.24281875340700002
ACH-001295,0.327772448411
ACH-001300,-0.563301990674
ACH-001301,-0.00544165667563
ACH-001302,-0.246974876608
ACH-001303,-0.409107197325
ACH-001306,-0.07413217054539999
ACH-001318,0.015703131762
ACH-001322,0.306213525015
ACH-001328,-0.141176554154
ACH-001332,-0.0050898701172
ACH-001333,0.05695713143450001
ACH-001336,0.0417431381646
ACH-001340,-0.19915417542999997
ACH-001346,-0.10734224788300001
ACH-001353,0.07338686150389999
ACH-001354,-0.40357026047600003
ACH-001367,-0.5518097198690001
ACH-001368,-0.294346286586
ACH-001374,-0.0374607126175
ACH-001375,-0.19038893698800002
ACH-001377,-0.21116317717099997
ACH-001380,-0.00782385018551
ACH-001391,-0.144331977189
ACH-001407,0.12431956947100001
ACH-001408,-0.305120559856
ACH-001413,0.014016396126600002
ACH-001430,-0.519618388185
ACH-001431,-0.281188116308
ACH-001450,-0.218111059257
ACH-001496,-0.242389967098
ACH-001500,-0.465385064726
ACH-001521,-0.433323315124
ACH-001523,0.010698356158499999
ACH-001532,-0.675907859218
ACH-001536,0.497468982378
ACH-001550,0.083511991944
ACH-001552,0.274015107445
ACH-001554,-0.0602455772028
ACH-001645,0.19897358851
ACH-001654,0.0801558820072
ACH-001715,-0.147450921884
ACH-001735,-0.285580757492
ACH-001736,-0.402293612932
ACH-001737,0.0430679086802
ACH-001740,-0.050261875794199995
ACH-001745,-0.249773113086
ACH-001750,-0.043580793027
ACH-001765,-0.276186309078
ACH-001956,-0.187764085253
ACH-001957,-0.0742485532821
