,SDHC (6391)
ACH-000259,-1.01941658379
ACH-000260,-0.604333572887
ACH-000261,-0.7667724109370001
ACH-000262,-0.5442793554600001
ACH-000263,-0.8103938773899999
ACH-000264,-1.14184115736
ACH-000265,-0.847066453092
ACH-000266,-0.582382069038
ACH-000272,-0.879163639103
ACH-000273,-0.611349351881
ACH-000274,-0.496158527403
ACH-000277,-0.987996107942
ACH-000278,-0.7696029405600001
ACH-000279,-0.8401015360940001
ACH-000280,-0.440167205037
ACH-000281,-0.99401990217
ACH-000288,-0.889360050449
ACH-000291,-0.625350651654
ACH-000293,-0.714357199
ACH-000294,-1.1278871730600002
ACH-000295,-0.893491972277
ACH-000296,-0.563113355839
ACH-000302,-0.29639004342799996
ACH-000304,-0.7127740010699999
ACH-000307,-1.03924978983
ACH-000308,-0.684822342455
ACH-000310,-0.862307062755
ACH-000311,-0.745409883003
ACH-000312,-0.841509278959
ACH-000315,-1.46137609883
ACH-000316,-0.504471294613
ACH-000317,-0.944364914817
ACH-000318,-0.875299428259
ACH-000319,-0.74059108378
ACH-000320,-1.16922488925
ACH-000322,-1.08740889162
ACH-000323,-0.602850687899
ACH-000324,-0.5663400364600001
ACH-000329,-0.728244351007
ACH-000330,-1.01765621955
ACH-000331,-0.5994127902709999
ACH-000332,-0.6657977134499999
ACH-000334,-1.35317154639
ACH-000335,-0.698278147803
ACH-000336,-0.732015473161
ACH-000337,-0.8569495769840001
ACH-000339,-1.1741511068000001
ACH-000341,-1.1172955222499998
ACH-000348,-0.7159662392910001
ACH-000350,-0.7579979545190001
ACH-000352,-0.877850381322
ACH-000356,-0.7674994346449999
ACH-000361,-0.720619474654
ACH-000362,-0.8982873781730001
ACH-000363,-1.1607038041
ACH-000364,-0.628375826298
ACH-000365,-1.09585492219
ACH-000366,-0.848064756319
ACH-000368,-0.42989289782300005
ACH-000374,-0.867519911032
ACH-000375,-0.9277719657619999
ACH-000376,-0.629255609405
ACH-000381,-1.0799421152700002
ACH-000383,-1.01577365506
ACH-000387,-1.17071045171
ACH-000389,-0.52392368092
ACH-000390,-0.6742328923790001
ACH-000393,-0.8929468207629999
ACH-000395,-1.02490741771
ACH-000397,-0.647952035734
ACH-000401,-1.0518036610700001
ACH-000402,-0.486563491366
ACH-000403,-0.636691642499
ACH-000404,-0.910638617377
ACH-000406,-1.3016424819499999
ACH-000407,-0.399174098925
ACH-000408,-0.529595324021
ACH-000410,-0.658225070612
ACH-000411,-0.627397952944
ACH-000414,-0.567555674649
ACH-000415,-0.604396133716
ACH-000416,-0.658046896152
ACH-000420,-0.611054827042
ACH-000421,-0.63912687334
ACH-000424,-0.765050072398
ACH-000425,-0.723606061911
ACH-000426,-0.767624082687
ACH-000427,-0.7644680046860001
ACH-000433,-0.297501248938
ACH-000436,-0.891998020382
ACH-000444,-0.985433741577
ACH-000445,-0.552856387752
ACH-000448,-0.623739513391
ACH-000450,-1.03853494417
ACH-000452,-0.787712309215
ACH-000454,-0.731404219728
ACH-000458,-0.42338556940899996
ACH-000459,-0.971452922447
ACH-000460,-0.762436515946
ACH-000461,-0.672463915576
ACH-000463,-0.491445770665
ACH-000464,-0.694714497964
ACH-000466,-0.709621770817
ACH-000467,-0.6454162072649999
ACH-000468,-0.814778135995
ACH-000469,-0.53019518652
ACH-000470,-0.9815033627200002
ACH-000471,-0.482978379458
ACH-000472,-0.685860561321
ACH-000473,-0.276524915842
ACH-000475,-0.502797918625
ACH-000476,-0.934406086534
ACH-000477,-1.1065465400499999
ACH-000480,-0.613941016304
ACH-000481,-0.714561854604
ACH-000483,-0.573027358182
ACH-000484,-0.478109670078
ACH-000485,-0.930725678292
ACH-000486,-0.6583116197119999
ACH-000487,-0.9742983666089999
ACH-000488,-0.780162731294
ACH-000490,-0.618172452803
ACH-000491,-0.726290322166
ACH-000495,-0.510889107895
ACH-000496,-0.463578742338
ACH-000499,-0.715523376297
ACH-000500,-0.220220583937
ACH-000502,-0.6443757521060001
ACH-000503,-0.596065555374
ACH-000505,-0.679676014379
ACH-000507,-0.848506440952
ACH-000510,-0.907173602228
ACH-000511,-0.40562925124300003
ACH-000512,-0.827207999561
ACH-000516,-0.5892432963
ACH-000517,-0.76611942353
ACH-000518,-0.375155438596
ACH-000520,-0.5197066057199999
ACH-000521,-0.8704660996729999
ACH-000522,-0.8294794905130001
ACH-000524,-0.652079112099
ACH-000527,-0.832629941198
ACH-000528,-0.844175363859
ACH-000537,-0.747092487075
ACH-000541,-0.692160158796
ACH-000542,-0.658076272808
ACH-000544,-0.46550903014300005
ACH-000545,-0.5660532828270001
ACH-000547,-0.635946728672
ACH-000548,-0.735570281736
ACH-000549,-0.757357730023
ACH-000550,-0.757882231183
ACH-000552,-0.513336378466
ACH-000556,-0.710017834483
ACH-000557,-1.10558041561
ACH-000570,-0.383396125608
ACH-000571,-0.813970789653
ACH-000573,-0.7744791338889999
ACH-000576,-0.679924176526
ACH-000580,-0.8642065868529999
ACH-000584,-1.043009835
ACH-000585,-0.8643461651200001
ACH-000588,-1.08885324397
ACH-000589,-0.482406322776
ACH-000591,-0.573757932926
ACH-000593,-0.665014805372
ACH-000600,-0.616995376411
ACH-000601,-0.92992547975
ACH-000604,-0.5852690768819999
ACH-000605,-0.31312430774
ACH-000606,-0.346509043063
ACH-000608,-0.922281000301
ACH-000614,-1.06784353306
ACH-000616,-0.416948013154
ACH-000618,-0.8194691543629999
ACH-000619,-0.472354820705
ACH-000620,-0.886815058268
ACH-000621,-0.560017629238
ACH-000622,-0.813429694689
ACH-000623,-0.606679150529
ACH-000624,-1.12600349784
ACH-000627,-1.06994891346
ACH-000630,-0.49783613002599997
ACH-000632,-0.618037342564
ACH-000633,-0.742555443767
ACH-000637,-0.447663512622
ACH-000638,-0.874852099726
ACH-000646,-0.7926441314910001
ACH-000647,-0.781982666683
ACH-000648,-0.884033654231
ACH-000649,-0.44439268858000003
ACH-000651,-0.9705485878929999
ACH-000652,-0.771594181003
ACH-000653,-1.17585091861
ACH-000657,-0.551067298456
ACH-000658,-1.09371328011
ACH-000661,-0.84009592928
ACH-000662,-0.852809897483
ACH-000663,-0.797894942136
ACH-000665,-0.59402087074
ACH-000671,-0.769676906355
ACH-000673,-0.360854490185
ACH-000676,-1.33802160748
ACH-000677,-0.9483456151690001
ACH-000681,-0.659903385475
ACH-000682,-0.675132329669
ACH-000683,-0.680294721292
ACH-000684,-0.801383090578
ACH-000688,-0.6955511317199999
ACH-000693,-0.5971429020610001
ACH-000694,-0.5410189891539999
ACH-000695,-0.721381595915
ACH-000696,-0.627207841286
ACH-000697,-0.7671561076890001
ACH-000699,-0.558392464726
ACH-000701,-1.0168542949700001
ACH-000706,-0.904363687351
ACH-000711,-0.809384745611
ACH-000713,-0.7287786909909999
ACH-000714,-0.671490190109
ACH-000718,-0.6741176665090001
ACH-000720,-0.552456548528
ACH-000721,-0.967168357097
ACH-000724,-0.574626149259
ACH-000725,-1.03662136735
ACH-000732,-0.53336281776
ACH-000734,-0.653316474307
ACH-000735,-0.783336759711
ACH-000736,-0.8618261410860001
ACH-000738,-0.493813383157
ACH-000746,-1.15704957345
ACH-000747,-0.953247741734
ACH-000748,-0.478099854256
ACH-000753,-1.0644995807100002
ACH-000756,-0.42730852840000005
ACH-000757,-0.8923690826880001
ACH-000758,-0.667752133223
ACH-000760,-0.642219577765
ACH-000763,-0.628036154133
ACH-000764,-0.728258629228
ACH-000765,-0.836106821793
ACH-000766,-0.533892471078
ACH-000767,-0.9223399943880001
ACH-000768,-0.7921785668260001
ACH-000769,-0.8705008193520001
ACH-000770,-0.9333634905679999
ACH-000771,-0.368353230278
ACH-000773,-0.9643738417290001
ACH-000776,-0.397449302592
ACH-000777,-0.7534908938789999
ACH-000778,-0.6876999144949999
ACH-000781,-0.888913231281
ACH-000782,-0.530329399926
ACH-000783,-0.787453097309
ACH-000784,-0.6775746814650001
ACH-000785,-1.01061022284
ACH-000787,-0.823675930279
ACH-000788,-0.5628426336519999
ACH-000791,-0.718326606092
ACH-000792,-0.527088840407
ACH-000794,-0.707228427558
ACH-000796,-0.8591939663179999
ACH-000799,-0.837842266813
ACH-000800,-1.04573416594
ACH-000802,-0.754183264772
ACH-000804,-0.66388360706
ACH-000805,-0.721529521301
ACH-000809,-0.635265021082
ACH-000810,-0.603967237873
ACH-000811,-0.690560104957
ACH-000817,-0.895324671904
ACH-000819,-0.644202278288
ACH-000820,-0.503573964216
ACH-000821,-1.1129200946200002
ACH-000822,-0.9242529552159999
ACH-000823,-0.677947971716
ACH-000824,-0.40000239893100004
ACH-000827,-0.513487400171
ACH-000829,-0.6965796332699999
ACH-000831,-0.77101024825
ACH-000832,-0.9032776524700001
ACH-000833,-0.956758183909
ACH-000834,-0.720174388761
ACH-000835,-0.6775683186310001
ACH-000836,-0.709415212051
ACH-000837,-0.7793724335609999
ACH-000838,-1.30502704871
ACH-000839,-0.44474878258199996
ACH-000840,-0.7171503280600001
ACH-000841,-0.781929856502
ACH-000843,-0.7731622994390001
ACH-000846,-0.544924900951
ACH-000847,-0.522155927057
ACH-000848,-0.786602358986
ACH-000849,-1.23936641566
ACH-000851,-0.962712935414
ACH-000855,-0.628117271717
ACH-000856,-1.28949822128
ACH-000858,-0.316964307175
ACH-000859,-0.8620222110369999
ACH-000861,-1.1622943097799998
ACH-000862,-0.7991847560449999
ACH-000865,-0.645318255129
ACH-000866,-0.9074200883820001
ACH-000867,-0.688551724311
ACH-000869,-0.9057394802140001
ACH-000872,-0.9607451753210001
ACH-000873,-0.993652387207
ACH-000876,-1.2514641575799998
ACH-000878,-0.569678490982
ACH-000880,-0.750624402162
ACH-000881,-0.619325176682
ACH-000882,-1.1452955214
ACH-000884,-0.9642511188420001
ACH-000885,-0.958243048922
ACH-000887,-0.666259874183
ACH-000888,-0.846580573818
ACH-000889,-1.05655295876
ACH-000890,-0.99950953981
ACH-000896,-0.908782244033
ACH-000898,-0.8566092473729999
ACH-000900,-0.583868495198
ACH-000901,-0.512822902599
ACH-000905,-0.809720114858
ACH-000906,-0.759481326646
ACH-000907,-0.851416032016
ACH-000910,-1.02307709183
ACH-000911,-0.902416350345
ACH-000912,-0.874053926126
ACH-000913,-0.727394972448
ACH-000915,-1.07853727609
ACH-000916,-0.688187111182
ACH-000917,-0.9717010383570001
ACH-000921,-1.03284552924
ACH-000924,-0.981789083151
ACH-000926,-0.859224638564
ACH-000928,-0.729559479219
ACH-000929,-0.58420457476
ACH-000932,-0.905489868771
ACH-000935,-0.977367879463
ACH-000936,-0.8415411281559999
ACH-000937,-1.13829073644
ACH-000938,-0.8384449504420001
ACH-000939,-0.8162834083230001
ACH-000941,-0.987566433296
ACH-000943,-0.869993915333
ACH-000946,-0.967059026085
ACH-000947,-0.842962574774
ACH-000948,-0.937711018375
ACH-000950,-0.788238928958
ACH-000953,-0.7325209034610001
ACH-000957,-0.667019464588
ACH-000958,-0.639935210049
ACH-000960,-0.8928898679289999
ACH-000963,-0.9279154799060001
ACH-000968,-0.995128822807
ACH-000969,-1.00443688694
ACH-000973,-1.02520286061
ACH-000974,-0.937520531727
ACH-000975,-0.999766644386
ACH-000976,-0.868530241787
ACH-000978,-0.712795792673
ACH-000980,-1.0164074785500001
ACH-000984,-1.03008887712
ACH-000986,-1.00410887928
ACH-000988,-0.58532473274
ACH-000993,-0.85148575896
ACH-000994,-0.955285111559
ACH-000996,-0.940741585258
ACH-001001,-0.5129836149620001
ACH-001020,-0.349209792319
ACH-001028,-0.9597060470190001
ACH-001031,-0.8394615480840001
ACH-001038,-1.0185172924500001
ACH-001048,-0.8485058008499999
ACH-001050,-0.7404938228829999
ACH-001053,-0.701459292791
ACH-001054,-0.953571294428
ACH-001061,-0.7500113953890001
ACH-001067,-0.669204134191
ACH-001075,-0.577248728448
ACH-001096,-0.690018267889
ACH-001128,-0.791144684516
ACH-001134,-0.9262869069670001
ACH-001151,-0.743278027903
ACH-001163,-0.981202306423
ACH-001164,-0.667056082693
ACH-001173,-0.727283892415
ACH-001183,-0.410552874541
ACH-001184,-0.8796685553229999
ACH-001190,-1.18471070039
ACH-001192,-0.8810092766140001
ACH-001193,-0.844930863055
ACH-001196,-0.861405996151
ACH-001197,-0.704903974711
ACH-001205,-0.499331838151
ACH-001211,-0.644878541434
ACH-001212,-0.7748539918440001
ACH-001228,-0.0066490217566399995
ACH-001232,-0.7443112291930001
ACH-001239,-0.544552202718
ACH-001274,-0.535074932973
ACH-001275,-0.714994091446
ACH-001277,-0.7361714284540001
ACH-001278,-0.9019429132369999
ACH-001280,-0.6996481566689999
ACH-001283,-0.45813510027800003
ACH-001289,-1.12336998227
ACH-001295,-0.496650776006
ACH-001300,-0.971905031857
ACH-001301,-0.6153963072990001
ACH-001302,-0.66246432394
ACH-001303,-0.670242027357
ACH-001306,-0.733805096723
ACH-001318,-0.727125022893
ACH-001322,-0.37234877326399995
ACH-001328,-0.674735851257
ACH-001332,-0.974871996811
ACH-001333,-0.740276471867
ACH-001336,-0.567606293014
ACH-001340,-0.41722511720399996
ACH-001346,-0.5443145829770001
ACH-001353,-0.620491806341
ACH-001354,-0.617823153409
ACH-001367,-0.704711111022
ACH-001368,-0.7143977976970001
ACH-001374,-0.895091664307
ACH-001375,-0.7216555686239999
ACH-001377,-0.5723594098899999
ACH-001380,-0.8086081433399999
ACH-001391,-0.858933186198
ACH-001407,-0.632135445027
ACH-001408,-0.358904766035
ACH-001413,-0.595402524239
ACH-001430,-0.556740987927
ACH-001431,-0.6295281502210001
ACH-001450,-0.716489005609
ACH-001496,-1.1157305693700001
ACH-001500,-0.629454457133
ACH-001521,-0.597600761302
ACH-001523,-0.49794391295699997
ACH-001532,-0.650685033601
ACH-001536,-0.875069116965
ACH-001550,-0.678882681376
ACH-001552,-0.634149086446
ACH-001554,-0.840415465651
ACH-001645,-0.577969070526
ACH-001654,-0.331120237733
ACH-001715,-0.8322855445720001
ACH-001735,-0.932919569305
ACH-001736,-0.941196942712
ACH-001737,-0.803263601627
ACH-001740,-1.19626467616
ACH-001745,-0.896976581144
ACH-001750,-0.405728017443
ACH-001765,-0.810377958495
ACH-001956,-0.625695793335
ACH-001957,-0.575486184599
