,GGT5 (2687)
ACH-000291,-0.165044226302
ACH-000293,-0.287661520115
ACH-000294,-0.0231737839524
ACH-000295,0.09750381755439999
ACH-000296,-0.12983512115999998
ACH-000302,-0.261801173864
ACH-000304,-0.27299734865499997
ACH-000307,-0.116559248584
ACH-000308,-0.158786490035
ACH-000310,-0.255670147131
ACH-000311,-0.231954565882
ACH-000312,-0.17368028946
ACH-000315,-0.322520837619
ACH-000316,-0.024096152221499998
ACH-000317,-0.10582692162799999
ACH-000318,-0.033223088234200004
ACH-000319,0.07185315720169999
ACH-000320,-0.13704446494699998
ACH-000322,-0.12011786773600001
ACH-000323,-0.107819364251
ACH-000324,-0.158522033921
ACH-000329,-0.122372992817
ACH-000330,-0.169956195139
ACH-000331,-0.07150802387539999
ACH-000332,-0.21367228648400002
ACH-000334,-0.138154654634
ACH-000335,0.08803931289200001
ACH-000336,-0.456534325581
ACH-000337,-0.24672287004500001
ACH-000339,0.035006302461
ACH-000341,-0.42379314184100003
ACH-000348,-0.24224416463399998
ACH-000350,-0.104450623396
ACH-000352,-0.131593616278
ACH-000356,0.0728221184711
ACH-000361,-0.10194052192
ACH-000362,-0.150502738729
ACH-000363,-0.196698267722
ACH-000364,-0.131414808057
ACH-000365,-0.10366783867999999
ACH-000366,-0.0298169398691
ACH-000368,-0.397892482175
ACH-000374,0.0415527676579
ACH-000375,-0.26276603256299996
ACH-000376,-0.156237089912
ACH-000381,-0.048324910794799995
ACH-000383,-0.20565947641
ACH-000387,-0.137000505221
ACH-000389,-0.07834225797660001
ACH-000390,-0.332471973405
ACH-000393,-0.31802588535
ACH-000395,-0.029220176411799997
ACH-000397,-0.20326378366599998
ACH-000401,-0.177062991269
ACH-000402,-0.12428431715800001
ACH-000403,-0.24391353271
ACH-000404,-0.32935286972800004
ACH-000406,-0.17565046336800003
ACH-000407,-0.0793001534605
ACH-000408,-0.42976741005400004
ACH-000410,-0.130443792501
ACH-000411,-0.06939554161770001
ACH-000414,-0.14310273820699998
ACH-000415,-0.123947181882
ACH-000416,-0.20313425778799998
ACH-000420,-0.251549391265
ACH-000421,-0.346302755186
ACH-000424,-0.296911546388
ACH-000425,-0.252995763649
ACH-000426,-0.16033275313
ACH-000427,-0.2479876782
ACH-000433,-0.056178710734800005
ACH-000436,-0.14183109895999998
ACH-000444,-0.0671521783952
ACH-000445,-0.241583148211
ACH-000448,-0.273660783684
ACH-000450,-0.0328476574114
ACH-000452,-0.161737456754
ACH-000454,-0.315718961255
ACH-000458,-0.17109423636399998
ACH-000459,-0.09095690060080001
ACH-000460,-0.128937875764
ACH-000461,-0.40326706427299996
ACH-000463,-0.12421253029000001
ACH-000464,-0.347870651752
ACH-000466,-0.18821683243
ACH-000467,-0.167096711739
ACH-000468,-0.117709780149
ACH-000469,-0.177047860022
ACH-000470,-0.268550272891
ACH-000471,-0.129379079683
ACH-000472,-0.14995995378
ACH-000473,-0.25792080445300003
ACH-000475,-0.23457389543200002
ACH-000476,-0.10150083846300001
ACH-000477,-0.142790699238
ACH-000480,-0.11347139457800001
ACH-000481,-0.28034670644000004
ACH-000483,-0.288373895867
ACH-000484,-0.00839202988463
ACH-000485,-0.132211815295
ACH-000486,-0.0761781325638
ACH-000487,-0.133405539224
ACH-000488,-0.329244299634
ACH-000490,-0.124162172108
ACH-000491,-0.0727086467439
ACH-000495,-0.37774784066699996
ACH-000496,-0.398823143072
ACH-000499,-0.0897494400396
ACH-000500,0.413597287264
ACH-000502,-0.161533196541
ACH-000503,-0.31094273121
ACH-000505,-0.255004960203
ACH-000507,-0.217413213445
ACH-000510,-0.27998447500100004
ACH-000511,-0.22702843681999996
ACH-000512,-0.174069390121
ACH-000516,-0.177801205553
ACH-000517,-0.281411222936
ACH-000518,-0.0429827919152
ACH-000520,-0.0888621477277
ACH-000521,-0.281351811488
ACH-000522,-0.130915330342
ACH-000524,-0.227464556404
ACH-000527,-0.235132087551
ACH-000528,-0.165762690606
ACH-000537,-0.179044855495
ACH-000541,-0.21554886851
ACH-000542,-0.166297722248
ACH-000544,-0.260163616038
ACH-000545,-0.20741439337900003
ACH-000547,-0.33938997239600005
ACH-000548,-0.170375007768
ACH-000549,-0.34336058882
ACH-000550,-0.230586758147
ACH-000552,-0.135102183486
ACH-000556,-0.144998669598
ACH-000557,-0.10826642613700001
ACH-000570,-0.233540931833
ACH-000571,-0.34287409262900004
ACH-000573,-0.0817614249881
ACH-000576,-0.23449957204799998
ACH-000580,-0.07540174987260001
ACH-000584,-0.185990475503
ACH-000585,-0.09516461621109999
ACH-000588,-0.412899454062
ACH-000589,-0.025697844993400002
ACH-000591,-0.11269341057900001
ACH-000593,-0.11121821387900001
ACH-000600,-0.0159695605528
ACH-000601,-0.22311481205800002
ACH-000604,-0.21046573743799998
ACH-000605,-0.390925038766
ACH-000606,-0.30111486746599997
ACH-000608,-0.316598869282
ACH-000614,0.033238609608299996
ACH-000616,-0.2971064884
ACH-000618,-0.227084333011
ACH-000619,-0.31416572451499997
ACH-000620,0.045874763789300006
ACH-000621,-0.29060594965500003
ACH-000622,-0.32889549596900003
ACH-000623,-0.18105733920699998
ACH-000624,-0.175778395817
ACH-000627,-0.0302366202153
ACH-000630,-0.152831099129
ACH-000632,-0.3130390645
ACH-000633,-0.14592651793199998
ACH-000637,-0.39237147999899996
ACH-000638,-0.204492438837
ACH-000646,-0.143364497601
ACH-000647,-0.0421462435016
ACH-000648,-0.25689786763300004
ACH-000649,-0.137905710987
ACH-000651,-0.165870538329
ACH-000652,-0.19878656047
ACH-000653,-0.255826663294
ACH-000657,-0.187906131712
ACH-000658,-0.15591955183700001
ACH-000661,-0.199577307835
ACH-000662,0.173774273573
ACH-000663,-0.156928791826
ACH-000665,-0.417243019011
ACH-000671,-0.216719809641
ACH-000673,-0.220810487852
ACH-000676,-0.134397885062
ACH-000677,-0.0797039236338
ACH-000681,-0.140295216152
ACH-000682,-0.138744578672
ACH-000683,-0.0965800485179
ACH-000684,-0.0996992358015
ACH-000688,-0.170631306534
ACH-000693,-0.15127065030300002
ACH-000694,-0.163030281353
ACH-000695,0.0904962215117
ACH-000696,-0.242084335914
ACH-000697,-0.17888356687399998
ACH-000699,-0.036585084891699995
ACH-000701,-0.281846603427
ACH-000706,-0.12364909250499999
ACH-000711,-0.226775137458
ACH-000713,-0.0921594729242
ACH-000714,-0.161056590309
ACH-000718,-0.224365119785
ACH-000720,-0.17756806125100003
ACH-000721,-0.307111175364
ACH-000724,-0.0324375156
ACH-000725,-0.328360601945
ACH-000732,-0.455588423064
ACH-000734,-0.098471110495
ACH-000735,-0.190261120546
ACH-000736,-0.307772204234
ACH-000738,-0.165551962369
ACH-000746,-0.383659139631
ACH-000747,-0.0835265944553
ACH-000748,-0.140320069053
ACH-000753,-0.33079367691100003
ACH-000756,-0.141172608265
ACH-000757,-0.37415109662
ACH-000758,-0.187827975619
ACH-000760,-0.212248335268
ACH-000763,0.0192063002065
ACH-000764,-0.18705156204300002
ACH-000765,-0.262369181032
ACH-000766,-0.363467953515
ACH-000767,-0.132416732123
ACH-000768,-0.145442810773
ACH-000769,-0.134369609663
ACH-000770,-0.172792135385
ACH-000771,0.04258173637400001
ACH-000773,-0.0459423588023
ACH-000776,-0.273455882717
ACH-000777,-0.22963809825599998
ACH-000778,-0.22714351097399998
ACH-000781,-0.218088578169
ACH-000782,-0.375746798048
ACH-000783,0.0139038319609
ACH-000784,-0.21114238522
ACH-000785,-0.152615146886
ACH-000787,-0.18775097964499998
ACH-000788,-0.11874452449100001
ACH-000791,-0.363385254574
ACH-000792,-0.165467020025
ACH-000794,-0.12101033919000001
ACH-000796,-0.00802795279657
ACH-000799,-0.23656479968400002
ACH-000800,-0.45984358161600003
ACH-000802,-0.08931613389519999
ACH-000804,0.101999749491
ACH-000805,-0.105611498793
ACH-000809,-0.26572962638000003
ACH-000810,-0.156726546396
ACH-000811,-0.193454925482
ACH-000817,-0.239699580086
ACH-000819,-0.286999585351
ACH-000820,0.311619065273
ACH-000821,-0.56226211712
ACH-000822,-0.316620026625
ACH-000823,-0.259158701582
ACH-000824,-0.0674608959039
ACH-000827,-0.19377561410100003
ACH-000829,-0.25611644098
ACH-000831,-0.456475901462
ACH-000832,-0.233893650475
ACH-000833,-0.079733156041
ACH-000834,-0.00455686620461
ACH-000835,-0.174937736751
ACH-000836,-0.33047947925099996
ACH-000837,-0.23884239504000002
ACH-000838,-0.197742464901
ACH-000839,-0.20767446294300002
ACH-000840,-0.5348017844699999
ACH-000841,-0.32291530583
ACH-000843,-0.126084396378
ACH-000846,-0.211804649183
ACH-000847,0.0125694239123
ACH-000848,0.052172026650599994
ACH-000849,-0.050106329286699995
ACH-000851,-0.14221907992399999
ACH-000855,-0.45015134160099995
ACH-000856,0.0090287151689
ACH-000858,-0.0685420650531
ACH-000859,-0.113101759528
ACH-000861,-0.118951985767
ACH-000862,-0.182178305618
ACH-000865,-0.20216910140299998
ACH-000866,-0.149524051868
ACH-000867,-0.15759292610099998
ACH-000869,-0.19309927395399998
ACH-000872,-0.133176147447
ACH-000873,-0.170454260688
ACH-000876,-0.25318762686900004
ACH-000878,-0.0872283016296
ACH-000880,-0.346161542016
ACH-000881,-0.09975222507619999
ACH-000882,-0.21868184191799997
ACH-000884,-0.41495515840400005
ACH-000885,-0.109908057644
ACH-000887,-0.150096503531
ACH-000888,-0.116298213334
ACH-000889,-0.148864887726
ACH-000890,-0.373155072965
ACH-000896,-0.19696134999200002
ACH-000898,-0.155630357739
ACH-000900,-0.096158762837
ACH-000901,-0.408490427676
ACH-000905,-0.00154986311226
ACH-000906,-0.112715387581
ACH-000907,-0.18618457464699997
ACH-000910,-0.10844433043400001
ACH-000911,-0.254140630222
ACH-000912,-0.389190965027
ACH-000913,-0.206056266048
ACH-000915,-0.028921096690199998
ACH-000916,-0.472981686799
ACH-000917,-0.28776585922200004
ACH-000921,-0.250424271935
ACH-000924,-0.204688145758
ACH-000926,-0.21296250186700003
ACH-000928,0.129263043878
ACH-000929,0.048337618733
ACH-000932,-0.26841443602299997
ACH-000935,0.00702047214988
ACH-000936,-0.110376733756
ACH-000937,-0.25762079989500003
ACH-000938,-0.22287163117699998
ACH-000939,-0.308393508224
ACH-000941,-0.0537692738465
ACH-000943,-0.28901896379500003
ACH-000946,-0.06952864398780001
ACH-000947,-0.0658419818866
ACH-000948,-0.0513764868901
ACH-000950,-0.236355771049
ACH-000953,-0.27103999378800003
ACH-000957,-0.1088879918
ACH-000958,-0.344550152548
ACH-000960,-0.132855007007
ACH-000963,-0.33384441544
ACH-000968,-0.0411733279132
ACH-000969,-0.177672312377
ACH-000973,-0.129921866321
ACH-000974,-0.5019513781270001
ACH-000975,-0.320698329292
ACH-000976,-0.074343688817
ACH-000978,-0.175073873902
ACH-000980,-0.309634104984
ACH-000984,0.10134977264799999
ACH-000986,-0.118754896412
ACH-000988,-0.191868892137
ACH-000993,-0.12295364458
ACH-000994,-0.224927250896
ACH-000996,-0.0852589001437
ACH-001001,-0.238290125467
ACH-001020,0.226539436116
ACH-001028,-0.115032798073
ACH-001031,-0.137626025272
ACH-001038,-0.126605245855
ACH-001048,-0.122108767539
ACH-001050,-0.011492488661599999
ACH-001053,-0.272405572551
ACH-001054,-0.0658826429391
ACH-001061,-0.18621384673900002
ACH-001067,-0.050569065746
ACH-001075,-0.335615576342
ACH-001096,-0.23128387514600002
ACH-001128,-0.480412805867
ACH-001134,-0.0532788779426
ACH-001151,-0.11294288529000002
ACH-001163,-0.263070648473
ACH-001164,-0.06670465213690001
ACH-001173,-0.0886251660103
ACH-001183,-0.157355637734
ACH-001184,0.0859186269171
ACH-001190,-0.415107979095
ACH-001192,-0.257613867098
ACH-001193,0.13514630067
ACH-001196,-0.28699492587299996
ACH-001197,-0.339199462892
ACH-001205,-0.234814757566
ACH-001211,-0.255735362798
ACH-001212,-0.26232615925700004
ACH-001228,-0.11450056643100001
ACH-001232,-0.0425358370015
ACH-001239,-0.17124331809300003
ACH-001274,-0.42907610937
ACH-001275,-0.148540216145
ACH-001277,-0.08712508791339998
ACH-001278,-0.245650862222
ACH-001280,0.00209563761923
ACH-001283,-0.260913258911
ACH-001289,-0.424614478116
ACH-001295,-0.103977167644
ACH-001300,-0.289645568298
ACH-001301,-0.188281741983
ACH-001302,-0.31398222262200004
ACH-001303,-0.360431650933
ACH-001306,-0.16779382470600002
ACH-001318,-0.172502481879
ACH-001322,-0.182690537794
ACH-001328,-0.14473196508199998
ACH-001332,-0.0116910842541
ACH-001333,-0.0443627045378
ACH-001336,-0.132828181948
ACH-001340,-0.269849918206
ACH-001346,-0.0161681458351
ACH-001353,-0.245605792284
ACH-001354,-0.22099355321400002
ACH-001367,-0.233013824527
ACH-001368,-0.142425750793
ACH-001374,-0.209211107862
ACH-001375,-0.117018005377
ACH-001377,-0.0228252666012
ACH-001380,-0.010822585518
ACH-001391,-0.015989666556799998
ACH-001407,-0.302868295045
ACH-001408,0.12451596464400001
ACH-001413,-0.14354630146
ACH-001430,-0.0346387921614
ACH-001431,-0.241108243996
ACH-001450,-0.08403358942610001
ACH-001496,-0.19355051326699999
ACH-001500,-0.20501999256900003
ACH-001521,0.021492964418000002
ACH-001523,-0.08724538374350001
ACH-001532,-0.0529356290238
ACH-001536,-0.213597522845
ACH-001550,-0.304702913204
ACH-001552,-0.188986996375
ACH-001554,-0.263046839754
ACH-001645,-0.0621572686792
ACH-001654,-0.18999958761
ACH-001715,-0.612659354882
ACH-001735,-0.280859519071
ACH-001736,-0.30021897794
ACH-001737,-0.5636346203779999
ACH-001740,-0.20125325716200002
ACH-001745,-0.163534048834
ACH-001750,-0.119565732131
ACH-001765,-0.151638335092
ACH-001956,-0.257172901448
ACH-001957,-0.364160359546
