,PRKD2 (25865)
ACH-000004,-0.243673061705
ACH-000007,-0.362763435122
ACH-000009,-0.158949349339
ACH-000011,0.0149557074829
ACH-000012,-0.06902836812749999
ACH-000013,-0.211617360359
ACH-000014,-0.142929658507
ACH-000015,-0.08522448382580002
ACH-000017,-0.0032101355923899997
ACH-000018,0.0264558745038
ACH-000019,-0.10034791023
ACH-000021,-0.082437382112
ACH-000022,0.018827155455099998
ACH-000025,-0.0387694939926
ACH-000028,-0.00635553753776
ACH-000030,-0.160073174164
ACH-000035,-0.0578586818889
ACH-000036,0.0184956372302
ACH-000037,0.0406693214232
ACH-000039,0.111324113817
ACH-000040,-0.0140512008384
ACH-000041,-0.033083235399
ACH-000042,0.0106007872514
ACH-000045,0.07153158878480001
ACH-000047,-0.31532343875700003
ACH-000052,0.05036202622909999
ACH-000053,-0.162962116101
ACH-000054,0.09787489139139999
ACH-000055,-0.179776409384
ACH-000060,0.12586663037499998
ACH-000067,0.0614860726187
ACH-000070,0.00278046598951
ACH-000075,-0.378528387896
ACH-000078,-0.25324343375999997
ACH-000082,-0.0322599769507
ACH-000085,-0.152630694311
ACH-000086,-0.252740568917
ACH-000087,-0.220435761811
ACH-000092,-0.14905928217599998
ACH-000095,-0.0771414094327
ACH-000097,-0.170233623217
ACH-000098,-0.09169308489019999
ACH-000099,-0.08767325873050001
ACH-000108,0.0433185697296
ACH-000113,-0.280235649971
ACH-000115,-0.48337996486
ACH-000116,-0.0453610229108
ACH-000118,0.053320601115600004
ACH-000120,-0.19591193193300002
ACH-000123,-0.11238446612900001
ACH-000127,-0.0871311711508
ACH-000128,-0.111027779381
ACH-000132,0.00756468006307
ACH-000133,0.00441306066063
ACH-000137,-0.211660002779
ACH-000138,-0.20800788502099998
ACH-000142,-0.115462562205
ACH-000143,-0.14683873178600002
ACH-000146,0.049020170946
ACH-000148,-0.0649519518838
ACH-000150,-0.234975671428
ACH-000152,-0.226467743369
ACH-000153,0.17136767372499997
ACH-000159,-0.12338494689200001
ACH-000160,0.21287820975900001
ACH-000163,-0.0300527420512
ACH-000167,0.6752977710879999
ACH-000168,-0.0445649662053
ACH-000169,0.105673949368
ACH-000178,-0.0371391165659
ACH-000182,0.006266857281890001
ACH-000183,-0.0701499468744
ACH-000188,-0.132594486894
ACH-000189,0.34430323472499996
ACH-000190,0.24807207692400002
ACH-000198,-0.0816355119487
ACH-000204,0.20590007029899998
ACH-000206,-0.133281007738
ACH-000207,-0.17219983148499998
ACH-000211,0.015601533248499999
ACH-000215,-0.0387274210065
ACH-000221,-0.146868646993
ACH-000222,-0.204416601847
ACH-000223,-0.018249273967400004
ACH-000226,-0.14856046725
ACH-000227,-0.0428262673009
ACH-000228,-0.0160369725151
ACH-000231,-0.119731934463
ACH-000232,0.09672335657780001
ACH-000233,-0.173977565267
ACH-000234,-0.223477390679
ACH-000235,-0.027870603614599997
ACH-000237,-0.0627022095161
ACH-000238,0.150973643812
ACH-000243,0.06958402168210001
ACH-000244,-0.14377824492799998
ACH-000246,-0.051882406832300006
ACH-000248,-0.0892557178868
ACH-000250,-0.075899323611
ACH-000251,-0.623629971711
ACH-000253,-0.211579329424
ACH-000255,-0.10142144635
ACH-000256,-0.0289961845123
ACH-000257,-0.35470662472900005
ACH-000258,-0.038157995937
ACH-000259,-0.041178614764999996
ACH-000260,-0.19749700337
ACH-000261,0.0025737528156
ACH-000262,-0.197572544673
ACH-000263,-0.17947776043400002
ACH-000264,0.006393458149649999
ACH-000265,-0.120718273149
ACH-000266,-0.025193046680099997
ACH-000272,-0.0715592928881
ACH-000273,-0.000236488081288
ACH-000274,0.020457668943
ACH-000277,-0.105317383912
ACH-000278,-0.36607239379699996
ACH-000279,-0.026763495828
ACH-000280,-0.128497808774
ACH-000281,0.042631764382
ACH-000288,-0.0250148717661
ACH-000291,-0.005272743409260001
ACH-000293,-0.0728394286755
ACH-000294,-0.45823073409599996
ACH-000295,-0.0341492428103
ACH-000296,-0.267192118264
ACH-000302,-0.273640747821
ACH-000304,-0.498367761508
ACH-000307,0.132126644623
ACH-000308,-0.22276058089
ACH-000310,-0.0798447420288
ACH-000311,0.0583557565923
ACH-000312,-0.101890322029
ACH-000315,0.0035643157175300005
ACH-000316,-0.05664099076930001
ACH-000317,0.38533256390799997
ACH-000318,-0.336664855866
ACH-000319,-0.15606489202999999
ACH-000320,0.257635181767
ACH-000322,-0.00694254649814
ACH-000323,-0.347689379616
ACH-000324,-0.033655480989599994
ACH-000329,-0.241710038439
ACH-000330,0.0661541790431
ACH-000331,0.0365028858387
ACH-000332,-0.0571671809487
ACH-000334,-0.281853297885
ACH-000335,-0.43504439967299996
ACH-000336,-0.27630264021699996
ACH-000337,-0.278665057142
ACH-000339,-0.0757902756785
ACH-000341,-0.12000244972400001
ACH-000348,-0.006438785047319999
ACH-000350,-0.157600732726
ACH-000352,-0.116751558201
ACH-000356,-0.24677120448000003
ACH-000361,-0.24418430297899998
ACH-000362,-0.13301651744
ACH-000363,-0.0209695075105
ACH-000364,-0.130786177585
ACH-000365,-0.298267783585
ACH-000366,-0.20202229426899998
ACH-000368,0.16397150578
ACH-000374,0.159487800196
ACH-000375,-0.07636336640260001
ACH-000376,-0.12980288531099998
ACH-000381,-0.215877828706
ACH-000383,-0.15384958127599999
ACH-000387,-0.081768414278
ACH-000389,-0.350611220232
ACH-000390,-0.260884468316
ACH-000393,-0.11226277875
ACH-000395,-0.17894248652199998
ACH-000397,-0.00176518934508
ACH-000401,-0.0872985326484
ACH-000402,-0.24816186103799998
ACH-000403,-0.0457048469759
ACH-000404,0.0503595254046
ACH-000406,0.0374157119991
ACH-000407,-0.023342548783
ACH-000408,-0.0620038576496
ACH-000410,-0.0768967484468
ACH-000411,-0.296071949513
ACH-000414,0.109589483518
ACH-000415,-0.087880773179
ACH-000416,-0.22017469101
ACH-000420,-0.0435443525674
ACH-000421,-0.0166099983157
ACH-000424,-0.0937766309231
ACH-000425,-0.31231780403299997
ACH-000426,-0.19945952754000001
ACH-000427,-0.14744302556299999
ACH-000433,-0.256135346107
ACH-000436,0.0225495371666
ACH-000444,-0.154396318156
ACH-000445,-0.254998672266
ACH-000448,-0.19359842735999996
ACH-000450,0.010836161199000001
ACH-000452,0.0407934184664
ACH-000454,0.0427530065951
ACH-000458,-0.013488263911200001
ACH-000459,0.11695610162999999
ACH-000460,-0.212575212484
ACH-000461,-0.0157375757668
ACH-000463,-0.0286468588991
ACH-000464,-0.0538687189242
ACH-000466,-0.0108469444419
ACH-000467,-0.0304393530392
ACH-000468,-0.161081331577
