,IFNLR1 (163702)
ACH-000182,-0.264169510684
ACH-000183,-0.340347264208
ACH-000188,-0.340528825322
ACH-000189,-0.634576529478
ACH-000190,-0.305123346966
ACH-000198,-0.37986232227
ACH-000204,-0.555512721344
ACH-000206,-0.463590966332
ACH-000207,-0.461081102083
ACH-000211,-0.18792915877500002
ACH-000215,-0.495905972761
ACH-000221,-0.468021860396
ACH-000222,-0.502308305276
ACH-000223,-0.277588403671
ACH-000226,-0.45819594073200004
ACH-000227,-0.467749577807
ACH-000228,-0.32682357727899997
ACH-000231,-0.390870726879
ACH-000232,-0.47537316445
ACH-000233,-0.259281089023
ACH-000234,-0.451698867206
ACH-000235,-0.430893221001
ACH-000237,-0.443585776893
ACH-000238,-0.268796550563
ACH-000243,-0.332770978887
ACH-000244,-0.0453136768915
ACH-000246,-0.519336040666
ACH-000248,-0.617207015526
ACH-000250,-0.476735245556
ACH-000251,-0.5352227585939999
ACH-000253,-0.438310808542
ACH-000255,-0.549630795413
ACH-000256,-0.486033383549
ACH-000257,-0.662458410953
ACH-000258,-0.48662659044
ACH-000259,-0.412584380946
ACH-000260,-0.443922924333
ACH-000261,-0.45915691309600004
ACH-000262,-0.555831824923
ACH-000263,-0.157458574593
ACH-000264,-0.358394975716
ACH-000265,-0.5930634183169999
ACH-000266,-0.285933465049
ACH-000272,-0.484467899588
ACH-000273,-0.44906820822300003
ACH-000274,-0.755228907018
ACH-000277,-0.250615591927
ACH-000278,-0.579774902469
ACH-000279,-0.441570001831
ACH-000280,-0.262247183306
ACH-000281,-0.39477923819
ACH-000288,-0.525197113695
ACH-000291,-0.42768110626
ACH-000293,-0.288668861803
ACH-000294,-0.40123502772
ACH-000295,-0.125350680834
ACH-000296,-0.10141561171800001
ACH-000302,-0.336858237228
ACH-000304,-0.668016262334
ACH-000307,-0.22905798324499999
ACH-000308,-0.5320250965869999
ACH-000310,-0.6169935214819999
ACH-000311,-0.278209178856
ACH-000312,-0.578249791484
ACH-000315,-0.34257462473899997
ACH-000316,-0.540732218698
ACH-000317,-0.48618016854900004
ACH-000318,-0.36260973693000004
ACH-000319,-0.52593389683
ACH-000320,-0.432529193764
ACH-000322,-0.38676841695200004
ACH-000323,-0.692720927245
ACH-000324,-0.41593243969300003
ACH-000329,-0.493420149345
ACH-000330,-0.25183830285500003
ACH-000331,-0.40858673496299996
ACH-000332,-0.473749245602
ACH-000334,-0.635305654701
ACH-000335,-0.39320408124399997
ACH-000336,-0.287444878631
ACH-000337,-0.344438778692
ACH-000339,-0.41439467497
ACH-000341,-0.46114903897200005
ACH-000348,-0.515578063705
ACH-000350,-0.232989311269
ACH-000352,-0.547713985659
ACH-000356,-0.289537548817
ACH-000361,-0.7718389758130001
ACH-000362,-0.18237862108600003
ACH-000363,-0.692675224474
ACH-000364,-0.512541724184
ACH-000365,-0.353391816496
ACH-000366,-0.400142696681
ACH-000368,-0.51340574215
ACH-000374,-0.147059438879
ACH-000375,-0.665558866077
ACH-000376,-0.49000651911000004
ACH-000381,-0.26264648769
ACH-000383,-0.336273295618
ACH-000387,-0.30646386804299997
ACH-000389,-0.35904833250699997
ACH-000390,-0.350493954486
ACH-000393,-0.608063923036
ACH-000395,-0.7938575543719999
ACH-000397,-0.288544282747
ACH-000401,-0.40386754478799997
ACH-000402,-0.57478919888
ACH-000403,-0.174914074783
ACH-000404,-0.180813777346
ACH-000406,-0.172108327699
ACH-000407,-0.581566366546
ACH-000408,-0.269420765995
ACH-000410,-0.321220455633
ACH-000411,-0.390569425917
ACH-000414,-0.51370482705
ACH-000415,-0.276664545302
ACH-000416,-0.33597754521799994
ACH-000420,-0.539128677425
ACH-000421,-0.308323586904
ACH-000424,-0.6076360304249999
ACH-000425,-0.537046819425
ACH-000426,-0.239110421801
ACH-000427,-0.544486651504
ACH-000433,-0.315805975413
ACH-000436,-0.761502430909
ACH-000444,-0.299890250113
ACH-000445,-0.7180337269979999
ACH-000448,-0.345563128552
ACH-000450,-0.764054073257
ACH-000452,-0.314053045227
ACH-000454,-0.510633758767
ACH-000458,-0.172905920791
ACH-000459,0.021537077487499997
ACH-000460,-0.31914400216999994
ACH-000461,-0.41177004925
ACH-000463,-0.37204105616
ACH-000464,-0.38716537459399997
ACH-000466,-0.37415817736100004
ACH-000467,-0.35748839493600004
ACH-000468,-0.44503041068899996
ACH-000469,-0.361502903747
ACH-000470,-0.453513022686
ACH-000471,-0.335885743904
ACH-000472,-0.431571523704
ACH-000473,-0.09459682110300001
ACH-000475,-0.457405165951
ACH-000476,-0.575316606264
ACH-000477,-0.818982960905
ACH-000480,-0.57225592855
ACH-000481,-0.611524976397
ACH-000483,-0.504732684067
ACH-000484,-0.232725237391
ACH-000485,-0.237236188147
ACH-000486,-0.336515551199
ACH-000487,-0.476126682789
ACH-000488,-0.48380248281099997
ACH-000490,-0.39119241073399996
ACH-000491,-0.413257831509
ACH-000495,-0.554541088136
ACH-000496,-0.27685353487
ACH-000499,-0.48562915531499995
ACH-000500,0.0557157730117
ACH-000502,-0.380998515578
ACH-000503,-0.292467269031
ACH-000505,-0.413521133336
ACH-000507,-0.7445846293889999
ACH-000510,-0.230509703761
ACH-000511,-0.510631071975
ACH-000512,-0.596450938925
ACH-000516,-0.44153178426399997
ACH-000517,-0.4550255339
ACH-000518,-0.319154760067
ACH-000520,-0.691233590038
ACH-000521,-0.593876162478
ACH-000522,-0.46955558095399996
ACH-000524,-0.520659794077
ACH-000527,-0.365865241129
ACH-000528,-0.373084674258
ACH-000537,-0.482375157333
ACH-000541,-0.102669380044
ACH-000542,-0.371604938194
ACH-000544,-0.266990383772
ACH-000545,-0.315759823993
ACH-000547,-0.5378547102719999
ACH-000548,-0.40324284678000005
ACH-000549,-0.540091256448
ACH-000550,-0.493949214957
ACH-000552,-0.45021887353100004
ACH-000556,-0.44639124390699997
ACH-000557,-0.6761875371770001
ACH-000570,-0.288523919789
ACH-000571,-0.38082960232900004
ACH-000573,-0.18463810384799997
ACH-000576,-0.47892580075499996
ACH-000580,-0.21761886942800002
ACH-000584,-0.393785443941
ACH-000585,-0.308907344494
ACH-000588,-0.374215067469
ACH-000589,-0.31494178232
ACH-000591,-0.596648724705
ACH-000593,-0.45925075333000004
ACH-000600,-0.517358231785
ACH-000601,-0.39870614138300003
ACH-000604,-0.208665262056
ACH-000605,-0.235759348158
ACH-000606,-0.22396299916999998
ACH-000608,-0.486334061144
ACH-000614,-0.254401453041
ACH-000616,-0.38532256231299994
ACH-000618,-0.418355491951
ACH-000619,-0.399720166945
ACH-000620,-0.413430476203
ACH-000621,-0.590597029994
ACH-000622,-0.616167885421
ACH-000623,-0.31002521666099997
ACH-000624,-0.420547898145
ACH-000627,-0.569018767984
ACH-000630,-0.455263027716
ACH-000632,-0.543292920925
ACH-000633,-0.6175830222850001
ACH-000637,-0.559332272101
ACH-000638,-0.361990249895
ACH-000646,-0.7424980065539999
ACH-000647,-0.28232805330899996
ACH-000648,-0.146743179637
ACH-000649,-0.403086803648
ACH-000651,-0.44918758977
ACH-000652,-0.518422889086
ACH-000653,-0.193877731782
ACH-000657,-0.457879868203
ACH-000658,-0.433913384715
ACH-000661,-0.5132354211519999
ACH-000662,-0.658295574049
ACH-000663,-0.196105754883
ACH-000665,-0.42046561621100004
ACH-000671,-0.593836509284
ACH-000673,-0.36718720415100004
ACH-000676,-0.27765479375999996
ACH-000677,-0.16269586852
ACH-000681,-0.358631896361
ACH-000682,-0.332652816752
ACH-000683,-0.493030705942
ACH-000684,-0.28720625681899997
ACH-000688,-0.324923678447
ACH-000693,-0.35103032993699995
ACH-000694,-0.221245329307
ACH-000695,-0.436210744366
ACH-000696,-0.465259645277
ACH-000697,-0.632155686167
ACH-000699,-0.6702040047510001
ACH-000701,-0.43516640304399995
ACH-000706,-0.463803985859
ACH-000711,-0.570782713545
ACH-000713,-0.386370564716
ACH-000714,-0.4751502148899999
ACH-000718,-0.39321268527599995
ACH-000720,-0.50397972302
ACH-000721,-0.37450881833000005
ACH-000724,-0.228982466032
ACH-000725,-0.6559661909800001
ACH-000732,-0.36874434024400005
ACH-000734,-0.399065830457
ACH-000735,-0.320825062369
ACH-000736,-0.390911017059
ACH-000738,-0.406983094993
ACH-000746,-0.310818523605
ACH-000747,-0.334180534282
ACH-000748,-0.13460731395300002
ACH-000753,-0.30594394460200003
ACH-000756,-0.39825034110699997
ACH-000757,-0.627507208816
ACH-000758,-0.584161602039
ACH-000760,-0.3510508614
ACH-000763,-0.687661624179
ACH-000764,-0.477298706131
ACH-000765,-0.515479396751
ACH-000766,-0.536106307725
ACH-000767,-0.654189251383
ACH-000768,-0.467612212139
ACH-000769,-0.38549164803900005
ACH-000770,-0.43629490951000005
ACH-000771,-0.395488989041
ACH-000773,-0.25236953955499997
ACH-000776,-0.512234243736
ACH-000777,-0.478997715631
ACH-000778,-0.37642720049
ACH-000781,-0.346732428662
ACH-000782,-0.544416569706
ACH-000783,-0.499716224741
ACH-000784,-0.421308900102
ACH-000785,-0.658958747773
ACH-000787,-0.41943355828100004
ACH-000788,-0.375680512254
ACH-000791,-0.534056961082
ACH-000792,-0.21660572780200002
ACH-000794,-0.263595779789
ACH-000796,-0.631832762605
ACH-000799,-0.256606298455
ACH-000800,-0.277939059115
ACH-000802,-0.34149676381899996
ACH-000804,-0.302461510919
ACH-000805,-0.239150024146
ACH-000809,-0.36421051944399996
ACH-000810,-0.948211380045
ACH-000811,-0.334398731196
ACH-000817,-0.6158054611689999
ACH-000819,-0.279210455123
ACH-000820,-0.285707172952
ACH-000821,-0.353774765848
ACH-000822,-0.638255298816
ACH-000823,-0.239238897586
ACH-000824,-0.63938154291
ACH-000827,-0.45911834818
ACH-000829,-0.319204631011
ACH-000831,-0.27798493525400003
ACH-000832,-0.3368785784
ACH-000833,-0.396856767675
ACH-000834,-0.142404385785
ACH-000835,-0.37717371645099995
ACH-000836,-0.428728140937
ACH-000837,-0.39970609448399996
ACH-000838,-0.17217787576699997
ACH-000839,-0.437139212923
ACH-000840,-0.460821423135
ACH-000841,-0.435701837144
ACH-000843,-0.35607034221199996
ACH-000846,-0.32735862132800003
ACH-000847,-0.379655869006
ACH-000848,-0.516741174019
ACH-000849,-0.6821256146960001
ACH-000851,-0.518281585416
ACH-000855,-0.425456940611
ACH-000856,-0.382882803823
ACH-000858,-0.209390374912
ACH-000859,-0.09083978679610001
ACH-000861,-0.388545711711
ACH-000862,-0.31262349124899996
ACH-000865,-0.426116262548
ACH-000866,-0.321192700192
ACH-000867,-0.426474262834
ACH-000869,-0.150342151552
ACH-000872,-0.48692546454499996
ACH-000873,-0.435830586317
ACH-000876,-0.334262695331
ACH-000878,-0.053431865535800004
ACH-000880,-0.149944937641
ACH-000881,-0.08564023777439998
ACH-000882,-0.622958668631
ACH-000884,-0.545066186484
ACH-000885,-0.324757279826
ACH-000887,-0.438896174663
ACH-000888,-0.417160747125
ACH-000889,-0.317171040854
ACH-000890,-0.570784302451
ACH-000896,-0.19179384739900002
ACH-000898,-0.507139265384
ACH-000900,-0.51182846123
ACH-000901,-0.471424537441
ACH-000905,-0.322514119162
ACH-000906,-0.393877377278
ACH-000907,-0.417750457312
ACH-000910,-0.552321530675
ACH-000911,-0.273558444726
ACH-000912,-0.40073309911399996
ACH-000913,-0.349368961285
ACH-000915,-0.29385555933400004
ACH-000916,-0.646666535523
ACH-000917,-0.14384868264
ACH-000921,-0.352969892113
ACH-000924,-0.49279373860500003
ACH-000926,-0.44909571699600004
ACH-000928,-0.52390997955
ACH-000929,-0.389635455304
ACH-000932,-0.446970419159
ACH-000935,-0.3636016956
ACH-000936,-0.315104568014
ACH-000937,-0.526667872944
ACH-000938,-0.529289230233
ACH-000939,-0.17115788944600002
ACH-000941,-0.364895112652
ACH-000943,-0.32307143832199997
ACH-000946,-0.276193955086
ACH-000947,-0.410239185401
ACH-000948,-0.264340578358
ACH-000950,-0.264308630262
ACH-000953,-0.677303099084
ACH-000957,-0.13902910993200002
ACH-000958,0.157639934089
ACH-000960,-0.588242209704
ACH-000963,-0.8369863306190001
ACH-000968,-0.37064604621200004
ACH-000969,-0.512487691824
ACH-000973,-0.36153081628
ACH-000974,-0.437853121863
ACH-000975,-0.488194608649
ACH-000976,-0.245422535528
ACH-000978,-0.3816019475
ACH-000980,-0.39805342267399996
ACH-000984,-0.49660313540299994
ACH-000986,-0.505291364319
ACH-000988,-0.45360666123000004
ACH-000993,-0.321387381251
ACH-000994,-0.185177107432
ACH-000996,-0.409605012987
ACH-001001,-0.562513657836
ACH-001020,-0.258314105522
ACH-001028,-0.500155259647
ACH-001031,-0.251734347486
ACH-001038,-0.463417817363
ACH-001048,-0.232916512669
ACH-001050,-0.289847724165
ACH-001053,-0.707297336883
ACH-001054,-0.380818179757
ACH-001061,-0.5295046551020001
ACH-001067,-0.32203432866
ACH-001075,-0.185870948481
ACH-001096,-0.253367036706
ACH-001128,-0.331850845097
ACH-001134,-0.44169689948299995
ACH-001151,-0.490944692032
ACH-001163,-0.22335418182100003
ACH-001164,-0.175691959177
ACH-001173,-0.342530238582
ACH-001183,-0.199806627831
ACH-001184,-0.27013160082800003
ACH-001190,-0.753679625446
ACH-001192,-0.306741056828
ACH-001193,-0.274598395292
ACH-001196,-0.5989097563310001
ACH-001197,-0.491757636115
ACH-001205,-0.546384742954
ACH-001211,-0.417229024311
ACH-001212,-0.104201355011
ACH-001228,-0.18366937629900001
ACH-001232,-0.519663555238
ACH-001239,-0.716802925271
ACH-001274,-0.31652040860999997
ACH-001275,-0.540168888304
ACH-001277,-0.557977591823
ACH-001278,-0.393909789327
ACH-001280,-0.422204423745
ACH-001283,-0.21905771129
ACH-001289,-0.410582204132
ACH-001295,-0.480976085269
ACH-001300,-0.519503664367
ACH-001301,-0.345970745146
ACH-001302,-0.261777515553
ACH-001303,-0.33632219512100003
ACH-001306,-0.436498257682
ACH-001318,-0.365378526313
ACH-001322,-0.40541135248000004
ACH-001328,-0.43991429446
ACH-001332,-0.20878127046
ACH-001333,-0.200509825419
ACH-001336,-0.275726509932
ACH-001340,-0.431136669787
ACH-001346,-0.23431220197299998
ACH-001353,-0.33189010914
ACH-001354,-0.157599175849
ACH-001367,-0.44090080310400004
ACH-001368,-0.5343687111909999
ACH-001374,-0.400861191929
ACH-001375,-0.439284339463
ACH-001377,-0.546887732226
ACH-001380,-0.549238786691
ACH-001391,-0.247797005758
ACH-001407,-0.398852805057
ACH-001408,-0.820418169787
ACH-001413,-0.337929248161
ACH-001430,-0.6828395711499999
ACH-001431,-0.619727890409
ACH-001450,-0.10861135533800001
ACH-001496,-0.25136734090199997
ACH-001500,-0.378100427644
ACH-001521,-0.80122195355
ACH-001523,-0.29835241438
ACH-001532,-0.35333519950900005
ACH-001536,-0.171066687942
ACH-001550,-0.276489239344
ACH-001552,-0.39712293652099995
ACH-001554,-0.448025413085
ACH-001645,-0.599760096441
ACH-001654,-0.43246818244999996
ACH-001715,-0.20282802226100002
ACH-001735,-0.475771855892
ACH-001736,-0.46451096433999994
ACH-001737,-1.22889880066
ACH-001740,-0.42141985964900003
ACH-001745,-0.33933625058300004
ACH-001750,-0.394826793516
ACH-001765,-0.545933933388
ACH-001956,-0.37284365011500004
ACH-001957,-0.597606872808
