,IDE (3416)
ACH-000646,-0.34802321400200004
ACH-000647,-0.309404080623
ACH-000648,-0.213659952268
ACH-000649,-0.30365091096
ACH-000651,-0.174554996312
ACH-000652,-0.109116884678
ACH-000653,-0.354884150111
ACH-000657,-0.156493076643
ACH-000658,-0.333587152393
ACH-000661,-0.222813667898
ACH-000662,0.140520520751
ACH-000663,-0.0802879426658
ACH-000665,-0.215328972216
ACH-000671,-0.310124180299
ACH-000673,-0.157059688989
ACH-000676,-0.300022504565
ACH-000677,-0.35783487035899997
ACH-000681,-0.256905346157
ACH-000682,-0.287636138552
ACH-000683,-0.0754447803768
ACH-000684,-0.26329882490400003
ACH-000688,-0.127715610379
ACH-000693,-0.297450269873
ACH-000694,-0.536594238144
ACH-000695,-0.065584389233
ACH-000696,-0.174470464128
ACH-000697,-0.305140417817
ACH-000699,-0.20201819234299997
ACH-000701,-0.21605590373199998
ACH-000706,-0.12359409391899999
ACH-000711,-0.194858888554
ACH-000713,-0.030774359622999996
ACH-000714,-0.32025148589200003
ACH-000718,-0.138152414705
ACH-000720,-0.19370443688900002
ACH-000721,-0.334112455069
ACH-000724,-0.149617521621
ACH-000725,-0.14773725084699998
ACH-000732,-0.309350574019
ACH-000734,-0.215992785407
ACH-000735,-0.182790999552
ACH-000736,0.08089431871069999
ACH-000738,-0.40277695126100005
ACH-000746,-0.0640592900064
ACH-000747,-0.46289236598899997
ACH-000748,-0.214075549814
ACH-000753,-0.0534258799104
ACH-000756,-0.012111419301
ACH-000757,-0.34294144096
ACH-000758,-0.33853104772299997
ACH-000760,-0.170347198805
ACH-000763,-0.156644668428
ACH-000764,-0.10661202071699999
ACH-000765,0.08192743113489999
ACH-000766,-0.156514816639
ACH-000767,-0.951287902933
ACH-000768,0.00245513007896
ACH-000769,0.0133198964827
ACH-000770,-0.29400038679699997
ACH-000771,-0.17471338247999998
ACH-000773,-0.07106077443799999
ACH-000776,-0.22137194884
ACH-000777,-0.24096554957
ACH-000778,-0.195070669698
ACH-000781,-0.247040375203
ACH-000782,-0.158638980205
ACH-000783,-0.304969122958
ACH-000784,-0.23853369549000003
ACH-000785,-0.236797396853
ACH-000787,-0.155426926436
ACH-000788,-0.221204615006
ACH-000791,-0.191428575821
ACH-000792,-0.15062363184
ACH-000794,-0.289025346143
ACH-000796,-0.254498118338
ACH-000799,-0.476022605501
ACH-000800,-0.0254506425954
ACH-000802,-0.251166673166
ACH-000804,-0.138944058896
ACH-000805,-0.24186617913800001
ACH-000809,-0.248536514672
ACH-000810,0.131067477116
ACH-000811,-0.241004706294
ACH-000817,-0.138952853947
ACH-000819,-0.04081496030930001
ACH-000820,-0.239634973449
ACH-000821,-0.172019095014
ACH-000822,-0.0403746143164
ACH-000823,-0.207720871644
ACH-000824,-0.270766351876
ACH-000827,-0.150125215395
ACH-000829,-0.10478591683499999
ACH-000831,-0.266169243649
ACH-000832,-0.243777810269
ACH-000833,0.0017932953427899998
ACH-000834,-0.284742026838
ACH-000835,-0.181353718158
ACH-000836,-0.357062572823
ACH-000837,-0.356486136645
ACH-000838,0.059844574452999996
ACH-000839,-0.390595197396
ACH-000840,-0.24767943591999997
ACH-000841,-0.330413815771
ACH-000843,-0.25936624738499997
ACH-000846,-0.0524512505416
ACH-000847,-0.421594612398
ACH-000848,-0.0421972367038
ACH-000849,-0.19501857746399998
ACH-000851,-0.22257903758499997
ACH-000855,-0.12164508782
ACH-000856,-0.312602877726
ACH-000858,-0.314336589782
ACH-000859,-0.17100068943
ACH-000861,-0.340682649326
ACH-000862,-0.24124819322500002
ACH-000865,-0.140979367282
ACH-000866,-0.42834673159500003
ACH-000867,-0.21434598571600003
ACH-000869,-0.31616505969700004
ACH-000872,-0.10799931729599999
ACH-000873,0.10296211031300001
ACH-000876,-0.035651767141999996
ACH-000878,-0.0522107310743
ACH-000880,-0.225782231046
ACH-000881,-0.219061320837
ACH-000882,-0.19199892070099997
ACH-000884,-0.386016031861
ACH-000885,-0.243414083132
ACH-000887,-0.25749220579
ACH-000888,-0.29119351175700003
ACH-000889,-0.322154224634
ACH-000890,-0.23898686747200001
ACH-000896,-0.490817842904
ACH-000898,-0.10060287193499999
ACH-000900,-0.25480124476
ACH-000901,-0.0688650221947
ACH-000905,-0.231236064105
ACH-000906,-0.138541587629
ACH-000907,-0.15887639332599998
ACH-000910,0.0185663848613
ACH-000911,-0.10395824489700001
ACH-000912,-0.238489500002
ACH-000913,-0.35946590904700004
ACH-000915,-0.149046890758
ACH-000916,-0.5532129521410001
ACH-000917,-0.0920298486747
ACH-000921,-0.187161486844
ACH-000924,-0.297245995056
ACH-000926,-0.26956300007899997
ACH-000928,-0.347384167729
ACH-000929,-0.142496564751
ACH-000932,-0.084123782925
ACH-000935,-0.229397282467
ACH-000936,-0.122541388631
ACH-000937,-0.0470701609455
ACH-000938,-0.0734772924613
ACH-000939,-0.40371304913199996
ACH-000941,-0.09291369401630001
ACH-000943,-0.18741923680300002
ACH-000946,-0.344728420559
ACH-000947,-0.20974773518399997
ACH-000948,-0.106833970076
ACH-000950,-0.220858908433
ACH-000953,-0.0546585618286
ACH-000957,-0.371176644849
ACH-000958,-0.289021731286
ACH-000960,-0.0794239232691
ACH-000963,-0.278185912639
ACH-000968,-0.310634117908
ACH-000969,-0.366767515287
ACH-000973,-0.229844048343
ACH-000974,-0.119122361077
ACH-000975,-0.121424831327
ACH-000976,-0.196099992523
ACH-000978,-0.462971616422
ACH-000980,-0.17276481949499997
ACH-000984,-0.132263070844
ACH-000986,-0.45277117384
ACH-000988,-0.16673041817700002
ACH-000993,-0.426541037158
ACH-000994,-0.398297556546
ACH-000996,-0.284575593763
ACH-001001,-0.166873616256
ACH-001020,-0.30774747269999997
ACH-001028,-0.28455112548300004
ACH-001031,-0.326767259189
ACH-001038,-0.163801924121
ACH-001048,-0.355195934767
ACH-001050,-0.159872945568
ACH-001053,-0.08982185067389999
ACH-001054,-0.27758414913199997
ACH-001061,-0.206500585742
ACH-001067,-0.188087954371
ACH-001075,-0.209507306205
ACH-001096,-0.164596204038
ACH-001128,-0.287127389247
ACH-001134,-0.0873397230985
ACH-001151,-0.241364606629
ACH-001163,-0.125785663588
ACH-001164,-0.212456269921
ACH-001173,-0.206795033663
ACH-001183,-0.18148948540600002
ACH-001184,-0.0359994722013
ACH-001190,-0.218991250962
ACH-001192,-0.10105847313899999
ACH-001193,-0.24248713846
ACH-001196,-0.131189571575
ACH-001197,-0.0037782361088600004
ACH-001205,-0.134908612465
ACH-001211,-0.34368305384099995
ACH-001212,-0.0791866507471
ACH-001228,-0.449178574491
ACH-001232,-0.0883786616
ACH-001239,-0.133108457153
ACH-001274,-0.16309221094
ACH-001275,-0.122360802535
ACH-001277,-0.202211750448
ACH-001278,-0.5129078248569999
ACH-001280,0.0174287026953
ACH-001283,-0.141806865676
ACH-001289,-0.011561152023799998
ACH-001295,-0.223139055501
ACH-001300,-0.0635363981486
ACH-001301,-0.154407940441
ACH-001302,-0.16986130957000004
ACH-001303,-0.0975732388501
ACH-001306,-0.308065192034
ACH-001318,-0.09566194916279999
ACH-001322,-0.315839902856
ACH-001328,-0.29622051133
ACH-001332,-0.18502649019
ACH-001333,-0.21331441670499998
ACH-001336,-0.272911047671
ACH-001340,-0.231453501774
ACH-001346,-0.191897392752
ACH-001353,-0.151004943224
ACH-001354,-0.0823824354543
ACH-001367,-0.243044222852
ACH-001368,-0.25472735999400004
ACH-001374,-0.18657332530999998
ACH-001375,-0.0203397828589
ACH-001377,-0.35986394240099995
ACH-001380,-0.31498917334300003
ACH-001391,-0.406028898832
ACH-001407,-0.41463102758000003
ACH-001408,-0.366288895662
ACH-001413,-0.382043230784
ACH-001430,0.0453593469178
ACH-001431,-0.09508856027979999
ACH-001450,-0.140815995184
ACH-001496,-0.244824887273
ACH-001500,-0.280013451456
ACH-001521,-0.320855993718
ACH-001523,-0.276445053112
ACH-001532,-0.25706696411200003
ACH-001536,-0.223329964049
ACH-001550,-0.454398392395
ACH-001552,-0.044991300171999996
ACH-001554,-0.225343877093
ACH-001645,-0.22401712166700002
ACH-001654,-0.204818847284
ACH-001715,-0.114373155483
ACH-001735,-0.134234103538
ACH-001736,-0.08786329626710002
ACH-001737,-0.0427525808407
ACH-001740,0.08135997844989999
ACH-001745,-0.0651942856725
ACH-001750,-0.0808738265487
ACH-001765,-0.10378206027
ACH-001956,-0.25801153726
ACH-001957,-0.21331666940299998
