,NFU1 (27247)
ACH-000188,0.228709605253
ACH-000189,-0.29337411771099997
ACH-000190,-0.0856177683325
ACH-000198,-0.40458177846500004
ACH-000204,-0.251913254578
ACH-000206,0.130903393635
ACH-000207,-0.334019175474
ACH-000211,-0.146366079374
ACH-000215,-0.19214327614799998
ACH-000221,-0.0842197442609
ACH-000222,-0.11801216345200001
ACH-000223,-0.23226459416700002
ACH-000226,-0.13043070504
ACH-000227,-0.122224402722
ACH-000228,-0.0776425914839
ACH-000231,0.11005376285999999
ACH-000232,-0.0155678964794
ACH-000233,-0.07499651528460001
ACH-000234,-0.158986514584
ACH-000235,-0.29697611017299996
ACH-000237,0.11321600411800001
ACH-000238,-0.43543214983999995
ACH-000243,-0.12389631344100001
ACH-000244,-0.100708780186
ACH-000246,-0.26608224410500003
ACH-000248,-0.307214481701
ACH-000250,0.05569982446959999
ACH-000251,0.0452619912852
ACH-000253,-0.115917161839
ACH-000255,-0.210097820119
ACH-000256,0.167341835529
ACH-000257,-0.08071558331039999
ACH-000258,-0.478802790022
ACH-000259,-0.18947949250999999
ACH-000260,-0.10272267583599999
ACH-000261,-0.177619823152
ACH-000262,-0.0677405649412
ACH-000263,-0.262343387145
ACH-000264,-0.209068853473
ACH-000265,-0.242080889362
ACH-000266,0.050529583120400005
ACH-000272,-0.131102090616
ACH-000273,-0.026727662733299996
ACH-000274,-0.09556172089939999
ACH-000277,-0.261341222359
ACH-000278,0.163385091767
ACH-000279,-0.08955476623889999
ACH-000280,-0.126204406957
ACH-000281,-0.0138619297893
ACH-000288,-0.162702848117
ACH-000291,-0.154995802631
ACH-000293,-0.367825647167
ACH-000294,-0.00667608281255
ACH-000295,-0.187776425026
ACH-000296,0.15402185287999998
ACH-000302,0.093487549551
ACH-000304,-0.260118259694
ACH-000307,-0.12066914371099999
ACH-000308,-0.07127672036589999
ACH-000310,-0.20334597627300002
ACH-000311,-0.0646586753325
ACH-000312,-0.0949365149943
ACH-000315,0.00117812233798
ACH-000316,0.013080853069500001
ACH-000317,-0.261418179789
ACH-000318,-0.165341278073
ACH-000319,-0.0815327725347
ACH-000320,-0.0401373879801
ACH-000322,-0.15005708773499998
ACH-000323,-0.126992640381
ACH-000324,-0.106903511836
ACH-000329,-0.288309020501
ACH-000330,-0.06468717657930001
ACH-000331,-0.13661204594100002
ACH-000332,0.024439404185000003
ACH-000334,-0.17282241399700002
ACH-000335,-0.328380668704
ACH-000336,0.297894067144
ACH-000337,0.0835625531798
ACH-000339,-0.278236059647
ACH-000341,-0.26521822774500003
ACH-000348,-0.0964421735168
ACH-000350,-0.41211188824199996
ACH-000352,-0.351664827769
ACH-000356,-0.556624684
ACH-000361,-0.31882853086199997
ACH-000362,-0.0347719553165
ACH-000363,-0.50340662212
ACH-000364,-0.09437288504920001
ACH-000365,-0.292084483411
ACH-000366,-0.103825236892
ACH-000368,-0.148640134477
ACH-000374,-0.433479600581
ACH-000375,-0.11091573288899999
ACH-000376,-0.19062804554499999
ACH-000381,-0.334196573061
ACH-000383,-0.018394206143900003
ACH-000387,-0.0193565717355
ACH-000389,0.335946994603
ACH-000390,-0.18403588746599997
ACH-000393,-0.031201714125799997
ACH-000395,0.058795441137699994
ACH-000397,-0.050847852329099996
ACH-000401,-0.123152430118
ACH-000402,0.6621166495180001
ACH-000403,-0.181504584625
ACH-000404,-0.139349685055
ACH-000406,-0.394623208002
ACH-000407,-0.122455269871
ACH-000408,-0.218755078769
ACH-000410,-0.136603658119
ACH-000411,0.118986515921
ACH-000414,-0.30105035736499997
ACH-000415,-0.228725757439
ACH-000416,-0.054735159019300005
ACH-000420,-0.34891341479500004
ACH-000421,-0.0701612160839
ACH-000424,-0.17484436190699998
ACH-000425,-0.049585063537400005
ACH-000426,-0.347240642531
ACH-000427,-0.0251695850085
ACH-000433,0.11440209745999999
ACH-000436,-0.0444176068033
ACH-000444,-0.42026892222400003
ACH-000445,0.033560444986099995
ACH-000448,0.0846829818795
ACH-000450,-0.156078282862
ACH-000452,-0.0217997836068
ACH-000454,-0.40290068401199997
ACH-000458,-0.0189189908987
ACH-000459,-0.445779601595
ACH-000460,-0.08604791656130001
ACH-000461,-0.21732299550099998
ACH-000463,-0.110915024879
ACH-000464,-0.140515571762
ACH-000466,-0.272112561779
ACH-000467,-0.083471674014
ACH-000468,-0.125366321896
ACH-000469,-0.08513408374949999
ACH-000470,-0.101510157302
ACH-000471,-0.0847175481601
ACH-000472,-0.09842341014969999
ACH-000473,-0.220823687949
ACH-000475,-0.135458120992
ACH-000476,-0.367800407332
ACH-000477,0.0640031756082
ACH-000480,-0.280195886475
ACH-000481,-0.123685087659
ACH-000483,-0.307110562588
ACH-000484,0.021089039968500003
ACH-000485,0.0826747986188
ACH-000486,-0.323630795753
ACH-000487,-0.224742887599
ACH-000488,-0.533342255226
ACH-000490,-0.08502965415010001
ACH-000491,0.015605993039899999
ACH-000495,0.0232236346584
ACH-000496,-0.0835258075222
ACH-000499,-0.014873567120299998
ACH-000500,0.21373850271400002
ACH-000502,-0.0598041303608
ACH-000503,-0.0172873880615
ACH-000505,-0.0544000028664
ACH-000507,-0.202854477876
ACH-000510,0.20437300833799998
ACH-000511,-0.0566807703818
ACH-000512,-0.5066463494169999
ACH-000516,0.0217119459168
ACH-000517,-0.070375301938
ACH-000518,0.11938744695999999
ACH-000520,0.14634475605
ACH-000521,-0.117505292171
ACH-000522,-0.253998562715
ACH-000524,-0.42425130420900004
ACH-000527,0.0037602086916399997
ACH-000528,-0.220922706947
ACH-000537,-0.384644616148
ACH-000541,-0.417183487134
ACH-000542,-0.007242943049989999
ACH-000544,-0.10500682262399999
ACH-000545,-0.322911870654
ACH-000547,-0.409779559899
ACH-000548,-0.06781442897289999
ACH-000549,-0.056190362052300005
ACH-000550,-0.0305681940825
ACH-000552,-0.222763774403
ACH-000556,-0.510504740369
ACH-000557,0.147818484692
ACH-000570,-0.067027254363
ACH-000571,-0.168691794635
ACH-000573,-0.15145412439
ACH-000576,-0.424043163745
ACH-000580,-0.32717273176600004
ACH-000584,-0.231426403147
ACH-000585,-0.162197874623
ACH-000588,-0.0200778407622
ACH-000589,-0.687525274515
ACH-000591,-0.13934610366699998
ACH-000593,-0.08914634214089999
ACH-000600,-0.0123989101411
ACH-000601,-0.18547991769000002
ACH-000604,-0.236746551671
ACH-000605,-0.391428994942
ACH-000606,-0.207101851983
ACH-000608,-0.0358169687442
ACH-000614,-0.162576454268
ACH-000616,-0.0615481085831
ACH-000618,-0.443447909991
ACH-000619,-0.11897269355699999
ACH-000620,-0.22722314823399997
ACH-000621,0.050239575749900005
ACH-000622,-0.09668481161720001
ACH-000623,-0.162793974176
ACH-000624,-0.31348833585700003
ACH-000627,-0.145517714971
ACH-000630,0.0310758267284
ACH-000632,0.06477302238
ACH-000633,-0.609770548311
ACH-000637,-0.38316901766
ACH-000638,-0.636412760815
ACH-000646,-0.161805514514
ACH-000647,-0.0500071953429
ACH-000648,-0.127056680913
ACH-000649,0.077438435934
ACH-000651,-0.639425733482
ACH-000652,-0.0433439006113
ACH-000653,-0.07162685835310001
ACH-000657,-0.239736682542
ACH-000658,-0.299057930586
ACH-000661,-0.20843834052700003
ACH-000662,-0.780180420176
ACH-000663,-0.232205764373
ACH-000665,-0.0516710423025
ACH-000671,-0.312886086028
ACH-000673,-0.0866310086765
ACH-000676,-0.223409267489
ACH-000677,-0.24982181728500003
ACH-000681,0.055041204149599995
ACH-000682,-0.217596077077
ACH-000683,-0.140140945904
ACH-000684,-0.113829317488
ACH-000688,-0.17051165967300003
ACH-000693,-0.20023773005800002
ACH-000694,-0.107432433688
ACH-000695,0.133708581338
ACH-000696,-0.147178157205
ACH-000697,0.06431858456509999
ACH-000699,-0.22636904178300002
ACH-000701,-0.0921658682085
ACH-000706,-0.26652373900299997
ACH-000711,-0.0641140067919
ACH-000713,0.041382229376900004
ACH-000714,0.0274662142832
ACH-000718,-0.250903395068
ACH-000720,-0.22975626705899999
ACH-000721,0.0473930721856
ACH-000724,-0.216254744931
ACH-000725,-0.354072813795
ACH-000732,-0.09964288558539999
ACH-000734,-0.154714448351
ACH-000735,0.0284846394559
ACH-000736,-0.539433073611
ACH-000738,-0.338980586576
ACH-000746,-0.0597706397939
ACH-000747,-0.460656149594
ACH-000748,0.193769408699
ACH-000753,-0.18022688032099998
ACH-000756,-0.26509093400199996
ACH-000757,-0.14425225756899998
ACH-000758,-0.24995918258699998
ACH-000760,-0.28409500906199997
ACH-000763,-0.293127286047
ACH-000764,-0.293670427298
ACH-000765,-0.0772127943716
ACH-000766,-0.029185051501299998
ACH-000767,0.052021735308600006
ACH-000768,-0.40318760986
ACH-000769,-0.49994370958800005
ACH-000770,-0.015714671781
ACH-000771,-0.0713762245319
ACH-000773,-0.019266527091599997
ACH-000776,-0.112192848628
ACH-000777,-0.0688249631607
ACH-000778,-0.09890309956530001
ACH-000781,0.133067208618
ACH-000782,-0.475944518678
ACH-000783,0.027462293492900004
ACH-000784,-0.0611328716115
ACH-000785,-0.110065612291
ACH-000787,-0.363888475129
ACH-000788,-0.109392207393
ACH-000791,-0.050893109088199995
ACH-000792,-0.07948879273210001
ACH-000794,-0.123336769863
ACH-000796,-0.233719198062
ACH-000799,-0.544861055448
ACH-000800,-0.411987513056
ACH-000802,-0.120454357531
ACH-000804,-0.194091932377
ACH-000805,-0.186126660116
ACH-000809,0.07790645458869999
ACH-000810,-0.037055902771300005
ACH-000811,-0.0384654020481
ACH-000817,-0.21821698830699998
ACH-000819,-0.124074294617
ACH-000820,-0.389265695624
ACH-000821,0.15635116868499999
ACH-000822,-0.508305963319
ACH-000823,0.0104316315995
ACH-000824,0.129120942753
ACH-000827,-0.00173409262279
ACH-000829,0.302424247687
ACH-000831,-0.6611760967679999
ACH-000832,0.11507687504200001
ACH-000833,-0.0306006016364
ACH-000834,-0.410085351658
ACH-000835,-0.13883616351800002
ACH-000836,-0.0123471842411
ACH-000837,-0.613674376749
ACH-000838,-0.143524016508
ACH-000839,-0.0805778827842
ACH-000840,0.031094165008700003
ACH-000841,0.025803991074000002
ACH-000843,-0.576363499137
ACH-000846,-0.16730153212
ACH-000847,0.257201458863
ACH-000848,-0.517257016151
ACH-000849,0.037303208081300006
ACH-000851,-0.25776866406599996
ACH-000855,-0.59063350658
ACH-000856,-0.6075556545699999
ACH-000858,-0.541347876079
ACH-000859,-0.20978948522100002
ACH-000861,-0.36344513671800005
ACH-000862,-0.377924535138
ACH-000865,-0.0193216491868
ACH-000866,-0.15905133811
ACH-000867,-0.127776277142
ACH-000869,-0.191045044455
ACH-000872,-0.191192003237
ACH-000873,-0.21918211480900002
ACH-000876,-0.600320597866
ACH-000878,0.149365804765
ACH-000880,-0.15843463682
ACH-000881,-0.23193617279599998
ACH-000882,-0.07651962228419999
ACH-000884,-0.18886017543699998
ACH-000885,-0.59837356165
ACH-000887,-0.0211951870488
ACH-000888,-0.028761034619299998
ACH-000889,-0.37352826722800003
ACH-000890,0.132024673213
ACH-000896,-0.18113249265200002
ACH-000898,-0.4879524639399999
ACH-000900,-0.23090819375
ACH-000901,-0.101552562719
ACH-000905,-0.253269686554
ACH-000906,-0.318986078695
ACH-000907,-0.390625430615
ACH-000910,-0.516903389242
ACH-000911,-0.432451009136
ACH-000912,0.0186618890041
ACH-000913,-0.0506828795443
ACH-000915,0.0458238610977
ACH-000916,-0.287469668543
ACH-000917,0.0795115786018
ACH-000921,-0.504323094181
ACH-000924,-0.17888128711399998
ACH-000926,-0.100656875679
ACH-000928,-0.150099518555
ACH-000929,-0.332682208658
ACH-000932,0.10077130553500001
ACH-000935,-0.365018380368
ACH-000936,-0.19891439454
ACH-000937,-0.0323702245974
ACH-000938,-0.158032390986
ACH-000939,-0.25999947949200003
ACH-000941,-0.313440970243
ACH-000943,-0.604240177548
ACH-000946,-0.38931832459
ACH-000947,-0.413757276989
ACH-000948,-0.0617514048224
ACH-000950,-0.078897844506
ACH-000953,0.059098630616499996
ACH-000957,-0.07195763129300001
ACH-000958,-0.32034494460900004
ACH-000960,0.153866733223
ACH-000963,-0.24647784841499998
ACH-000968,-0.45364104553400003
ACH-000969,-0.329248859758
ACH-000973,0.047831234297199994
ACH-000974,-0.270549893378
ACH-000975,-0.334298864627
ACH-000976,-0.045676613593899996
ACH-000978,0.16732912659000002
ACH-000980,-0.214124256013
ACH-000984,-0.235804621149
ACH-000986,-0.173579020369
ACH-000988,-0.230661658611
ACH-000993,-0.0400599136319
ACH-000994,-0.243688368856
ACH-000996,-0.0931388958576
ACH-001001,-0.46683940572300003
ACH-001020,0.162586685742
ACH-001028,-0.103181452192
ACH-001031,-0.18434234233199998
ACH-001038,-0.287388485077
ACH-001048,-0.143819429203
ACH-001050,0.0333897926519
ACH-001053,-0.00310884274018
ACH-001054,-0.177191176181
ACH-001061,-0.24410891218800002
ACH-001067,-0.0666032451675
ACH-001075,-0.31181340638
ACH-001096,-0.219426106569
ACH-001128,-0.09571663894610001
ACH-001134,0.0484237543131
ACH-001151,-0.0346717629501
ACH-001163,-0.411329137808
ACH-001164,-0.0846073246856
ACH-001173,-0.40493393342100004
ACH-001183,-0.136584868647
ACH-001184,-0.199729884652
ACH-001190,-0.11458366824300001
ACH-001192,-0.12630685563
ACH-001193,0.0562353513803
ACH-001196,0.150764621946
ACH-001197,-0.07336100226350001
ACH-001205,0.149957795876
ACH-001211,-0.120133516541
ACH-001212,-0.130749690471
ACH-001228,-0.123495383961
ACH-001232,-0.196508333736
ACH-001239,-0.126911377
ACH-001274,-0.165839540881
ACH-001275,-0.09293301234210001
ACH-001277,-0.09612904399609999
ACH-001278,-0.361482493725
ACH-001280,-0.352047276235
ACH-001283,-0.262573696108
ACH-001289,-0.126146128271
ACH-001295,0.0826201830316
ACH-001300,0.0240171973162
ACH-001301,-0.0143610589102
ACH-001302,-0.192150260984
ACH-001303,-0.054717660124000006
ACH-001306,-0.09331755753689999
ACH-001318,-0.295942239767
ACH-001322,-0.0531982245134
ACH-001328,-0.223984251432
ACH-001332,-0.7399452261759999
ACH-001333,-0.40122091326399995
ACH-001336,-0.285649571211
ACH-001340,-0.035470277893500005
ACH-001346,-0.0631435389561
ACH-001353,0.193975089081
ACH-001354,-0.0643983632724
ACH-001367,-0.25676121536200003
ACH-001368,-0.411375267399
ACH-001374,-0.324778140847
ACH-001375,-0.179571683481
ACH-001377,-0.214372591882
ACH-001380,-0.205964085467
ACH-001391,0.0989288792991
ACH-001407,0.0758349881145
ACH-001408,0.041173985814199995
ACH-001413,0.171655306127
ACH-001430,-0.204886804909
ACH-001431,0.053356083720399995
ACH-001450,-0.774382136138
ACH-001496,0.0162264650073
ACH-001500,-0.32333868531300003
ACH-001521,-0.28010366231899997
ACH-001523,-0.248266906494
ACH-001532,-0.0719239211047
ACH-001536,0.18120923507
ACH-001550,-0.0941167098543
ACH-001552,0.04770661367119999
ACH-001554,-0.204502542356
ACH-001645,-0.0022568030006500004
ACH-001654,0.06995237090379999
ACH-001715,0.0388583494024
ACH-001735,-0.0098717226374
ACH-001736,-0.17057213753699998
ACH-001737,0.13061063285900001
ACH-001740,-0.109549206008
ACH-001745,-0.038353010282699995
ACH-001750,-0.16950269192200002
ACH-001765,0.0456610846395
ACH-001956,0.043245648038
ACH-001957,-0.0057740802099
