,CFDP1 (10428)
ACH-000279,-0.5267697116910001
ACH-000280,-0.7643345286159999
ACH-000281,-0.722329625158
ACH-000288,-0.777720883774
ACH-000291,-0.506718747246
ACH-000293,-1.03630679429
ACH-000294,-0.61726561517
ACH-000295,-0.8841745198280001
ACH-000296,-0.592039949004
ACH-000302,-0.803499219525
ACH-000304,-0.573887245833
ACH-000307,-0.770655457726
ACH-000308,-0.806465959233
ACH-000310,-0.8330260462019999
ACH-000311,-0.74709609818
ACH-000312,-0.6728261305940001
ACH-000315,-0.646383340666
ACH-000316,-0.807113553426
ACH-000317,-0.644681065647
ACH-000318,-0.606239677136
ACH-000319,-0.72536986452
ACH-000320,-0.61452285683
ACH-000322,-0.8555029832879999
ACH-000323,-0.277437109077
ACH-000324,-0.6293257618110001
ACH-000329,-0.64096867043
ACH-000330,-0.904142843464
ACH-000331,-0.928074726744
ACH-000332,-0.93645197609
ACH-000334,-0.8169856765639999
ACH-000335,-0.755834284322
ACH-000336,-1.0348473087999999
ACH-000337,-0.932995443258
ACH-000339,-0.837549347606
ACH-000341,-0.47932786145000006
ACH-000348,-0.7500474838869999
ACH-000350,-1.00097791643
ACH-000352,-0.453154626383
ACH-000356,-0.7304081545559999
ACH-000361,-1.0339579347
ACH-000362,-0.662027789972
ACH-000363,-1.0140409722600001
ACH-000364,-0.585928238548
ACH-000365,-0.758490115129
ACH-000366,-0.556394088756
ACH-000368,-0.747707300449
ACH-000374,-0.7907151501440001
ACH-000375,-0.627004039906
ACH-000376,-0.404072612108
ACH-000381,-0.699352263222
ACH-000383,-0.496966532033
ACH-000387,-0.7831647701209999
ACH-000389,-0.71574596769
ACH-000390,-0.603919266255
ACH-000393,-0.658466786893
ACH-000395,-0.4513219498800001
ACH-000397,-0.7182677522390001
ACH-000401,-0.868021623501
ACH-000402,-0.6981521183789999
ACH-000403,-0.674503091293
ACH-000404,-0.739906159836
ACH-000406,-0.751971426478
ACH-000407,-0.647452874718
ACH-000408,-0.496381371753
ACH-000410,-0.818756110292
ACH-000411,-1.0010878423799998
ACH-000414,-0.953791682717
ACH-000415,-0.770776811181
ACH-000416,-0.793967374911
ACH-000420,-0.516182685228
ACH-000421,-0.715379751217
ACH-000424,-0.470991249851
ACH-000425,-0.78150081322
ACH-000426,-1.03674028439
ACH-000427,-0.442671737764
ACH-000433,-0.571709669896
ACH-000436,-0.6555419222559999
ACH-000444,-0.690640501776
ACH-000445,-0.472578075821
ACH-000448,-0.7292610586470001
ACH-000450,-1.0071463081799998
ACH-000452,-0.656527097426
ACH-000454,-0.757387132398
ACH-000458,-0.875416217941
ACH-000459,-1.13288830002
ACH-000460,-0.806931392094
ACH-000461,-0.9954955866590001
ACH-000463,-0.911398533801
ACH-000464,-0.8800354553249999
ACH-000466,-0.517691119992
ACH-000467,-0.952560987026
ACH-000468,-0.519139508003
ACH-000469,-0.734147348605
ACH-000470,-0.7172203696799999
ACH-000471,-0.650380405223
ACH-000472,-0.83343225933
ACH-000473,-0.725247896837
ACH-000475,-0.9887922268880001
ACH-000476,-0.7488058954379999
ACH-000477,-0.7187467444140001
ACH-000480,-0.762510817824
ACH-000481,-0.426946760665
ACH-000483,-0.37908699844800003
ACH-000484,-0.847060094031
ACH-000485,-0.710346473652
ACH-000486,-0.510251574067
ACH-000487,-0.925679577444
ACH-000488,-0.6990251659540001
ACH-000490,-0.7843808868600001
ACH-000491,-0.596467854304
ACH-000495,-0.748388080342
ACH-000496,-0.7375381107960001
ACH-000499,-0.911523105501
ACH-000500,-0.686271161
ACH-000502,-0.598193928218
ACH-000503,-0.7984811845659999
ACH-000505,-0.594500672139
ACH-000507,-0.816142389876
ACH-000510,-0.393637621396
ACH-000511,-0.8441377342149999
ACH-000512,-0.384499786203
ACH-000516,-0.9958404040180001
ACH-000517,-0.66530272775
ACH-000518,-0.597619134949
ACH-000520,-0.519920787321
ACH-000521,-0.5387051693339999
ACH-000522,-0.717021976278
ACH-000524,-0.86330314802
ACH-000527,-0.8074709529590001
ACH-000528,-0.849758975866
ACH-000537,-0.744826013019
ACH-000541,-0.7847841065410001
ACH-000542,-0.645900267131
ACH-000544,-0.717788662411
ACH-000545,-0.681900661795
ACH-000547,-0.906273898241
ACH-000548,-0.795992446263
ACH-000549,-0.640917060876
ACH-000550,-0.518541339256
ACH-000552,-0.7691252231739999
ACH-000556,-0.565603724477
ACH-000557,-0.756938897219
ACH-000570,-0.7267402293240001
ACH-000571,-0.619288228605
ACH-000573,-1.09645775095
ACH-000576,-0.823259502251
ACH-000580,-1.1596386871200002
ACH-000584,-0.501314852101
ACH-000585,-0.546891854551
ACH-000588,-0.9194989933390001
ACH-000589,-0.595264227419
ACH-000591,-0.801236359665
ACH-000593,-0.527020926854
ACH-000600,-0.685424080883
ACH-000601,-0.698050977481
ACH-000604,-1.07538404877
ACH-000605,-0.76724984023
ACH-000606,-0.6926960116850001
ACH-000608,-0.820921092837
ACH-000614,-0.5786395858569999
ACH-000616,-0.740541368805
ACH-000618,-0.8686876540809999
ACH-000619,-0.717197815183
ACH-000620,-0.849817200221
ACH-000621,-0.819793302041
ACH-000622,-1.07305467405
ACH-000623,-0.620956197771
ACH-000624,-0.648598110923
ACH-000627,-0.560353470312
ACH-000630,-0.483782166818
ACH-000632,-0.978138801651
ACH-000633,-0.684630917728
ACH-000637,-0.541473647963
ACH-000638,-0.691783621277
ACH-000646,-0.9172535894689999
ACH-000647,-0.740283949903
ACH-000648,-1.14782046971
ACH-000649,-0.479981350543
ACH-000651,-0.67838447841
ACH-000652,-0.733967807174
ACH-000653,-0.571782630346
ACH-000657,-0.738297176091
ACH-000658,-0.741414104665
ACH-000661,-0.961639845767
ACH-000662,-0.673394394989
ACH-000663,-0.779818747821
ACH-000665,-0.710894430716
ACH-000671,-0.671040237033
ACH-000673,-0.510042987882
ACH-000676,-0.733699153513
ACH-000677,-0.46126355614799996
ACH-000681,-0.574307693981
ACH-000682,-0.5431584603190001
ACH-000683,-0.45816436765100005
ACH-000684,-0.632074803612
ACH-000688,-1.2220241661700002
ACH-000693,-0.5641989768519999
ACH-000694,-0.638853170952
ACH-000695,-0.822221571453
ACH-000696,-0.9690083364100001
ACH-000697,-0.44915836734
ACH-000699,-0.9015372916700001
ACH-000701,-0.5143068473969999
ACH-000706,-0.399156276789
ACH-000711,-0.759746980281
ACH-000713,-0.8881122922470001
ACH-000714,-0.451146335879
ACH-000718,-1.09191822152
ACH-000720,-0.576739096906
ACH-000721,-0.475888758741
ACH-000724,-0.7872467155959999
ACH-000725,-0.785490053292
ACH-000732,-0.7579406475229999
ACH-000734,-0.452077504428
ACH-000735,-0.575098004993
ACH-000736,-0.726072776947
ACH-000738,-0.8155720431290001
ACH-000746,-1.07693224182
ACH-000747,-0.6523795017840001
ACH-000748,-0.752745791874
ACH-000753,-0.736649248084
ACH-000756,-0.666506800037
ACH-000757,-0.733492356883
ACH-000758,-0.873845573661
ACH-000760,-0.783192655627
ACH-000763,-1.14153888467
ACH-000764,-0.548227547011
ACH-000765,-0.8895660749150001
ACH-000766,-0.907945704705
ACH-000767,-0.400042462026
ACH-000768,-0.6959042029960001
ACH-000769,-0.7435353073659999
ACH-000770,-0.700507488714
ACH-000771,-0.775918828729
ACH-000773,-0.575591378979
ACH-000776,-0.399036642588
ACH-000777,-0.6185886281390001
ACH-000778,-0.660059223666
ACH-000781,-0.643762125983
ACH-000782,-0.593965711998
ACH-000783,-0.8378420241779999
ACH-000784,-0.520170694862
ACH-000785,-0.9212830329289999
ACH-000787,-0.6961371364319999
ACH-000788,-0.7199953582969999
ACH-000791,-0.679398497057
ACH-000792,-0.909732767077
ACH-000794,-0.7363401875489999
ACH-000796,-0.461692532805
ACH-000799,-0.61868432681
ACH-000800,-0.688952003791
ACH-000802,-0.623845282381
ACH-000804,-0.648297654923
ACH-000805,-0.85645879163
ACH-000809,-0.5840190472569999
ACH-000810,-0.945290055342
ACH-000811,-0.796068048355
ACH-000817,-0.844200532946
ACH-000819,-0.5948537489869999
ACH-000820,-1.05210928249
ACH-000821,-1.11873688802
ACH-000822,-0.927604618887
ACH-000823,-0.57908129133
ACH-000824,-0.596596233862
ACH-000827,-0.7939576969709999
ACH-000829,-0.887418151779
ACH-000831,-0.689773230588
ACH-000832,-0.711631311208
ACH-000833,-0.7462710146610001
ACH-000834,-0.5844766196369999
ACH-000835,-0.6507415318399999
ACH-000836,-0.64780936929
ACH-000837,-0.645106734401
ACH-000838,-0.605251999373
ACH-000839,-0.923379770656
ACH-000840,-0.978830247905
ACH-000841,-0.631419679398
ACH-000843,-0.636588153346
ACH-000846,-0.460630964052
ACH-000847,-0.695278779932
ACH-000848,-0.6189920831260001
ACH-000849,-0.481792889973
ACH-000851,-0.43777317556199996
ACH-000855,-0.665856797957
ACH-000856,-0.757806614957
ACH-000858,-0.7482750412870001
ACH-000859,-0.63469341816
ACH-000861,-0.846146933541
ACH-000862,-0.454093549855
ACH-000865,-0.48479958914099996
ACH-000866,-0.9151496641399999
ACH-000867,-0.625146819755
ACH-000869,-0.546502692035
ACH-000872,-0.639864240884
ACH-000873,-0.64766872485
ACH-000876,-0.5260733644510001
ACH-000878,-0.6302318370669999
ACH-000880,-1.08376586584
ACH-000881,-0.679815164113
ACH-000882,-0.794866934111
ACH-000884,-0.786583663292
ACH-000885,-0.777834314459
ACH-000887,-0.623829030998
ACH-000888,-0.519567168082
ACH-000889,-0.365292278654
ACH-000890,-0.575594594176
ACH-000896,-0.618560648592
ACH-000898,-0.8835634760340001
ACH-000900,-0.6969590298199999
ACH-000901,-0.7465725139630001
ACH-000905,-0.8430604824719999
ACH-000906,-0.764782529683
ACH-000907,-0.78147570426
ACH-000910,-0.78057177736
ACH-000911,-0.6765389274070001
ACH-000912,-0.6738701622930001
ACH-000913,-0.702794540753
ACH-000915,-0.309167082192
ACH-000916,-0.39683468893600005
ACH-000917,-0.668474324679
ACH-000921,-0.918856099053
ACH-000924,-0.49247178262900004
ACH-000926,-0.676059719418
ACH-000928,-0.947614006945
ACH-000929,-1.13944167282
ACH-000932,-0.969342462903
ACH-000935,-0.922005767033
ACH-000936,-0.48265724581299996
ACH-000937,-0.6284005207109999
ACH-000938,-0.612074994702
ACH-000939,-1.1948146247
ACH-000941,-0.9689900999940001
ACH-000943,-0.670534793204
ACH-000946,-0.65962305021
ACH-000947,-0.847085595029
ACH-000948,-0.752138269335
ACH-000950,-0.829318988418
ACH-000953,-0.450064047572
ACH-000957,-0.744448912469
ACH-000958,-0.705110160697
ACH-000960,-0.43800630901
ACH-000963,-0.7988329208930001
ACH-000968,-1.04032588067
ACH-000969,-0.741694501541
ACH-000973,-0.646377075474
ACH-000974,-0.5639253920139999
ACH-000975,-0.405272306048
ACH-000976,-0.9119842844249999
ACH-000978,-0.31523129170499997
ACH-000980,-0.719933104581
ACH-000984,-0.7109020250470001
ACH-000986,-0.6091428608649999
ACH-000988,-0.594637011216
ACH-000993,-0.7615149160770001
ACH-000994,-0.877336790807
ACH-000996,-0.9193198822579999
ACH-001001,-0.448390875551
ACH-001020,-0.933487128343
ACH-001028,-0.621270151082
ACH-001031,-0.706558299783
ACH-001038,-0.780493745501
ACH-001048,-0.687287417905
ACH-001050,-1.04827783548
ACH-001053,-0.764485823626
ACH-001054,-0.856553011629
ACH-001061,-0.868122779923
ACH-001067,-0.939221600383
ACH-001075,-0.7017414730120001
ACH-001096,-0.730118109382
ACH-001128,-1.16554047259
ACH-001134,-0.549934632842
ACH-001151,-0.64073141186
ACH-001163,-0.638559950916
ACH-001164,-0.668531808561
ACH-001173,-0.7573223228589999
ACH-001183,-0.762925681118
ACH-001184,-0.80795510215
ACH-001190,-0.675636199261
ACH-001192,-0.691608599211
ACH-001193,-0.7260325849349999
ACH-001196,-0.8554103411149999
ACH-001197,-0.8395601820890001
ACH-001205,-0.6701155985939999
ACH-001211,-0.861956064411
ACH-001212,-0.6735893801360001
ACH-001228,-1.03373829507
ACH-001232,-0.9477471149850001
ACH-001239,-0.829025817617
ACH-001274,-0.572031365724
ACH-001275,-0.739421291014
ACH-001277,-0.649812725401
ACH-001278,-0.592844020633
ACH-001280,-0.685333634657
ACH-001283,-0.8223039109270001
ACH-001289,-0.788812629948
ACH-001295,-0.619555048952
ACH-001300,-0.825327374973
ACH-001301,-0.803027876797
ACH-001302,-0.657577743257
ACH-001303,-0.511374852938
ACH-001306,-0.57812605126
ACH-001318,-0.820724258906
ACH-001322,-0.737301151306
ACH-001328,-0.548830204873
ACH-001332,-0.203067848465
ACH-001333,-0.7076035815780001
ACH-001336,-0.532357880077
ACH-001340,-0.925796855158
ACH-001346,-0.878526929847
ACH-001353,-0.8971193425599999
ACH-001354,-0.813689702796
ACH-001367,-0.610742465062
ACH-001368,-1.0881377420899998
ACH-001374,-0.512639460788
ACH-001375,-0.902528728018
ACH-001377,-0.719667744746
ACH-001380,-0.541310079091
ACH-001391,-0.8087799259749999
ACH-001407,-0.63710088554
ACH-001408,-0.817980929379
ACH-001413,-0.961600237101
ACH-001430,-0.7130957338349999
ACH-001431,-0.961360550166
ACH-001450,-0.727146897473
ACH-001496,-0.9361518698669999
ACH-001500,-0.411243119181
ACH-001521,-0.631274493714
ACH-001523,-0.596123945876
ACH-001532,-0.772347807435
ACH-001536,-0.770553224517
ACH-001550,-0.7259042963850001
ACH-001552,-0.8542651041279999
ACH-001554,-0.777712059509
ACH-001645,-0.702188720437
ACH-001654,-0.635968338694
ACH-001715,-0.842038215694
ACH-001735,-0.530960462187
ACH-001736,-0.6697129203059999
ACH-001737,-0.6237761953800001
ACH-001740,-0.572366143771
ACH-001745,-0.648445901745
ACH-001750,-0.834123284581
ACH-001765,-0.708448031387
ACH-001956,-1.20257330236
ACH-001957,-1.03161496676
