,CRYGA (1418)
ACH-000736,-0.25593075263500004
ACH-000738,-0.319159549176
ACH-000746,-0.199323627995
ACH-000747,-0.215017218042
ACH-000748,-0.201025777676
ACH-000753,-0.330215573975
ACH-000756,-0.248713544509
ACH-000757,-0.20994198334300002
ACH-000758,-0.341018031306
ACH-000760,-0.188277732665
ACH-000763,-0.33079210441999995
ACH-000764,-0.239619266809
ACH-000765,-0.18200939096500002
ACH-000766,-0.17877207203200002
ACH-000767,-0.225051486124
ACH-000768,-0.259922711599
ACH-000769,-0.326387018875
ACH-000770,-0.31477207286
ACH-000771,-0.119097392961
ACH-000773,-0.300540804093
ACH-000776,-0.303713741564
ACH-000777,-0.1913631375
ACH-000778,-0.0469907266521
ACH-000781,-0.335854208472
ACH-000782,-0.379063701801
ACH-000783,-0.256449296625
ACH-000784,-0.311276379125
ACH-000785,-0.242631391213
ACH-000787,-0.32277853588000005
ACH-000788,-0.278434625043
ACH-000791,-0.272081592361
ACH-000792,-0.198467691517
ACH-000794,-0.0237404672171
ACH-000796,-0.34705344452200004
ACH-000799,-0.630571948801
ACH-000800,-0.38324248941399996
ACH-000802,-0.28317211321999997
ACH-000804,-0.310994352517
ACH-000805,0.14015760105699998
ACH-000809,-0.304152669429
ACH-000810,-0.18467374403
ACH-000811,-0.244056514257
ACH-000817,-0.249034839851
ACH-000819,-0.214682498472
ACH-000820,-0.47021157485299997
ACH-000821,-0.48025483018299997
ACH-000822,-0.21844209741
ACH-000823,-0.20581018853900002
ACH-000824,-0.2440343025
ACH-000827,-0.167627177871
ACH-000829,-0.314070345872
ACH-000831,-0.25910465927
ACH-000832,-0.21452095873799998
ACH-000833,-0.06562534307040001
ACH-000834,-0.174782395533
ACH-000835,-0.280947365962
ACH-000836,-0.23661215964200003
ACH-000837,-0.402243474155
ACH-000838,-0.21755972322099998
ACH-000839,-0.2768238352
ACH-000840,-0.26595058133099997
ACH-000841,-0.303830140463
ACH-000843,-0.13212974722100002
ACH-000846,-0.0963626488696
ACH-000847,-0.305386591295
ACH-000848,-0.18086825305399998
ACH-000849,-0.311027783371
ACH-000851,-0.32613226418900004
ACH-000855,-0.0625590613209
ACH-000856,-0.341975552041
ACH-000858,-0.219213225993
ACH-000859,-0.163600718955
ACH-000861,-0.385693600169
ACH-000862,-0.22974073914700002
ACH-000865,-0.218634747843
ACH-000866,-0.07398683393199999
ACH-000867,-0.28531785337
ACH-000869,-0.20577688002099997
ACH-000872,-0.395108576378
ACH-000873,-0.258930364634
ACH-000876,-0.250451511246
ACH-000878,-0.492263923923
ACH-000880,-0.11556003634400001
ACH-000881,-0.0772506589354
ACH-000882,-0.228012924692
ACH-000884,-0.25029433203400003
ACH-000885,-0.331889026323
ACH-000887,-0.25509464022399997
ACH-000888,-0.248948680423
ACH-000889,-0.24702104654399998
ACH-000890,-0.273692244485
ACH-000896,-0.299628019708
ACH-000898,-0.103619685575
ACH-000900,-0.336526119546
ACH-000901,-0.275756897142
ACH-000905,-0.18703621808899998
ACH-000906,-0.313985464739
ACH-000907,-0.326530747161
ACH-000910,-0.369293590499
ACH-000911,-0.17345720085400002
ACH-000912,-0.18917419514000003
ACH-000913,-0.259617841654
ACH-000915,-0.243640803587
ACH-000916,0.0565188328335
ACH-000917,-0.392360119883
ACH-000921,-0.241538535405
ACH-000924,-0.36462220128
ACH-000926,-0.16849807518399998
ACH-000928,-0.461752686263
ACH-000929,-0.141054203666
ACH-000932,-0.141733419696
ACH-000935,-0.296862504982
ACH-000936,-0.248050900265
ACH-000937,-0.25048349955800003
ACH-000938,-0.140972116018
ACH-000939,-0.20465084212999998
ACH-000941,-0.34456311452699995
ACH-000943,-0.309184532072
ACH-000946,-0.20609307686
ACH-000947,-0.263170166344
ACH-000948,-0.191153788968
ACH-000950,-0.30853354969999996
ACH-000953,-0.0951407726511
ACH-000957,-0.17213890248799998
ACH-000958,-0.121616491987
ACH-000960,-0.25562087011
ACH-000963,-0.113152117372
ACH-000968,-0.124326686057
ACH-000969,-0.42783998913099996
ACH-000973,-0.24016184510400002
ACH-000974,-0.486748919147
ACH-000975,-0.295723282882
ACH-000976,-0.226915250683
ACH-000978,-0.437075726401
ACH-000980,-0.191661954196
ACH-000984,-0.147063101886
ACH-000986,-0.316502389163
ACH-000988,-0.20120607469500001
ACH-000993,-0.215366559139
ACH-000994,-0.094154535714
ACH-000996,-0.380325965853
ACH-001001,-0.125902663097
ACH-001020,-0.051598397032900006
ACH-001028,-0.274435821648
ACH-001031,-0.11652913392999999
ACH-001038,-0.21448887150899998
ACH-001048,-0.38559104853
ACH-001050,-0.26193900678599996
ACH-001053,-0.213249166585
ACH-001054,-0.20112711638500003
ACH-001061,-0.188661296039
ACH-001067,-0.15995401909499998
ACH-001075,-0.25455846819
ACH-001096,0.0533392816174
ACH-001128,-0.215638481996
ACH-001134,-0.221387782458
ACH-001151,-0.201863918026
ACH-001163,-0.23669872778700002
ACH-001164,-0.245823167832
ACH-001173,-0.223502229203
ACH-001183,-0.264696817898
ACH-001184,-0.36209345698299994
ACH-001190,-0.167842875471
ACH-001192,-0.302371451878
ACH-001193,-0.269717521035
ACH-001196,-0.319284120848
ACH-001197,-0.147141633739
ACH-001205,0.053905598796899996
ACH-001211,-0.151973576799
ACH-001212,-0.330023497733
ACH-001228,-0.169855718785
ACH-001232,-0.358005784112
ACH-001239,-0.20085523009700001
ACH-001274,-0.110792074125
ACH-001275,-0.255533701136
ACH-001277,-0.259585703495
ACH-001278,-0.204409226953
ACH-001280,-0.303343285611
ACH-001283,-0.168117196531
ACH-001289,-0.258015071436
ACH-001295,-0.346044412095
ACH-001300,-0.18635495805799998
ACH-001301,-0.0467704522195
ACH-001302,-0.261153860578
ACH-001303,0.00877168848274
ACH-001306,-0.24585007266999997
ACH-001318,-0.412599515388
ACH-001322,-0.182223305545
ACH-001328,-0.140402796899
ACH-001332,-0.442138734783
ACH-001333,-0.122174246974
ACH-001336,-0.26587415027399997
ACH-001340,-0.23655593837799999
ACH-001346,-0.212041358478
ACH-001353,-0.11265948630799999
ACH-001354,-0.406969490196
ACH-001367,-0.550659777529
ACH-001368,-0.0975515453679
ACH-001374,-0.38948407198
ACH-001375,-0.311468740703
ACH-001377,-0.202299407639
ACH-001380,-0.268402236989
ACH-001391,-0.07390150591780001
ACH-001407,-0.22820431761
ACH-001408,-0.26523101690900003
ACH-001413,-0.36012292845700006
ACH-001430,-0.19149020456000002
ACH-001431,-0.139103168735
ACH-001450,-0.234883636692
ACH-001496,-0.199688472144
ACH-001500,-0.169821228156
ACH-001521,-0.199327252363
ACH-001523,-0.157212952432
ACH-001532,-0.203698131846
ACH-001536,-0.308077392552
ACH-001550,-0.148765290702
ACH-001552,-0.335457209676
ACH-001554,-0.174358425482
ACH-001645,-0.425156015547
ACH-001654,-0.222356135711
ACH-001715,-0.409698520476
ACH-001735,-0.215606758948
ACH-001736,-0.080210739061
ACH-001737,-0.29303306641
ACH-001740,-0.228876879782
ACH-001745,-0.27789635895799997
ACH-001750,-0.21624400012800002
ACH-001765,-0.176311587555
ACH-001956,-0.156228018844
ACH-001957,-0.0560651051427
