,RND2 (8153)
ACH-000277,-0.124594820667
ACH-000278,-0.015392085296399998
ACH-000279,-0.137564125627
ACH-000280,-0.228228656897
ACH-000281,-0.119129324826
ACH-000288,-0.26338917366000003
ACH-000291,-0.12525315208499999
ACH-000293,-0.0670085680251
ACH-000294,-0.4092235453
ACH-000295,-0.260043246175
ACH-000296,-0.32824387309
ACH-000302,-0.0601328751398
ACH-000304,-0.401634853023
ACH-000307,-0.12156483917300001
ACH-000308,-0.2165176898
ACH-000310,-0.39875843573299996
ACH-000311,-0.24444915455
ACH-000312,-0.08268367577289999
ACH-000315,-0.36908275740099994
ACH-000316,-0.11705197530400001
ACH-000317,-0.10728691504599999
ACH-000318,-0.0476227941823
ACH-000319,-0.126036888944
ACH-000320,-0.159681633842
ACH-000322,-0.026424611516900003
ACH-000323,-0.173964641334
ACH-000324,-0.450572395378
ACH-000329,-0.08693076379730001
ACH-000330,-0.0751561618568
ACH-000331,-0.119811423474
ACH-000332,-0.177542285547
ACH-000334,-0.382864829174
ACH-000335,-0.5469362308560001
ACH-000336,-0.029728761485900004
ACH-000337,0.0976814806958
ACH-000339,-0.231231026627
ACH-000341,-0.311138003101
ACH-000348,-0.181216140302
ACH-000350,-0.308717096871
ACH-000352,-0.253340966784
ACH-000356,-0.149614039317
ACH-000361,-0.277237394614
ACH-000362,-0.126692192085
ACH-000363,-0.0868992744945
ACH-000364,-0.208543768001
ACH-000365,-0.11095622731799999
ACH-000366,0.006304748235609999
ACH-000368,0.10744443467499999
ACH-000374,0.0837174288629
ACH-000375,-0.0535943259585
ACH-000376,-0.0636080445477
ACH-000381,-0.265019495326
ACH-000383,-0.156567674829
ACH-000387,-0.24259097248599998
ACH-000389,-0.150187412197
ACH-000390,-0.270993214519
ACH-000393,-0.155766057151
ACH-000395,-0.18832003458799998
ACH-000397,-0.38449399773599996
ACH-000401,-0.13920668192299998
ACH-000402,-0.237575786983
ACH-000403,-0.22533977966899998
ACH-000404,-0.0090570410381
ACH-000406,-0.149111035745
ACH-000407,-0.182106670711
ACH-000408,-0.166271708709
ACH-000410,-0.0569258403216
ACH-000411,-0.31140153120700004
ACH-000414,-0.13579514668099998
ACH-000415,-0.35019160592799997
ACH-000416,-0.255916706381
ACH-000420,-0.00709284017781
ACH-000421,-0.24338461604400002
ACH-000424,0.135485046425
ACH-000425,-0.196861161175
ACH-000426,-0.28726224126899996
ACH-000427,-0.442890881195
ACH-000433,-0.296036663878
ACH-000436,-0.161194147349
ACH-000444,-0.22607846552299998
ACH-000445,0.00058606239883
ACH-000448,-0.25430059558400003
ACH-000450,-0.372193771255
ACH-000452,-0.05205464791230001
ACH-000454,0.054469151841
ACH-000458,-0.349981106135
ACH-000459,-0.13017923660800002
ACH-000460,-0.124432001575
ACH-000461,-0.427744786982
ACH-000463,-0.402210919719
ACH-000464,0.0955996784334
ACH-000466,-0.164185816236
ACH-000467,-0.20712111748599998
ACH-000468,-0.10326150262700001
ACH-000469,-0.142738237985
ACH-000470,0.0235373022164
ACH-000471,-0.168968347022
ACH-000472,-0.228004768347
ACH-000473,-0.022885380983599997
ACH-000475,-0.10138215415400001
ACH-000476,-0.35808134990400003
ACH-000477,0.047293877022900006
ACH-000480,-0.364716109972
ACH-000481,0.020614021771900002
ACH-000483,-0.0449884801409
ACH-000484,-0.06415368827269999
ACH-000485,-0.232587842481
ACH-000486,-0.159614111285
ACH-000487,-0.0803932151542
ACH-000488,-0.133560136678
ACH-000490,-0.137842606498
ACH-000491,-0.13562940961300002
ACH-000495,-0.265719273764
ACH-000496,-0.12200199326
ACH-000499,-0.178158057707
ACH-000500,-0.649253457847
ACH-000502,-0.176848977902
ACH-000503,-0.278251372906
ACH-000505,-0.038991424064
ACH-000507,-0.453237815823
ACH-000510,-0.0449670026204
ACH-000511,-0.158461937799
ACH-000512,0.28624731582699997
ACH-000516,-0.25440213332600004
ACH-000517,-0.0863992884086
ACH-000518,-0.12549580988
ACH-000520,-0.0576705264042
ACH-000521,-0.200583221357
ACH-000522,-0.121367098474
ACH-000524,-0.143396619235
ACH-000527,-0.330735618141
ACH-000528,-0.180923945699
ACH-000537,-0.136191300747
ACH-000541,-0.340440477442
ACH-000542,-0.271199980193
ACH-000544,-0.322036190972
ACH-000545,-0.190976186308
ACH-000547,-0.193902855262
ACH-000548,-0.22111038618599999
ACH-000549,-0.148652540646
ACH-000550,-0.416608320846
ACH-000552,-0.247342899138
ACH-000556,-0.327925532531
ACH-000557,0.0697422440837
ACH-000570,-0.22224285810199998
ACH-000571,-0.120335326785
ACH-000573,0.112848072024
ACH-000576,-0.133561459394
ACH-000580,-0.218824566022
ACH-000584,-0.0998818949652
ACH-000585,-0.0420559380311
ACH-000588,-0.18192999223700002
ACH-000589,-0.152547736518
ACH-000591,-0.0100945786361
ACH-000593,-0.17039314267900002
ACH-000600,-0.166142522381
ACH-000601,-0.2296959277
ACH-000604,-0.40092268680699994
ACH-000605,-0.14437959891899999
ACH-000606,-0.23194138510499998
ACH-000608,-0.33724062118500003
ACH-000614,-0.17555651057799998
ACH-000616,-0.311342787124
ACH-000618,-0.284657883179
ACH-000619,0.07165508573080001
ACH-000620,-0.153906754598
ACH-000621,-0.0906256057543
ACH-000622,-0.180020307967
ACH-000623,-0.184182964479
ACH-000624,-0.14554538827
ACH-000627,-0.448520028183
ACH-000630,-0.105801561735
ACH-000632,-0.05018173890319999
ACH-000633,-0.11965979535999999
ACH-000637,-0.182920656789
ACH-000638,-0.128334528791
ACH-000646,-0.284504733324
ACH-000647,-0.38194112669
ACH-000648,-0.17370832282600002
ACH-000649,-0.19384436678599998
ACH-000651,-0.122791866092
ACH-000652,0.0210196965902
ACH-000653,-0.194671115885
ACH-000657,-0.11368843609099999
ACH-000658,-0.29987422548099996
ACH-000661,-0.24650440904100002
ACH-000662,-0.4817703612
ACH-000663,-0.275632433133
ACH-000665,-0.08092513912789999
ACH-000671,-0.128993703796
ACH-000673,-0.175259835
ACH-000676,-0.297867866303
ACH-000677,-0.135602237609
ACH-000681,-0.18620982690699997
ACH-000682,-0.10030608853
ACH-000683,-0.0225470487789
ACH-000684,-0.014008348044
ACH-000688,-0.22487201753199998
ACH-000693,-0.09857605167739998
ACH-000694,-0.143554751333
ACH-000695,-0.34342197391999996
ACH-000696,-0.300680440585
ACH-000697,-0.098129905866
ACH-000699,-0.08551218526789998
ACH-000701,0.003969105488889999
ACH-000706,-0.264419418032
ACH-000711,-0.0515267345936
ACH-000713,-0.219401297733
ACH-000714,-0.116416677623
ACH-000718,0.08511402597449999
ACH-000720,-0.205686586318
ACH-000721,-0.23293923068599998
ACH-000724,0.143518434918
ACH-000725,-0.177239782694
ACH-000732,-0.18610891723
ACH-000734,-0.109103295309
ACH-000735,-0.13904767405500001
ACH-000736,-0.0348835061768
ACH-000738,-0.18182611712699998
ACH-000746,-0.267670906604
ACH-000747,-0.29783873136100003
ACH-000748,-0.128369137494
ACH-000753,-0.0641120107552
ACH-000756,-0.194413075599
ACH-000757,-0.125327989209
ACH-000758,-0.306881981875
ACH-000760,-0.107327022716
ACH-000763,-0.111120831251
ACH-000764,-0.421132487913
ACH-000765,0.0438470367201
ACH-000766,-0.366391061536
ACH-000767,0.005917433420310001
ACH-000768,-0.192344531545
ACH-000769,-0.18192517811
ACH-000770,-0.11987086301
ACH-000771,-0.132129981623
ACH-000773,-0.174070302976
ACH-000776,-0.225055446283
ACH-000777,-0.04377062800480001
ACH-000778,-0.251231555552
ACH-000781,-0.17772820424400002
ACH-000782,0.101125589591
ACH-000783,-0.127732935119
ACH-000784,-0.132137180358
ACH-000785,-0.194721414211
ACH-000787,-0.152230581304
ACH-000788,-0.312231951245
ACH-000791,-0.328613854115
ACH-000792,-0.140166651974
ACH-000794,-0.101280857125
ACH-000796,-0.181153841846
ACH-000799,0.0723420473359
ACH-000800,-0.35527164288900004
ACH-000802,-0.12203849333399999
ACH-000804,-0.197030168948
ACH-000805,-0.208724817527
ACH-000809,-0.181947664126
ACH-000810,0.0727867705711
ACH-000811,-0.374853430621
ACH-000817,-0.360076967579
ACH-000819,-0.0905193291241
ACH-000820,-0.0122289673195
ACH-000821,-0.422939624627
ACH-000822,-0.13819766567800001
ACH-000823,-0.185100326573
ACH-000824,-0.149607058999
ACH-000827,-0.216533182345
ACH-000829,-0.0418450280423
ACH-000831,0.16624911794000002
ACH-000832,-0.344442486324
ACH-000833,-0.202405702488
ACH-000834,0.032645934592499995
ACH-000835,-0.118113186638
ACH-000836,-0.0697867757642
ACH-000837,-0.34351180987499996
ACH-000838,-0.266945952184
ACH-000839,-0.142099708227
ACH-000840,-0.128752299723
ACH-000841,-0.08290592717510001
ACH-000843,-0.167736318281
ACH-000846,-0.10427348056399999
ACH-000847,-0.00810800238421
ACH-000848,-0.0405391475211
ACH-000849,-0.143689448115
ACH-000851,-0.385120836707
ACH-000855,0.158011332653
ACH-000856,-0.123268500703
ACH-000858,-0.10892559016799999
ACH-000859,-0.0379482758775
ACH-000861,-0.25491617511799997
ACH-000862,-0.275149669878
ACH-000865,-0.24618580173300003
ACH-000866,-0.0414658732744
ACH-000867,-0.130173979002
ACH-000869,-0.194228062102
ACH-000872,-0.18543293300299998
ACH-000873,-0.151824029655
ACH-000876,-0.00716822111222
ACH-000878,-0.163419901739
ACH-000880,-0.17862322282200002
ACH-000881,-0.298577644269
ACH-000882,-0.19608355919
ACH-000884,-0.28111779072799997
ACH-000885,-0.118196927376
ACH-000887,-0.15278454164000002
ACH-000888,-0.293118719418
ACH-000889,-0.154005607241
ACH-000890,-0.17014561344700002
ACH-000896,-0.0318966049667
ACH-000898,-0.0237942115903
ACH-000900,-0.426000519786
ACH-000901,-0.10354823813
ACH-000905,-0.295491689032
ACH-000906,-0.154919873652
ACH-000907,-0.0995437724585
ACH-000910,-0.0952065560613
ACH-000911,-0.155238930182
ACH-000912,-0.225107058072
ACH-000913,-0.189512526489
ACH-000915,-0.111228086675
ACH-000916,-0.255901715887
ACH-000917,-0.170091403828
ACH-000921,-0.170446649877
ACH-000924,-0.0794583932528
ACH-000926,-0.198654719909
ACH-000928,-0.237836805872
ACH-000929,-0.18400332617600001
ACH-000932,-0.353302136408
ACH-000935,-0.333140060093
ACH-000936,-0.17824468363600002
ACH-000937,0.059171030906199996
ACH-000938,-0.0220601377075
ACH-000939,-0.275138305023
ACH-000941,-0.16791732993099998
ACH-000943,-0.150348105772
ACH-000946,-0.193904804554
ACH-000947,-0.0520809917384
ACH-000948,-0.19421200984200002
ACH-000950,-0.0926059706136
ACH-000953,0.06319032732509999
ACH-000957,-0.22824003178399999
ACH-000958,-0.35384079067900004
ACH-000960,-0.036594058979000005
ACH-000963,-0.17560668982299998
ACH-000968,-0.15879754777799998
ACH-000969,-0.241128860807
ACH-000973,-0.17159092730999997
ACH-000974,-0.213666588983
ACH-000975,-0.18910404079799997
ACH-000976,-0.201095158825
ACH-000978,1.28731853772
ACH-000980,-0.11726681306600001
ACH-000984,-0.431646935727
ACH-000986,-0.197459464478
ACH-000988,-0.24117569623100002
ACH-000993,-0.119590999868
ACH-000994,0.0687228775083
ACH-000996,-0.416196138227
ACH-001001,-0.118103025666
ACH-001020,-0.190328066017
ACH-001028,-0.112819689497
ACH-001031,-0.0617474043102
ACH-001038,-0.08860437271579999
ACH-001048,-0.18690210603000001
ACH-001050,-0.38416143869099995
ACH-001053,0.0337039208744
ACH-001054,-0.541880550498
ACH-001061,-0.18540849901999998
ACH-001067,-0.235140669571
ACH-001075,-0.230873625039
ACH-001096,-0.07159703191030001
ACH-001128,-0.182675759952
ACH-001134,-0.178664352152
ACH-001151,-0.14988726173800002
ACH-001163,-0.337321846418
ACH-001164,-0.10504786671
ACH-001173,-0.19985716408
ACH-001183,-0.151669144662
ACH-001184,-0.18626783399
ACH-001190,-0.35303301956699995
ACH-001192,-0.285749526267
ACH-001193,-0.45055385609399995
ACH-001196,-0.0866777499972
ACH-001197,-0.46671473881700004
ACH-001205,0.0126281241804
ACH-001211,-0.129391169478
ACH-001212,-0.579131511047
ACH-001228,-0.0714855235092
ACH-001232,-0.34535394966300004
ACH-001239,-0.312849625361
ACH-001274,0.0288494803317
ACH-001275,-0.08965127767280001
ACH-001277,-0.22930153944200002
ACH-001278,-0.27546229596099997
ACH-001280,-0.316120276777
ACH-001283,-0.274093143329
ACH-001289,-0.34391927664800004
ACH-001295,-0.23265497537799998
ACH-001300,-0.20192203925799998
ACH-001301,-0.549844925501
ACH-001302,-0.153119337269
ACH-001303,0.00641072019327
ACH-001306,-0.192839996956
ACH-001318,-0.163978171765
ACH-001322,-0.08872952717219999
ACH-001328,-0.161341014884
ACH-001332,-0.33221447775199997
ACH-001333,-0.173569731087
ACH-001336,-0.131182979111
ACH-001340,-0.147506908509
ACH-001346,-0.12484329291099999
ACH-001353,-0.18143407921100002
ACH-001354,-0.0244559034528
ACH-001367,-0.528964069459
ACH-001368,-0.123569951269
ACH-001374,-0.204972238305
ACH-001375,-0.161699814092
ACH-001377,-0.189065820845
ACH-001380,-0.037642965589199995
ACH-001391,-0.0196336299609
ACH-001407,0.055135688710699994
ACH-001408,-0.215924020424
ACH-001413,-0.38117647650700004
ACH-001430,-0.16114183455
ACH-001431,-0.098182620107
ACH-001450,-0.020721245780099998
ACH-001496,-0.150207506027
ACH-001500,-0.34798249932400005
ACH-001521,-0.19277578055
ACH-001523,-0.11002880456900001
ACH-001532,-0.14592854600400001
ACH-001536,-0.00269751092994
ACH-001550,-0.080094578808
ACH-001552,-0.130929753635
ACH-001554,-0.0732125616938
ACH-001645,-0.125930609039
ACH-001654,-0.159691426443
ACH-001715,-0.243017491842
ACH-001735,-0.0468253427164
ACH-001736,-0.014669589332700001
ACH-001737,0.15882117982799998
ACH-001740,-0.276990871041
ACH-001745,-0.221643353812
ACH-001750,-0.08572415087000002
ACH-001765,0.0269128446975
ACH-001956,-0.09746938617180001
ACH-001957,-0.189005141437
