,CAP1 (10487)
ACH-000004,-0.579425999248
ACH-000007,-1.1315963767100001
ACH-000009,-1.1598375077299998
ACH-000011,-0.415652685849
ACH-000012,-1.16501019179
ACH-000013,-0.551624590281
ACH-000014,-0.8353341489380001
ACH-000015,-0.49198528174999995
ACH-000017,-0.43173165759300003
ACH-000018,-0.718318835582
ACH-000019,-0.254011070596
ACH-000021,-0.372489435207
ACH-000022,-0.758699416038
ACH-000025,-0.664371338949
ACH-000028,-0.709207152229
ACH-000030,-0.954249298168
ACH-000035,-0.645325303482
ACH-000036,-0.452808824814
ACH-000037,-0.867942230037
ACH-000039,-0.752178722572
ACH-000040,-0.461190451045
ACH-000041,-0.468055683196
ACH-000042,-0.9393086845499999
ACH-000045,-0.7080695285009999
ACH-000047,-0.69227448657
ACH-000052,-0.5338924546230001
ACH-000053,-0.577048630922
ACH-000054,-0.655668184909
ACH-000055,-0.545988270569
ACH-000060,-0.737688055017
ACH-000067,-0.602044992291
ACH-000070,-0.7131238265500001
ACH-000075,-0.717450295909
ACH-000078,-0.784378362271
ACH-000082,-0.660427691747
ACH-000085,-0.866514982701
ACH-000086,-0.630484114226
ACH-000087,-0.645717438473
ACH-000092,-0.612220206521
ACH-000095,-0.8685353676790001
ACH-000097,-0.595940120776
ACH-000098,-0.24595950251899998
ACH-000099,-0.7120471336130001
ACH-000108,-0.532137407168
ACH-000113,-0.405329149288
ACH-000115,-0.52249781388
ACH-000116,-0.5332174313229999
ACH-000118,-0.54081039044
ACH-000120,-0.8733599925
ACH-000123,-0.584935859652
ACH-000127,-0.515867948814
ACH-000128,-0.5364855089370001
ACH-000132,-0.714647055829
ACH-000133,-0.387260634173
ACH-000137,-0.693774511118
ACH-000138,-0.637937721731
ACH-000142,-0.835643203673
ACH-000143,-0.822858347292
ACH-000146,-0.790074954752
ACH-000148,-0.5993023265349999
ACH-000150,-0.730734355643
ACH-000152,-0.526014165432
ACH-000153,-0.47814251576899996
ACH-000159,-0.615214644332
ACH-000160,-0.958850888431
ACH-000163,-0.9086788668189999
ACH-000167,-0.6711594387980001
ACH-000168,-0.7779402983470001
ACH-000169,-0.627881123078
ACH-000178,-0.5280066323839999
ACH-000182,-0.6901749856810001
ACH-000183,-0.834711139426
ACH-000188,-0.810810795687
ACH-000189,-0.53658811447
ACH-000190,-0.654747184616
ACH-000198,-0.6223846025509999
ACH-000204,-0.838424680628
ACH-000206,-1.2276965717000001
ACH-000207,-1.09773487529
ACH-000211,-0.650537154268
ACH-000215,-0.390056642689
ACH-000221,-0.662406312718
ACH-000222,-0.9027378466789999
ACH-000223,-0.8009642427920001
ACH-000226,-0.651759251073
ACH-000227,-0.584698032644
ACH-000228,-1.0060047379100001
ACH-000231,-0.75652345947
ACH-000232,-0.5578942480560001
ACH-000233,-0.741075542957
ACH-000234,-0.512181431112
ACH-000235,-0.8087887008769999
ACH-000237,-0.608793269352
ACH-000238,-1.1973877508700002
ACH-000243,-0.9970862472650001
ACH-000244,-0.745065425795
ACH-000246,-0.742131869469
ACH-000248,-0.495012901318
ACH-000250,-0.395582616104
ACH-000251,-0.9730701459700001
ACH-000253,-0.7002605023109999
ACH-000255,-0.7787105825339999
ACH-000256,-0.43780125199500003
ACH-000257,-0.788650998999
ACH-000258,-0.45575873269100003
ACH-000259,-0.722669847586
ACH-000260,-0.590754854762
ACH-000261,-0.737584001796
ACH-000262,-0.963245720104
ACH-000263,-1.0504804615
ACH-000264,-0.502090810882
ACH-000265,-0.643126444205
ACH-000266,-0.829642401771
ACH-000272,-0.629326856433
ACH-000273,-0.848403588167
ACH-000274,-0.507414463483
ACH-000277,-0.112586524088
ACH-000278,-0.59708805774
ACH-000279,-0.429224049114
ACH-000280,-0.8342628066050001
ACH-000281,-0.632208927615
ACH-000288,-0.728407614138
ACH-000291,-0.694853441357
ACH-000293,-0.46016114862499996
ACH-000294,-0.9395553681669999
ACH-000295,-0.50928518255
ACH-000296,-0.651398017461
ACH-000302,-0.536083641239
ACH-000304,-0.31608494093199996
ACH-000307,-1.00480418485
ACH-000308,-0.31973583787099996
ACH-000310,-0.887644621259
ACH-000311,-1.0366929287200002
ACH-000312,-0.765957542702
ACH-000315,-0.40645900488200004
ACH-000316,-0.600212466626
