,SKA2 (348235)
ACH-000004,-0.237152049626
ACH-000007,-0.135740059046
ACH-000009,-0.0780784120341
ACH-000011,-0.0977080242509
ACH-000012,-0.239441755432
ACH-000013,-0.13612102734099998
ACH-000014,-0.21090696663400002
ACH-000015,-0.15539759191
ACH-000017,0.013038737888599999
ACH-000018,0.0708274397431
ACH-000019,-0.7241559304440001
ACH-000021,0.00321295813377
ACH-000022,-0.476289807526
ACH-000025,0.034040758488
ACH-000028,-0.6163199435450001
ACH-000030,-0.028752714031000003
ACH-000035,-0.11101391776200001
ACH-000036,-0.101231817434
ACH-000037,-0.494292196181
ACH-000039,-0.170621414699
ACH-000040,-0.0860175765238
ACH-000041,-0.14039586043
ACH-000042,-0.057729099720199996
ACH-000045,-0.133702458752
ACH-000047,-0.295255417506
ACH-000052,-0.0294667149687
ACH-000053,-0.203501983127
ACH-000054,-0.49915406765000003
ACH-000055,-0.169875420242
ACH-000060,-0.213198316904
ACH-000067,-0.317890242862
ACH-000070,0.0747446807958
ACH-000075,-0.486001212145
ACH-000078,-0.18307655750100002
ACH-000082,-0.38489109555699996
ACH-000085,-0.351652779133
ACH-000086,-0.191402723495
ACH-000087,-0.240836242013
ACH-000092,-0.177031366844
ACH-000095,-0.189668181728
ACH-000097,-0.22346442115899998
ACH-000098,-0.20238439365699998
ACH-000099,-0.39021264458800003
ACH-000108,0.00145587818385
ACH-000113,-0.21282058028700002
ACH-000115,-0.295824900091
ACH-000116,-0.171315156233
ACH-000118,0.0736766691108
ACH-000120,-0.110351065878
ACH-000123,-0.166164655942
ACH-000127,-0.109215750463
ACH-000128,-0.0685696474059
ACH-000132,-0.301903733347
ACH-000133,-0.190284053654
ACH-000137,-0.389801258354
ACH-000138,-0.23707049785700002
ACH-000142,-0.0736736353752
ACH-000143,-0.223818867557
ACH-000146,0.0511721651951
ACH-000148,-0.21910525387200003
ACH-000150,-0.36181894442900003
ACH-000152,-0.154092003357
ACH-000153,-0.10507603770400001
ACH-000159,-0.27601044053199997
ACH-000160,-0.17741476338799997
ACH-000163,-0.00458804428842
ACH-000167,-0.205600775701
ACH-000168,-0.06629211779199999
ACH-000169,-0.267004093719
ACH-000178,-0.07413819769239999
ACH-000182,-0.12914654025
ACH-000183,-0.193712912672
ACH-000188,-0.14072229326
ACH-000189,-0.38769063624
ACH-000190,0.12635650711100002
ACH-000198,-0.166970331197
ACH-000204,-0.31730540385899997
ACH-000206,0.18097003060699998
ACH-000207,-0.339884217786
ACH-000211,-0.13954090042300002
ACH-000215,-0.121090009872
ACH-000221,-0.26183212271899997
ACH-000222,0.247534843609
ACH-000223,-0.222647096611
ACH-000226,-0.211222115078
ACH-000227,-0.366703151033
ACH-000228,-0.0321867543741
ACH-000231,-0.215766840722
ACH-000232,-0.290647129049
ACH-000233,-0.08672441051269998
ACH-000234,-0.275988195048
ACH-000235,-0.153498892497
ACH-000237,-0.190834776496
ACH-000238,-0.45569721293000004
ACH-000243,-0.10224438174
ACH-000244,-0.474413964878
ACH-000246,-0.173212817052
ACH-000248,-0.23605054429900002
ACH-000250,-0.258429205744
ACH-000251,-0.521297756521
ACH-000253,-0.121127993306
ACH-000255,-0.489171507204
ACH-000256,-0.48853210722900003
ACH-000257,-0.468860346766
ACH-000258,0.059917568871
ACH-000259,-0.0662163270536
ACH-000260,-0.200921617695
ACH-000261,-0.367428126414
ACH-000262,-0.140409420946
ACH-000263,-0.17659841388300002
ACH-000264,-0.256462635713
ACH-000265,-0.056754738779300005
ACH-000266,-0.128640089267
ACH-000272,-0.128382049243
ACH-000273,-0.19860244991
ACH-000274,-0.254460681583
ACH-000277,-0.366743145222
ACH-000278,0.0644422158459
ACH-000279,-0.104729701137
ACH-000280,-0.0276698960595
ACH-000281,0.10013797344900001
ACH-000288,-0.19649062520899999
ACH-000291,-0.315875393717
ACH-000293,-0.280957569472
ACH-000294,-0.0048277828869099995
ACH-000295,-0.133847992403
ACH-000296,-0.22766394865200001
ACH-000302,-0.0695752368947
ACH-000304,0.0624286042502
ACH-000307,-0.13568169173900002
ACH-000308,-0.17814639693599998
ACH-000310,-0.26574345147100004
ACH-000311,-0.086050607568
ACH-000312,0.041405356117599997
ACH-000315,-0.115211274319
ACH-000316,-0.14698537240999998
ACH-000317,-0.28167092504999997
ACH-000318,-0.168247863282
ACH-000319,-0.281551390879
ACH-000320,0.24859964820500002
ACH-000322,-0.38664625971999994
ACH-000323,-0.062916454904
ACH-000324,-0.115924391564
ACH-000329,-0.520419127208
ACH-000330,-0.164945387224
ACH-000331,-0.145369752537
ACH-000332,-0.12467725680500001
ACH-000334,-0.136583030446
ACH-000335,-0.324867935609
ACH-000336,-0.524353963148
ACH-000337,-0.232392356794
ACH-000339,-0.12871938092000001
ACH-000341,-0.218820939152
ACH-000348,-0.372144726202
ACH-000350,-0.0729370867413
ACH-000352,-0.47030809620499997
ACH-000356,-0.261398844532
ACH-000361,-0.203023119395
ACH-000362,-0.322370353103
