,DSG3 (1830)
ACH-000004,0.323919460991
ACH-000007,0.0979092130002
ACH-000009,0.0326921764112
ACH-000011,0.105000434784
ACH-000012,0.21557784037500002
ACH-000013,0.10952826204000002
ACH-000014,0.019982301736099998
ACH-000015,0.101003014505
ACH-000017,0.0258894385502
ACH-000018,-0.0398341260296
ACH-000019,0.0225093151136
ACH-000021,-0.0028836333791
ACH-000022,0.151712213558
ACH-000025,0.006097358119299999
ACH-000028,-0.0198753269715
ACH-000030,0.054088175018499995
ACH-000035,0.123911287286
ACH-000036,0.08561081927339999
ACH-000037,0.246189131052
ACH-000039,0.115261173322
ACH-000040,0.163467203576
ACH-000041,0.09830450735860001
ACH-000042,0.07296526169660002
ACH-000045,-0.11706019599199999
ACH-000047,0.146532663093
ACH-000052,0.061558631770900006
ACH-000053,0.08052135250310001
ACH-000054,0.218543073756
ACH-000055,0.0352312106445
ACH-000060,0.09062522859160001
ACH-000067,0.235630812406
ACH-000070,0.102064215976
ACH-000075,-0.107067707528
ACH-000078,0.11339323999600001
ACH-000082,0.044429725156899996
ACH-000085,0.115877816467
ACH-000086,0.20987571302000002
ACH-000087,0.17759187812899999
ACH-000092,0.159025225281
ACH-000095,0.17520499430999997
ACH-000097,0.15281836212799998
ACH-000098,0.120575806171
ACH-000099,0.09799874140119999
ACH-000108,0.20049398396499998
ACH-000113,0.0260111501938
ACH-000115,0.19961369604600002
ACH-000116,0.0526938965458
ACH-000118,0.23006837028000002
ACH-000120,0.229147780604
ACH-000123,-0.06597471401409999
ACH-000127,0.140293055731
ACH-000128,0.155968529838
ACH-000132,-0.0298313859626
ACH-000133,0.19887008285500002
ACH-000137,0.249209989569
ACH-000138,-0.019544725120599998
ACH-000142,0.131687731941
ACH-000143,0.152980612547
ACH-000146,0.107920138067
ACH-000148,0.035280613371000004
ACH-000150,0.276794404747
ACH-000152,0.220751964029
ACH-000153,0.06287625465369999
ACH-000159,-0.0133241972517
ACH-000160,0.0799074234048
ACH-000163,0.11870510698100001
ACH-000167,0.190177451109
ACH-000168,-0.0542991350746
ACH-000169,0.06763921047690001
ACH-000178,0.212465748196
ACH-000182,0.08723619125710001
ACH-000183,0.0400083414586
ACH-000188,0.06584126239730001
ACH-000189,-0.041939703017
ACH-000190,0.0230342984607
ACH-000198,0.134004198174
ACH-000204,0.293077187475
ACH-000206,-0.160806607544
ACH-000207,0.0639560155827
ACH-000211,0.071410938901
ACH-000215,0.11717343199100001
ACH-000221,0.0735480228012
ACH-000222,0.007646804244319999
ACH-000223,0.05358358251109999
ACH-000226,0.055302819338600005
ACH-000227,0.226124857491
ACH-000228,0.0128216196011
ACH-000231,0.10370945728499999
ACH-000232,0.0172236689822
ACH-000233,0.0899816538401
ACH-000234,0.21829771423099997
ACH-000235,0.18182111169
ACH-000237,0.181378267273
ACH-000238,0.10750987772600001
ACH-000243,0.12003680380699999
ACH-000244,-0.0511895960573
ACH-000246,0.202996591012
ACH-000248,0.09982287256860001
ACH-000250,0.059432231359800004
ACH-000251,0.209611214624
ACH-000253,0.042107491822800006
ACH-000255,0.10484172542999999
ACH-000256,-0.024930596834299996
ACH-000257,0.405092532452
ACH-000258,0.09376135845860001
ACH-000259,0.11009094256799999
ACH-000260,0.0749418702703
ACH-000261,0.0295203649646
ACH-000262,-0.0105663334836
ACH-000263,0.260042186578
ACH-000264,0.0225991506895
ACH-000265,0.0830674488544
ACH-000266,0.17718865900699998
ACH-000272,0.07556404401039998
ACH-000273,-0.00331205564525
ACH-000274,0.06616805037790001
ACH-000277,0.167678490794
ACH-000278,0.07477534606530001
ACH-000279,0.25439820697
ACH-000280,0.07916142735500001
ACH-000281,-0.0516226122144
ACH-000288,0.20491137643
ACH-000291,0.0224374946451
ACH-000293,0.156459445338
ACH-000294,0.305026212355
ACH-000295,0.137084206844
ACH-000296,0.07738708630510001
ACH-000302,0.0182786177748
ACH-000304,-0.196676697309
ACH-000307,0.139475564421
ACH-000308,0.103759415184
ACH-000310,0.0411083021305
ACH-000311,0.0748324629626
ACH-000312,0.26406008594999997
ACH-000315,0.286976974861
ACH-000316,0.161624752653
ACH-000317,0.050444894614
ACH-000318,0.195481187354
ACH-000319,-0.07371773688630001
ACH-000320,0.187213756298
ACH-000322,0.0171410647213
ACH-000323,0.057845600695
ACH-000324,-0.00703980886102
ACH-000329,0.21921333491999997
ACH-000330,-0.0768483569467
ACH-000331,0.148609778896
ACH-000332,0.114475225056
ACH-000334,0.207635433004
ACH-000335,0.0369417976582
ACH-000336,0.103874724015
ACH-000337,0.028048121546900003
ACH-000339,0.143142517493
ACH-000341,0.271975734735
ACH-000348,0.0767661642799
ACH-000350,0.138458716709
ACH-000352,0.0881629272601
ACH-000356,0.186541675251
ACH-000361,0.218421236416
ACH-000362,0.029818019682400002
ACH-000363,0.165225156137
ACH-000364,0.15757883359400002
ACH-000365,0.171800910713
ACH-000366,0.09177857102060001
ACH-000368,0.253994817301
ACH-000374,0.27817354810199996
ACH-000375,0.139043809049
ACH-000376,0.0316393139492
ACH-000381,0.09282527027560002
ACH-000383,0.107545736714
ACH-000387,0.18090612103599998
ACH-000389,-0.0046953523482200004
ACH-000390,0.0013446520037499999
ACH-000393,-0.0464662836043
ACH-000395,0.358341206671
ACH-000397,0.138350681877
ACH-000401,0.200019464738
ACH-000402,0.305648371684
ACH-000403,0.171103830176
ACH-000404,0.193015994642
ACH-000406,0.123158732807
ACH-000407,0.159581946556
ACH-000408,0.180416328181
ACH-000410,0.10564413772600001
ACH-000411,0.0508966972391
ACH-000414,0.10721334434499999
ACH-000415,0.0648653178397
ACH-000416,0.12373209819599999
ACH-000420,0.134511226057
ACH-000421,0.148051289378
ACH-000424,0.23476033748000003
ACH-000425,0.0152044777924
ACH-000426,0.268693214809
ACH-000427,0.132212893286
ACH-000433,0.00984609501426
ACH-000436,0.053218193414000005
ACH-000444,0.263843259135
ACH-000445,0.125631380269
ACH-000448,0.154860509994
ACH-000450,0.29671053826
ACH-000452,0.0554474643731
ACH-000454,0.32787490848
ACH-000458,0.13556409907400002
ACH-000459,-0.068069765492
ACH-000460,0.159241607017
ACH-000461,0.150777145478
ACH-000463,0.0134997806305
ACH-000464,0.162852162539
ACH-000466,0.128277837865
ACH-000467,0.0324363588383
ACH-000468,0.0728835060233
ACH-000469,0.12646723611
ACH-000470,0.18898576786899998
ACH-000471,0.028468414408200002
ACH-000472,-0.045169845568
ACH-000473,0.21045033259399998
ACH-000475,0.06329234395
ACH-000476,0.24142774555
ACH-000477,0.162543103479
ACH-000480,0.0531450624181
ACH-000481,0.186282575403
ACH-000483,0.138178225264
ACH-000484,0.0653470717045
ACH-000485,0.22593344930999998
ACH-000486,0.0833123545668
ACH-000487,-4.79265676117e-05
ACH-000488,0.08338882316810001
ACH-000490,-0.041043144614800006
ACH-000491,0.10307880211300001
ACH-000495,0.29307382145
ACH-000496,0.20664842525899998
ACH-000499,0.22968562187199998
ACH-000500,-0.0765338747924
ACH-000502,0.09086173834580001
ACH-000503,0.192013525444
ACH-000505,0.057108339741000005
ACH-000507,0.0813816195603
ACH-000510,0.0962866515721
ACH-000511,0.117021198081
ACH-000512,-0.139553516195
ACH-000516,0.0345099283559
ACH-000517,0.0898285995798
ACH-000518,0.19894355556200002
ACH-000520,-0.119196759294
ACH-000521,0.158706099569
ACH-000522,0.0154371020365
ACH-000524,0.111716246228
ACH-000527,0.0640933963833
ACH-000528,0.0852749862057
ACH-000537,0.11679667502499999
ACH-000541,0.376692586721
ACH-000542,0.17842840623700001
ACH-000544,0.248239127753
ACH-000545,-0.165916340132
ACH-000547,0.0547311973314
ACH-000548,0.0962859955335
ACH-000549,0.275438335746
ACH-000550,0.250801232673
ACH-000552,-0.0214298692531
ACH-000556,0.15595338334699999
ACH-000557,0.115231883581
ACH-000570,0.191609391957
ACH-000571,0.15235725585
ACH-000573,-0.0451204443866
ACH-000576,0.154699888148
ACH-000580,0.18245099340399998
ACH-000584,0.151510240781
ACH-000585,0.120874695335
ACH-000588,0.295521101676
ACH-000589,0.0568910920351
ACH-000591,0.161083487912
ACH-000593,0.017658579405
ACH-000600,0.152464431406
ACH-000601,0.175127732729
ACH-000604,0.147524272777
ACH-000605,-0.110376638684
ACH-000606,0.106096304883
ACH-000608,0.055181724129499996
ACH-000614,0.0525702137379
ACH-000616,0.168182531566
ACH-000618,-0.040871494912
ACH-000619,0.160715353872
ACH-000620,0.11627925248099999
ACH-000621,0.102634900309
ACH-000622,0.299840272308
ACH-000623,0.118294760283
ACH-000624,0.0293490158914
ACH-000627,0.28191956404199997
ACH-000630,0.10373054162999999
ACH-000632,0.210767004941
ACH-000633,0.060107210312900006
ACH-000637,0.104672517414
ACH-000638,0.130833416701
ACH-000646,0.031095718727500003
ACH-000647,-0.0285331895044
ACH-000648,0.230662750797
ACH-000649,0.17860596017900002
ACH-000651,0.0727187002497
ACH-000652,0.10996417892100001
ACH-000653,0.114229992972
ACH-000657,0.08400525271960002
ACH-000658,0.08899769729800001
ACH-000661,0.144818731778
ACH-000662,0.189186789129
ACH-000663,0.0738876548022
ACH-000665,0.196447446451
ACH-000671,0.144760466022
ACH-000673,0.12164053305500001
ACH-000676,0.103140585795
ACH-000677,0.10166131672499999
ACH-000681,0.051294734901800004
ACH-000682,0.0951113030217
ACH-000683,0.12243314255400001
ACH-000684,-0.043544476913800007
ACH-000688,0.263979934514
ACH-000693,0.10709676077
