,HCFC1R1 (54985)
ACH-000486,-0.380852507254
ACH-000487,-0.116922717962
ACH-000488,-0.310727910245
ACH-000490,-0.441126183962
ACH-000491,-0.321970750836
ACH-000495,-0.542386055463
ACH-000496,-0.638848712478
ACH-000499,-0.516956911538
ACH-000500,-0.20554907551600002
ACH-000502,-0.631591916931
ACH-000503,-0.431031238059
ACH-000505,-0.457939318497
ACH-000507,-0.285573900451
ACH-000510,-0.38890856724600004
ACH-000511,-0.339103223648
ACH-000512,0.109330965328
ACH-000516,-0.38650213217600005
ACH-000517,-0.278822076477
ACH-000518,-0.35298171537600004
ACH-000520,-0.49886301968400004
ACH-000521,-0.472634777469
ACH-000522,-0.40016569675700003
ACH-000524,-0.365674523738
ACH-000527,-0.27335257593699996
ACH-000528,-0.31049946863899996
ACH-000537,-0.235932331161
ACH-000541,-0.7104425157080001
ACH-000542,-0.413295257766
ACH-000544,-0.0756763700153
ACH-000545,-0.191756716426
ACH-000547,-0.429344520096
ACH-000548,-0.17119318317600002
ACH-000549,-0.173536205601
ACH-000550,-0.625948827495
ACH-000552,-0.267320816201
ACH-000556,-0.35440274626999996
ACH-000557,-0.39042601013899997
ACH-000570,-0.281614120931
ACH-000571,-0.263514395435
ACH-000573,-0.0922760875378
ACH-000576,-0.345059735014
ACH-000580,-0.315905301329
ACH-000584,-0.335052710946
ACH-000585,-0.444610364628
ACH-000588,-0.208053331866
ACH-000589,-0.316830729032
ACH-000591,-0.47462759798299997
ACH-000593,-0.19046799009799997
ACH-000600,-0.465890671723
ACH-000601,-0.5387544687929999
ACH-000604,-0.2406376587
ACH-000605,-0.301818110424
ACH-000606,-0.204577925464
ACH-000608,-0.332339739866
ACH-000614,-0.333344205683
ACH-000616,-0.242390789661
ACH-000618,-0.16906867398400002
ACH-000619,-0.552460014361
ACH-000620,-0.36199549711900003
ACH-000621,-0.352565244485
ACH-000622,-0.45663203154700005
ACH-000623,-0.40546041887400003
ACH-000624,-0.232370567894
ACH-000627,-0.0875552943159
ACH-000630,-0.417846017479
ACH-000632,-0.347681316834
ACH-000633,-0.17211372947099998
ACH-000637,-0.359785180481
ACH-000638,-0.244931261641
ACH-000646,-0.13561827276799998
ACH-000647,-0.200744440993
ACH-000648,-0.890534611042
ACH-000649,-0.44468794484800006
ACH-000651,-0.0289851458273
ACH-000652,-0.21793582293900002
ACH-000653,-0.38093265712800006
ACH-000657,-0.353731454815
ACH-000658,-0.240923795779
ACH-000661,-0.277778218664
ACH-000662,-0.264921611093
ACH-000663,-0.290670781799
ACH-000665,-0.389365252786
ACH-000671,-0.498379654229
ACH-000673,-0.472658105216
ACH-000676,-0.288566999415
ACH-000677,-0.0916318273144
ACH-000681,-0.373628739551
ACH-000682,-0.138550056654
ACH-000683,-0.27628990685
ACH-000684,-0.65198687497
ACH-000688,-0.431999884393
ACH-000693,-0.0868198034747
ACH-000694,-0.0980103797868
ACH-000695,-0.365354847796
ACH-000696,-0.432245572488
ACH-000697,-0.44815227647100003
ACH-000699,-0.612565418539
ACH-000701,-0.156020182834
ACH-000706,-0.35180356721999995
ACH-000711,-0.34079724293200003
ACH-000713,-0.409389442526
ACH-000714,-0.39022200670199997
ACH-000718,-0.286313441662
ACH-000720,-0.358057683811
ACH-000721,-0.461044052037
ACH-000724,-0.528094614592
ACH-000725,-0.195151675688
ACH-000732,-0.31536473037900004
ACH-000734,-0.32960018072299996
ACH-000735,-0.266130742903
ACH-000736,-0.404492234079
ACH-000738,-0.27253006051
ACH-000746,-0.135653761386
ACH-000747,-0.489036729654
ACH-000748,-0.419476461887
ACH-000753,-0.299551908232
ACH-000756,-0.29047427818599997
ACH-000757,-0.496180455026
ACH-000758,-0.45002033515
ACH-000760,-0.153531197766
ACH-000763,-0.191348839564
ACH-000764,-0.541819662864
ACH-000765,-0.203612089225
ACH-000766,-0.459756516658
ACH-000767,-0.32130672666099996
ACH-000768,-0.297088221077
ACH-000769,-0.2671199095
ACH-000770,-0.24299502883299998
ACH-000771,-0.156852576756
ACH-000773,-0.531138080052
ACH-000776,-0.42964812077299996
ACH-000777,-0.0815284708935
ACH-000778,-0.22062059172899998
ACH-000781,-0.255599506669
ACH-000782,-0.313502998704
ACH-000783,-0.6794212408339999
ACH-000784,-0.235750609203
ACH-000785,-0.151614963879
ACH-000787,-0.217113214069
ACH-000788,-0.260219579345
ACH-000791,-0.33222627211399997
ACH-000792,-0.490498682325
ACH-000794,-0.164521747184
ACH-000796,-0.304759447124
ACH-000799,-0.806238118042
ACH-000800,-0.257599506797
ACH-000802,-0.266764698394
ACH-000804,-0.450747033319
ACH-000805,-0.24512730488499998
ACH-000809,-0.275833902251
ACH-000810,-0.515808835773
ACH-000811,-0.38616062515699995
ACH-000817,-0.270250618404
ACH-000819,-0.231227742866
ACH-000820,-0.18999826122900002
ACH-000821,-0.398905087883
ACH-000822,-0.505237479377
ACH-000823,-0.180316487379
ACH-000824,-0.3586715526
ACH-000827,-0.40200179769199995
ACH-000829,-0.428405715211
ACH-000831,-0.533072808583
ACH-000832,-0.385374576831
ACH-000833,-0.318412402848
ACH-000834,-0.321576051063
ACH-000835,-0.329535078503
ACH-000836,-0.09527883197100001
ACH-000837,-0.181761945924
ACH-000838,-0.26080803559300003
ACH-000839,-0.13403928534
ACH-000840,-0.3140917607
ACH-000841,-0.41856400636299995
ACH-000843,-0.15170704129899998
ACH-000846,-0.306638015209
ACH-000847,-0.19732019839899997
ACH-000848,-0.306551724614
ACH-000849,-0.476179448921
ACH-000851,-0.22557671953800001
ACH-000855,-0.252345767527
ACH-000856,-0.445056704733
ACH-000858,-0.131363755858
ACH-000859,-0.335258676917
ACH-000861,-0.316245701327
ACH-000862,-0.191813211243
ACH-000865,-0.260207090471
ACH-000866,-0.207341100517
ACH-000867,-0.304855187017
ACH-000869,-0.237467433826
ACH-000872,-0.240997746863
ACH-000873,-0.15193368490999998
ACH-000876,-0.215664974069
ACH-000878,-0.005368522768890001
ACH-000880,-0.5873467232999999
ACH-000881,-0.350043233051
ACH-000882,-0.222051928984
ACH-000884,-0.242115263071
ACH-000885,-0.298990770648
ACH-000887,-0.176595164818
ACH-000888,-0.535808682834
ACH-000889,-0.20114175764400002
ACH-000890,-0.41832239010899996
ACH-000896,-0.23225613550000002
ACH-000898,-0.512963053121
ACH-000900,-0.7354395405149999
ACH-000901,-0.412343677908
ACH-000905,-0.320573039479
ACH-000906,-0.19660614847199998
ACH-000907,-0.6824918814509999
ACH-000910,-0.288416564418
ACH-000911,-0.367062000146
ACH-000912,-0.369565101977
ACH-000913,-0.18203613677299998
ACH-000915,-0.273372068282
ACH-000916,-0.303164692652
ACH-000917,-0.176248755929
ACH-000921,-0.457836154754
ACH-000924,-0.121595051465
ACH-000926,-0.260979221454
ACH-000928,-0.355169579736
ACH-000929,-0.431840123925
ACH-000932,-0.332553236666
ACH-000935,-0.342416525603
ACH-000936,-0.157335077154
ACH-000937,-0.30494490362300003
ACH-000938,-0.27188789040100003
ACH-000939,-0.511497800844
ACH-000941,-0.39245498067699996
ACH-000943,-0.44282994666500003
ACH-000946,-0.417915162041
ACH-000947,-0.289598142702
ACH-000948,-0.544565067806
ACH-000950,-0.441557698691
ACH-000953,-0.377101588953
ACH-000957,-0.380945328204
ACH-000958,-0.511087239823
ACH-000960,-0.33415802213
ACH-000963,-0.23431217724199999
ACH-000968,-0.289220892864
ACH-000969,-0.153783185462
ACH-000973,-0.29340443930599996
ACH-000974,-0.263542959322
ACH-000975,-0.163807239354
ACH-000976,-0.36867419661
ACH-000978,-0.685163344858
ACH-000980,-0.124168915283
ACH-000984,-0.612806289481
ACH-000986,-0.38554453839599995
ACH-000988,-0.23200878105999997
ACH-000993,-1.14075380879
ACH-000994,-0.425600787862
ACH-000996,-0.788039847737
ACH-001001,-0.35264469283100003
ACH-001020,-0.402705407126
ACH-001028,-0.34316634114699995
ACH-001031,-0.374808176388
ACH-001038,-0.42038680888499996
ACH-001048,-0.311007932191
ACH-001050,-0.522050320077
ACH-001053,-0.0501399474829
ACH-001054,-0.048157095683500004
ACH-001061,-0.383553838986
ACH-001067,-0.354256126783
ACH-001075,-0.246976903385
ACH-001096,-0.214771047361
ACH-001128,-0.456532742381
ACH-001134,-0.437202470838
ACH-001151,-0.292092417894
ACH-001163,-0.288014954006
ACH-001164,-0.291485862346
ACH-001173,-0.41914453534999996
ACH-001183,-0.15000217793
ACH-001184,-0.418272296755
ACH-001190,-0.664388799715
ACH-001192,-0.280715198583
ACH-001193,-0.369710441399
ACH-001196,-0.337755770716
ACH-001197,-0.333738832724
ACH-001205,-0.638370906818
ACH-001211,-0.265418884393
ACH-001212,-0.376185091649
ACH-001228,-0.423022908598
ACH-001232,-0.356837832823
ACH-001239,-0.328364726467
ACH-001274,-0.441259927539
ACH-001275,-0.21504305117800002
ACH-001277,-0.193989808029
ACH-001278,-0.31694280229000005
ACH-001280,-0.666117444905
ACH-001283,-0.270569200307
ACH-001289,-0.38703040075999995
ACH-001295,-0.3145252978
ACH-001300,-0.17889408544
ACH-001301,-0.264835882423
ACH-001302,0.07442086999860001
ACH-001303,-0.09187774754889999
ACH-001306,-0.46105295681999997
ACH-001318,-0.346194522567
ACH-001322,-0.448950316422
ACH-001328,-0.297863858833
ACH-001332,-0.164598175972
ACH-001333,-0.454451794899
ACH-001336,-0.291825808857
ACH-001340,-0.42246658134099996
ACH-001346,-0.273107459268
ACH-001353,-0.20839689686
ACH-001354,-0.314048318526
ACH-001367,-0.373415976188
ACH-001368,-0.273174783928
ACH-001374,-0.06946780371660001
ACH-001375,-0.31086126651
ACH-001377,-0.346638028386
ACH-001380,-0.33401146115200003
ACH-001391,-0.168646959844
ACH-001407,-0.171944067653
ACH-001408,-0.39923271725000004
ACH-001413,-0.643585160456
ACH-001430,-0.491118151562
ACH-001431,-0.374955081711
ACH-001450,-0.161494637736
ACH-001496,-0.20950466470600002
ACH-001500,-0.426654094013
ACH-001521,-0.385239722327
ACH-001523,-0.35935668203599996
ACH-001532,-0.46053924413
ACH-001536,-0.397861733873
ACH-001550,-0.0829080521137
ACH-001552,-0.35059152717000003
ACH-001554,-0.246158559117
ACH-001645,-0.424041104112
ACH-001654,-0.220393689162
ACH-001715,-0.539672048417
ACH-001735,-0.272362043918
ACH-001736,-0.252368846271
ACH-001737,0.29057418324
ACH-001740,-0.354680626135
ACH-001745,-0.34780490447400003
ACH-001750,-0.42859817208499995
ACH-001765,-0.305446494419
ACH-001956,-0.44759112520800004
ACH-001957,-0.387838473343
