,TECTA (7007)
ACH-000004,0.27979695233699997
ACH-000007,0.318096657925
ACH-000009,0.23376211465
ACH-000011,0.273119846238
ACH-000012,0.181474791272
ACH-000013,0.197965042655
ACH-000014,0.226870041547
ACH-000015,0.18513153720699999
ACH-000017,0.19256658784000003
ACH-000018,0.317469577577
ACH-000019,0.371128302959
ACH-000021,0.263346586017
ACH-000022,0.304575521138
ACH-000025,0.333280425172
ACH-000028,0.202025284003
ACH-000030,0.347917274029
ACH-000035,0.368750200004
ACH-000036,0.31287428659
ACH-000037,0.238966888103
ACH-000039,0.26332766890299997
ACH-000040,0.263579755707
ACH-000041,0.07163558380099999
ACH-000042,0.254922218524
ACH-000045,0.23531189752700002
ACH-000047,0.298422572045
ACH-000052,0.287818941105
ACH-000053,0.21410331733
ACH-000054,0.26699700025600004
ACH-000055,0.11390721524399999
ACH-000060,0.32369434231
ACH-000067,0.356758061365
ACH-000070,0.161847363608
ACH-000075,0.361317596807
ACH-000078,0.287096522594
ACH-000082,0.28736247212099997
ACH-000085,0.182106252804
ACH-000086,0.23996724301600003
ACH-000087,0.330925219311
ACH-000092,0.295542585738
ACH-000095,0.339091045159
ACH-000097,0.0823900860768
ACH-000098,0.374338995192
ACH-000099,0.115835189477
ACH-000108,0.317544353108
ACH-000113,0.181826461516
ACH-000115,0.20653412342099997
ACH-000116,0.185159099085
ACH-000118,0.26343645200300003
ACH-000120,0.0443492193649
ACH-000123,0.24914224468
ACH-000127,0.325112484686
ACH-000128,0.196357805345
ACH-000132,0.162583344224
ACH-000133,0.39720322632399996
ACH-000137,0.264816946818
ACH-000138,0.0993921110984
ACH-000142,0.393030855408
ACH-000143,0.33974972619000005
ACH-000146,0.275295316713
ACH-000148,0.225354313461
ACH-000150,0.231231868662
ACH-000152,0.226695641226
ACH-000153,0.221258600013
ACH-000159,0.262831006424
ACH-000160,0.010124551103899999
ACH-000163,0.286047588872
ACH-000167,0.265757105645
ACH-000168,0.049764075755400004
ACH-000169,0.334238451758
ACH-000178,0.22247203146800001
ACH-000182,0.28937341447
ACH-000183,0.29095628092
ACH-000188,0.235971759586
ACH-000189,0.152753669109
ACH-000190,0.0559620131441
ACH-000198,0.303015136551
ACH-000204,0.10367664669299999
ACH-000206,0.27788622536200003
ACH-000207,0.37459282037600006
ACH-000211,0.40356601363300004
ACH-000215,0.249629317643
ACH-000221,0.294148477508
ACH-000222,0.268174474232
ACH-000223,0.239690295258
ACH-000226,0.365841720906
ACH-000227,0.35763767802900004
ACH-000228,0.282107272026
ACH-000231,0.23560133738800002
ACH-000232,0.20132449645599998
ACH-000233,0.27049973461300003
ACH-000234,0.237815659303
ACH-000235,0.22317904105
ACH-000237,0.326434231461
ACH-000238,0.21621209641800002
ACH-000243,0.250428877411
ACH-000244,0.35068816319300006
ACH-000246,0.192420021854
ACH-000248,0.240799477872
ACH-000250,0.283118524316
ACH-000251,0.305457226248
ACH-000253,0.22640828981
ACH-000255,0.306273593468
ACH-000256,0.154256932942
ACH-000257,0.307391842292
ACH-000258,0.301918760585
ACH-000259,0.22205037235800001
ACH-000260,0.286328747077
ACH-000261,0.381900725596
ACH-000262,0.540374438763
ACH-000263,0.34277788115099994
ACH-000264,0.10355479531199999
ACH-000265,0.36339945842699994
ACH-000266,0.259393091418
ACH-000272,0.263934092606
ACH-000273,0.357396815147
ACH-000274,0.12536829978
ACH-000277,0.329375646507
ACH-000278,0.243743310643
ACH-000279,0.22301824815299998
ACH-000280,0.23348376588300002
ACH-000281,0.287375495946
ACH-000288,0.201153491422
ACH-000291,0.34462502946900003
ACH-000293,0.350433716434
ACH-000294,0.248868775968
ACH-000295,0.068158171534
ACH-000296,0.21659047235399997
ACH-000302,0.351544044329
ACH-000304,0.532690445485
ACH-000307,0.22571006907900001
ACH-000308,0.251922158536
ACH-000310,0.256286879173
ACH-000311,0.44979741188199995
ACH-000312,0.008654729702350001
ACH-000315,0.268398982955
ACH-000316,0.272312112264
ACH-000317,0.263846001618
ACH-000318,0.202087195836
ACH-000319,0.317254619116
ACH-000320,0.259323574433
ACH-000322,0.186943483884
ACH-000323,0.255212551597
ACH-000324,0.18781997267
ACH-000329,0.283676862401
ACH-000330,0.235015931338
ACH-000331,0.305660722318
ACH-000332,0.161967139433
ACH-000334,0.376498332031
ACH-000335,0.467001136735
ACH-000336,0.142768807716
ACH-000337,0.252492941971
ACH-000339,0.331274820127
ACH-000341,0.31724729603
ACH-000348,0.268703080123
ACH-000350,0.12262328985300001
ACH-000352,0.242531581773
ACH-000356,0.349629288366
ACH-000361,0.23466848598999998
ACH-000362,0.245850647746
ACH-000363,0.0927502500076
ACH-000364,0.362908095698
ACH-000365,0.159994655521
ACH-000366,0.155189780263
ACH-000368,0.07254514601989999
ACH-000374,-0.037206955134699994
ACH-000375,0.230901277427
ACH-000376,0.155836339836
ACH-000381,0.292490258963
ACH-000383,0.269076062927
ACH-000387,0.20309304125100003
ACH-000389,0.0920329148879
ACH-000390,0.303083543362
ACH-000393,0.1951829702
ACH-000395,0.36419459457900005
ACH-000397,0.284831290517
ACH-000401,0.179058214574
ACH-000402,-0.06875610367519999
ACH-000403,0.243596872049
ACH-000404,0.09898818880239998
ACH-000406,0.17959777893800002
ACH-000407,0.13635495695699998
ACH-000408,0.281798590502
ACH-000410,0.27124728262
ACH-000411,0.148802250043
ACH-000414,0.222252791056
ACH-000415,0.221080368289
ACH-000416,0.193804241208
ACH-000420,0.29145637355
ACH-000421,0.23683663349
ACH-000424,0.105469874186
ACH-000425,0.176927485442
ACH-000426,0.389626239468
ACH-000427,0.239118832009
ACH-000433,0.142263159216
ACH-000436,0.182211459589
ACH-000444,0.108201933598
ACH-000445,0.14152188639399998
ACH-000448,0.24379544475900003
ACH-000450,0.347434629492
ACH-000452,0.22619110835900003
ACH-000454,0.375271060011
ACH-000458,0.34475649685000004
ACH-000459,0.0197433373218
ACH-000460,0.276049494857
ACH-000461,0.117755294515
ACH-000463,0.313623209506
ACH-000464,0.31672137114300003
ACH-000466,0.408577961832
ACH-000467,0.279738341516
ACH-000468,0.265803316321
ACH-000469,0.280705901865
ACH-000470,0.281106391819
ACH-000471,0.249230240027
ACH-000472,0.293917193592
ACH-000473,0.383022805495
ACH-000475,0.284535486646
ACH-000476,0.382717896361
ACH-000477,0.38264799075000006
ACH-000480,0.15931068088199998
ACH-000481,0.26714390368
ACH-000483,0.23829271648800002
ACH-000484,0.204457249595
ACH-000485,0.33614383144599996
ACH-000486,0.252954591257
ACH-000487,0.23568791027600003
ACH-000488,0.301117005294
ACH-000490,0.304051565507
ACH-000491,0.289978527562
ACH-000495,0.261207661687
ACH-000496,0.307037577501
ACH-000499,0.34125333077299996
ACH-000500,0.17141547045000002
ACH-000502,0.270356796057
ACH-000503,0.133215093829
ACH-000505,0.21215350111200001
