,VPS37B (79720)
ACH-000004,-0.49593399680600003
ACH-000007,-0.249959842142
ACH-000009,-0.551734683193
ACH-000011,-0.27634184554
ACH-000012,-0.168191940264
ACH-000013,-0.153134676084
ACH-000014,-0.11858659251499999
ACH-000015,-0.164724221242
ACH-000017,-0.19925944253
ACH-000018,-0.273507483577
ACH-000019,-0.281432805631
ACH-000021,-0.6984183343479999
ACH-000022,-0.223505050164
ACH-000025,-0.338515166077
ACH-000028,-0.179225620793
ACH-000030,-0.21759846555999998
ACH-000035,-0.295635779001
ACH-000036,-0.23550399476
ACH-000037,-0.208928194106
ACH-000039,-0.589882420472
ACH-000040,-0.29688014875999996
ACH-000041,-0.440332100854
ACH-000042,-0.40617102670999994
ACH-000045,-0.241373361966
ACH-000047,-0.236483486199
ACH-000052,-0.305656581336
ACH-000053,-0.449723961366
ACH-000054,-0.420161454992
ACH-000055,-0.230823364946
ACH-000060,-0.271495153754
ACH-000067,-0.346834330507
ACH-000070,-0.13861573584
ACH-000075,-0.355043933922
ACH-000078,-0.39977495897200005
ACH-000082,-0.23822775844500002
ACH-000085,-0.255973107128
ACH-000086,-0.41170870741899995
ACH-000087,-0.120108345283
ACH-000092,-0.34375453376599996
ACH-000095,-0.312287795165
ACH-000097,-0.223259782014
ACH-000098,-0.23125137948600002
ACH-000099,-0.257026844388
ACH-000108,-0.497795702073
ACH-000113,-0.252085289524
ACH-000115,-0.26765537035799997
ACH-000116,-0.342116328506
ACH-000118,-0.404628949089
ACH-000120,-0.39579397614600004
ACH-000123,-0.19849179889600002
ACH-000127,-0.344626573208
ACH-000128,-0.300658834652
ACH-000132,-0.447972455722
ACH-000133,-0.313773003316
ACH-000137,-0.378532484694
ACH-000138,-0.334273071618
ACH-000142,-0.489981129041
ACH-000143,-0.33992951185000003
ACH-000146,-0.203304740161
ACH-000148,-0.34358402064099997
ACH-000150,-0.32159565311099997
ACH-000152,-0.304482257922
ACH-000153,-0.131627744493
ACH-000159,-0.293850559812
ACH-000160,-0.11639603168500001
ACH-000163,-0.232456251215
ACH-000167,-0.380558305535
ACH-000168,-0.21556857114999997
ACH-000169,-0.37260984825300003
ACH-000178,-0.231369128346
ACH-000182,-0.30801905370099997
ACH-000183,-0.37418614770099995
ACH-000188,-0.27377944765900003
ACH-000189,-0.326727669737
ACH-000190,-0.334524270215
ACH-000198,-0.428844575616
ACH-000204,-0.5183761747860001
ACH-000206,-0.144684436965
ACH-000207,-0.268124363789
ACH-000211,-0.38661641447899997
ACH-000215,-0.336075132543
ACH-000221,-0.17180634462000002
ACH-000222,-0.386241672481
ACH-000223,-0.48754451880599997
ACH-000226,-0.151453604168
ACH-000227,-0.583319019192
ACH-000228,-0.290577685049
ACH-000231,-0.386668558815
ACH-000232,-0.373198309832
ACH-000233,-0.43301381413900003
ACH-000234,-0.40377045103799997
ACH-000235,-0.38866682953299997
ACH-000237,-0.253846360084
ACH-000238,-0.048029649436499997
ACH-000243,-0.368661958301
ACH-000244,-0.562142355211
ACH-000246,-0.392278132659
ACH-000248,-0.352500885031
ACH-000250,-0.447575490518
ACH-000251,-0.7461807449429999
ACH-000253,-0.28844141649300004
ACH-000255,-0.31757758456999996
ACH-000256,-0.284077042479
ACH-000257,-0.535869862508
ACH-000258,-0.394903222263
ACH-000259,-0.325325433493
ACH-000260,-0.35814037750699995
ACH-000261,-0.404321170032
ACH-000262,-0.208515942174
ACH-000263,-0.588648754354
ACH-000264,-0.258893624801
ACH-000265,-0.32616867355
ACH-000266,-0.430315237008
ACH-000272,-0.430638264382
ACH-000273,-0.36923619825000004
ACH-000274,-0.427994765383
ACH-000277,-0.43959104068300003
ACH-000278,-0.406125290194
ACH-000279,-0.29562843175500003
ACH-000280,-0.183031436845
ACH-000281,-0.449512129818
ACH-000288,-0.303591808452
ACH-000291,-0.344936163644
ACH-000293,-0.274675589588
ACH-000294,-0.08826213815430001
ACH-000295,-0.44653811302100005
ACH-000296,-0.34307211863700005
ACH-000302,-0.341152251906
ACH-000304,0.09094554321010001
ACH-000307,-0.423136818232
ACH-000308,-0.49556267898100004
ACH-000310,-0.780036331248
ACH-000311,-0.280891252687
ACH-000312,-0.542091895031
ACH-000315,-0.371502328275
ACH-000316,-0.381918390008
ACH-000317,-0.215386428822
ACH-000318,-0.23988425919599998
ACH-000319,-0.262822784573
ACH-000320,-0.503275562993
ACH-000322,-0.334555829744
ACH-000323,-0.20887400922200003
ACH-000324,-0.247814089119
ACH-000329,-0.43877364336400004
ACH-000330,-0.24112041493900002
ACH-000331,-0.46921646293700003
ACH-000332,-0.506758777339
ACH-000334,-0.309263896205
ACH-000335,-0.100541667667
ACH-000336,-0.308196314799
ACH-000337,-0.22815281012
ACH-000339,-0.488134689108
ACH-000341,-0.0927414210345
ACH-000348,-0.474547407729
ACH-000350,-0.39246580587499996
ACH-000352,-0.304704162123
ACH-000356,-0.0722166472939
ACH-000361,-0.357278056104
ACH-000362,-0.814262663449
ACH-000363,-0.403675030418
ACH-000364,-0.408586264833
